Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YKL170W,-1,-/-,-155.86589019745588,-10407.387146390975,207,0.0,0.0,0.00030184123151222455
YLL009C,1,+/+,-156.4327355325222,-10554.77419538796,206,0.5,0.004830917874396135,0.00030184123151222455
YKL195W,1,+/+,-207.3841283917427,-11703.216060187668,206,0.6666666666666666,0.00966183574879227,0.00030184123151222455
YGR220C,-1,-/-,-210.58672246336937,-11536.83120084554,207,0.5,0.00966183574879227,0.0006036824630244491
YEL050C,-1,-/-,-225.69181364774704,-11930.130923978984,207,0.4,0.00966183574879227,0.0009055236945366737
YPR100W,1,+/+,-246.23741678148508,-11438.510851949453,206,0.5,0.014492753623188406,0.0009055236945366737
YJL063C,-1,-/-,-252.10766276717186,-11806.996514476836,207,0.42857142857142855,0.014492753623188406,0.0012073649260488982
YBL090W,-1,-/-,-252.51036398112774,-12716.687091115862,207,0.375,0.014492753623188406,0.001509206157561123
YDR337W,-1,-/-,-253.54975343495607,-11874.153239637613,207,0.3333333333333333,0.014492753623188406,0.0018110473890733474
YBR185C,1,+/+,-258.84284806251526,-12032.710232183337,206,0.4,0.01932367149758454,0.0018110473890733474
YKR085C,-1,-/-,-268.42544471658766,-12808.659689562395,207,0.36363636363636365,0.01932367149758454,0.002112888620585572
YIL070C,-1,-/-,-283.41312450915575,-11844.458095610142,207,0.3333333333333333,0.01932367149758454,0.0024147298520977964
YNL131W,1,+/+,-285.7492101415992,-12593.329134278,206,0.38461538461538464,0.024154589371980676,0.0024147298520977964
YGL068W,-1,-/-,-289.6370649654418,-13544.099366453476,207,0.35714285714285715,0.024154589371980676,0.0027165710836100213
YBR039W,-1,-/-,-303.40465519577265,-12566.00081834197,207,0.3333333333333333,0.024154589371980676,0.003018412315122246
YOR187W,-1,-/-,-310.8483297228813,-12372.495232909918,207,0.3125,0.024154589371980676,0.0033202535466344703
YHR059W,-1,-/-,-311.241649761796,-13402.89287199825,207,0.29411764705882354,0.024154589371980676,0.003622094778146695
YPL118W,-1,-/-,-314.4874381814152,-13328.211219059303,207,0.2777777777777778,0.024154589371980676,0.00392393600965892
YIL098C,1,+/+,-315.31563718244433,-13299.906890710816,206,0.3157894736842105,0.028985507246376812,0.00392393600965892
YLR295C,1,+/+,-317.2066651247442,-13507.783030480146,206,0.35,0.033816425120772944,0.00392393600965892
YOR150W,-1,-/-,-320.2197652235627,-12954.783239349723,207,0.3333333333333333,0.033816425120772944,0.004225777241171144
YKL016C,-1,-/-,-321.59866926819086,-12548.28088054061,207,0.3181818181818182,0.033816425120772944,0.004527618472683369
YKL053C-A,1,+/+,-332.71537378430367,-12107.839542731643,206,0.34782608695652173,0.03864734299516908,0.004527618472683369
YPL098C,1,+/+,-333.13398411124945,-11731.232366293669,206,0.375,0.043478260869565216,0.004527618472683369
YPR191W,-1,-/-,-334.80805872380733,-13008.578751381487,207,0.36,0.043478260869565216,0.004829459704195593
YPL097W,-1,-/-,-335.96568503882736,-13007.63674854394,207,0.34615384615384615,0.043478260869565216,0.005131300935707818
YGR165W,-1,-/-,-341.28829866088927,-12667.052440449595,207,0.3333333333333333,0.043478260869565216,0.005433142167220043
YDR322C-A,1,+/+,-343.8404896296561,-12862.9325944148,206,0.35714285714285715,0.04830917874396135,0.005433142167220043
YOR020C,1,+/+,-344.2448054924607,-11590.90359936282,206,0.3793103448275862,0.05314009661835749,0.005433142167220043
YGR183C,1,+/+,-344.50308859348297,-13598.849857084453,206,0.4,0.057971014492753624,0.005433142167220043
YOR354C,-1,-/-,-352.2781660929322,-13522.162451604381,207,0.3870967741935484,0.057971014492753624,0.005734983398732267
YMR188C,-1,-/-,-354.67331928759813,-12896.331766754389,207,0.375,0.057971014492753624,0.006036824630244492
YDR116C,-1,-/-,-356.6377160921693,-14094.527427457273,207,0.36363636363636365,0.057971014492753624,0.006338665861756716
YHR024C,1,+/+,-365.62483229488134,-12970.062883347273,206,0.38235294117647056,0.06280193236714976,0.006338665861756716
YDR494W,-1,-/-,-365.6768602579832,-14744.508785799146,207,0.37142857142857144,0.06280193236714976,0.006640507093268941
YHR038W,-1,-/-,-376.3801750615239,-14170.620602846146,207,0.3611111111111111,0.06280193236714976,0.006942348324781165
YDR377W,-1,-/-,-378.24441593140364,-13466.417579457164,207,0.35135135135135137,0.06280193236714976,0.00724418955629339
YEL020W-A,1,+/+,-380.28039807267487,-12135.328017884865,206,0.3684210526315789,0.06763285024154589,0.00724418955629339
YML078W,-1,-/-,-382.0988399516791,-12502.447786589153,207,0.358974358974359,0.06763285024154589,0.007546030787805615
YGL191W,1,+/+,-395.9688435718417,-12847.734675899148,206,0.375,0.07246376811594203,0.007546030787805615
YOR045W,1,+/+,-396.66175193339586,-13493.74048761651,206,0.3902439024390244,0.07729468599033816,0.007546030787805615
YNL177C,-1,-/-,-399.58051596581936,-14297.569681845605,207,0.38095238095238093,0.07729468599033816,0.00784787201931784
YFR033C,-1,-/-,-401.3118879944086,-12473.496627904475,207,0.37209302325581395,0.07729468599033816,0.008149713250830063
YMR267W,-1,-/-,-404.94290816411376,-14472.74309436977,207,0.36363636363636365,0.07729468599033816,0.008451554482342288
YML025C,-1,-/-,-408.85401614010334,-14804.183897785842,207,0.35555555555555557,0.07729468599033816,0.008753395713854513
YJL166W,-1,-/-,-409.7718499805778,-13648.337969686836,207,0.34782608695652173,0.07729468599033816,0.009055236945366738
YML081C-A,1,+/+,-409.8355278894305,-13096.17625683546,206,0.3617021276595745,0.0821256038647343,0.009055236945366738
YPL271W,-1,-/-,-415.981483489275,-13770.165683656931,207,0.3541666666666667,0.0821256038647343,0.009357078176878962
YOR266W,1,+/+,-418.7648402750492,-15200.009184330702,206,0.3673469387755102,0.08695652173913043,0.009357078176878962
YGL143C,-1,-/-,-426.2673705369234,-14120.572172932327,207,0.36,0.08695652173913043,0.009658919408391186
YHR091C,-1,-/-,-426.3671029936522,-14270.814528444782,207,0.35294117647058826,0.08695652173913043,0.00996076063990341
YCR071C,-1,-/-,-430.5817210227251,-13837.213188052177,207,0.34615384615384615,0.08695652173913043,0.010262601871415635
YOL033W,-1,-/-,-431.29024118185043,-14556.67725340277,207,0.33962264150943394,0.08695652173913043,0.01056444310292786
YEL024W,-1,-/-,-434.4903721231967,-14562.220563284121,207,0.3333333333333333,0.08695652173913043,0.010866284334440085
YDR375C,1,+/+,-435.6130816191435,-14411.935540653765,206,0.34545454545454546,0.09178743961352658,0.010866284334440085
YDR296W,1,+/+,-437.28263741731644,-14263.823752660304,206,0.35714285714285715,0.0966183574879227,0.010866284334440085
YFL016C,1,+/+,-444.707755677402,-15028.06676261872,206,0.3684210526315789,0.10144927536231885,0.010866284334440085
YDR298C,-1,-/-,-445.09112094156444,-15717.959419675171,207,0.3620689655172414,0.10144927536231885,0.011168125565952309
YDR079W,1,+/+,-446.1908781193197,-14223.370577791706,206,0.3728813559322034,0.10628019323671498,0.011168125565952309
YMR157C,0,0/0,-453.3140782355331,-21256.987115536816,1168,0.3728813559322034,0.10628019323671498,0.011168125565952309
YPR067W,-1,-/-,-454.17882515862584,-15497.700183685869,207,0.36666666666666664,0.10628019323671498,0.011469966797464533
YKL192C,-1,-/-,-454.91448989510536,-14610.576300889254,207,0.36065573770491804,0.10628019323671498,0.011771808028976758
YNR001C,-1,-/-,-458.11941589415073,-15154.132318668067,207,0.3548387096774194,0.10628019323671498,0.012073649260488983
YHR005C-A,1,+/+,-459.0399321615696,-12549.776661969721,206,0.36507936507936506,0.1111111111111111,0.012073649260488983
YBL099W,-1,-/-,-460.3669484183192,-13737.294662930071,207,0.359375,0.1111111111111111,0.012375490492001207
YDR529C,1,+/+,-461.62663274258375,-14430.319704204798,206,0.36923076923076925,0.11594202898550725,0.012375490492001207
YBL045C,1,+/+,-462.7270064726472,-14952.828808695078,206,0.3787878787878788,0.12077294685990338,0.012375490492001207
YPR020W,1,+/+,-463.21561178565025,-14094.108055278659,206,0.3880597014925373,0.12560386473429952,0.012375490492001207
YLR259C,1,+/+,-468.4549368917942,-13473.991864012554,206,0.39705882352941174,0.13043478260869565,0.012375490492001207
YGR112W,1,+/+,-468.6579466611147,-15266.087093263865,206,0.4057971014492754,0.13526570048309178,0.012375490492001207
YKR065C,1,+/+,-470.0346701294184,-15208.355907514691,206,0.4142857142857143,0.14009661835748793,0.012375490492001207
YPL078C,-1,-/-,-470.0360574014485,-14743.101166401058,207,0.4084507042253521,0.14009661835748793,0.012677331723513431
YNL073W,-1,-/-,-470.56129426136613,-16054.05256155692,207,0.4027777777777778,0.14009661835748793,0.012979172955025656
YJL102W,1,+/+,-470.7645231708884,-15575.772932168096,206,0.410958904109589,0.14492753623188406,0.012979172955025656
YNL070W,1,+/+,-470.8432536497712,-14726.839131295681,206,0.4189189189189189,0.1497584541062802,0.012979172955025656
YFL036W,1,+/+,-470.9666991010308,-14045.96257019043,206,0.4266666666666667,0.15458937198067632,0.012979172955025656
YBR037C,1,+/+,-474.18734177947044,-15441.753003157675,206,0.4342105263157895,0.15942028985507245,0.012979172955025656
YLR163C,1,+/+,-476.800001911819,-14652.758113481104,206,0.44155844155844154,0.1642512077294686,0.012979172955025656
YDL004W,-1,-/-,-478.0831937044859,-14345.479415163398,207,0.4358974358974359,0.1642512077294686,0.013281014186537881
YGL129C,-1,-/-,-479.91735596209764,-14451.093732729554,207,0.43037974683544306,0.1642512077294686,0.013582855418050106
YMR089C,-1,-/-,-481.06538591813296,-14329.98681619484,207,0.425,0.1642512077294686,0.01388469664956233
YJR102C,-1,-/-,-482.04500311613083,-15218.010339945555,207,0.41975308641975306,0.1642512077294686,0.014186537881074554
YDR194C,-1,-/-,-484.170632943511,-14912.974868599325,207,0.4146341463414634,0.1642512077294686,0.01448837911258678
YMR293C,-1,-/-,-486.28974219132215,-15475.108093668707,207,0.40963855421686746,0.1642512077294686,0.014790220344099004
YPR133W-A,1,+/+,-487.2665838599205,-13013.036805018783,206,0.4166666666666667,0.16908212560386474,0.014790220344099004
YJR045C,1,+/+,-487.4122722297907,-14493.363646693528,206,0.4235294117647059,0.17391304347826086,0.014790220344099004
YKL085W,-1,-/-,-487.5266469269991,-14323.193981692195,207,0.4186046511627907,0.17391304347826086,0.01509206157561123
YKL194C,-1,-/-,-487.8419141732156,-15383.964474953711,207,0.41379310344827586,0.17391304347826086,0.015393902807123452
YHR001W-A,-1,-/-,-492.09942669421434,-14840.9914234858,207,0.4090909090909091,0.17391304347826086,0.01569574403863568
YLR069C,-1,-/-,-493.6387240886688,-14594.742844417691,207,0.4044943820224719,0.17391304347826086,0.015997585270147902
YML091C,1,+/+,-494.1461072061211,-16057.694709392264,206,0.4111111111111111,0.178743961352657,0.015997585270147902
YDR175C,-1,-/-,-494.9126293286681,-14826.255003273487,207,0.4065934065934066,0.178743961352657,0.016299426501660125
YMR225C,-1,-/-,-496.94500520452857,-14823.528849370778,207,0.40217391304347827,0.178743961352657,0.016601267733172352
YGR101W,1,+/+,-497.29733242094517,-14733.886727258563,206,0.40860215053763443,0.18357487922705315,0.016601267733172352
YLL026W,-1,-/-,-505.31736965477467,-15876.947578951716,207,0.40425531914893614,0.18357487922705315,0.016903108964684575
YJR104C,-1,-/-,-506.58468843251467,-13644.485762543976,207,0.4,0.18357487922705315,0.017204950196196802
YMR139W,-1,-/-,-507.08850874751806,-15442.626822300255,207,0.3958333333333333,0.18357487922705315,0.017506791427709025
YKL148C,-1,-/-,-507.23153330385685,-15033.512150971219,207,0.3917525773195876,0.18357487922705315,0.01780863265922125
YGR082W,1,+/+,-509.6169002652168,-15697.3475593552,206,0.3979591836734694,0.18840579710144928,0.01780863265922125
YPL059W,-1,-/-,-510.52436685562134,-14070.639434844255,207,0.3939393939393939,0.18840579710144928,0.018110473890733475
YLR216C,-1,-/-,-510.9369120448828,-12787.090211784467,207,0.39,0.18840579710144928,0.018412315122245698
YHR008C,-1,-/-,-513.2262468338013,-15013.188342913985,207,0.38613861386138615,0.18840579710144928,0.018714156353757925
YML120C,-1,-/-,-515.0800707638264,-15279.963551104069,207,0.38235294117647056,0.18840579710144928,0.019015997585270148
YGR181W,1,+/+,-516.1803648024797,-14425.947679784149,206,0.3883495145631068,0.1932367149758454,0.019015997585270148
YGR029W,1,+/+,-518.3509639436379,-14203.24085035082,206,0.3942307692307692,0.19806763285024154,0.019015997585270148
YBR024W,1,+/+,-519.3684132918715,-16690.818514429033,206,0.4,0.2028985507246377,0.019015997585270148
YNR017W,1,+/+,-519.3745859339833,-15580.584181509912,206,0.4056603773584906,0.20772946859903382,0.019015997585270148
YKL141W,1,+/+,-521.43345092237,-15028.728887589648,206,0.411214953271028,0.21256038647342995,0.019015997585270148
YKL150W,-1,-/-,-526.8394597321749,-16235.150255955756,207,0.4074074074074074,0.21256038647342995,0.01931783881678237
YGL187C,-1,-/-,-528.2480149418116,-16632.726126760244,207,0.4036697247706422,0.21256038647342995,0.019619680048294598
