Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YEL020W-A,1,+/+,-353.66595992445946,-15747.587254688144,105,1.0,0.009433962264150943,0.0
YML028W,-1,-/-,-363.8090280890465,-15252.881712079048,106,0.5,0.009433962264150943,0.0002828854314002829
YJR104C,-1,-/-,-364.36336755752563,-15866.658271491528,106,0.3333333333333333,0.009433962264150943,0.0005657708628005657
YOR020C,-1,-/-,-376.24574506282806,-16001.283300161362,106,0.25,0.009433962264150943,0.0008486562942008486
YMR267W,-1,-/-,-383.08667600154877,-16928.169036626816,106,0.2,0.009433962264150943,0.0011315417256011315
YDL078C,-1,-/-,-383.3571802377701,-17325.712886042893,106,0.16666666666666666,0.009433962264150943,0.0014144271570014145
YJR080C,0,0/0,-384.1698896102607,-28365.25882537337,424,0.16666666666666666,0.009433962264150943,0.0014144271570014145
YDR322C-A,-1,-/-,-384.19165727496147,-17117.58277696371,106,0.14285714285714285,0.009433962264150943,0.0016973125884016972
YGL143C,-1,-/-,-386.47641256451607,-17456.767418712378,106,0.125,0.009433962264150943,0.0019801980198019802
YBL090W,-1,-/-,-389.29115211963654,-16887.41220855713,106,0.1111111111111111,0.009433962264150943,0.002263083451202263
YJL180C,0,0/0,-392.88340026140213,-28387.361400164664,424,0.1111111111111111,0.009433962264150943,0.002263083451202263
YPL061W,-1,-/-,-393.3339224457741,-16808.45665693283,106,0.1,0.009433962264150943,0.002545968882602546
YCR003W,0,0/0,-393.6650046259165,-28722.469637643546,424,0.1,0.009433962264150943,0.002545968882602546
YDR296W,1,+/+,-395.4020255804062,-17490.1332770288,105,0.18181818181818182,0.018867924528301886,0.002545968882602546
YBL099W,-1,-/-,-395.5447292327881,-16977.42016416788,106,0.16666666666666666,0.018867924528301886,0.002828854314002829
YPL118W,-1,-/-,-397.51761227846146,-17308.49323141575,106,0.15384615384615385,0.018867924528301886,0.0031117397454031117
YDR079W,-1,-/-,-397.8127772808075,-17471.005505025387,106,0.14285714285714285,0.018867924528301886,0.0033946251768033945
YER182W,0,0/0,-399.26762463897467,-29774.729506853968,424,0.14285714285714285,0.018867924528301886,0.0033946251768033945
YIL098C,-1,-/-,-399.27066069841385,-17311.833460375667,106,0.13333333333333333,0.018867924528301886,0.0036775106082036777
YJL003W,-1,-/-,-399.4185799360275,-16645.72067517042,106,0.125,0.018867924528301886,0.0039603960396039604
YMR157C,0,0/0,-399.76048800721765,-28713.50938379392,424,0.125,0.018867924528301886,0.0039603960396039604
YLR204W,0,0/0,-399.91392178088427,-28415.527114430442,424,0.125,0.018867924528301886,0.0039603960396039604
YDR298C,-1,-/-,-400.02986204624176,-17504.003758072853,106,0.11764705882352941,0.018867924528301886,0.004243281471004243
YGR165W,-1,-/-,-400.70221741497517,-17537.115121886134,106,0.1111111111111111,0.018867924528301886,0.004526166902404526
YDL126C,-1,-/-,-400.79187643527985,-16481.9810308218,106,0.10526315789473684,0.018867924528301886,0.004809052333804809
YLR295C,-1,-/-,-401.0001662373543,-17387.292221471667,106,0.1,0.018867924528301886,0.005091937765205092
YIL125W,-1,-/-,-402.0408188402653,-17713.795084118843,106,0.09523809523809523,0.018867924528301886,0.005374823196605375
YLR259C,-1,-/-,-403.5056582093239,-16832.722528278828,106,0.09090909090909091,0.018867924528301886,0.005657708628005658
YDR494W,-1,-/-,-403.6516578197479,-17814.404881060123,106,0.08695652173913043,0.018867924528301886,0.005940594059405941
YKL195W,-1,-/-,-403.9962780177593,-17601.053600996733,106,0.08333333333333333,0.018867924528301886,0.006223479490806223
YMR203W,-1,-/-,-404.9096314907074,-17396.619190335274,106,0.08,0.018867924528301886,0.006506364922206506
YPR166C,0,0/0,-405.1333473175764,-28682.963144976646,424,0.08,0.018867924528301886,0.006506364922206506
YML078W,-1,-/-,-405.37940192222595,-17589.74346654117,106,0.07692307692307693,0.018867924528301886,0.006789250353606789
YGL068W,-1,-/-,-405.39736580848694,-17076.195893086493,106,0.07407407407407407,0.018867924528301886,0.007072135785007072
YGR028W,-1,-/-,-405.6143277287483,-17776.905353844166,106,0.07142857142857142,0.018867924528301886,0.007355021216407355
YGR181W,1,+/+,-405.8849273920059,-16945.34409713745,105,0.10344827586206896,0.02830188679245283,0.007355021216407355
YPL078C,-1,-/-,-405.9619081020355,-17189.689085245132,106,0.1,0.02830188679245283,0.007637906647807638
YLR163C,-1,-/-,-406.6136350929737,-17753.47727611661,106,0.0967741935483871,0.02830188679245283,0.007920792079207921
YEL050C,-1,-/-,-406.7364375591278,-17832.459953188896,106,0.09375,0.02830188679245283,0.008203677510608205
YOR286W,0,0/0,-407.51997238211334,-28888.780506356154,424,0.09375,0.02830188679245283,0.008203677510608205
YDR276C,-1,-/-,-408.28008139133453,-17175.220409154892,106,0.09090909090909091,0.02830188679245283,0.008486562942008486
YBR024W,-1,-/-,-408.8011001944542,-17675.893415153027,106,0.08823529411764706,0.02830188679245283,0.00876944837340877
YOR045W,-1,-/-,-408.93620643019676,-17252.10056552291,106,0.08571428571428572,0.02830188679245283,0.009052333804809052
YOL122C,-1,-/-,-409.3844916820526,-17276.775425314903,106,0.08333333333333333,0.02830188679245283,0.009335219236209336
YLR312W-A,0,0/0,-409.5416032522917,-28978.47868333012,424,0.08333333333333333,0.02830188679245283,0.009335219236209336
YBR221C,-1,-/-,-410.5788620710373,-16937.489129781723,106,0.08108108108108109,0.02830188679245283,0.009618104667609617
YNL315C,0,0/0,-411.08124415948987,-29541.250361626968,424,0.08108108108108109,0.02830188679245283,0.009618104667609617
YNR036C,0,0/0,-411.6064875870943,-29789.80337554589,424,0.08108108108108109,0.02830188679245283,0.009618104667609617
YDR031W,0,0/0,-411.6164898723364,-29865.926660317928,424,0.08108108108108109,0.02830188679245283,0.009618104667609617
YDR116C,-1,-/-,-411.9699093699455,-17323.450308948755,106,0.07894736842105263,0.02830188679245283,0.009900990099009901
YMR089C,-1,-/-,-412.2362755537033,-17414.536037266254,106,0.07692307692307693,0.02830188679245283,0.010183875530410185
YDR322W,0,0/0,-412.8698153607547,-29321.04456388019,424,0.07692307692307693,0.02830188679245283,0.010183875530410185
YDL137W,-1,-/-,-413.5712249279022,-16825.633986234665,106,0.075,0.02830188679245283,0.010466760961810467
YEL034W,-1,-/-,-413.6758371144533,-17912.35211496055,106,0.07317073170731707,0.02830188679245283,0.01074964639321075
YEL024W,-1,-/-,-414.2054568529129,-18122.449189586565,106,0.07142857142857142,0.02830188679245283,0.011032531824611032
YER050C,0,0/0,-414.6406712606549,-30221.651099774987,424,0.07142857142857142,0.02830188679245283,0.011032531824611032
YNL005C,0,0/0,-414.65596267580986,-29285.31205049157,424,0.07142857142857142,0.02830188679245283,0.011032531824611032
YPL262W,-1,-/-,-414.74414253234863,-17893.398052573204,106,0.06976744186046512,0.02830188679245283,0.011315417256011316
YJR034W,0,0/0,-414.9135726839304,-29117.062189307064,424,0.06976744186046512,0.02830188679245283,0.011315417256011316
YDR272W,-1,-/-,-416.1840834617615,-18511.496287830174,106,0.06818181818181818,0.02830188679245283,0.011598302687411598
