Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/lr_OnlyPos/Original_x_b_113x200x53_batch50_Train_/
./Yeast Resources/Pairwise/Spell/lr_OnlyPos/Original_x_b_113x200x53_batch50_Test_/
100 Batch Cumulative Loss: 456.49189949035645
Time for 100 Batches: 0.043696002165476484
100 Batch Cumulative Loss: 431.6083652973175
Time for 100 Batches: 0.40943288008371986
100 Batch Cumulative Loss: 399.43600273132324
Time for 100 Batches: 0.40955299139022827
100 Batch Cumulative Loss: 383.93744015693665
Time for 100 Batches: 0.40413177808125816
100 Batch Cumulative Loss: 374.71919560432434
Time for 100 Batches: 0.4002624789873759
100 Batch Cumulative Loss: 371.68590688705444
Time for 100 Batches: 0.4033820430437724
100 Batch Cumulative Loss: 370.54599952697754
Time for 100 Batches: 0.40432741641998293
100 Batch Cumulative Loss: 364.62565779685974
Time for 100 Batches: 0.4013272762298584
100 Batch Cumulative Loss: 358.3620994091034
Time for 100 Batches: 0.3980794628461202
100 Batch Cumulative Loss: 363.4567596912384
Time for 100 Batches: 0.40266838868459065
100 Batch Cumulative Loss: 354.6275520324707
Time for 100 Batches: 0.4025154709815979
100 Batch Cumulative Loss: 354.73220920562744
Time for 100 Batches: 0.40204083919525146
100 Batch Cumulative Loss: 349.9672634601593
Time for 100 Batches: 0.40036622285842893
100 Batch Cumulative Loss: 352.559109210968
Time for 100 Batches: 0.4033547918001811
100 Batch Cumulative Loss: 350.80407309532166
Time for 100 Batches: 0.4012569228808085
100 Batch Cumulative Loss: 346.86003947257996
Time for 100 Batches: 0.399411674340566
100 Batch Cumulative Loss: 344.51900577545166
Time for 100 Batches: 0.3976331273714701
100 Batch Cumulative Loss: 344.24823808670044
Time for 100 Batches: 0.39711043039957683
100 Batch Cumulative Loss: 346.94176983833313
Time for 100 Batches: 0.40044942299524944
100 Batch Cumulative Loss: 338.49308013916016
Time for 100 Batches: 0.40239622990290325
100 Batch Cumulative Loss: 337.51644945144653
Time for 100 Batches: 0.39762684106826784
100 Batch Cumulative Loss: 336.7931213378906
Time for 100 Batches: 0.40007091760635377
100 Batch Cumulative Loss: 337.3629369735718
Time for 100 Batches: 0.40435566504796344
100 Batch Cumulative Loss: 333.75724053382874
Time for 100 Batches: 0.4031565229098002
100 Batch Cumulative Loss: 333.61034750938416
Time for 100 Batches: 0.3980944116910299
100 Batch Cumulative Loss: 333.2850513458252
Time for 100 Batches: 0.40052822828292844
100 Batch Cumulative Loss: 335.90912222862244
Time for 100 Batches: 0.4056686798731486
100 Batch Cumulative Loss: 330.21965765953064
Time for 100 Batches: 0.4002295176188151
100 Batch Cumulative Loss: 331.7986350059509
Time for 100 Batches: 0.40379149516423546
100 Batch Cumulative Loss: 328.7997522354126
Time for 100 Batches: 0.39900474150975546
100 Batch Cumulative Loss: 329.2207622528076
Time for 100 Batches: 0.4009162982304891
100 Batch Cumulative Loss: 331.16308784484863
Time for 100 Batches: 0.40405426025390623
100 Batch Cumulative Loss: 324.155633687973
Time for 100 Batches: 0.40170108477274574
100 Batch Cumulative Loss: 326.790287733078
Time for 100 Batches: 0.39842114051183064
100 Batch Cumulative Loss: 326.73110842704773
Time for 100 Batches: 0.3994544307390849
100 Batch Cumulative Loss: 322.998007774353
Time for 100 Batches: 0.4023095409075419
100 Batch Cumulative Loss: 322.6922869682312
Time for 100 Batches: 0.40064227183659873
100 Batch Cumulative Loss: 322.0390555858612
Time for 100 Batches: 0.4062178691228231
100 Batch Cumulative Loss: 318.9081320762634
Time for 100 Batches: 0.40202128092447914
100 Batch Cumulative Loss: 320.77084970474243
Time for 100 Batches: 0.40011282364527384
100 Batch Cumulative Loss: 318.41097712516785
Time for 100 Batches: 0.4023874560991923
100 Batch Cumulative Loss: 318.22784543037415
Time for 100 Batches: 0.4000738183657328
100 Batch Cumulative Loss: 322.8205587863922
Time for 100 Batches: 0.39574061234792074
100 Batch Cumulative Loss: 316.6707925796509
Time for 100 Batches: 0.4025896946589152
100 Batch Cumulative Loss: 319.864963054657
Time for 100 Batches: 0.3982231895128886
100 Batch Cumulative Loss: 316.84194803237915
Time for 100 Batches: 0.4002030849456787
100 Batch Cumulative Loss: 315.70790219306946
Time for 100 Batches: 0.40187109311421715
100 Batch Cumulative Loss: 316.24120926856995
Time for 100 Batches: 0.40129698514938356
100 Batch Cumulative Loss: 314.7053294181824
Time for 100 Batches: 0.4026352127393087
100 Batch Cumulative Loss: 313.667457818985
Time for 100 Batches: 0.40134344895680746
100 Batch Cumulative Loss: 313.2613935470581
Time for 100 Batches: 0.4028222600618998
100 Batch Cumulative Loss: 311.5785071849823
Time for 100 Batches: 0.4026174624760946
100 Batch Cumulative Loss: 315.79668951034546
Time for 100 Batches: 0.4008544127146403
100 Batch Cumulative Loss: 320.4305968284607
Time for 100 Batches: 0.40250378449757895
100 Batch Cumulative Loss: 314.4398469924927
Time for 100 Batches: 0.3993464152018229
100 Batch Cumulative Loss: 312.9373207092285
Time for 100 Batches: 0.3954297463099162
100 Batch Cumulative Loss: 314.2881202697754
Time for 100 Batches: 0.39790154695510865
100 Batch Cumulative Loss: 308.25523853302
Time for 100 Batches: 0.39710226853688557
100 Batch Cumulative Loss: 310.52852177619934
Time for 100 Batches: 0.4037943402926127
100 Batch Cumulative Loss: 309.29240322113037
Time for 100 Batches: 0.40055443048477174
100 Batch Cumulative Loss: 307.92087030410767
Time for 100 Batches: 0.39919952154159544
100 Batch Cumulative Loss: 308.73867678642273
Time for 100 Batches: 0.4019974191983541
100 Batch Cumulative Loss: 311.68327140808105
Time for 100 Batches: 0.3984199404716492
100 Batch Cumulative Loss: 307.9901819229126
Time for 100 Batches: 0.39782323042551676
100 Batch Cumulative Loss: 305.5888454914093
Time for 100 Batches: 0.4012566884358724
100 Batch Cumulative Loss: 308.8157229423523
Time for 100 Batches: 0.40638760725657147
100 Batch Cumulative Loss: 306.70394945144653
Time for 100 Batches: 0.402669624487559
100 Batch Cumulative Loss: 306.57713413238525
Time for 100 Batches: 0.40037400325139366
100 Batch Cumulative Loss: 306.9932026863098
Time for 100 Batches: 0.4024948398272196
100 Batch Cumulative Loss: 309.06217765808105
Time for 100 Batches: 0.39582019646962485
100 Batch Cumulative Loss: 305.95894837379456
Time for 100 Batches: 0.40164772272109983
100 Batch Cumulative Loss: 310.8610095977783
Time for 100 Batches: 0.4025953451792399
100 Batch Cumulative Loss: 305.1036515235901
Time for 100 Batches: 0.39959990183512367
100 Batch Cumulative Loss: 306.9538264274597
Time for 100 Batches: 0.4033394376436869
100 Batch Cumulative Loss: 303.1094424724579
Time for 100 Batches: 0.39718401432037354
100 Batch Cumulative Loss: 306.66205525398254
Time for 100 Batches: 0.4023822585741679
100 Batch Cumulative Loss: 301.86685729026794
Time for 100 Batches: 0.4011074542999268
100 Batch Cumulative Loss: 303.71618270874023
Time for 100 Batches: 0.396784774462382
100 Batch Cumulative Loss: 301.26940059661865
Time for 100 Batches: 0.40010010401407875
100 Batch Cumulative Loss: 304.66689944267273
Time for 100 Batches: 0.4046595533688863
100 Batch Cumulative Loss: 306.4235212802887
Time for 100 Batches: 0.3995309034983317
100 Batch Cumulative Loss: 301.13007640838623
Time for 100 Batches: 0.4030749678611755
100 Batch Cumulative Loss: 302.7450635433197
Time for 100 Batches: 0.39723360935846963
100 Batch Cumulative Loss: 301.0618269443512
Time for 100 Batches: 0.4045781373977661
100 Batch Cumulative Loss: 304.714328289032
