Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/lr_OnlyPos/Original_x_b_113x200x53_batch50_Train_/
./Yeast Resources/Pairwise/Spell/lr_OnlyPos/Original_x_b_113x200x53_batch50_Test_/
100 Batch Cumulative Loss: 434.87205505371094
Time for 100 Batches: 0.04218118985493978
100 Batch Cumulative Loss: 422.3248682022095
Time for 100 Batches: 0.42651219765345255
100 Batch Cumulative Loss: 389.76232624053955
Time for 100 Batches: 0.4078070600827535
100 Batch Cumulative Loss: 374.8861119747162
Time for 100 Batches: 0.40155734221140543
100 Batch Cumulative Loss: 373.05135011672974
Time for 100 Batches: 0.3990178863207499
100 Batch Cumulative Loss: 368.9609076976776
Time for 100 Batches: 0.4035357077916463
100 Batch Cumulative Loss: 359.5464210510254
Time for 100 Batches: 0.4004593054453532
100 Batch Cumulative Loss: 356.1690397262573
Time for 100 Batches: 0.41028160651524864
100 Batch Cumulative Loss: 353.7963755130768
Time for 100 Batches: 0.40192001263300575
100 Batch Cumulative Loss: 352.4637701511383
Time for 100 Batches: 0.4041658560434977
100 Batch Cumulative Loss: 351.1097366809845
Time for 100 Batches: 0.4064602176348368
100 Batch Cumulative Loss: 351.0433268547058
Time for 100 Batches: 0.40094197988510133
100 Batch Cumulative Loss: 345.41603994369507
Time for 100 Batches: 0.40589380264282227
100 Batch Cumulative Loss: 345.2182459831238
Time for 100 Batches: 0.40161389112472534
100 Batch Cumulative Loss: 337.4610447883606
Time for 100 Batches: 0.40641653537750244
100 Batch Cumulative Loss: 341.7909233570099
Time for 100 Batches: 0.401474134127299
100 Batch Cumulative Loss: 337.5974566936493
Time for 100 Batches: 0.40140515168507895
100 Batch Cumulative Loss: 334.12856125831604
Time for 100 Batches: 0.398486598332723
100 Batch Cumulative Loss: 333.48757910728455
Time for 100 Batches: 0.4020271062850952
100 Batch Cumulative Loss: 332.4120306968689
Time for 100 Batches: 0.39971512158711753
100 Batch Cumulative Loss: 330.8047585487366
Time for 100 Batches: 0.4033009926478068
100 Batch Cumulative Loss: 329.98021388053894
Time for 100 Batches: 0.4029903928438822
100 Batch Cumulative Loss: 329.4817202091217
Time for 100 Batches: 0.40436330636342366
100 Batch Cumulative Loss: 328.2204895019531
Time for 100 Batches: 0.40248465140660605
100 Batch Cumulative Loss: 330.0672607421875
Time for 100 Batches: 0.40575556755065917
100 Batch Cumulative Loss: 325.1432399749756
Time for 100 Batches: 0.4046695947647095
100 Batch Cumulative Loss: 330.2598731517792
Time for 100 Batches: 0.4050596555074056
100 Batch Cumulative Loss: 328.5183503627777
Time for 100 Batches: 0.40123178164164225
100 Batch Cumulative Loss: 328.76379466056824
Time for 100 Batches: 0.40059173901875816
100 Batch Cumulative Loss: 322.24089646339417
Time for 100 Batches: 0.40366460879643756
100 Batch Cumulative Loss: 323.5177147388458
Time for 100 Batches: 0.4044284303983053
100 Batch Cumulative Loss: 326.98302483558655
Time for 100 Batches: 0.39683403571446735
100 Batch Cumulative Loss: 322.6407289505005
Time for 100 Batches: 0.4005913774172465
100 Batch Cumulative Loss: 318.9238555431366
Time for 100 Batches: 0.402787983417511
100 Batch Cumulative Loss: 320.20472168922424
Time for 100 Batches: 0.4029964327812195
100 Batch Cumulative Loss: 321.2942762374878
Time for 100 Batches: 0.40265477895736695
100 Batch Cumulative Loss: 315.5670142173767
Time for 100 Batches: 0.40256475607554115
100 Batch Cumulative Loss: 318.26060366630554
Time for 100 Batches: 0.40259557167689003
100 Batch Cumulative Loss: 320.41972255706787
Time for 100 Batches: 0.40082090298334755
100 Batch Cumulative Loss: 317.3476676940918
Time for 100 Batches: 0.4019738435745239
100 Batch Cumulative Loss: 317.9183189868927
Time for 100 Batches: 0.40108367999394734
100 Batch Cumulative Loss: 319.57589292526245
Time for 100 Batches: 0.40303244988123577
100 Batch Cumulative Loss: 311.5087616443634
Time for 100 Batches: 0.40381468534469606
100 Batch Cumulative Loss: 317.2633481025696
Time for 100 Batches: 0.4009353717168172
100 Batch Cumulative Loss: 315.22912216186523
Time for 100 Batches: 0.4054474711418152
100 Batch Cumulative Loss: 313.72928380966187
Time for 100 Batches: 0.4005676031112671
100 Batch Cumulative Loss: 308.6886873245239
Time for 100 Batches: 0.4002227226893107
100 Batch Cumulative Loss: 313.81930899620056
Time for 100 Batches: 0.4005724509557088
100 Batch Cumulative Loss: 309.98284697532654
Time for 100 Batches: 0.3999748110771179
100 Batch Cumulative Loss: 318.3044662475586
Time for 100 Batches: 0.40124437808990476
100 Batch Cumulative Loss: 315.20485162734985
Time for 100 Batches: 0.40492449204126996
100 Batch Cumulative Loss: 310.12671518325806
Time for 100 Batches: 0.40487565596898395
100 Batch Cumulative Loss: 307.2598810195923
Time for 100 Batches: 0.40398842891057335
100 Batch Cumulative Loss: 310.11347103118896
Time for 100 Batches: 0.4021170695622762
100 Batch Cumulative Loss: 312.972288608551
Time for 100 Batches: 0.40195741653442385
100 Batch Cumulative Loss: 309.94352102279663
Time for 100 Batches: 0.39914609988530475
100 Batch Cumulative Loss: 308.2002229690552
Time for 100 Batches: 0.4041719516118368
100 Batch Cumulative Loss: 311.0374872684479
Time for 100 Batches: 0.40247526168823244
100 Batch Cumulative Loss: 302.3357126712799
Time for 100 Batches: 0.3996650179227193
100 Batch Cumulative Loss: 305.76222920417786
Time for 100 Batches: 0.40023879607518514
100 Batch Cumulative Loss: 307.2440073490143
Time for 100 Batches: 0.40498464504877724
100 Batch Cumulative Loss: 309.8038520812988
Time for 100 Batches: 0.39953614870707194
100 Batch Cumulative Loss: 304.24236607551575
Time for 100 Batches: 0.40269314845403037
100 Batch Cumulative Loss: 306.4853229522705
Time for 100 Batches: 0.3963305195172628
100 Batch Cumulative Loss: 305.9042181968689
Time for 100 Batches: 0.40328121185302734
100 Batch Cumulative Loss: 304.7195677757263
Time for 100 Batches: 0.4030918478965759
100 Batch Cumulative Loss: 307.78201389312744
Time for 100 Batches: 0.3993861794471741
100 Batch Cumulative Loss: 302.34382915496826
Time for 100 Batches: 0.3983393907546997
100 Batch Cumulative Loss: 303.86143136024475
Time for 100 Batches: 0.40235332647959393
100 Batch Cumulative Loss: 307.3831400871277
Time for 100 Batches: 0.3998365839322408
100 Batch Cumulative Loss: 304.10587096214294
Time for 100 Batches: 0.39817243019739784
100 Batch Cumulative Loss: 300.83802342414856
Time for 100 Batches: 0.40840886036554974
100 Batch Cumulative Loss: 303.06307768821716
Time for 100 Batches: 0.3979778369267782
100 Batch Cumulative Loss: 299.64796710014343
Time for 100 Batches: 0.40230365594228107
100 Batch Cumulative Loss: 303.8377559185028
Time for 100 Batches: 0.40151155392328897
100 Batch Cumulative Loss: 299.84748458862305
Time for 100 Batches: 0.4025890588760376
100 Batch Cumulative Loss: 297.2698917388916
Time for 100 Batches: 0.4022510250409444
100 Batch Cumulative Loss: 299.583242893219
Time for 100 Batches: 0.3980585217475891
100 Batch Cumulative Loss: 297.9617929458618
Time for 100 Batches: 0.4004316886266073
100 Batch Cumulative Loss: 299.6276423931122
Time for 100 Batches: 0.4018026391665141
100 Batch Cumulative Loss: 298.701212644577
Time for 100 Batches: 0.4048668106396993
100 Batch Cumulative Loss: 298.64196157455444
Time for 100 Batches: 0.4021997054417928
100 Batch Cumulative Loss: 297.6633183956146
Time for 100 Batches: 0.40715475877126056
100 Batch Cumulative Loss: 300.791827917099
Time for 100 Batches: 0.4002639333407084
100 Batch Cumulative Loss: 297.17290782928467
