Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/lr_OnlyPos/Original_x_b_113x200x53_lr0.1_batch50_Train_/
./Yeast Resources/Pairwise/Spell/lr_OnlyPos/Original_x_b_113x200x53_lr0.1_batch50_Test_/
100 Batch Cumulative Loss: 450.03108978271484
Time for 100 Batches: 0.040299693743387856
100 Batch Cumulative Loss: 349.86339378356934
Time for 100 Batches: 0.4075347820917765
100 Batch Cumulative Loss: 338.0418395996094
Time for 100 Batches: 0.40225573380788165
100 Batch Cumulative Loss: 330.1541850566864
Time for 100 Batches: 0.40205472310384116
100 Batch Cumulative Loss: 332.6040256023407
Time for 100 Batches: 0.39708542426427207
100 Batch Cumulative Loss: 331.9244270324707
Time for 100 Batches: 0.4007352113723755
100 Batch Cumulative Loss: 328.23762369155884
Time for 100 Batches: 0.40030484994252524
100 Batch Cumulative Loss: 321.938542842865
Time for 100 Batches: 0.40195157130559284
100 Batch Cumulative Loss: 332.6849904060364
Time for 100 Batches: 0.3997309565544128
100 Batch Cumulative Loss: 321.4012153148651
Time for 100 Batches: 0.403559410572052
100 Batch Cumulative Loss: 329.1071026325226
Time for 100 Batches: 0.4067007780075073
100 Batch Cumulative Loss: 337.80266761779785
Time for 100 Batches: 0.40538177887598675
100 Batch Cumulative Loss: 331.0710425376892
Time for 100 Batches: 0.4032020370165507
100 Batch Cumulative Loss: 322.1961991786957
Time for 100 Batches: 0.4026857892672221
100 Batch Cumulative Loss: 316.2263762950897
Time for 100 Batches: 0.40559536616007485
100 Batch Cumulative Loss: 314.1991193294525
Time for 100 Batches: 0.3990026036898295
100 Batch Cumulative Loss: 325.3330428600311
Time for 100 Batches: 0.4021087924639384
100 Batch Cumulative Loss: 330.05973529815674
Time for 100 Batches: 0.40673405726750694
100 Batch Cumulative Loss: 322.81485772132874
Time for 100 Batches: 0.40080936352411906
100 Batch Cumulative Loss: 318.9222061634064
Time for 100 Batches: 0.3996744155883789
100 Batch Cumulative Loss: 324.1038165092468
Time for 100 Batches: 0.39824046691258747
100 Batch Cumulative Loss: 319.8384761810303
Time for 100 Batches: 0.40889784892400105
100 Batch Cumulative Loss: 316.5892562866211
Time for 100 Batches: 0.39808845122655234
100 Batch Cumulative Loss: 311.25631856918335
Time for 100 Batches: 0.408073627948761
100 Batch Cumulative Loss: 314.4789915084839
Time for 100 Batches: 0.4009225169817607
100 Batch Cumulative Loss: 314.61585879325867
Time for 100 Batches: 0.40249399344126385
100 Batch Cumulative Loss: 314.86008477211
Time for 100 Batches: 0.4025219798088074
100 Batch Cumulative Loss: 317.7092559337616
Time for 100 Batches: 0.3995760242144267
100 Batch Cumulative Loss: 316.45022320747375
Time for 100 Batches: 0.39997615814208987
100 Batch Cumulative Loss: 314.19717741012573
Time for 100 Batches: 0.4044055660565694
100 Batch Cumulative Loss: 316.984667301178
Time for 100 Batches: 0.4031372865041097
100 Batch Cumulative Loss: 321.09203338623047
Time for 100 Batches: 0.4011696457862854
100 Batch Cumulative Loss: 308.2707328796387
Time for 100 Batches: 0.4012121677398682
100 Batch Cumulative Loss: 318.19622325897217
Time for 100 Batches: 0.4029153386751811
100 Batch Cumulative Loss: 315.6381251811981
Time for 100 Batches: 0.4010140577952067
100 Batch Cumulative Loss: 318.7924976348877
Time for 100 Batches: 0.40542405446370444
100 Batch Cumulative Loss: 330.8481924533844
Time for 100 Batches: 0.4044935862223307
100 Batch Cumulative Loss: 316.2820212841034
Time for 100 Batches: 0.4100035786628723
100 Batch Cumulative Loss: 314.0232813358307
Time for 100 Batches: 0.408585262298584
100 Batch Cumulative Loss: 316.02396035194397
Time for 100 Batches: 0.4040471116701762
100 Batch Cumulative Loss: 315.60418176651
Time for 100 Batches: 0.40375914573669436
100 Batch Cumulative Loss: 416.5312919616699
Time for 100 Batches: 0.40226472218831383
100 Batch Cumulative Loss: 382.78536438941956
Time for 100 Batches: 0.39656069278717043
100 Batch Cumulative Loss: 335.36076617240906
Time for 100 Batches: 0.40669604937235515
100 Batch Cumulative Loss: 326.07176971435547
Time for 100 Batches: 0.404889182249705
100 Batch Cumulative Loss: 333.98390102386475
Time for 100 Batches: 0.3956835945447286
100 Batch Cumulative Loss: 327.2941462993622
Time for 100 Batches: 0.3985702196756999
100 Batch Cumulative Loss: 322.8007550239563
Time for 100 Batches: 0.4056408484776815
100 Batch Cumulative Loss: 321.64112854003906
Time for 100 Batches: 0.4047537088394165
100 Batch Cumulative Loss: 327.07328820228577
Time for 100 Batches: 0.40610217253367104
100 Batch Cumulative Loss: 318.04304361343384
Time for 100 Batches: 0.4042419950167338
100 Batch Cumulative Loss: 314.0198245048523
Time for 100 Batches: 0.4034952799479167
100 Batch Cumulative Loss: 316.0899496078491
Time for 100 Batches: 0.40464120705922446
100 Batch Cumulative Loss: 318.92927408218384
Time for 100 Batches: 0.40468297799428304
100 Batch Cumulative Loss: 313.6906065940857
Time for 100 Batches: 0.4034133036931356
100 Batch Cumulative Loss: 326.6473367214203
Time for 100 Batches: 0.40628042618433635
100 Batch Cumulative Loss: 312.14558148384094
Time for 100 Batches: 0.3998015244801839
100 Batch Cumulative Loss: 312.8665282726288
Time for 100 Batches: 0.4049842675526937
100 Batch Cumulative Loss: 317.2489447593689
Time for 100 Batches: 0.4028371572494507
100 Batch Cumulative Loss: 334.6418800354004
Time for 100 Batches: 0.4018024126688639
100 Batch Cumulative Loss: 333.7060408592224
Time for 100 Batches: 0.4027589440345764
100 Batch Cumulative Loss: 326.6555132865906
Time for 100 Batches: 0.4035368243853251
100 Batch Cumulative Loss: 318.18384289741516
Time for 100 Batches: 0.4075024247169495
100 Batch Cumulative Loss: 313.6654543876648
Time for 100 Batches: 0.3975860436757406
100 Batch Cumulative Loss: 314.2628662586212
Time for 100 Batches: 0.4038919409116109
100 Batch Cumulative Loss: 313.57601141929626
Time for 100 Batches: 0.39737449487050375
100 Batch Cumulative Loss: 311.030442237854
Time for 100 Batches: 0.40577972730000816
100 Batch Cumulative Loss: 309.1214163303375
Time for 100 Batches: 0.4106643001238505
100 Batch Cumulative Loss: 316.01901745796204
Time for 100 Batches: 0.4018705368041992
100 Batch Cumulative Loss: 315.2528157234192
Time for 100 Batches: 0.4024951696395874
100 Batch Cumulative Loss: 320.7931001186371
Time for 100 Batches: 0.4038196881612142
100 Batch Cumulative Loss: 315.54855155944824
Time for 100 Batches: 0.40407880147298175
100 Batch Cumulative Loss: 313.0821838378906
Time for 100 Batches: 0.40465805133183796
100 Batch Cumulative Loss: 318.5156705379486
Time for 100 Batches: 0.4076147794723511
100 Batch Cumulative Loss: 318.1797604560852
Time for 100 Batches: 0.39768414497375487
100 Batch Cumulative Loss: 315.46057200431824
Time for 100 Batches: 0.39635037183761596
100 Batch Cumulative Loss: 303.74988746643066
Time for 100 Batches: 0.401093065738678
100 Batch Cumulative Loss: 300.81260085105896
Time for 100 Batches: 0.399614143371582
100 Batch Cumulative Loss: 309.6638731956482
Time for 100 Batches: 0.4024944384892782
100 Batch Cumulative Loss: 310.105171918869
Time for 100 Batches: 0.4043886105219523
100 Batch Cumulative Loss: 302.9554228782654
Time for 100 Batches: 0.4092399875322978
100 Batch Cumulative Loss: 309.227108001709
Time for 100 Batches: 0.4034842570622762
100 Batch Cumulative Loss: 315.0205340385437
Time for 100 Batches: 0.4036742806434631
100 Batch Cumulative Loss: 310.68818378448486
Time for 100 Batches: 0.4026699741681417
