Batch,Avg Loss,GO:0000054,GO:0000278,GO:0000747,GO:0000902,GO:0000910,GO:0001403,GO:0003700,GO:0004518,GO:0005085,GO:0006260,GO:0006281,GO:0006310,GO:0006325,GO:0006352,GO:0006353,GO:0006360,GO:0006364,GO:0006366,GO:0006383,GO:0006397,GO:0006401,GO:0006413,GO:0006414,GO:0006418,GO:0006457,GO:0006468,GO:0006470,GO:0006486,GO:0006497,GO:0006605,GO:0006629,GO:0006766,GO:0006811,GO:0006865,GO:0006869,GO:0006873,GO:0006887,GO:0006897,GO:0006970,GO:0006979,GO:0006997,GO:0007005,GO:0007010,GO:0007031,GO:0007033,GO:0007059,GO:0007114,GO:0007124,GO:0008033,GO:0008135,GO:0008213,GO:0008380,GO:0008643,GO:0009408,GO:0009451,GO:0010324,GO:0015931,GO:0016050,GO:0016197,GO:0016570,GO:0018193,GO:0032196,GO:0032200,GO:0032787,GO:0042221,GO:0042255,GO:0042273,GO:0042274,GO:0042594,GO:0043543,GO:0045333,GO:0048193,GO:0048284,GO:0048308,GO:0051049,GO:0051052,GO:0051321,GO:0051603,GO:0051726
0,71.60997986793518,61.29171371459961,58.75873565673828,72.6615982055664,81.45211791992188,77.26831817626953,87.73988342285156,82.74588012695312,68.56747436523438,74.1689682006836,73.78378295898438,72.9026107788086,72.09154510498047,66.93310546875,78.10725402832031,70.25900268554688,70.15888977050781,65.2684555053711,77.75565338134766,63.74042510986328,77.2497329711914,84.9013671875,69.57377624511719,70.51066589355469,68.97049713134766,73.8395004272461,82.20309448242188,68.47732543945312,90.70185852050781,68.49571990966797,69.96635437011719,66.34231567382812,78.3464584350586,58.253719329833984,74.15592956542969,59.117061614990234,71.01734161376953,74.27751159667969,70.68008422851562,77.74938201904297,65.09797668457031,70.55472564697266,86.38612365722656,72.23748779296875,79.20459747314453,66.79081726074219,66.94831085205078,69.65242004394531,75.08842468261719,71.81661987304688,93.70885467529297,66.15325927734375,64.6783676147461,76.660400390625,69.89338684082031,75.17127990722656,83.5673599243164,71.64167022705078,72.5099105834961,71.93363952636719,60.02969741821289,72.37336730957031,65.15228271484375,63.955772399902344,60.52885437011719,76.20257568359375,59.94564437866211,84.22067260742188,53.6957893371582,57.69805145263672,66.11064147949219,74.20809936523438,57.05731964111328,52.3536262512207,69.19168090820312,73.70134735107422,73.7789306640625,62.08192443847656,74.83525085449219,99.88594818115234
100,61.52092659473419,53.096561431884766,54.399593353271484,60.03646469116211,69.99174499511719,65.20726776123047,71.30558776855469,71.81432342529297,58.99342727661133,64.2071533203125,62.94816970825195,61.366092681884766,62.59495162963867,57.88429641723633,66.76171112060547,59.570255279541016,61.59129333496094,55.970401763916016,70.59122467041016,56.265167236328125,68.28073120117188,67.80487823486328,58.122737884521484,61.947444915771484,58.21229553222656,63.648109436035156,67.95416259765625,58.96058654785156,76.7764663696289,60.522151947021484,60.33436584472656,59.7233772277832,66.25971984863281,51.57416534423828,59.6240119934082,54.43927764892578,60.55569839477539,61.983253479003906,64.68569946289062,66.39411926269531,56.93825149536133,58.905059814453125,72.59068298339844,60.73310470581055,66.38117218017578,57.696834564208984,59.94757843017578,59.364898681640625,64.13816833496094,59.95466613769531,74.60191345214844,55.35939025878906,57.39683151245117,64.12583923339844,62.18817901611328,62.948814392089844,69.11316680908203,61.105255126953125,64.5886459350586,59.8148078918457,53.47286605834961,62.95088195800781,57.970577239990234,58.09819030761719,52.5469856262207,67.59239959716797,52.18254470825195,70.97366333007812,47.93596649169922,53.21687316894531,57.1456413269043,60.902992248535156,51.2520637512207,47.991050720214844,57.998321533203125,62.81255340576172,61.70930480957031,55.20130920410156,64.48743438720703,83.41935729980469
200,38.57421025633812,33.407344818115234,38.1878662109375,36.23590087890625,46.255859375,39.7872200012207,42.638404846191406,44.134708404541016,35.60832595825195,38.8557243347168,38.66983413696289,39.643455505371094,40.592037200927734,40.967369079589844,40.73185729980469,35.836883544921875,39.406761169433594,37.045589447021484,48.7337532043457,34.51946258544922,43.41899108886719,40.98881912231445,37.41224670410156,38.259788513183594,36.36357879638672,38.55352783203125,43.380184173583984,36.22896957397461,46.889747619628906,37.0111198425293,38.933231353759766,39.39485168457031,39.98442077636719,33.048458099365234,37.437400817871094,34.74555206298828,37.66128921508789,37.44350814819336,42.150604248046875,41.94538116455078,35.6610221862793,34.79673767089844,43.510520935058594,39.23030471801758,39.57101058959961,35.17469024658203,38.92117691040039,35.484405517578125,38.71413803100586,36.29172897338867,44.79317855834961,33.57746887207031,37.700157165527344,37.511478424072266,36.62165451049805,38.49067687988281,42.34123229980469,38.031700134277344,40.999061584472656,37.43818283081055,34.115543365478516,38.372074127197266,36.3657112121582,39.699527740478516,33.37380599975586,47.68120193481445,33.87239456176758,43.42686080932617,29.06955337524414,32.93092346191406,34.84312438964844,37.94813919067383,34.84333038330078,30.187101364135742,37.016414642333984,38.12794876098633,38.93684387207031,34.96957015991211,40.29948425292969,53.91249465942383
300,21.65137630701065,17.984750747680664,25.982627868652344,20.04035758972168,28.7635440826416,21.694807052612305,22.1894588470459,23.67593002319336,19.85736656188965,20.61248016357422,21.78827476501465,23.366628646850586,22.428688049316406,27.081918716430664,21.517004013061523,19.186355590820312,21.20925521850586,24.61953353881836,34.0978889465332,18.49953842163086,24.403339385986328,22.343463897705078,19.761049270629883,20.532752990722656,19.723840713500977,20.860363006591797,23.430479049682617,19.239166259765625,25.041582107543945,19.750551223754883,25.557022094726562,25.638025283813477,21.727558135986328,18.86756134033203,20.03362464904785,19.23656463623047,20.579267501831055,19.304136276245117,23.474790573120117,22.796977996826172,19.18262481689453,18.61062240600586,23.04037094116211,24.69049072265625,20.922771453857422,19.208473205566406,22.562620162963867,18.8922176361084,20.702566146850586,19.285734176635742,22.990026473999023,18.110363006591797,21.133193969726562,20.00519561767578,19.570674896240234,21.298931121826172,22.623449325561523,20.693859100341797,21.99212074279785,19.62429428100586,19.216846466064453,19.885560989379883,20.20061492919922,26.629549026489258,19.721860885620117,33.29875564575195,19.153284072875977,23.250442504882812,16.217649459838867,17.62250328063965,18.806922912597656,21.277334213256836,20.644365310668945,17.033384323120117,19.494062423706055,20.09257698059082,20.66790008544922,21.07648468017578,24.191064834594727,29.93844985961914
400,14.604812152683735,11.504436492919922,20.913192749023438,13.194588661193848,21.415266036987305,13.793176651000977,13.412683486938477,14.517411231994629,13.77899169921875,12.931787490844727,14.727953910827637,19.299196243286133,14.5253324508667,22.79248809814453,13.047873497009277,12.161484718322754,12.856910705566406,18.30255699157715,29.421518325805664,11.837237358093262,16.44318199157715,13.880840301513672,11.909614562988281,12.596399307250977,12.415444374084473,13.743940353393555,14.624560356140137,12.103736877441406,15.777161598205566,12.566978454589844,21.092182159423828,19.843324661254883,13.486279487609863,13.168046951293945,12.304265975952148,12.234607696533203,13.569581031799316,12.068329811096191,14.702784538269043,14.111449241638184,12.624095916748047,11.787856101989746,14.897003173828125,20.371625900268555,12.893535614013672,12.450429916381836,15.53889274597168,12.288503646850586,12.743020057678223,12.154552459716797,14.143056869506836,11.478707313537598,14.616373062133789,12.443503379821777,12.248457908630371,13.635066986083984,14.203834533691406,13.178302764892578,13.410787582397461,12.445948600769043,13.836116790771484,12.259454727172852,12.904804229736328,22.20282745361328,13.337236404418945,29.602571487426758,13.795965194702148,15.281573295593262,11.299918174743652,11.165131568908691,12.672525405883789,13.60374641418457,15.724651336669922,10.83215618133545,12.187073707580566,12.363910675048828,12.657317161560059,14.233859062194824,18.521564483642578,18.667381286621094
500,11.142619207501411,8.138872146606445,19.795486450195312,10.349841117858887,20.8961238861084,10.798332214355469,9.331609725952148,10.283609390258789,10.434906959533691,8.983842849731445,11.507033348083496,15.378759384155273,10.721039772033691,19.846399307250977,9.17857551574707,8.426916122436523,8.869599342346191,14.835824966430664,26.492691040039062,8.52482795715332,13.387920379638672,9.921110153198242,8.526779174804688,9.108074188232422,9.044942855834961,9.7467622756958,11.356117248535156,8.475493431091309,10.861948013305664,9.068302154541016,18.567201614379883,17.45940589904785,10.17199420928955,9.344084739685059,8.406155586242676,8.834309577941895,10.657147407531738,8.76248550415039,10.165801048278809,10.034207344055176,8.903240203857422,8.36510181427002,10.399697303771973,17.78948211669922,9.17878532409668,8.909134864807129,11.790261268615723,8.789226531982422,9.080093383789062,8.600811004638672,9.805960655212402,8.038174629211426,10.846057891845703,8.803683280944824,8.580299377441406,9.810249328613281,9.90829849243164,9.810273170471191,9.255452156066895,8.824431419372559,9.723711013793945,8.785587310791016,9.2525053024292,20.166414260864258,11.569130897521973,27.019329071044922,10.133820533752441,10.623908996582031,7.720703601837158,7.8377275466918945,9.112008094787598,10.227696418762207,12.939131736755371,7.819157600402832,8.484482765197754,8.598468780517578,9.140763282775879,12.737237930297852,13.287508964538574,14.904370307922363
600,9.32814770936966,6.1068949699401855,18.722396850585938,8.42249870300293,19.73573112487793,8.74984359741211,7.145553112030029,8.183486938476562,8.888888359069824,6.937921524047852,9.64090633392334,13.326766014099121,9.026457786560059,18.19091033935547,7.3788228034973145,6.446171283721924,6.822179794311523,16.21471405029297,26.239990234375,6.7084574699401855,9.839742660522461,8.647979736328125,6.511596202850342,6.840846538543701,6.567517280578613,7.740722179412842,8.028024673461914,6.344419479370117,8.649354934692383,6.959255218505859,17.135032653808594,17.07988739013672,7.5056633949279785,9.076848983764648,6.339958667755127,6.679215908050537,8.670907020568848,6.543720722198486,8.600924491882324,7.389984130859375,6.704155921936035,7.07817268371582,8.803601264953613,17.230457305908203,6.550739765167236,7.050294399261475,9.932214736938477,7.715795993804932,7.326409816741943,6.463781833648682,7.53448486328125,6.249840259552002,8.746193885803223,6.541713237762451,6.586381912231445,8.633055686950684,8.46898365020752,8.157377243041992,6.869061470031738,6.49673318862915,7.798760414123535,6.554308891296387,7.217123508453369,20.83917999267578,8.109829902648926,26.82433319091797,7.804279804229736,9.2192964553833,5.807133197784424,6.009947299957275,7.5283403396606445,8.116015434265137,12.656527519226074,6.010263442993164,6.622759819030762,6.5422844886779785,6.83625602722168,9.977224349975586,11.624866485595703,11.645297050476074
700,8.197944216430187,5.108776569366455,18.33431053161621,7.431107997894287,18.629680633544922,7.820077896118164,6.011371612548828,6.53431510925293,7.4789533615112305,5.618013381958008,8.444311141967773,13.229975700378418,7.3865251541137695,19.404563903808594,6.754476547241211,5.072579860687256,5.407853603363037,13.732202529907227,24.090190887451172,5.3244242668151855,8.934514999389648,6.972765922546387,5.729783535003662,5.231698989868164,5.238045692443848,6.438398838043213,7.4689483642578125,5.046667575836182,6.968898773193359,5.342687606811523,16.894336700439453,17.78317642211914,6.3725385665893555,7.945565223693848,5.164114952087402,5.665043354034424,7.215864181518555,5.125294208526611,7.234117031097412,6.306516170501709,6.369329452514648,5.808737754821777,7.384259223937988,16.217639923095703,5.369210243225098,5.861545562744141,8.159146308898926,6.634599685668945,6.151270866394043,5.272669792175293,6.36610221862793,5.2423577308654785,8.221920013427734,5.124564170837402,5.169189453125,7.572748184204102,7.2484612464904785,6.630733489990234,5.349868297576904,5.506175518035889,7.024628162384033,5.239893913269043,5.656451225280762,17.7071475982666,7.817963123321533,26.203662872314453,6.211040019989014,7.437665939331055,4.629258632659912,5.044444561004639,6.561243057250977,7.1180033683776855,11.798954010009766,4.904231071472168,5.2229390144348145,5.110980987548828,5.485220432281494,9.402358055114746,11.604187965393066,10.90410041809082
800,7.541456893086433,4.206526279449463,18.445261001586914,6.558211803436279,16.826147079467773,6.0095977783203125,4.956463813781738,5.700809478759766,6.77830696105957,4.567440032958984,9.034921646118164,11.797708511352539,6.871425628662109,18.793807983398438,4.742584228515625,4.323058605194092,4.726845741271973,11.981511116027832,23.625104904174805,4.9192304611206055,9.04562759399414,5.892629623413086,4.916232109069824,4.432431697845459,4.8096537590026855,5.802202224731445,7.79342794418335,4.398890018463135,6.143186092376709,4.569289684295654,18.2238826751709,17.20201873779297,6.034260272979736,6.890373706817627,4.520631313323975,4.822590351104736,6.626998424530029,4.84304141998291,5.644122123718262,5.619888782501221,6.076564788818359,4.676110744476318,6.404964447021484,16.08600425720215,4.828881740570068,4.933828830718994,7.493615627288818,5.299474716186523,5.316488265991211,4.424083709716797,5.4292707443237305,4.538776397705078,7.394611835479736,4.596801280975342,4.460390567779541,5.0719804763793945,5.624755382537842,5.966787338256836,4.514406681060791,5.058042049407959,7.835728168487549,4.309316635131836,5.208471775054932,17.853052139282227,7.393939971923828,27.557416915893555,5.799509048461914,7.23225212097168,4.2856292724609375,4.2459025382995605,5.390092372894287,5.935878276824951,10.321300506591797,4.123657703399658,4.761956691741943,4.404540061950684,4.426870822906494,9.84955883026123,11.542472839355469,12.005362510681152
900,6.928848661482334,3.71591854095459,16.329797744750977,5.8726911544799805,18.027935028076172,5.620907783508301,3.9200382232666016,4.720643520355225,6.319240570068359,4.157961845397949,7.477451324462891,12.432326316833496,6.093488693237305,18.502084732055664,4.072465419769287,3.591003656387329,3.7773053646087646,11.120853424072266,26.058998107910156,3.8871469497680664,8.601556777954102,5.0645928382873535,4.094860553741455,3.637700080871582,3.8117809295654297,4.522612571716309,5.93789005279541,3.49815034866333,5.9469828605651855,4.1671600341796875,15.227592468261719,15.928200721740723,5.131892204284668,6.256454944610596,3.8770949840545654,3.6411304473876953,6.173409938812256,3.718003749847412,6.346623420715332,4.732922077178955,4.29087495803833,4.347508430480957,6.8775553703308105,16.361316680908203,3.982578754425049,4.281713962554932,6.853007793426514,6.124770641326904,4.796564102172852,3.5247387886047363,4.827938556671143,3.9282119274139404,6.68002462387085,3.762066125869751,3.6959946155548096,4.671139717102051,6.325221538543701,6.327213287353516,3.8992319107055664,4.051939487457275,7.324716567993164,4.028008937835693,4.670624256134033,19.891376495361328,7.373164653778076,26.588306427001953,5.127453804016113,5.9373250007629395,3.5105512142181396,3.387648105621338,5.662069320678711,5.321341037750244,10.141532897949219,3.497748374938965,3.756693124771118,3.5840892791748047,3.9149324893951416,7.9977641105651855,10.064515113830566,9.974689483642578
