Batch,Avg Loss,GO:0000054,GO:0000278,GO:0000747,GO:0000902,GO:0000910,GO:0001403,GO:0003700,GO:0004518,GO:0005085,GO:0006260,GO:0006281,GO:0006310,GO:0006325,GO:0006352,GO:0006353,GO:0006360,GO:0006364,GO:0006366,GO:0006383,GO:0006397,GO:0006401,GO:0006413,GO:0006414,GO:0006418,GO:0006457,GO:0006468,GO:0006470,GO:0006486,GO:0006497,GO:0006605,GO:0006629,GO:0006766,GO:0006811,GO:0006865,GO:0006869,GO:0006873,GO:0006887,GO:0006897,GO:0006970,GO:0006979,GO:0006997,GO:0007005,GO:0007010,GO:0007031,GO:0007033,GO:0007059,GO:0007114,GO:0007124,GO:0008033,GO:0008135,GO:0008213,GO:0008380,GO:0008643,GO:0009408,GO:0009451,GO:0010324,GO:0015931,GO:0016050,GO:0016197,GO:0016570,GO:0018193,GO:0032196,GO:0032200,GO:0032787,GO:0042221,GO:0042255,GO:0042273,GO:0042274,GO:0042594,GO:0043543,GO:0045333,GO:0048193,GO:0048284,GO:0048308,GO:0051049,GO:0051052,GO:0051321,GO:0051603,GO:0051726
0,71.43759727478027,89.71968078613281,69.51167297363281,61.02586364746094,67.00372314453125,70.36388397216797,69.29112243652344,72.0501937866211,68.6436538696289,79.69672393798828,75.73640441894531,62.26935958862305,66.39828491210938,71.95059204101562,67.47193145751953,83.01220703125,61.71733856201172,48.643890380859375,73.91051483154297,61.70396423339844,71.73828125,69.22745513916016,63.803104400634766,79.38236236572266,70.29308319091797,68.94985961914062,84.76544952392578,73.5517578125,72.36261749267578,62.25983810424805,62.44657897949219,64.52225494384766,99.75532531738281,75.31066131591797,67.7255630493164,75.72351837158203,79.59394836425781,66.03504180908203,74.1995620727539,66.94673919677734,75.99981689453125,64.59600830078125,72.65876770019531,72.2638931274414,58.15373611450195,76.9363784790039,65.66424560546875,62.53897476196289,60.03904724121094,71.11924743652344,87.07630157470703,71.31826782226562,73.80087280273438,71.60926055908203,67.9492416381836,72.3873519897461,70.62721252441406,67.62071228027344,78.75785827636719,77.04966735839844,93.0059585571289,77.64763641357422,80.09063720703125,68.90308380126953,80.7782211303711,58.606163024902344,77.98986053466797,67.36530303955078,71.19795227050781,93.6590347290039,74.51307678222656,70.62383270263672,62.876304626464844,68.3998794555664,72.73819732666016,69.00580596923828,69.51530456542969,62.014373779296875,67.5898208618164,70.16968536376953
100,62.165401458740234,74.96253967285156,62.0939826965332,54.070430755615234,56.942588806152344,60.92347717285156,60.091957092285156,63.84226608276367,59.753841400146484,68.63268280029297,64.1930923461914,55.48832702636719,57.42776870727539,65.72750091552734,58.91441345214844,70.45011901855469,55.489036560058594,45.8574104309082,65.61904907226562,54.68373489379883,63.639835357666016,60.1107063293457,58.37001419067383,67.88373565673828,61.64332962036133,60.7478141784668,68.4067153930664,63.927650451660156,62.97800827026367,53.78611373901367,58.21146011352539,57.19656753540039,83.3232650756836,64.82601165771484,59.82090377807617,64.29503631591797,68.9051284790039,58.85855484008789,64.35549926757812,57.2783203125,63.525577545166016,57.15269470214844,59.403907775878906,64.1908950805664,51.305381774902344,64.02716064453125,55.88153839111328,56.67009353637695,52.85323715209961,62.634368896484375,74.12665557861328,61.156551361083984,61.56025695800781,62.424983978271484,62.60079574584961,63.85981369018555,59.881099700927734,61.49070358276367,68.27359771728516,66.75727081298828,77.26162719726562,67.68513488769531,69.23513793945312,60.388431549072266,69.04788208007812,54.2228889465332,67.45291137695312,57.64625930786133,60.027976989746094,80.29634094238281,66.17481231689453,64.03668212890625,55.89057540893555,57.731201171875,64.39828491210938,61.896812438964844,59.323951721191406,54.43312454223633,59.117286682128906,61.29397964477539
200,40.07712256908417,46.7663688659668,42.83418273925781,34.797264099121094,39.611114501953125,38.46181106567383,37.788726806640625,39.36295700073242,38.456634521484375,43.638755798339844,40.7634162902832,36.222076416015625,37.20914077758789,44.90302276611328,38.65165710449219,43.22370910644531,35.16600036621094,31.7550048828125,47.65693283081055,34.654781341552734,42.27383804321289,38.178192138671875,37.964534759521484,43.493247985839844,38.66545486450195,39.23042678833008,42.900047302246094,41.18924331665039,42.06727981567383,35.993045806884766,40.77403259277344,39.958580017089844,53.48681640625,41.49641418457031,38.24507141113281,40.54800796508789,44.61763000488281,37.96059036254883,40.7756233215332,35.59470748901367,40.30343246459961,37.63154983520508,36.8274040222168,44.13734817504883,31.615894317626953,42.83857345581055,35.1899528503418,38.17123794555664,33.36392593383789,38.97077941894531,48.3280143737793,39.318233489990234,40.233245849609375,40.98927688598633,40.666378021240234,41.88896179199219,37.26500701904297,39.616214752197266,41.904300689697266,42.47331237792969,49.92677307128906,41.8232421875,42.2786865234375,41.52504348754883,43.49110412597656,38.73107147216797,43.30909729003906,35.418968200683594,37.374778747558594,47.9266242980957,41.56418991088867,41.020992279052734,36.47344970703125,35.63298416137695,41.0116081237793,38.1492805480957,37.57566452026367,35.490501403808594,39.562461853027344,38.73678207397461
300,22.676350742578506,23.981489181518555,27.960458755493164,19.91675567626953,26.53188705444336,21.45465850830078,20.597265243530273,21.459321975708008,21.448556900024414,22.839744567871094,22.80144500732422,22.916059494018555,21.658952713012695,29.752281188964844,21.167768478393555,22.685388565063477,19.117198944091797,23.205028533935547,33.47293472290039,19.085670471191406,25.029165267944336,21.282407760620117,21.0849666595459,23.280729293823242,20.603391647338867,21.822036743164062,22.900623321533203,22.131589889526367,23.755931854248047,20.372251510620117,26.502830505371094,25.506479263305664,27.49065399169922,23.597421646118164,21.239831924438477,21.53302574157715,24.14215850830078,21.015033721923828,21.67029571533203,19.361255645751953,21.582473754882812,20.75246810913086,20.025928497314453,28.226171493530273,17.643190383911133,23.17776107788086,20.186840057373047,22.279258728027344,18.18781280517578,20.580415725708008,25.74185562133789,21.200271606445312,23.12417221069336,21.548938751220703,22.16518783569336,22.950990676879883,20.3118896484375,22.306333541870117,22.227262496948242,22.866914749145508,26.297348022460938,22.2639102935791,22.63006591796875,27.67428970336914,24.164705276489258,30.674081802368164,23.662681579589844,19.37761688232422,20.085241317749023,24.278076171875,22.053054809570312,22.242673873901367,22.293302536010742,19.045286178588867,22.170820236206055,20.758039474487305,20.666685104370117,21.547264099121094,23.57421875,22.511262893676758
400,14.278368085622787,13.182905197143555,21.585243225097656,12.484025001525879,20.43768310546875,13.410431861877441,11.925777435302734,12.598308563232422,13.801006317138672,12.824793815612793,13.85582160949707,16.616138458251953,13.8390474319458,22.1772403717041,12.422162055969238,12.88683795928955,11.357026100158691,18.21230125427246,30.200275421142578,11.294477462768555,16.777124404907227,12.423479080200195,12.4790678024292,13.309050559997559,11.717063903808594,13.293484687805176,13.588788986206055,12.359241485595703,14.237757682800293,12.019299507141113,20.556283950805664,18.045637130737305,15.59747314453125,14.373050689697266,12.49267292022705,12.328790664672852,14.390315055847168,12.520700454711914,12.966657638549805,11.588166236877441,12.231651306152344,12.1859712600708,12.568958282470703,20.811967849731445,10.549812316894531,13.06396484375,12.652946472167969,13.326811790466309,11.312769889831543,11.877862930297852,14.22038459777832,12.066819190979004,15.221013069152832,11.983498573303223,12.830021858215332,13.63797378540039,12.406637191772461,13.858404159545898,12.613343238830566,13.025134086608887,15.54971694946289,12.651318550109863,13.33575439453125,23.309431076049805,14.797903060913086,26.942764282226562,14.425427436828613,12.154998779296875,11.981520652770996,13.470361709594727,13.171313285827637,12.831242561340332,14.963618278503418,11.13062858581543,12.952240943908691,12.214895248413086,12.068860054016113,13.811931610107422,16.51641273498535,15.089189529418945
500,10.988855801522732,8.909817695617676,20.49240493774414,10.332169532775879,18.80436134338379,9.902060508728027,8.902530670166016,8.999043464660645,10.502758026123047,8.898665428161621,10.445459365844727,14.856535911560059,10.862946510314941,18.675905227661133,8.95592975616455,8.855365753173828,8.136213302612305,15.157203674316406,29.07483673095703,8.39404582977295,14.083451271057129,9.054654121398926,8.925965309143066,8.945778846740723,8.298308372497559,9.967672348022461,10.307943344116211,8.970479011535645,10.368890762329102,8.578773498535156,21.443689346313477,15.886133193969727,10.511258125305176,10.757216453552246,8.68200969696045,8.702478408813477,10.55865478515625,8.813250541687012,9.61491584777832,8.410404205322266,9.283302307128906,8.465746879577637,10.09730052947998,16.893165588378906,7.533510684967041,9.048145294189453,10.149147987365723,10.29934310913086,8.289693832397461,8.452903747558594,9.636977195739746,8.457324028015137,12.19542121887207,8.359294891357422,8.960474014282227,9.409263610839844,9.419488906860352,9.931897163391113,8.76123046875,9.328219413757324,10.494190216064453,8.952082633972168,9.567192077636719,20.655376434326172,10.882452011108398,27.44876480102539,10.029597282409668,8.408217430114746,8.270912170410156,9.081794738769531,8.727221488952637,9.688126564025879,12.172606468200684,7.840747833251953,8.914246559143066,8.529850006103516,8.390271186828613,11.133367538452148,13.579917907714844,12.340645790100098
600,9.32778312265873,6.933929920196533,18.57878875732422,8.568809509277344,18.860389709472656,8.237959861755371,6.725001811981201,7.7616496086120605,8.325531005859375,6.8289055824279785,9.878349304199219,12.338470458984375,8.991087913513184,18.52820587158203,6.817050933837891,6.765252590179443,6.5736846923828125,13.045701026916504,28.382585525512695,6.943424701690674,12.332867622375488,7.767827033996582,6.924276351928711,6.929736137390137,6.443811416625977,7.228704929351807,8.385971069335938,6.627955436706543,9.233384132385254,6.879229545593262,18.783655166625977,14.51021957397461,8.174980163574219,9.091958999633789,6.8195881843566895,6.80036735534668,8.861845970153809,6.788906097412109,8.195301055908203,6.718277454376221,7.384665012359619,6.8272504806518555,9.044550895690918,17.501943588256836,6.219868183135986,7.892161846160889,8.546585083007812,8.31678581237793,6.962581634521484,6.494965076446533,7.472999095916748,6.640681743621826,10.219651222229004,6.294875621795654,6.929617404937744,7.882470607757568,8.064192771911621,8.196938514709473,6.810654163360596,7.064043045043945,8.434229850769043,6.737516403198242,7.612298011779785,19.73619842529297,8.687601089477539,26.83393096923828,7.921340465545654,6.535180568695068,6.475620269775391,6.956172943115234,6.811817169189453,8.519940376281738,11.41352653503418,6.197498321533203,7.345505237579346,6.592931747436523,6.5066962242126465,10.677899360656738,11.792810440063477,11.755023956298828
700,8.039918050169945,5.516287326812744,18.648149490356445,7.0037407875061035,19.81730842590332,7.0779709815979,5.386936187744141,6.2157158851623535,7.559290885925293,5.215900897979736,8.555334091186523,12.604582786560059,7.744284152984619,17.531824111938477,5.771080493927002,5.172291278839111,5.1809587478637695,11.184979438781738,27.841411590576172,5.348660945892334,11.361388206481934,6.150847911834717,5.5752949714660645,5.282960414886475,4.818924903869629,7.017706871032715,7.306463241577148,5.196466445922852,7.4670891761779785,5.516515731811523,17.989721298217773,13.93606185913086,7.659432888031006,7.659206390380859,5.2686896324157715,5.388368606567383,7.4796671867370605,5.260964393615723,6.773931503295898,5.791652679443359,6.002101898193359,5.207404613494873,7.020448684692383,15.346059799194336,4.915981292724609,6.426071643829346,7.397347450256348,7.158412456512451,5.407404899597168,4.98316764831543,5.818410873413086,5.186428070068359,9.7191743850708,4.860877990722656,5.181441783905029,5.750399112701416,6.662472724914551,6.538493633270264,5.223083972930908,5.468386650085449,7.0122904777526855,5.219327926635742,6.152609825134277,19.74701690673828,7.488351821899414,26.41301727294922,6.334967136383057,5.3511271476745605,4.873354434967041,5.333722114562988,6.08544921875,6.122896194458008,10.203551292419434,4.7588934898376465,5.558676719665527,5.083529472351074,5.175454616546631,9.094963073730469,10.687337875366211,9.905348777770996
800,7.509170264005661,4.829621315002441,18.920459747314453,7.035745620727539,19.114259719848633,6.467618942260742,4.5623579025268555,5.150006294250488,7.2945170402526855,4.64716911315918,7.281744956970215,11.3626127243042,6.9326958656311035,17.649564743041992,5.119290828704834,4.699858665466309,4.244814872741699,12.314074516296387,26.966896057128906,4.697838306427002,9.91934871673584,5.285160064697266,5.214669704437256,4.530365467071533,4.1960577964782715,5.3075385093688965,6.753911972045898,4.484771251678467,6.318202018737793,4.511661052703857,18.15259552001953,14.411609649658203,6.461959362030029,6.996971607208252,4.93162202835083,4.503414154052734,6.7099432945251465,4.456367015838623,6.312039375305176,4.732501029968262,5.230032920837402,5.257365703582764,6.760417461395264,16.752365112304688,4.392976760864258,5.425477504730225,7.583215236663818,7.187071323394775,5.004966735839844,4.371007442474365,5.076946258544922,4.410809516906738,9.042003631591797,4.390995502471924,4.507180213928223,5.42636251449585,6.217065811157227,6.584410190582275,4.453932762145996,4.920655250549316,6.02940559387207,4.537318229675293,5.3899970054626465,20.289142608642578,7.90587043762207,25.301637649536133,5.617016792297363,5.2583818435668945,4.357585906982422,4.602269172668457,5.049860000610352,5.740920543670654,9.311192512512207,4.411025047302246,4.933065891265869,4.4424543380737305,4.603909969329834,9.08299446105957,10.667337417602539,9.215950012207031
900,6.940540567040443,4.275102615356445,16.416479110717773,6.077800273895264,20.061080932617188,6.202892303466797,4.0897321701049805,4.4616379737854,6.385464668273926,3.9492828845977783,6.752613544464111,12.667283058166504,6.03304386138916,16.348987579345703,4.218804359436035,3.8665289878845215,3.5751001834869385,11.279632568359375,25.060415267944336,3.73825740814209,9.421562194824219,4.466735363006592,4.9169721603393555,4.180130481719971,4.295019626617432,5.586450099945068,5.7375407218933105,3.8911402225494385,5.455714225769043,4.343079090118408,18.55573272705078,14.322742462158203,5.319110870361328,6.028055191040039,3.7209584712982178,3.7277309894561768,7.784450054168701,3.9980416297912598,5.215081691741943,4.744123935699463,4.839704990386963,4.022110462188721,6.002407073974609,17.011999130249023,3.4596128463745117,5.553905010223389,7.048167705535889,6.5259833335876465,4.696695804595947,3.8625683784484863,5.280786514282227,3.6423699855804443,7.396859169006348,3.813394784927368,3.780078172683716,4.527494430541992,5.054783821105957,5.435379505157471,3.719893217086792,4.020932674407959,5.712131977081299,4.271787166595459,5.024947643280029,18.521827697753906,6.265047550201416,27.682973861694336,4.81158447265625,4.021212100982666,3.6235744953155518,3.824039936065674,5.075999736785889,6.205470561981201,9.620802879333496,3.515378713607788,4.151647567749023,3.6520068645477295,3.5893115997314453,8.799123764038086,9.769096374511719,9.299105644226074
