YORF	NAME	GWEIGHT	Primig00_SK1a alpha t 0	Primig00_SK1a alpha 1h	Primig00_SK1a alpha 2h	Primig00_SK1a alpha 3h	Primig00_SK1a alpha 4h	Primig00_SK1a alpha 6h	Primig00_SK1a alpha 8h	Primig00_SK1a alpha 10h	Primig00_SK1alpha alpha t 0	Primig00_SK1alpha alpha 2h	Primig00_SK1alpha alpha 4h	Primig00_SK1alpha alpha 6h	Primig00_SK1alpha alpha 8h	Primig00_W303a alpha t 0	Primig00_W303a alpha 2h	Primig00_W303a alpha 4h	Primig00_W303a alpha 6h	Primig00_W303a alpha 8h	Primig00_W303a alpha 10h	Primig00_W303a alpha 12h	Primig00_W303a a t 0	Primig00_W303a a 2h	Primig00_W303a a 4h	Primig00_ 6h
EWEIGHT			0.4387145476746642	-0.25760264396488897	-1.8785954150083184	0.3747140344040253	-0.6085070108097348	-1.0312391484410939	1.1318995929046984	-0.5006837667420679	-0.8974749479488425	-1.9051352151213414	0.5067945600360121	0.30543922664820694	-0.5613814225108865	0.023350071125404694	-2.5808842451010157	0.040928924411152354	-0.27714103413011654	0.7399743611474314	0.6152426522932812	0.537166967464939	0.8780771578827573	-2.4701560549150656	-2.7237740377758586	-0.548274060860759
YDL025C	YDL025C	1.0	1.8952667715769007	0.4766839879788401	-0.9745491625826488	-0.18184616959857663	0.3527456120686362	0.666423792766184	-1.164126869284639	1.69683119891438	0.7721962404073955	-0.6680861661122733	1.230991658398777	-2.303605310959006	0.07603691552741104	0.06914575676301057	-0.5322201312960985	0.2811489634333433	1.3747544861490517	0.8023095101287837	-1.0706283126826257	0.5319614276532791	1.072474459531228	-0.5042147206959869	-1.6043772837544257	-0.281982094845702
YPR128C	YPR128C	1.0	-0.23610067346265265	0.4087530489370269	-0.31397748881872484	1.0214814583590295	0.6201752425076626	0.07906919984386572	0.39927302130492714	0.1058023817025206	-0.9469167948401686	0.18187426871901502	-0.8213205275949689	-0.10522483065376663	-2.0826436461785165	0.1597858715498499	0.16605591968270253	-0.716634337437229	0.3748854775243382	0.38498612482667466	-0.11630965421888784	0.7309833721754014	-0.42991072854050616	0.22163913655648454	0.04617556952720661	0.3401928320875163
YKL032C	YKL032C	1.0	1.0752663277361996	-1.156243032762086	-0.5375285005521139	-0.13255013930060713	0.06661392152943711	0.3201558438287756	-1.4181085357737322	-0.21818148802018358	0.7512289010862984	-0.3289897959815904	1.1038066870459906	-0.012571910007150675	-0.43700701626482796	0.19831594404275352	0.7777859273760551	-3.624122281512268	0.33406059088467066	-0.7304254005792162	1.4997448888148341	-0.2394398522475763	0.8603511235726921	0.29750997211690977	-0.3822595253820461	-0.7132294761917369
YNL325C	YNL325C	1.0	-1.648120785398589	0.46291742572726857	1.8789258687267376	-1.4057219905524423	1.107620992922181	-0.7184650560045043	0.5114785277970956	1.10747803808383	-0.3965768912445793	0.24369675325883056	0.5814663636299471	-0.15236098709948026	0.03342997521971477	1.3007074129161718	0.7340024097235086	-0.3880538598156188	-1.1983083992309451	1.521854681418537	1.6156642371999852	1.9820222873342608	2.1049087634157764	-0.5188436037153928	-0.322244805890604	-1.7806564503191498
YJR150C	YJR150C	1.0	0.3671963722889459	1.7143310042781568	1.3409477063140498	1.5910575728715057	0.814473049650298	-1.5301291963756602	-0.9518350711312511	-2.089244011062677	0.2894794124734896	2.657284070449424	0.14796156071401306	0.262153510734969	0.5459553255291605	1.5892606747804419	1.1096906320745343	0.5163143680952965	-0.8055979398824693	-0.04541059689056997	1.3380949739332064	0.17462627117309532	0.28409295264675855	-0.031586735193140224	-0.4194142399134474	0.8721939634984973
YPL201C	YPL201C	1.0	0.2647116642738143	1.5398799330206427	-0.9028390871828361	0.04708911748727596	0.5409956900333512	1.6496424098069808	-0.5124886730820349	-0.005581615579205013	0.8708794384961116	-0.010530415220955826	0.2034935410250205	-0.28917520313997325	-0.23400475787309244	-0.8400409796235746	-0.20865182672352886	-0.08312713198531836	-0.6564168494917653	0.30998744509506804	-1.2155114254526818	0.622236498191186	1.1403055740754993	-2.0391068097280205	-0.688940491037734	0.9045950468457442
YPR097W	YPR097W	1.0	-0.6138517759322303	1.0425794798702457	-1.3683783791266302	1.1627348669372282	-1.183902266330232	1.1236989036047955	0.2921019857220121	-0.23792087697185935	-0.23262533772675642	-1.8482553772273962	-0.4706172589713162	0.10536568429862918	0.03097925674563521	-0.46193565871089537	0.5808820223209439	1.2113451405373465	1.5414343687543526	0.7422436028887012	-0.784154385411362	0.5747363242637373	1.1302691003795364	-0.009838931198624954	0.14120778356774816	0.9391028152259341
YER048C	YER048C	1.0	-0.32790704004505433	-1.0453832232499618	2.6856767886076267	-0.21595331314436256	-0.7564199051348001	-0.156204406051801	0.9313241380159399	0.20480773417633016	0.8062660525646081	1.5288688405723736	-0.8770927680193144	-1.2055103016729642	-0.7836786954316968	0.8895760219154843	0.0019955069198401075	-0.2671283779084727	-0.8783760206627994	-0.8012717611650773	0.6184939361388703	0.04710974193463854	-0.3355335664154922	-0.05284626336665606	0.9555730908003164	0.6054706110568102
YIL114C	YIL114C	1.0	-0.4966103177542463	-1.3634916273133988	-1.99439941650152	0.2261442703476257	-1.8392185439106374	-1.6540493614554195	-0.20351512716491993	-0.5397318177068487	-0.00881626005076458	-1.1582491418918295	-1.8458061602684475	0.6249967388223369	-1.156081786187724	0.7725757143753861	0.36080390591446126	0.14434231364617767	0.5714881465659796	1.2590545641788284	1.2438399778207496	1.4269119996782615	-0.2787176572992558	0.32413047371087167	-0.5058633920501331	1.4464459310012063
