YORF,NAME,GWEIGHT,Primig00_SK1a alpha t 0,Primig00_SK1a alpha 1h,Primig00_SK1a alpha 2h,Primig00_SK1a alpha 3h,Primig00_SK1a alpha 4h,Primig00_SK1a alpha 6h,Primig00_SK1a alpha 8h,Primig00_SK1a alpha 10h,Primig00_SK1alpha alpha t 0,Primig00_SK1alpha alpha 2h,Primig00_SK1alpha alpha 4h,Primig00_SK1alpha alpha 6h,Primig00_SK1alpha alpha 8h,Primig00_W303a alpha t 0,Primig00_W303a alpha 2h,Primig00_W303a alpha 4h,Primig00_W303a alpha 6h,Primig00_W303a alpha 8h,Primig00_W303a alpha 10h,Primig00_W303a alpha 12h,Primig00_W303a a t 0,Primig00_W303a a 2h,Primig00_W303a a 4h,Primig00_ 6h
EWEIGHT,,,0.06506579056255572,0.32891554625599634,1.1070750360807782,-1.4356454534263337,-2.086786794890985,0.35277436342925095,-0.6939482346779676,1.6102126055353585,-0.13932480104995285,-0.7973375742279404,0.8684461830210796,-2.0464083983094077,-0.2140081065244296,0.7018287819336594,0.10649587076843746,-0.8701706625330593,-0.1263372223465379,-0.6267316227635851,0.427964564457943,-0.8801000365535521,0.28469170097214486,0.28708515990756595,-0.1048123879855336,-0.6173084471283844
YDL025C,YDL025C,1.0,0.3136516764834133,0.8756234406738856,0.16649712688683763,-1.0808210361225266,-0.40507877616048205,-0.9855469776741337,-2.2909651387316563,-1.1837847287993013,0.5226662451528813,0.7261900326791869,-0.1260446429341283,-0.3869235081405475,-1.1547609892496153,1.2028998497585075,-0.75670111467342,0.24289447460523664,1.3820486471101956,0.4108552388452267,0.8980094251080296,-0.7195464587585002,0.24955355382435795,-1.146094667673281,-0.5011970397181059,0.929358613721334
YPR128C,YPR128C,1.0,-0.8279663940616059,0.6493810493261022,3.6196999743498055,0.4325315592985445,-0.527519114774947,0.7720878424656239,0.12850515879035734,0.6228705038700212,-0.26721887254171467,0.5639249462518761,2.4860912313834818,-1.5923394277639327,0.38825202490111577,0.2807015838003366,-0.29387244092583314,0.3372329124892904,1.2622894273120167,-0.17796189360360856,-0.6725488010239682,-0.1683637232913649,0.4235185903529651,-0.12954938143701208,1.0096739560806582,0.7779458487826207
YKL032C,YKL032C,1.0,-1.8903128767527666,-0.003152161840209715,2.2144222163843246,0.4537223771283669,0.6234243856600719,-1.1541776808044735,0.6568684950201407,0.48791909830843383,-0.5501197149544512,0.19361776835424047,0.49405161181049356,1.7926852054897895,1.0053346967887562,0.5203023496087511,1.1527541037358913,-0.3104425766199809,0.6737667002500537,0.3498007444879364,-0.9155564549522531,-0.8353257361567165,-1.0840477863029279,1.2964882654239915,-1.077910461528001,-1.5509335246869398
YNL325C,YNL325C,1.0,1.0146291438326844,1.1086073177964497,-0.250244883780005,-1.9479558573197295,-0.0260231120396475,0.628870956441039,0.8250008844206462,-0.9798991212625318,-0.056664472046053065,-0.7454194548799332,1.3963229234147552,2.9165430509955272,1.3778981934790848,0.9573266062357222,0.27625673209674434,1.580067777772665,0.8080253982332726,-0.3068170083436755,0.2752242155735468,1.6451151596673304,-0.09879302350935158,-2.8141124813023617,-0.3302149047129982,-1.39999193627678
YJR150C,YJR150C,1.0,1.516595195038006,-1.0115971660680254,1.3358645232984916,1.5612945474469322,0.2516921486425276,1.5231404798979176,-0.49875466565608106,0.35875572167247927,1.3537723123889174,0.4392277579187492,-0.10325843016232325,-0.07819893940209592,1.8603120536422215,0.05941635235192117,-0.887805264874203,-0.04109364727604385,-0.7248503572758224,1.002012575681651,-1.0470263744138593,-0.129165156139251,0.6739534677087022,-0.5325368762106328,0.48557395880318477,0.21474504524669402
YPL201C,YPL201C,1.0,-0.5762225981889182,-1.5074404872301166,0.12356505230625943,-0.17886639452636977,-0.9813870433863918,-1.1954173591356034,0.40887735942099623,-1.0322472197520227,0.7869312034639837,0.6810097060128157,-0.1749132711152188,1.274830678524086,0.8784781974879946,-1.0725496685543867,-0.037911355448346104,0.5817673737116674,-1.0193177748138849,-2.047154886814411,-0.18303274677985062,0.6900064810949483,-1.7364337568921298,-0.9796313823712663,1.1061516619796217,0.47610532821084856
YPR097W,YPR097W,1.0,2.311124677766322,-0.7254388823896851,0.7370746325699281,-0.45443651727581125,1.6111925081139347,-1.8807891097437681,0.7144429568367937,0.5510960214793182,0.6937298383300524,1.709403232175068,0.6620370731819747,1.0719629825627452,-0.10075461707575752,0.5012422185282912,0.7210738269210102,0.6572067052287294,-0.7141211513286262,0.03650735960133362,0.4846658193149281,1.1220536956336105,-0.7050499423599459,1.7025192640112308,0.47832828871430405,-1.2139624968885436
YER048C,YER048C,1.0,0.625930401656768,0.10982278999398623,-1.1717542167518702,-0.026584182416781496,0.22722178064773757,-1.1875638587772483,1.3855148762988774,0.017898111968252136,-2.1431770950234568,0.7320846814159852,-0.39009910537906384,-0.6431286271096307,-0.0075550414006730435,-0.9787351839603298,-1.7627146844758077,-0.36411721968419114,0.24549394831538196,0.6026234045971113,0.682354306587723,0.45076613372338703,-0.030827865259679666,-1.8995694125902118,0.3477489875561901,1.4486310362403836
YIL114C,YIL114C,1.0,0.5444247943623642,-0.7740198553433658,-1.6516117652570224,0.10109658044092866,0.9976298518147365,-1.5880478919981185,-0.6714037701118013,-1.368237771735028,0.8942618243209121,-0.21384586604552025,0.03042319946586152,0.18364152015268645,0.8478633229137595,-0.6099100307233931,0.05141681309636136,0.6385021896260922,0.030251309113301997,0.8707194243969617,-1.1551048909387784,0.15246088067816507,-0.04998418601083177,-0.1822888613226996,1.6500954634580471,0.6837475888300228
YBL018C,YBL018C,1.0,1.4960691796919914,2.3995466819237956,-2.3148100434747723,1.2636869279657348,-0.5502856755567896,0.8798773625837291,-1.2553139325542813,0.8500919426750404,1.9355477106438737,0.48371259528083554,2.1163588880345663,-0.6718598649604227,0.6738499659450252,-0.7010462142768561,-0.9622568673177235,1.0857350363335612,0.3685699121753982,1.1766581257235253,-2.0570956189578142,1.1490219524744283,0.9540036987586116,-0.9670598144485594,-0.20971376392769675,0.008811438018549136
YNL098C,YNL098C,1.0,0.034414633415329396,-0.496432602252695,0.3544639334805733,-0.4559977948946777,-0.4041024747336073,-0.1093251860013242,0.8376358003601021,-0.11467681449920396,-0.6618514593686252,-2.495046777637419,-0.6041294767118013,0.29458183805658056,-0.7581431299112953,-1.7738367782620064,-0.8012656632062292,1.7240374975078838,-0.8182775843417373,0.2635176357090573,-0.39674142267179674,0.40657429146968094,-0.3722784374050469,-0.31809179694295664,0.04732304525560273,-0.458969262865024
YBR234C,YBR234C,1.0,1.496483317252784,2.0590313380976095,1.0745576719413816,-1.1566191548294502,-1.0979696462719435,0.15335869116264367,0.4141454520397472,0.13807726839357226,1.4991994719197201,0.8064995308902418,1.4989332525994605,0.7953327597195021,0.6351512181647408,1.8388738419107449,-1.4566458181676891,0.9210200637189643,1.2796850374452269,0.912756299979401,1.0662246299593874,-1.4016663241270653,0.14619233242106794,-0.47907245354774436,2.7359147039974214,0.015143678662884519
YJL166W,YJL166W,1.0,-0.3634322002597356,0.2161245994814338,-1.0714115518203258,0.0038121585578729587,-0.3041202345624324,1.7806629363263566,0.18510865186511435,-0.11759765406779595,-1.792567350410976,0.26651696087678695,0.48967979520812854,0.6853187101134345,0.8165821175873423,-0.7106601417306171,-1.5233509211968266,0.17420124773412474,0.11544433037330656,-0.5836421679055726,0.5549852710914117,-1.217321192739737,-0.20021077657561429,-0.26458047630610604,-0.4870379485271247,1.1884203529675068
YDR006C,YDR006C,1.0,-1.3370683387025675,1.3257551429458283,-0.5460805569688736,0.6754321657125517,-0.20299723439888617,0.02555210106847024,-0.2084485999638331,-1.984369891867938,0.12987352856460282,-0.9894311621089698,-2.103428818073192,0.08326617314814545,-0.39404308563321605,-0.21623251584184208,-1.2192201853599411,-1.2331141260378045,0.5058273555901436,-0.18461585617233767,-0.7159811023798299,-0.004307937345606006,-0.10466274069527362,-1.0856057755851247,-0.19074657243312473,-0.6862633096407933
YCR014C,YCR014C,1.0,1.353166385330504,-0.3348146627543749,0.4533142321554064,-1.1125718168873824,-1.7413300524750224,0.5205177402050306,0.11070784734472452,-0.8929196130239071,1.5764227474406223,1.4885614013657833,2.1901482273379576,-0.9828280809345121,1.7120400573023042,-1.1937915727820974,0.09367828702769135,-0.5530150870135667,-0.08968885493346629,1.1756506178794182,-0.5404386477560796,-0.43779191435048914,-0.09067621388392823,-0.8913027433088041,0.472282902387471,-1.6334983128085172
YOR291W,YOR291W,1.0,-2.160340585559864,-2.1781658973249987,0.253957545309066,0.3803841530088799,-0.3741415437111845,-2.634041832495321,0.3090496701411046,-0.2211721263457859,0.47897243411000695,0.4090978143281328,-2.181835263009467,-0.2203753205267619,0.21617729842055702,-0.07279644234977756,0.0046692916406551556,-0.44129272573993544,0.8396510329824263,1.067382160249065,-0.539772989844982,-0.45771861512135986,-0.017404971549261072,0.19957949550860374,0.7747594272203674,1.6142840654220147
YNL252C,YNL252C,1.0,1.8763125810066332,0.11590259587399053,0.5884782717388423,0.9906237820621997,0.1447177151040057,-0.2875901502625964,1.7008216416021205,-1.0413499518865954,0.6533637096735757,-0.29046069994868284,-1.5853227318122523,1.5431016972033493,0.07519513772792391,3.3219787647868904,-0.3876450451937877,0.7629765877964,0.5400119105726674,-0.07341046085192504,0.1346447247600374,-0.14453055406437215,0.3899515959028834,0.6684293353520557,-1.0731122346424673,-1.333533413438389
YGL215W,YGL215W,1.0,1.2275888416464937,-0.5875101493016336,1.3587462595675965,0.8269133155979108,-0.2498613762096186,0.7597886068988123,-1.295057454633481,1.0960335490338977,0.6674885204379251,-0.22873274598513332,-1.0680111182094731,0.5684084775393592,-0.970477541557488,0.7079894877622811,-1.0942018173474042,-0.7954067218890207,0.5947884730817742,-0.11493651158485947,0.294033358945739,-0.1220449908577243,-0.013069282428096999,-1.2925981735480556,0.28707695532963895,0.09316220753292885
YER185W,YER185W,1.0,-0.32647223265280967,0.04333972508172837,0.8684523256446951,-0.5215601383274466,0.315256338618807,-1.387780071752363,-0.45010574819488336,-2.4153696861360174,0.047212262365971064,-0.3046900229062078,-0.9146346962566818,0.035894074947329116,0.5332659799272339,0.45228397625690353,0.4072995623040156,2.2199015481132403,1.691575507879661,-0.9468484377427165,-0.8955846886540747,0.5242065539589359,-1.6068177893889424,-1.3575334162735295,-0.15486743392837526,-0.15007440124366206
