,Batches,Loss
0,0.0,0.6928449869155884
1,100.0,69.32300752401352
2,200.0,69.31471824645996
3,300.0,69.31471824645996
4,400.0,69.31471824645996
5,500.0,69.31471824645996
6,600.0,69.31471824645996
7,700.0,69.31471824645996
8,800.0,69.31471824645996
9,900.0,69.31471824645996
10,1000.0,69.31471824645996
11,1100.0,69.31471824645996
12,1200.0,69.31471824645996
13,1300.0,69.31471824645996
14,1400.0,69.31471824645996
15,1500.0,69.31471824645996
16,1600.0,69.31471824645996
17,1700.0,69.31471824645996
18,1800.0,69.31471824645996
19,1900.0,69.31471824645996
20,2000.0,69.31471824645996
21,2100.0,69.31471824645996
22,2200.0,69.31471824645996
23,2300.0,69.31471824645996
24,2400.0,69.31471824645996
25,2500.0,69.31471824645996
26,2600.0,69.31471824645996
27,2700.0,69.31471824645996
28,2800.0,69.31471824645996
29,2900.0,69.31471824645996
30,3000.0,69.31471824645996
31,3100.0,69.31471824645996
32,3200.0,69.31471824645996
33,3300.0,69.31471824645996
34,3400.0,69.31471824645996
35,3500.0,69.31471824645996
36,3600.0,69.31471824645996
37,3700.0,69.31471824645996
38,3800.0,69.31471824645996
39,3900.0,69.31471824645996
40,4000.0,69.31471824645996
41,4100.0,69.31471824645996
42,4200.0,69.31471824645996
43,4300.0,69.31471824645996
44,4400.0,69.31471824645996
45,4500.0,69.31471824645996
46,4600.0,69.31471824645996
47,4700.0,69.31471824645996
48,4800.0,69.31471824645996
49,4900.0,69.31471824645996
50,5000.0,69.31471824645996
51,5100.0,69.31471824645996
52,5200.0,69.31471824645996
53,5300.0,69.31471824645996
54,5400.0,69.31471824645996
55,5500.0,69.31471824645996
56,5600.0,69.31471824645996
57,5700.0,69.31471824645996
58,5800.0,69.31471824645996
59,5900.0,69.31471824645996
60,6000.0,69.31471824645996
61,6100.0,69.31471824645996
62,6200.0,69.31471824645996
63,6300.0,69.31471824645996
64,6400.0,69.31471824645996
65,6500.0,69.31471824645996
66,6600.0,69.31471824645996
67,6700.0,69.31471824645996
68,6800.0,69.31471824645996
69,6900.0,69.31471824645996
70,7000.0,69.31471824645996
71,7100.0,69.31471824645996
72,7200.0,69.31471824645996
73,7300.0,69.31471824645996
74,7400.0,69.31471824645996
75,7500.0,69.31471824645996
76,7600.0,69.31471824645996
77,7700.0,69.31471824645996
78,7800.0,69.31471824645996
79,7900.0,69.31471824645996
80,8000.0,69.31471824645996
81,8100.0,69.31471824645996
82,8200.0,69.31471824645996
83,8300.0,69.31471824645996
84,8400.0,69.31471824645996
85,8500.0,69.31471824645996
86,8600.0,69.31471824645996
87,8700.0,69.31471824645996
88,8800.0,69.31471824645996
89,8900.0,69.31471824645996
90,9000.0,69.31471824645996
91,9100.0,69.31471824645996
92,9200.0,69.31471824645996
93,9300.0,69.31471824645996
94,9400.0,69.31471824645996
95,9500.0,69.31471824645996
96,9600.0,69.31471824645996
97,9700.0,69.31471824645996
98,9800.0,69.31471824645996
99,9900.0,69.31471824645996
100,10000.0,69.31471824645996
101,10100.0,69.31471824645996
102,10200.0,69.31471824645996
103,10300.0,69.31471824645996
104,10400.0,69.31471824645996
105,10500.0,69.31471824645996
106,10600.0,69.31471824645996
107,10700.0,69.31471824645996
108,10800.0,69.31471824645996
109,10900.0,69.31471824645996
110,11000.0,69.31471824645996
111,11100.0,69.31471824645996
112,11200.0,69.31471824645996
113,11300.0,69.31471824645996
114,11400.0,69.31471824645996
115,11500.0,69.31471824645996
116,11600.0,69.31471824645996
117,11700.0,69.31471824645996
118,11800.0,69.31471824645996
119,11900.0,69.31471824645996
120,12000.0,69.31471824645996
121,12100.0,69.31471824645996
122,12200.0,69.31471824645996
123,12300.0,69.31471824645996
124,12400.0,69.31471824645996
125,12500.0,69.31471824645996
126,12600.0,69.31471824645996
127,12700.0,69.31471824645996
128,12800.0,69.31471824645996
129,12900.0,69.31471824645996
130,13000.0,69.31471824645996
131,13100.0,69.31471824645996
132,13200.0,69.31471824645996
133,13300.0,69.31471824645996
134,13400.0,69.31471824645996
135,13500.0,69.31471824645996
136,13600.0,69.31471824645996
137,13700.0,69.31471824645996
138,13800.0,69.31471824645996
139,13900.0,69.31471824645996
140,14000.0,69.31471824645996
141,14100.0,69.31471824645996
142,14200.0,69.31471824645996
143,14300.0,69.31471824645996
144,14400.0,69.31471824645996
145,14500.0,69.31471824645996
146,14600.0,69.31471824645996
147,14700.0,69.31471824645996
148,14800.0,69.31471824645996
149,14900.0,69.31471824645996
150,15000.0,69.31471824645996
151,15100.0,69.31471824645996
152,15200.0,69.31471824645996
153,15300.0,69.31471824645996
154,15400.0,69.31471824645996
155,15500.0,69.31471824645996
156,15600.0,69.31471824645996
157,15700.0,69.31471824645996
158,15800.0,69.31471824645996
159,15900.0,69.31471824645996
160,16000.0,69.31471824645996
161,16100.0,69.31471824645996
162,16200.0,69.31471824645996
163,16300.0,69.31471824645996
164,16400.0,69.31471824645996
165,16500.0,69.31471824645996
166,16600.0,69.31471824645996
167,16700.0,69.31471824645996
168,16800.0,69.31471824645996
169,16900.0,69.31471824645996
170,17000.0,69.31471824645996
171,17100.0,69.31471824645996
172,17200.0,69.31471824645996
173,17300.0,69.31471824645996
174,17400.0,69.31471824645996
175,17500.0,69.31471824645996
176,17600.0,69.31471824645996
177,17700.0,69.31471824645996
178,17800.0,69.31471824645996
179,17900.0,69.31471824645996
180,18000.0,69.31471824645996
181,18100.0,69.31471824645996
182,18200.0,69.31471824645996
183,18300.0,69.31471824645996
184,18400.0,69.31471824645996
185,18500.0,69.31471824645996
186,18600.0,69.31471824645996
187,18700.0,69.31471824645996
188,18800.0,69.31471824645996
189,18900.0,69.31471824645996
190,19000.0,69.31471824645996
191,19100.0,69.31471824645996
192,19200.0,69.31471824645996
193,19300.0,69.31471824645996
194,19400.0,69.31471824645996
195,19500.0,69.31471824645996
196,19600.0,69.31471824645996
197,19700.0,69.31471824645996
198,19800.0,69.31471824645996
199,19900.0,69.31471824645996
200,20000.0,69.31471824645996
201,20100.0,69.31471824645996
202,20200.0,69.31471824645996
203,20300.0,69.31471824645996
204,20400.0,69.31471824645996
205,20500.0,69.31471824645996
206,20600.0,69.31471824645996
207,20700.0,69.31471824645996
208,20800.0,69.31471824645996
209,20900.0,69.31471824645996
210,21000.0,69.31471824645996
211,21100.0,69.31471824645996
212,21200.0,69.31471824645996
213,21300.0,69.31471824645996
214,21400.0,69.31471824645996
215,21500.0,69.31471824645996
216,21600.0,69.31471824645996
217,21700.0,69.31471824645996
218,21800.0,69.31471824645996
219,21900.0,69.31471824645996
220,22000.0,69.31471824645996
221,22100.0,69.31471824645996
222,22200.0,69.31471824645996
223,22300.0,69.31471824645996
224,22400.0,69.31471824645996
225,22500.0,69.31471824645996
226,22600.0,69.31471824645996
227,22700.0,69.31471824645996
228,22800.0,69.31471824645996
229,22900.0,69.31471824645996
230,23000.0,69.31471824645996
231,23100.0,69.31471824645996
232,23200.0,69.31471824645996
233,23300.0,69.31471824645996
234,23400.0,69.31471824645996
235,23500.0,69.31471824645996
236,23600.0,69.31471824645996
237,23700.0,69.31471824645996
238,23800.0,69.31471824645996
239,23900.0,69.31471824645996
240,24000.0,69.31471824645996
241,24100.0,69.31471824645996
242,24200.0,69.31471824645996
243,24300.0,69.31471824645996
244,24400.0,69.31471824645996
245,24500.0,69.31471824645996
246,24600.0,69.31471824645996
247,24700.0,69.31471824645996
248,24800.0,69.31471824645996
249,24900.0,69.31471824645996
250,25000.0,69.31471824645996
251,25100.0,69.31471824645996
252,25200.0,69.31471824645996
253,25300.0,69.31471824645996
254,25400.0,69.31471824645996
255,25500.0,69.31471824645996
256,25600.0,69.31471824645996
257,25700.0,69.31471824645996
258,25800.0,69.31471824645996
259,25900.0,69.31471824645996
260,26000.0,69.31471824645996
261,26100.0,69.31471824645996
262,26200.0,69.31471824645996
263,26300.0,69.31471824645996
264,26400.0,69.31471824645996
265,26500.0,69.31471824645996
266,26600.0,69.31471824645996
267,26700.0,69.31471824645996
268,26800.0,69.31471824645996
269,26900.0,69.31471824645996
270,27000.0,69.31471824645996
271,27100.0,69.31471824645996
272,27200.0,69.31471824645996
273,27300.0,69.31471824645996
274,27400.0,69.31471824645996
275,27500.0,69.31471824645996
276,27600.0,69.31471824645996
277,27700.0,69.31471824645996
278,27800.0,69.31471824645996
279,27900.0,69.31471824645996
280,28000.0,69.31471824645996
281,28100.0,69.31471824645996
282,28200.0,69.31471824645996
283,28300.0,69.31471824645996
284,28400.0,69.31471824645996
285,28500.0,69.31471824645996
286,28600.0,69.31471824645996
287,28700.0,69.31471824645996
288,28800.0,69.31471824645996
289,28900.0,69.31471824645996
290,29000.0,69.31471824645996
291,29100.0,69.31471824645996
292,29200.0,69.31471824645996
293,29300.0,69.31471824645996
294,29400.0,69.31471824645996
295,29500.0,69.31471824645996
296,29600.0,69.31471824645996
297,29700.0,69.31471824645996
298,29800.0,69.31471824645996
299,29900.0,69.31471824645996
300,30000.0,69.31471824645996
301,30100.0,69.31471824645996
302,30200.0,69.31471824645996
303,30300.0,69.31471824645996
304,30400.0,69.31471824645996
305,30500.0,69.31471824645996
306,30600.0,69.31471824645996
307,30700.0,69.31471824645996
308,30800.0,69.31471824645996
309,30900.0,69.31471824645996
310,31000.0,69.31471824645996
311,31100.0,69.31471824645996
312,31200.0,69.31471824645996
313,31300.0,69.31471824645996
314,31400.0,69.31471824645996
315,31500.0,69.31471824645996
316,31600.0,69.31471824645996
317,31700.0,69.31471824645996
318,31800.0,69.31471824645996
319,31900.0,69.31471824645996
320,32000.0,69.31471824645996
321,32100.0,69.31471824645996
322,32200.0,69.31471824645996
323,32300.0,69.31471824645996
324,32400.0,69.31471824645996
325,32500.0,69.31471824645996
326,32600.0,69.31471824645996
327,32700.0,69.31471824645996
328,32800.0,69.31471824645996
329,32900.0,69.31471824645996
330,33000.0,69.31471824645996
