YORF	NAME	GWEIGHT	Primig00_SK1a alpha t 0	Primig00_SK1a alpha 1h	Primig00_SK1a alpha 2h	Primig00_SK1a alpha 3h	Primig00_SK1a alpha 4h	Primig00_SK1a alpha 6h	Primig00_SK1a alpha 8h	Primig00_SK1a alpha 10h	Primig00_SK1alpha alpha t 0	Primig00_SK1alpha alpha 2h	Primig00_SK1alpha alpha 4h	Primig00_SK1alpha alpha 6h	Primig00_SK1alpha alpha 8h	Primig00_W303a alpha t 0	Primig00_W303a alpha 2h	Primig00_W303a alpha 4h	Primig00_W303a alpha 6h	Primig00_W303a alpha 8h	Primig00_W303a alpha 10h	Primig00_W303a alpha 12h	Primig00_W303a a t 0	Primig00_W303a a 2h	Primig00_W303a a 4h	Primig00_ 6h
EWEIGHT			0.3255013385774666	0.8045646546731379	-0.07134570736560074	0.5899584780199865	-1.4350435224814502	1.0043082338852485	-1.5193301252803917	0.46699404271683065	0.3616780600819467	-1.945601231367555	-0.2726309693047806	-1.6486710099773567	-1.5483864902571973	-0.1790394534577694	-2.3309258454408144	0.2978885313428836	0.9369065917270993	-2.4364284596700556	0.6319072364883973	1.4917789335625182	0.13520011513248978	0.37356799161732257	-0.8023136400662043	0.5526081569574197
YDL025C	YDL025C	1.0	-0.9140115605980995	-0.7296173305991627	1.1206413915590312	-0.7162688346342823	-0.844236938735193	-0.6709935323692625	1.8423306994893782	-0.47384956265977396	-1.1510342303710546	-0.7577674559051296	1.948022497344573	1.6651264616851957	0.5261269162104375	-0.07498330989214702	-0.9831340609214235	0.7479353527415181	0.5280484968190754	-0.9413451234304868	0.34392307249388465	-0.41921867485058006	-0.19678262571500538	-0.5285681092755887	-1.48194783232832	-0.939544922618678
YPR128C	YPR128C	1.0	-0.693977766128624	-1.438754581677428	-1.8881357883905552	0.8268031899722678	0.08181601293547633	0.6465304842993618	0.3609583090189995	0.36254551462286516	-0.6842090862050118	-1.5095497726418219	0.4798143912401318	0.3804043049132234	-0.35090031800128235	1.6410257322217199	-0.37489018158496845	0.5047473078511402	0.9058098273168369	1.508548732983355	0.9117295184797445	0.9379131716411503	0.19651088360906174	1.9169320960750063	-0.5671088618625162	-0.6087050334431457
YKL032C	YKL032C	1.0	1.3883270199761846	-1.3449842417244404	1.067672338053409	-0.6665699715818282	0.6291464688417392	1.185304353732241	-2.2368356307923847	-0.3922405154215086	-0.6715167861361175	0.11673332832680092	-0.09935689066071783	-1.4478496545345703	0.04296320243911175	-0.38158361912969124	-0.07906571917465392	-1.370086875174009	-0.7466888955970016	-0.7101255207048801	0.31463237454459214	-3.273541789893282	1.564712917547329	-0.05940476102968836	-1.9890655581575738	2.7967472489459078
YNL325C	YNL325C	1.0	0.3901218324607806	-0.4312725419408658	-0.5346639283775744	-0.8231576499788457	-0.8558134381102471	-0.5457299892481958	-0.4111066974960977	-1.2205551455324448	-0.10000289054269174	-0.7513870179263358	0.3567965143240808	-0.06897680087595542	-0.9323193779099257	1.3641338331082025	-0.422645392307836	-0.11770096721409452	0.24624435934442504	-1.7773314720498843	0.3975798092985067	-1.1168637620288144	1.085610215901862	-0.5185484368837113	-0.3969845379324455	1.0099983424376746
YJR150C	YJR150C	1.0	-0.10049228838744663	0.779573641955051	0.6276828629745286	2.00944385374694	0.7095260233406893	0.59859323844111	-0.9645526750701235	0.3730491760173584	0.2195129897234937	0.02480026741890809	0.004754114701292311	-2.3848705193838198	1.290787992471596	0.5427959361613982	-3.9221513124346563	-0.6521702225638062	-0.1343935026225157	-0.41628570993570796	-2.6240060572623953	-0.27400687641872834	-0.11915390324719441	0.7480117918461084	0.7823816660103418	-0.5015109832260081
YPL201C	YPL201C	1.0	0.13491713662444627	0.7199446716249096	0.04504198277763107	0.6646996728653487	-0.19870191407637575	1.075132738581306	-0.6108482142635641	-0.48894358631679696	-1.232983037602786	-1.5042230170696949	-0.9018357221916619	1.6521769338984797	0.15106618950648115	-0.7736014900706956	0.48988058509456	0.41908802210076007	0.950095409845438	-2.1666655233455474	0.716641173237096	-1.2499077432155499	0.31983070648944395	-0.24740884915009106	-1.1237641112903094	-0.7132047438313813
YPR097W	YPR097W	1.0	0.45150846175807824	0.23674345193097968	0.6528249786893576	-0.3759591565993313	-2.1434070651036183	0.4431931950575049	0.05532408255275111	-0.4467574144540699	0.6352296929295145	-0.33608988946441726	0.1435981520570312	-1.212665599118343	-0.9831729632983053	0.5557584191773666	-1.4541963711532149	0.2787476406623249	-0.026676194258464098	0.06904651675869883	-0.4194287627276214	-1.459713262117033	1.196425130102197	0.32389415116763093	-0.010064715731081406	-1.0695099052115777
YER048C	YER048C	1.0	-0.7877644526787293	0.8957997386706895	-1.1825977828784173	0.4988667504069904	1.3244898472836155	0.12905104851405072	-0.6573568010086854	-0.057680047485248825	1.599643311230595	-1.1438996868114433	-0.22890866788123376	-2.5935304557041556	0.8335248432167239	0.49888093737102673	0.5512920125851327	-0.17182286752351852	0.9570799122243109	2.1708234047020807	0.17368020897280548	-0.5783460363105576	0.2839028996388801	-1.395459272455966	-0.7572965314451368	-0.46625728106885717
YIL114C	YIL114C	1.0	-0.06766441481458663	-0.04722776558496895	0.7502766187079726	0.3543817571596403	-1.2936179011834348	-0.1699123319541287	-1.1964686089494219	-0.48563220727382117	0.7164496312713434	-0.8352822136018704	-0.5390625774813196	1.7439450247103212	0.31733605192953745	-0.013003679590505617	-0.9974165046701046	1.1023014926508026	-0.09202955830749314	0.6192437453396291	-0.2515716693186516	0.3373917459838328	-0.37748469589888767	0.8464833104218156	0.6135100881739625	-0.1209108850689125
