,Gene A,Gene B,Score
0,YMR211W,YCL044C,0.9989344477653503
1,YMR211W,YNL121C,3.0379678150893596e-07
2,YMR211W,YMR012W,0.0001054466629284434
3,YMR211W,YPR083W,0.04509422183036804
4,YMR211W,YLR370C,0.9931387305259705
5,YMR211W,YGR101W,0.0013425881043076515
6,YMR211W,YMR241W,1.263410626117789e-10
7,YMR211W,YHR083W,2.5759511117939837e-05
8,YMR211W,YNL055C,0.8471786379814148
9,YMR211W,YPR125W,0.0010649433825165033
10,YMR211W,YDR150W,3.2159911711460154e-07
11,YMR211W,YKR042W,0.7965736985206604
12,YMR211W,YKL053C-A,0.39305686950683594
13,YMR211W,YGR181W,0.00010096671030623838
14,YMR211W,YCR028C-A,0.9039539694786072
15,YMR211W,YKR085C,0.00015603814972564578
16,YMR211W,YNL026W,2.3575203158543445e-05
17,YMR211W,YHR120W,0.00021907745394855738
18,YMR211W,YBR212W,0.0006548782112076879
19,YMR211W,YPR024W,9.404845332028344e-05
20,YMR211W,YOL027C,0.017960388213396072
21,YMR211W,YJL054W,5.089230398880318e-05
22,YMR211W,YNL149C,0.00839517917484045
23,YMR211W,YLR368W,1.3366955499805044e-05
24,YMR211W,YNL310C,0.00015142523625399917
25,YMR211W,YDL142C,0.0031591481529176235
26,YMR211W,YIL138C,0.0033427702728658915
27,YMR211W,YDL029W,0.23246321082115173
28,YMR211W,YBR192W,0.00228583300486207
29,YMR211W,YMR072W,0.9710327386856079
30,YMR211W,YLL013C,0.00013249577023088932
31,YMR211W,YJR144W,7.133726853680855e-07
32,YMR211W,YPL098C,0.005466966424137354
33,YMR211W,YDL217C,0.06726761907339096
34,YMR211W,YNL070W,0.9444669485092163
35,YMR211W,YOL076W,2.6631162199919345e-06
36,YMR211W,YMR060C,1.8056925910059363e-06
37,YMR211W,YFL036W,0.05081288889050484
38,YMR211W,YJL116C,0.011081970296800137
39,YMR211W,YIL065C,0.0009961682371795177
40,YMR211W,YOR060C,0.8649564385414124
41,YMR211W,YML091C,3.198876220267266e-05
42,YMR211W,YDL006W,0.06376614421606064
43,YMR211W,YGL219C,0.9003151655197144
44,YMR211W,YML061C,7.423032002407126e-07
45,YMR211W,YER154W,6.312713958323002e-05
46,YMR211W,YOR266W,0.017139678820967674
47,YMR211W,YNL066W,1.3921095387559035e-07
48,YMR211W,YMR275C,0.0007234587101265788
49,YMR211W,YDR219C,9.146013326244429e-06
50,YMR211W,YJR118C,0.009138762950897217
51,YMR211W,YBR179C,5.921444312662061e-07
52,YMR211W,YOR211C,0.0021983059123158455
53,YMR211W,YOL009C,2.6248708309140056e-06
54,YMR211W,YLR304C,0.00038435784517787397
55,YMR211W,YPR131C,0.7868380546569824
56,YMR211W,YML104C,0.0001422539062332362
57,YMR211W,YOR147W,0.007773184683173895
58,YMR211W,YOR326W,0.0025776755064725876
59,YMR211W,YDR258C,0.006438565906137228
60,YMR211W,YDR077W,0.0014623766764998436
61,YMR211W,YHR194W,0.022983253002166748
62,YMR211W,YIL062C,0.013971427455544472
63,YMR211W,YMR302C,0.001483095926232636
64,YMR211W,YBR234C,0.6204743385314941
65,YMR211W,YKR036C,8.733160029805731e-06
66,YMR211W,YFL039C,0.5626777410507202
67,YMR211W,YPR140W,0.0003532073460519314
68,YMR211W,YEL020W-A,0.8696597814559937
69,YMR211W,YHR031C,0.9018370509147644
70,YMR211W,YJR120W,0.432786226272583
71,YMR211W,YOL060C,0.004437088035047054
72,YMR211W,YDR339C,9.706001335985093e-09
73,YMR211W,YGR144W,0.047923967242240906
74,YMR211W,YJL063C,0.005809776484966278
75,YMR211W,YLR190W,0.16526193916797638
76,YMR211W,YLR355C,0.08775155991315842
77,YMR211W,YOR330C,0.0007239262922666967
78,YMR211W,YML058W,0.7635123133659363
79,YMR211W,YGR092W,2.014657366089523e-05
80,YMR211W,YBL042C,0.003999067936092615
81,YMR211W,YNL258C,8.063605605457269e-07
82,YMR211W,YMR063W,8.206232138263658e-09
83,YMR211W,YJR112W,2.6148185838792415e-08
84,YMR211W,YDR027C,7.208880674625107e-07
85,YMR211W,YOR188W,7.189410098362714e-07
86,YMR211W,YMR213W,6.592165959773411e-07
87,YMR211W,YPR021C,1.3096367013076815e-07
88,YMR211W,YPL133C,1.2437444638635498e-05
89,YMR211W,tV(UAC)Q,1.2861130471719662e-06
90,YMR211W,YJL115W,1.6923648900046828e-06
91,YMR211W,YPL076W,8.027482181205414e-07
92,YMR211W,YDR164C,0.13507932424545288
93,YMR211W,YJL128C,1.1464250746939797e-05
94,YMR211W,YNL293W,2.2339678551475117e-08
95,YMR211W,YLR148W,6.844251038273796e-05
96,YMR211W,tK(CUU)I,1.2861130471719662e-06
97,YMR211W,snR48,7.111093054845696e-06
98,YMR211W,YOL089C,9.247876076035055e-11
99,YMR211W,YPL206C,1.6286760828876368e-09
100,YMR211W,YHR075C,7.642031452093079e-10
101,YMR211W,YDL067C,4.3799329318972013e-07
102,YMR211W,YBR107C,0.00343469250947237
103,YMR211W,YOL082W,0.02345147728919983
104,YMR211W,GRD14,1.2861130471719662e-06
105,YMR211W,YJR092W,9.944879764134384e-08
106,YMR211W,YLR216C,0.3023471236228943
107,YMR211W,YLR436C,0.0006429468048736453
108,YMR211W,YDL138W,0.000861944688949734
109,YMR211W,tI(AAU)D,1.2861130471719662e-06
110,YMR211W,YDR261C-C,1.6898553667488159e-06
111,YMR211W,YLR150W,1.3692294942302397e-07
112,YMR211W,HRA1,1.1773719279517536e-06
113,YMR211W,tA(UGC)L,6.675529675703729e-07
114,YMR211W,YGL145W,0.008987776935100555
115,YMR211W,YLR421C,6.2253609939944e-05
116,YMR211W,YJL172W,1.5470428706976236e-06
117,YMR211W,YDR416W,4.770642024866725e-15
118,YMR211W,YCL074W,0.0013952943263575435
119,YMR211W,tK(UUU)G1,1.2861130471719662e-06
120,YMR211W,YDR210W-A,6.132152634563681e-07
121,YMR211W,YAL063C,1.649242808293705e-12
122,YMR211W,YPR088C,8.51979553573301e-09
123,YMR211W,YAL002W,2.286737071699463e-05
124,YMR211W,YDR206W,0.007527259178459644
125,YMR211W,YBR057C,0.02014172449707985
126,YMR211W,YPR065W,0.7526499032974243
127,YMR211W,YJL204C,0.00015584187349304557
128,YMR211W,YBR290W,0.01338968612253666
129,YMR211W,YFR030W,0.0028348390478640795
130,YMR211W,YBR161W,0.005783938802778721
131,YMR211W,YER051W,2.0224248146405444e-05
132,YMR211W,tQ(UUG)D1,4.7644439860050625e-07
133,YMR211W,YGR065C,0.00014805528917349875
134,YMR211W,YHL003C,7.76200758991763e-05
135,YMR211W,YBR015C,1.0469003086654993e-07
136,YMR211W,MEL6,1.2861130471719662e-06
137,YMR211W,YDR395W,9.338968487426769e-11
138,YMR211W,YHR144C,3.279095324160153e-07
139,YMR211W,YDL063C,1.0878563827532162e-08
140,YMR211W,YDL174C,0.009464267641305923
141,YMR211W,YOL080C,2.4986145490402123e-06
142,YMR211W,YBR080C,2.3439707064198956e-08
143,YMR211W,YOR299W,1.0907085234990177e-09
144,YMR211W,YPL027W,0.0001553857437102124
145,YMR211W,YDL200C,0.0003439260181039572
146,YMR211W,YPL152W,2.5185572667396627e-06
147,YMR211W,tR(ACG)D,6.579217370017432e-06
148,YMR211W,YKL166C,5.008645942439216e-08
149,YMR211W,tY(GUA)J2,1.2861130471719662e-06
150,YMR211W,tT(CGU)K,3.127334593955311e-06
151,YMR211W,YKL220C,1.831885469982808e-07
152,YMR211W,YIL119C,1.706520151856239e-06
153,YMR211W,tI(AAU)L1,7.917450943750737e-07
154,YMR211W,YNR052C,7.663981255179309e-11
155,YMR211W,YER119C,1.5675774193368852e-05
156,YMR211W,YFR008W,4.29436539661765e-08
157,YMR211W,YBR031W,3.5268617466499563e-06
158,YMR211W,YPR113W,9.47136036266727e-10
159,YMR211W,YGL181W,8.547999459551647e-05
160,YMR211W,YKR028W,8.668345117257559e-07
161,YMR211W,YPR042C,6.440764366288931e-09
162,YMR211W,YLR431C,0.00023301584587898105
163,YMR211W,YLR032W,8.681132895871357e-11
164,YMR211W,YBL002W,2.204498741775751e-06
165,YMR211W,YER132C,3.5254750230251375e-08
166,YMR211W,YLR277C,1.570795348015963e-06
167,YMR211W,YLR022C,3.2023449864082565e-11
168,YMR211W,YER038C,3.0170532738793554e-11
169,YMR211W,YPL070W,2.242435766675044e-05
170,YMR211W,YLR394W,0.01941077783703804
171,YMR211W,YLR390W-A,0.003585027763620019
172,YMR211W,YLR231C,2.9828377137164352e-06
173,YMR211W,YNL207W,1.385026858827243e-12
174,YMR211W,YMR304W,1.7836886481714664e-12
175,YMR211W,YGL209W,1.6076199244707823e-05
176,YMR211W,YMR065W,9.97355455183424e-05
177,YMR211W,tG(GCC)G1,1.2861130471719662e-06
178,YMR211W,YAL023C,0.29614391922950745
179,YMR211W,YDR004W,0.003682222682982683
180,YMR211W,YGR184C,3.004771542691742e-07
181,YMR211W,YDR208W,1.9611861716839485e-05
182,YMR211W,YNL271C,5.846749900229042e-06
183,YMR211W,YFL005W,6.482426215370651e-06
184,YMR211W,SME2,1.2861130471719662e-06
185,YMR211W,YBR001C,5.004146430565015e-09
186,YMR211W,YER035W,1.021729167405283e-05
187,YMR211W,YOL021C,1.7073661595645717e-08
188,YMR211W,YNL313C,9.006027802856142e-13
189,YMR211W,YMR318C,3.6498724043099173e-09
190,YMR211W,YER043C,3.808110093928008e-08
191,YMR211W,YKL139W,3.07604277622886e-05
192,YMR211W,YNL261W,1.4059497516427655e-05
193,YMR211W,YDR261W-A,5.809814319945872e-05
194,YMR211W,YLL042C,1.1874728755856268e-07
195,YMR211W,YPL049C,0.0002975264214910567
196,YMR211W,YDR480W,2.9535256544477306e-05
197,YMR211W,YNR023W,1.4936409797883243e-06
198,YMR211W,YGL012W,1.6301831919918186e-06
199,YMR211W,snR53,4.148014340898953e-06
200,YMR211W,YNL038W,6.9477832767006475e-06
201,YMR211W,YHR065C,2.2158843648867332e-09
202,YMR211W,YJR049C,0.0010176963405683637
203,YMR211W,YGL168W,3.726626118805143e-09
204,YMR211W,tI(UAU)L,1.2861130471719662e-06
205,YMR211W,YBR162C,1.5592961588595244e-08
206,YMR211W,YML077W,1.9814248020111336e-09
207,YMR211W,YER160C,0.0018647131510078907
208,YMR211W,YGL049C,1.037644892676326e-06
209,YMR211W,tF(GAA)F,1.2861130471719662e-06
210,YMR211W,YOL002C,1.5603334759362042e-05
211,YMR211W,YDR123C,1.3817064427712467e-05
212,YMR211W,YMR303C,0.009110989049077034
213,YMR211W,HIR4,1.2861130471719662e-06
214,YMR211W,YDL214C,6.2302706396732965e-12
215,YMR211W,tG(GCC)O2,2.4020441742322873e-06
216,YMR211W,YOL103W,6.368944923451636e-06
217,YMR211W,YMR166C,0.01832057163119316
218,YMR211W,YAL013W,0.10795243084430695
219,YMR211W,YIL079C,2.2557790302357716e-08
220,YMR211W,snR76,9.959417184290942e-06
221,YMR211W,YDR223W,0.028998274356126785
222,YMR211W,YBR181C,1.2736931767391628e-22
223,YMR211W,YOR115C,3.626690961433532e-11
224,YMR211W,YDR484W,5.093307891002041e-07
225,YMR211W,YLR009W,6.604385685256633e-14
226,YMR211W,YDR459C,9.672001510807604e-08
227,YMR211W,tF(GAA)H1,1.2861130471719662e-06
228,YMR211W,YPR034W,3.692003147648393e-08
229,YMR211W,YNL037C,8.406953497797076e-07
230,YMR211W,YBL068W,6.229162963222734e-09
231,YMR211W,YHR193C,8.792139283286815e-07
232,YMR211W,AWA1,1.2861130471719662e-06
233,YMR211W,YHR030C,0.00010999218648066744
234,YMR211W,YNR002C,1.2721483422239999e-08
235,YMR211W,YKL106W,0.9524631500244141
236,YMR211W,YMR011W,6.489827910627355e-07
237,YMR211W,YOR007C,0.0011983760632574558
238,YMR211W,YBR055C,4.122991115185215e-10
239,YMR211W,YDR382W,5.264192944401391e-13
240,YMR211W,YBR180W,8.025029005578367e-15
241,YMR211W,YMR172W,8.893927372355392e-09
242,YMR211W,YJL061W,2.8955080000336864e-10
243,YMR211W,YLR024C,8.352964431246335e-10
244,YMR211W,YNL093W,4.002100922662066e-06
245,YMR211W,YNR026C,1.3926255633123219e-05
246,YMR211W,SRG1,1.1694000932038762e-06
247,YMR211W,YAL040C,2.7292920701249557e-10
248,YMR211W,YKL086W,3.5028112961299485e-06
249,YMR211W,YDR284C,1.7765894426702289e-06
250,YMR211W,MAL41,1.2861130471719662e-06
251,YMR211W,YGR161W-A,1.5045982763695065e-05
252,YMR211W,YGL124C,7.883389230300963e-08
253,YMR211W,YKL119C,1.9994620743091218e-05
254,YMR211W,YAL014C,3.7542096720244444e-07
255,YMR211W,YGR023W,0.0034345160238444805
256,YMR211W,YOR249C,3.2946757073659683e-06
257,YMR211W,YLR333C,3.698788779600559e-13
258,YMR211W,YLR466W,0.014141833409667015
259,YMR211W,tK(UUU)O,1.2861130471719662e-06
260,YMR211W,YKR009C,2.7919356853089994e-06
261,YMR211W,YCR039C,9.808660195176344e-08
262,YMR211W,YPR167C,0.0034427125938236713
263,YMR211W,YLL033W,1.368622270092601e-05
264,YMR211W,tR(UCU)D,2.1493365238711704e-06
265,YMR211W,YGR123C,2.1109463066437684e-09
266,YMR211W,tI(AAU)P1,1.2861130471719662e-06
267,YMR211W,YJR016C,5.939935726928525e-05
268,YMR211W,YHR122W,1.2798213333553576e-07
269,YMR211W,YLR369W,1.321436457146774e-06
270,YMR211W,YDL190C,2.6400911679047567e-08
271,YMR211W,YPL175W,4.790409207089397e-07
272,YMR211W,YMR229C,6.531238050389021e-11
273,YMR211W,YAL015C,2.1456091872096295e-06
274,YMR211W,YER148W,3.086476074720679e-10
275,YMR211W,Q0050,1.1655255320874858e-06
276,YMR211W,YGR199W,3.826721339805772e-08
277,YMR211W,YNR060W,3.3043738767446484e-06
278,YMR211W,YJR040W,1.4837482922303025e-06
279,YMR211W,YHR195W,0.0002216626744484529
280,YMR211W,YMR189W,1.1286587664471881e-07
281,YMR211W,YMR152W,2.2341195290209725e-05
282,YMR211W,YMR037C,4.951458686264232e-05
283,YMR211W,YNL326C,7.906004952928924e-07
284,YMR211W,YBR195C,8.681178087499575e-08
285,YMR211W,tM(CAU)J3,4.873556349593855e-07
286,YMR211W,YJL153C,2.359373502258677e-05
287,YMR211W,YMR240C,2.117516032740241e-06
288,YMR211W,YJL083W,1.5559753592242487e-06
289,YMR211W,YDL102W,1.4518771740412717e-09
290,YMR211W,YDR261C-D,5.399573979048e-07
291,YMR211W,tQ(UUG)L,2.138796730832837e-07
292,YMR211W,YGR108W,2.44166530527154e-13
293,YMR211W,YMR301C,4.859928865591501e-12
294,YMR211W,YKL070W,0.010457267053425312
295,YMR211W,tK(CUU)G3,1.2861130471719662e-06
296,YMR211W,YLL021W,2.0971419045778816e-12
297,YMR211W,YOL052C-A,3.287178287791903e-06
298,YMR211W,YMR036C,7.692983672313858e-06
299,YMR211W,tL(CAA)D,1.2861130471719662e-06
300,YMR211W,YBL045C,0.0003003676829393953
301,YMR211W,YCL019W,4.210768383927643e-05
302,YMR211W,tA(AGC)L,1.192698732666031e-06
303,YMR211W,YDR285W,3.7989025258866604e-09
304,YMR211W,YDR288W,0.0024349400773644447
305,YMR211W,YBR048W,2.0857630900206203e-10
306,YMR211W,YDL013W,1.29740428178593e-07
307,YMR211W,YMR136W,9.51702148199729e-08
308,YMR211W,YDL179W,0.00033620226895436645
309,YMR211W,YNL126W,7.76045817474369e-06
310,YMR211W,YOR362C,6.288685199251631e-06
311,YMR211W,YDR435C,5.0520502554718405e-05
312,YMR211W,YDR023W,3.7698999477697726e-09
313,YMR211W,YEL031W,0.000613408163189888
314,YMR211W,YDR392W,4.122051677768468e-08
315,YMR211W,YHR023W,2.5420094971195795e-06
316,YMR211W,YDR040C,1.145941297409081e-08
317,YMR211W,YDL246C,0.0006340472027659416
318,YMR211W,YPL227C,3.237832743252511e-06
319,YMR211W,YDR356W,1.2575465007103048e-06
320,YMR211W,YJL154C,3.5038538044318557e-06
321,YMR211W,YKL211C,0.0007312698289752007
322,YMR211W,YDR272W,5.0440835366316605e-06
323,YMR211W,YML005W,3.918919233569795e-08
324,YMR211W,YNL003C,1.6382218746002764e-06
325,YMR211W,YGL155W,8.511899068253115e-06
326,YMR211W,YMR146C,8.875362250693186e-11
327,YMR211W,YOL128C,0.07449313998222351
328,YMR211W,YNL175C,4.384656310582992e-15
329,YMR211W,YCL061C,3.992624897364294e-07
330,YMR211W,tN(GUU)G,1.2861130471719662e-06
331,YMR211W,snR80,1.2861130471719662e-06
332,YMR211W,YPL148C,7.899508636910468e-05
333,YMR211W,YHR016C,2.36388492114159e-10
334,YMR211W,YIR002C,5.327939288690686e-05
335,YMR211W,YGL115W,2.04561789729496e-08
336,YMR211W,YMR138W,8.437312654097084e-11
337,YMR211W,snR39,1.7031568859238178e-05
