,Gene A,Gene B,Score
0,YDR077W,YOR037W,0.4210593104362488
1,YDR077W,YBL080C,0.9991200566291809
2,YDR077W,YBR091C,0.016747191548347473
3,YDR077W,YHR005C-A,0.9909996390342712
4,YDR077W,YJR065C,5.221842513947195e-09
5,YDR077W,YLL001W,0.01408460270613432
6,YDR077W,YMR134W,0.0006546916556544602
7,YDR077W,YDL198C,0.9563862085342407
8,YDR077W,YMR211W,0.0029215561226010323
9,YDR077W,YGL020C,1.7129934803961078e-07
10,YDR077W,YDR393W,0.9901567697525024
11,YDR077W,YJR135W-A,0.006386233028024435
12,YDR077W,YNL213C,0.9620255827903748
13,YDR077W,YOL095C,8.310854173032567e-05
14,YDR077W,YJL112W,0.004446576815098524
15,YDR077W,YKL013C,4.186472506262362e-05
16,YDR077W,YDR470C,0.9786898493766785
17,YDR077W,YIL051C,0.2563856542110443
18,YDR077W,YBR185C,0.8721864223480225
19,YDR077W,YNL304W,0.00016123986279126257
20,YDR077W,YNR035C,2.1859270418644883e-05
21,YDR077W,YLL006W,0.0006374454242177308
22,YDR077W,YCR020C,0.9754142165184021
23,YDR077W,YDR296W,8.425523992627859e-05
24,YDR077W,YNL079C,0.004464523401111364
25,YDR077W,YGL055W,0.40522727370262146
26,YDR077W,YHR083W,0.006771752145141363
27,YDR077W,YPR083W,0.9988202452659607
28,YDR077W,YCR028C-A,0.9602704644203186
29,YDR077W,YOL027C,0.9490191340446472
30,YDR077W,YCL044C,0.15137778222560883
31,YDR077W,YLR370C,5.298359610605985e-05
32,YDR077W,YLR368W,2.0456864149309695e-05
33,YDR077W,YMR012W,0.007542485371232033
34,YDR077W,YGR181W,0.00028333201771602035
35,YDR077W,YJL054W,0.37059658765792847
36,YDR077W,YDL142C,1.0694378033804242e-05
37,YDR077W,YKR042W,0.0007997524226084352
38,YDR077W,YNL026W,0.5066519379615784
39,YDR077W,YGR101W,0.0003487049543764442
40,YDR077W,YHR120W,7.229941547848284e-05
41,YDR077W,YKL053C-A,0.0070451474748551846
42,YDR077W,YNL149C,0.03670579195022583
43,YDR077W,YNL121C,7.976255744779337e-08
44,YDR077W,YMR241W,4.944722036270832e-07
45,YDR077W,YNL310C,7.769313583594339e-07
46,YDR077W,YPR024W,0.9823142290115356
47,YDR077W,YDR150W,0.017883025109767914
48,YDR077W,YNL055C,0.05984838306903839
49,YDR077W,YPR125W,0.0005015742499381304
50,YDR077W,YKR085C,0.9999953508377075
51,YDR077W,YBR212W,0.0022880590986460447
52,YDR077W,YFL036W,0.01434240210801363
53,YDR077W,YOR266W,0.6275612115859985
54,YDR077W,YDR219C,0.00033228954998776317
55,YDR077W,YMR072W,0.9336850047111511
56,YDR077W,YMR060C,0.9688854217529297
57,YDR077W,YNL070W,0.999811589717865
58,YDR077W,YBR179C,0.0001029001796268858
59,YDR077W,YML061C,2.4886030587367713e-05
60,YDR077W,YGL219C,0.00011651400564005598
61,YDR077W,YER154W,0.9056272506713867
62,YDR077W,YJL116C,1.1285575851616159e-07
63,YDR077W,YBR192W,0.022654397413134575
64,YDR077W,YOR060C,0.7944312691688538
65,YDR077W,YOL076W,0.006326334550976753
66,YDR077W,YDL006W,0.9655297994613647
67,YDR077W,YJR144W,0.010347950272262096
68,YDR077W,YLL013C,0.9691067337989807
69,YDR077W,YIL138C,1.000851739263453e-06
70,YDR077W,YIL065C,0.012863445095717907
71,YDR077W,YPL098C,0.9998127818107605
72,YDR077W,YDL029W,0.0008432716131210327
73,YDR077W,YDL217C,0.19055017828941345
74,YDR077W,YML091C,0.6927151679992676
75,YDR077W,YMR275C,0.00022165464179124683
76,YDR077W,YNL066W,0.35587170720100403
77,YDR077W,YJR118C,0.05909017100930214
78,YDR077W,YOR369C,1.0466926170238366e-07
79,YDR077W,YNL112W,2.3989336992574772e-12
