Gene,Fold
YNR035C,0
YJR055W,0
YML116W,0
YER173W,0
YJL125C,0
YMR163C,0
YPR139C,0
YJL196C,0
YKL140W,0
YOR063W,0
YLR298C,0
YPL270W,0
YHR090C,0
YLR459W,0
YEL051W,0
YDR210W-B,0
YDR166C,0
YOR185C,0
YNL021W,0
YJL133W,0
YNL129W,0
YNL047C,0
YDR113C,0
YBR165W,0
YGL111W,0
YDR361C,0
YHR066W,0
YML091C,0
YGL087C,0
YOR298C-A,0
YML012W,0
YEL060C,0
YNL273W,0
YLR369W,0
YDL143W,0
YGR104C,0
YGR169C,0
YDR179C,0
YBR158W,0
YDR376W,0
YGR200C,0
YIL061C,0
YMR119W,0
YOR334W,0
YIL153W,0
YMR287C,0
YPL121C,0
YIL105C,0
YOR168W,0
YFR051C,0
YMR260C,0
YBL075C,0
YBR205W,0
YNL250W,0
YPR191W,0
YBL015W,0
YKR037C,0
YJR042W,0
YOR256C,0
YBR202W,0
YHR167W,0
YKL205W,0
YML099C,0
YBR036C,0
YPL118W,0
YHR111W,0
YLR403W,0
YLL008W,0
YMR011W,0
YPL037C,0
YLR116W,0
YER044C-A,0
YLR034C,0
YDR469W,0
YOR145C,0
YMR004W,0
YDL244W,0
YML093W,0
YGR172C,0
YLR240W,0
YIL021W,0
YKL051W,0
YER180C-A,0
YNL293W,0
YLR449W,0
YGL122C,0
YMR290C,0
YPL028W,0
YER129W,0
YHR175W,0
YLR223C,0
YPR154W,0
YNL053W,0
YMR303C,0
YGL247W,0
YJL113W,0
YNL091W,0
YOL076W,0
YOR257W,0
YIR028W,0
YJR104C,0
YOR087W,0
YPL128C,0
YGR014W,0
YIL002C,0
YGL084C,0
YLR401C,0
YGR002C,0
YCL011C,0
YEL063C,0
YJR006W,0
YDL208W,0
YGL187C,0
YDL130W-A,0
YDR069C,0
YDR218C,0
YJR040W,0
YLR222C,0
YFR037C,0
YDR138W,0
YBR161W,0
YDR365W-A,0
YPL087W,0
YCR062W,0
YPR198W,0
YER155C,0
YIL132C,0
YCL019W,0
YDR375C,0
YCR072C,0
YCR102C,0
YKL062W,0
YMR272C,0
YFL033C,0
YCR047C,0
YOR347C,0
YGR179C,0
YLR074C,0
YML029W,0
YJL209W,0
YNL258C,0
YDL106C,0
YGR238C,0
YLR153C,0
YKL189W,0
YOL065C,0
YAR002W,0
YGL225W,0
YKL150W,0
YNL172W,0
YDR052C,0
YGR276C,0
YPR031W,0
YJL186W,0
YMR284W,0
YOR060C,0
YFL002C,0
YHR157W,0
YLR003C,0
YDR198C,0
YCR065W,0
YLR047C,0
YDR142C,0
YLR096W,0
YML088W,0
YJL076W,0
YDL035C,0
YLR378C,0
YDR240C,0
YDR178W,0
YFL036W,0
YPL151C,0
YAL012W,0
YJR021C,0
YPL241C,0
YGR038W,0
YDR206W,0
YGR101W,0
YDR130C,0
YMR129W,0
YDL077C,0
YKL089W,0
YLL009C,0
YOR099W,0
YCR093W,0
YFL031W,0
YKL149C,0
YCL059C,0
YOR142W,0
YOL060C,0
YLR453C,0
YBR112C,0
YPL210C,0
YJL018W,0
YPL101W,0
YMR104C,0
YGL236C,0
YCL027W,0
YCR107W,0
YOR038C,0
YGR280C,0
YJL008C,0
YHR106W,0
YHR190W,0
YLR391W-A,0
YCL067C,0
YGR258C,0
YPL092W,0
YLR384C,0
YBR245C,0
YBR185C,0
YGR081C,0
YDR156W,0
YPR051W,0
YFR048W,0
YDL093W,0
YJL080C,0
YHR099W,0
YDR470C,0
YPL078C,0
YJL029C,0
YNL103W,0
YHR116W,0
YJR050W,0
YKL040C,0
YGR216C,0
YIL106W,0
YCL066W,0
YHR034C,0
YOL082W,0
YMR045C,0
YLR452C,0
YDR098C-B,0
YGL018C,0
YMR053C,0
YDR205W,0
YFR024C-A,0
YLR080W,0
YDR190C,0
YOL093W,0
YPL116W,0
YLR085C,0
YKL176C,0
YER147C,0
YML033W,0
YMR072W,0
YGL238W,0
YLR015W,0
YHR013C,0
YIR012W,0
YKL095W,0
YFR004W,0
YDR212W,0
YKL075C,0
YOL122C,0
YOL112W,0
YJL098W,0
YJL012C-A,0
YEL054C,0
YOL064C,0
YFL010W-A,0
YGR158C,0
YBR070C,0
YMR005W,0
YER148W,0
YOR321W,0
YIR006C,0
YCL029C,0
YGL226C-A,0
YGR204W,0
YHR129C,0
YGR095C,0
YPL221W,0
YKL138C-A,0
YPL233W,0
YLR433C,0
YDR213W,0
YGR244C,0
YOR304W,0
YHR203C,0
YBR228W,0
YPR113W,0
YPL255W,0
YOL010W,0
YOL059W,0
YDR116C,0
YKL014C,0
YJL114W,0
YLR234W,0
YCL031C,0
YJL072C,0
YDL165W,0
YGL029W,0
YBR169C,0
YML007W,0
YBL052C,0
YKL143W,0
YDL015C,0
YFR050C,0
YER105C,0
YOR113W,0
YPR133C,0
YOL040C,0
YDL116W,0
YBR008C,0
YAL001C,0
YML115C,0
YOL156W,0
YHR150W,0
YFL011W,0
YNR026C,0
YBL030C,0
YNR039C,0
YLR166C,0
YLR130C,0
YNL025C,0
YLR048W,0
YKR009C,0
YLR276C,0
YAR033W,0
YMR060C,0
YPL050C,0
YER111C,0
YLR411W,0
YGR180C,0
YJL054W,0
YGR224W,0
YKL101W,0
YGL222C,0
YDR077W,0
YDL095W,0
YFL018C,0
YDR363W-A,0
YDR080W,0
YIL076W,0
YDR137W,0
YBR274W,0
YDR501W,0
YER052C,0
YLR320W,0
YDL207W,0
YHR005C,0
YHR079C,0
YDL137W,0
YOR037W,0
YJR045C,0
YKR024C,0
YIL128W,0
YNL232W,0
YBR154C,0
YNL121C,0
YLR424W,0
YPR132W,0
YIL070C,0
YER125W,0
YBL005W,0
YBR153W,0
YJL115W,0
YER013W,0
YDL247W,0
YBR135W,0
YPR034W,0
YGL100W,0
YAL040C,0
YDR451C,0
YNL223W,0
YHR039C-A,0
YLR319C,0
YKR028W,0
YFL014W,0
YOL129W,0
YGR227W,0
YKL172W,0
YJL060W,0
YPR164W,0
YBL056W,0
YFL016C,0
YGL127C,0
YOR330C,0
YLR051C,0
YCR080W,0
YOR279C,0
YLR189C,0
YPL069C,0
YLR035C-A,0
YKL160W,0
YGL249W,0
YOR343C-A,0
YKL113C,0
YPL084W,0
YLR292C,0
YBR196C,0
YGL174W,0
YGR044C,0
YGR097W,0
YCR033W,0
YGL027C,0
YMR032W,0
YJL176C,0
YPL082C,0
YER056C,0
YMR036C,0
YOR088W,0
YDL201W,0
YOR245C,0
YGR119C,0
YEL027W,0
YDR201W,0
YER107C,0
YLR035C,0
YLR002C,0
YJL085W,0
YML014W,0
YGR251W,0
YOL028C,0
YMR026C,0
YMR213W,0
YDR524C,0
YNL082W,0
YJR031C,0
YGL129C,0
YLR263W,0
YHR142W,0
YOL094C,0
YJR026W,0
YOR287C,0
YLR277C,0
YCR094W,0
YLR134W,0
YLR337W,0
YOL038W,0
YML011C,0
YJR145C,0
YDR334W,0
YDR143C,0
YMR006C,0
YPR018W,0
YKL120W,0
YMR313C,0
YDR284C,0
YEL061C,0
YKL045W,0
YER159C,0
YLR135W,0
YBR145W,0
YGL205W,0
YFL058W,0
YNL032W,0
YMR013C,0
YML097C,0
YBR037C,0
YBR279W,0
YNL064C,0
YHR052W,0
YFL039C,0
YNL247W,0
YPL244C,0
YNL015W,0
YER159C-A,0
YMR080C,0
YBR236C,0
YNL313C,0
YOR216C,0
YGR289C,0
YPR175W,0
YBR106W,0
YDL111C,0
YEL009C,0
YOR244W,0
YKL185W,0
YBL018C,0
YDL145C,0
YPR080W,0
YGR161W-B,0
YLR238W,0
YOR116C,0
YGL257C,0
YML080W,0
YFL049W,0
YCL024W,0
YFR021W,0
YLR265C,0
YIL033C,0
YPL154C,0
YHL040C,0
YDR085C,0
YDR472W,0
YOL001W,0
YPL100W,0
YGR140W,0
YMR316W,0
YLR427W,0
YGR089W,0
YMR283C,0
YDR195W,0
YDL109C,0
YML001W,0
YHR086W,0
YOR005C,0
YAL015C,0
YJR097W,0
YCL039W,0
YPR121W,0
YJL154C,0
YOL135C,0
YPL125W,0
YIL080W,0
YER109C,0
YDR325W,0
YMR267W,0
YGR074W,0
YDR412W,0
YPR070W,0
YMR298W,0
YMR109W,0
YPR032W,0
YOR297C,0
YGL033W,0
YOR326W,0
YER145C,0
YML032C,0
YDR072C,0
YNR015W,0
YBL009W,0
YPL181W,0
YGR116W,0
YJR120W,0
YJR135W-A,0
YOR095C,0
YGR077C,0
YBL047C,0
YOR290C,0
YOL115W,0
YFL008W,0
YML004C,0
YGL115W,0
YDR054C,0
YOR236W,0
YOR380W,0
YMR276W,0
YNL271C,0
YGL038C,0
YCL010C,0
YPR190C,0
YNL059C,0
YKL145W,0
YKR038C,0
YBR223C,0
YOR371C,0
YNL275W,0
YMR070W,0
YAL056W,0
YCL005W-A,0
YER179W,0
YGL207W,0
YIL095W,0
YPL085W,0
YJL047C,0
YBR083W,0
YLR182W,0
YMR068W,0
YBR038W,0
YLR410W-A,0
YMR143W,0
YHR012W,0
YDR247W,0
YLR208W,0
YDR079W,0
YEL041W,0
YLR399C,0
YKR050W,0
YFL056C,0
YML129C,0
YEL012W,0
YDL236W,0
YOR120W,0
YOR354C,0
YDR264C,0
YJR086W,0
YOR026W,0
YPL117C,0
YHR068W,0
YMR113W,0
YOR178C,0
YIL126W,0
YLR335W,0
YIL053W,0
YER049W,0
YDR073W,0
YOR349W,0
YER095W,0
YMR216C,0
YDR189W,0
YER026C,0
YDR160W,0
YGR005C,0
YIL018W,0
YER070W,0
YHR114W,0
YDR499W,0
YDR093W,0
YPL124W,0
YHR081W,0
YJR057W,0
YDR483W,0
YDR492W,0
YOL068C,0
YBL105C,0
YKR025W,0
YFL029C,0
YMR095C,0
YPR086W,0
YER171W,0
YBL101W-A,0
YML128C,0
YDL056W,0
YDR103W,0
YOL043C,0
YCL062W,0
YPL126W,0
YHR038W,0
YGR121C,0
YGL243W,0
YJL170C,0
YGL065C,0
YGL025C,0
YFR052W,0
YKL064W,0
YNL128W,0
YLR084C,0
YIL007C,0
YJR059W,0
YGL120C,0
YDR379W,0
YOR250C,0
YLR172C,0
YDR281C,0
YMR190C,0
YOR212W,0
YOR180C,0
YJL073W,0
YHR119W,0
YDR449C,0
YDR342C,0
YKL135C,0
YHR115C,0
YBR121C,0
YFR002W,0
YBL085W,0
YMR241W,0
YPL123C,0
YNL054W-B,0
YKL008C,0
YNL278W,0
YOR249C,0
YGL068W,0
YLR455W,0
YMR112C,0
YDL038C,0
YDR323C,0
YKL146W,0
YER094C,0
YDL052C,0
YLR301W,0
YAL030W,0
YKL093W,0
YPR042C,0
YMR202W,0
YOR194C,0
YNL284C-A,0
YGR252W,0
YJL048C,0
YLR246W,0
YNL065W,0
YPL029W,0
YGR261C,0
YPR020W,0
YBL003C,0
YAL016W,0
YBL011W,0
YNL177C,0
YGR024C,0
YGR007W,0
YPR102C,0
YBR198C,0
YLL013C,0
YBL024W,0
YIL075C,0
YIL004C,0
YDR306C,0
YDL166C,0
YOL054W,0
YBR015C,0
YNL009W,0
YNL062C,0
YIL052C,0
YML073C,0
YJL111W,0
YGR192C,0
YDR411C,0
YPR189W,0
YOR307C,0
YPL129W,0
YER022W,0
YDR353W,0
YKL080W,0
YNR059W,0
YIR022W,0
YHR143W-A,0
YGR042W,0
YPR199C,0
YIL124W,0
YKL079W,0
YPL208W,0
YNR030W,0
YPR052C,0
YAR044W,0
YLR220W,0
YLR410W,0
YPR025C,0
YOL090W,0
YDL003W,0
YOR362C,0
YMR083W,0
YCR012W,0
YPL267W,0
YNL080C,0
YLR293C,0
YPR193C,0
YDR362C,0
YPL053C,0
YBR117C,0
YPR171W,0
YGR256W,0
YPL057C,0
YNR002C,0
YBR243C,0
YKR081C,0
YGL098W,0
YPR075C,0
YCR031C,0
YAR009C,0
YJR017C,0
YDR460W,0
YAL068C,0
YEL030W,0
YOL044W,0
YKL084W,0
YLR386W,0
YNL248C,0
YKL052C,0
YOR269W,0
YLR206W,0
YNR044W,0
YNL270C,0
YGR132C,0
YNR060W,0
YMR268C,0
YKL035W,0
YEL057C,0
YDL230W,0
YGR098C,0
YLR022C,0
YGR103W,0
YGL104C,0
YNL331C,0
YOR110W,0
YDL013W,0
YFR028C,0
YER016W,0
YDR459C,0
YLR139C,0
YLR340W,0
YIL009C-A,0
YJR135C,0
YLR360W,0
YNL031C,0
YDR081C,0
YNL218W,0
YBR177C,0
YKR039W,0
YKL191W,0
YGR199W,0
YOL116W,0
YOR036W,0
YDL102W,0
YMR314W,0
YLR380W,0
YPL093W,0
YHR102W,0
YPL169C,0
YFL004W,0
YPL187W,0
YML005W,0
YDR389W,0
YKL204W,0
YOR373W,0
YJL061W,0
YKL060C,0
YKR029C,0
YMR022W,0
YKL006C-A,0
YAL033W,0
YHR077C,0
YLR442C,0
YGL045W,0
YMR079W,0
YHR073W,0
YKL082C,0
YCR020W-B,0
YDR303C,0
YDR030C,0
YGL016W,0
YER038C,0
YLR303W,0
YPR176C,0
YML013W,0
YER008C,0
YOL143C,0
YIR018W,0
YKL212W,0
YBR172C,0
YJR102C,0
YDR356W,0
YPR074C,0
YEL020W-A,0
YOL164W,0
YHR164C,0
YMR001C,0
YNL042W,0
YBR284W,0
YGR078C,0
YOL111C,0
YHR060W,0
YGR222W,0
YDL225W,0
YDR254W,0
YPR095C,0
YDR324C,0
YJL059W,0
YGR109W-A,0
YOR047C,0
YKL019W,0
YMR280C,0
YDR527W,0
YBR278W,0
YBR167C,0
YOR361C,0
YOL055C,0
YDR446W,0
YDR490C,0
YGR262C,0
YGL208W,0
YOL117W,0
YCR067C,0
YIL097W,0
YNL214W,0
YKR046C,0
YPL248C,0
YGR113W,0
YOR023C,0
YDR176W,0
YOR353C,0
YBR072W,0
YDR162C,0
YOL110W,0
YGL192W,0
YLL031C,0
YGL105W,0
YLR131C,0
YNR006W,0
YNL070W,0
YJL031C,0
YIL119C,0
YJL063C,0
YIR033W,0
YDR434W,0
YNL003C,0
YKL046C,0
YLR126C,0
YJL093C,0
YHL025W,0
YGL135W,0
YNR054C,0
YJR027W,0
YLR138W,0
YNL256W,0
YLR429W,0
YGR279C,0
YJR013W,0
YER045C,0
YJR121W,0
YKL114C,0
YER116C,0
YLR426W,0
YDL198C,0
YMR023C,0
YOL144W,0
YJL030W,0
YDR062W,0
YLR309C,0
YBR280C,0
YGR225W,0
YGL206C,0
YIL084C,0
YPL007C,0
YLL012W,0
YIL160C,0
YIR002C,0
YJL003W,0
YMR091C,1
YMR285C,1
YML118W,1
YPL008W,1
YDR075W,1
YLR016C,1
YLL056C,1
YIL125W,1
YHR042W,1
YLL004W,1
YJR125C,1
YDR279W,1
YLR266C,1
YFL022C,1
YJL092W,1
YDL028C,1
YDL080C,1
YBR231C,1
YPR138C,1
YMR054W,1
YDR339C,1
YJR103W,1
YOL017W,1
YLL035W,1
