Gene,Fold
YHR020W,0
YNL167C,0
YLR372W,0
YKL038W,0
YBL018C,0
YGR144W,0
YGL216W,0
YHR190W,0
YHR005C,0
YOR229W,0
YPL259C,0
YOR260W,0
YKR042W,0
YKR055W,0
YGR258C,0
YGR163W,0
YOL143C,0
YJR092W,0
YLR079W,0
YGR230W,0
YML001W,0
YML005W,0
YHR175W,0
YER119C,0
YLR067C,0
YEL016C,0
YDR422C,0
YLR183C,0
YMR052W,0
YBR083W,0
YBL090W,0
YLR260W,0
YHR143W-A,0
YER103W,0
YML041C,0
YBR058C,0
YCL004W,0
YMR179W,0
YLR119W,0
YMR186W,0
YMR293C,0
YBR119W,0
YGL153W,0
YLR381W,0
YMR292W,0
YGL032C,0
YOR008C,0
YJL115W,0
YPL203W,0
YPL147W,0
YNR011C,0
YJL095W,0
YCR080W,0
YIL046W,0
YDL143W,0
YNL309W,0
YPR112C,0
YGL089C,0
YBR233W-A,0
YHR099W,0
YKL173W,0
YBL003C,0
YDR219C,0
YOR079C,0
YEL027W,0
YOL008W,0
YLR113W,0
YPR138C,0
YML045W,0
YLR376C,0
YHR053C,0
YLR399C,0
YER021W,0
YLR135W,0
YPR031W,0
YLR246W,0
YPL019C,0
YNL042W,0
YDR108W,0
YNL246W,0
YOR237W,0
YGL122C,0
YEL015W,0
YBR055C,0
YLR055C,0
YMR163C,0
YGR085C,0
YGR082W,0
YPR135W,0
YBR090C-A,0
YDL019C,0
YBR034C,0
YIR009W,0
YLR186W,0
YKL192C,0
YER019W,0
YPR187W,0
YDL145C,0
YOL112W,0
YEL063C,0
YNL274C,0
YDR339C,0
YGR147C,0
YLR391W-A,0
YHR196W,0
YPL174C,0
YPL180W,0
YIL002C,0
YDR059C,0
YPL242C,0
YAR007C,0
YBR092C,0
YPL192C,0
YPL020C,0
YNR067C,0
YGR279C,0
YML065W,0
YML123C,0
YDR325W,0
YGR229C,0
YDR481C,0
YLR429W,0
YOL113W,0
YPR032W,0
YKL212W,0
YFL002W-B,0
YIR012W,0
YNR060W,0
YNL258C,0
YOR332W,0
YNL229C,0
YDL058W,0
YML075C,0
YKL006C-A,0
YGR200C,0
YNL259C,0
YBL005W-B,0
YDR478W,0
YJL116C,0
YGR167W,0
YDR429C,0
YML114C,0
YMR087W,0
YGL246C,0
YKL108W,0
YER179W,0
YNL267W,0
YLR115W,0
YMR137C,0
YJL026W,0
YNL023C,0
YGR244C,0
YMR199W,0
YDR328C,0
YHR133C,0
YHR069C,0
YCL059C,0
YOR035C,0
YCL016C,0
YLR163C,0
YDR394W,0
YGR024C,0
YER016W,0
YJL018W,0
YCL010C,0
YLR305C,0
YDR382W,0
YPR122W,0
YDR363W,0
YIL155C,0
YGR169C,0
YBL100W-A,0
YOL086C,0
YNL223W,0
YLR080W,0
YKR037C,0
YMR313C,0
YOR275C,0
YHL019C,0
YBL082C,0
YGR181W,0
YNL210W,0
YHR089C,0
YJL170C,0
YJR078W,0
YMR243C,0
YDR289C,0
YLR222C,0
YER020W,0
YER143W,0
YJL033W,0
YKL054C,0
YFL025C,0
YIL042C,0
YLR214W,0
YER171W,0
YHR084W,0
YLR357W,0
YGL244W,0
YOR192C-B,0
YDR423C,0
YLR110C,0
YER054C,0
YNL244C,0
YMR083W,0
YAL053W,0
YGL247W,0
YMR302C,0
YBR215W,0
YLR092W,0
YOR064C,0
YFL002W-A,0
YDR411C,0
YIL139C,0
YJL101C,0
YDR320C,0
YNL070W,0
YML085C,0
YKL079W,0
YGL045W,0
YDL217C,0
YKL194C,0
YJL014W,0
YJR155W,0
YOR344C,0
YNL016W,0
YNL273W,0
YBR093C,0
YNL333W,0
YDR363W-A,0
YOR046C,0
YOR236W,0
YPR168W,0
YLR109W,0
YLR264W,0
YNL121C,0
YGL120C,0
YNL247W,0
YOR279C,0
YMR177W,0
YDR484W,0
YLR066W,0
YBR117C,0
YJL024C,0
YGR251W,0
YGR081C,0
YGR197C,0
YDR165W,0
YLR150W,0
YMR316W,0
YPL123C,0
YPL059W,0
YCR091W,0
YML013W,0
YKR089C,0
YLR385C,0
YAL043C,0
YLL001W,0
YPL276W,0
YML010W,0
YNL139C,0
YHR091C,0
YPL124W,0
YDR483W,0
YOR043W,0
YDR096W,0
YBR205W,0
YJR143C,0
YDR151C,0
YHR058C,0
YFR036W,0
YMR109W,0
YDR170C,0
YOL127W,0
YPL118W,0
YOR270C,0
YMR117C,0
YNL268W,0
YJL186W,0
YBR079C,0
YIL037C,0
YPR002W,0
YOR266W,0
YBR161W,0
YJL122W,0
YKL175W,0
YLR270W,0
YER095W,0
YPL249C,0
YOR181W,0
YCL054W,0
YNL079C,0
YDL224C,0
YGR094W,0
YIL147C,0
YMR188C,0
YML043C,0
YDL209C,0
YKL075C,0
YOL126C,0
YGR192C,0
YGL212W,0
YGL093W,0
YKL197C,0
YMR239C,0
YPR086W,0
YMR091C,0
YGL167C,0
YML064C,0
YOL044W,0
YDR159W,0
YMR246W,0
YER056C,0
YCR020C-A,0
YDR515W,0
YFL024C,0
YER045C,0
YGL129C,0
YPR067W,0
YNR049C,0
YHR115C,0
YNR033W,0
YLR254C,0
YBL099W,0
YJR019C,0
YMR167W,0
YDR508C,0
YER018C,0
YOR004W,0
YML086C,0
YMR077C,0
YOR343W-A,0
YPR139C,0
YLR426W,0
YMR190C,0
YBR069C,0
YGR074W,0
YHR082C,0
YBL020W,0
YNL325C,0
YER127W,0
YBR213W,0
YIL112W,0
YNL055C,0
YPR201W,0
YJR029W,0
YNL156C,0
YPL139C,0
YBR185C,0
YKL046C,0
YDR281C,0
YGL257C,0
YKL189W,0
YLR455W,0
YGR059W,0
YBR172C,0
YCR026C,0
YPL065W,0
YHR092C,0
YBR072W,0
YBR275C,0
YHR006W,0
YNR007C,0
YMR218C,0
YJL081C,0
YNL154C,0
YFR048W,0
YBR145W,0
YLR205C,0
YMR220W,0
YLR459W,0
YOR381W,0
YDR385W,0
YPR080W,0
YDR345C,0
YDR212W,0
YML103C,0
YHR111W,0
YHL038C,0
YOL011W,0
YLR238W,0
YHR079C-B,0
YDL198C,0
YPR186C,0
YDL112W,0
YER148W,0
YPR049C,0
YFR031C,0
YLR132C,0
YNL206C,0
YGL169W,0
YGL097W,0
YOR272W,0
YJR045C,0
YJL173C,0
YCL035C,0
YNR001C,0
YDR265W,0
YGR220C,0
YNL199C,0
YNL239W,0
YPL257W-B,0
YMR067C,0
YNL279W,0
YGL005C,0
YBR294W,0
YDL147W,0
YDR487C,0
YDR459C,0
YJL002C,0
YJL179W,0
YBR228W,0
YOR363C,0
YOR216C,0
YLR011W,0
YJR104C,0
YPL110C,0
YOL072W,0
YBL002W,0
YBL106C,0
YKL001C,0
YCR092C,0
YGR099W,0
YPR155C,0
YJL209W,0
YBR030W,0
YNL116W,0
YCR081W,0
YJL208C,0
YIL030C,0
YDL192W,0
YML023C,0
YNL130C,0
YDL130W,0
YGL090W,0
YML067C,0
YHR011W,0
YGL058W,0
YER030W,0
YPL060W,0
YNL102W,0
YIL122W,0
YCR061W,0
YAL035W,0
YER117W,0
YFL026W,0
YDR485C,0
YHR094C,0
YHL022C,0
YOR039W,0
YPR164W,0
YMR204C,0
YBR142W,0
YLR418C,0
YOR081C,0
YER029C,0
YHL011C,0
YDR486C,0
YMR273C,0
YKL185W,0
YIL018W,0
YDL113C,0
YOR368W,0
YOR388C,0
YIL007C,0
YMR161W,0
YDR316W-B,0
YIL082W-A,0
YOL016C,0
YGR145W,0
YKL117W,0
YPR198W,0
YLR229C,0
YOR356W,0
YLR047C,0
YLR157C-B,0
YJL048C,0
YHR102W,0
YML025C,0
YLR221C,0
YAL058W,0
YOR224C,0
YNR038W,0
YHL048W,0
YNR008W,0
YHR074W,0
YER157W,0
YDR097C,0
YHR066W,0
YEL018W,0
YNL014W,0
YDR060W,0
YHR079C-A,0
YLR405W,0
YEL019C,0
YNL311C,0
YOR232W,0
YKL018W,0
YML032C,0
YOL012C,0
YOR288C,0
YIL019W,0
YBR211C,0
YPR001W,0
YHR187W,0
YLR144C,0
YDL235C,0
YIL160C,0
YDL236W,0
YGR133W,0
YDR436W,0
YBR173C,0
YNR002C,0
YNR039C,0
YCR024C-A,0
YPR158C-C,0
YDL201W,0
YDR381W,0
YBR038W,0
YPR121W,0
YLR035C-A,0
YBR118W,0
YMR129W,0
YER062C,0
YLR223C,0
YGL180W,0
YNR059W,0
YMR312W,0
YBR024W,0
YGR104C,0
YDL013W,0
YOR301W,0
YLR114C,0
