Gene,Fold
YPR007C,0
YGL123W,0
YEL013W,0
YHR196W,0
YPR085C,0
YDL098C,0
YLR263W,0
YDR512C,0
YIL069C,0
YBR112C,0
YGR272C,0
YGR093W,0
YLR243W,0
YCR024C,0
YDR165W,0
YPL061W,0
YMR238W,0
YNL097C,0
YEL059C-A,0
YPL146C,0
YOL001W,0
YDR435C,0
YBR243C,0
YER044C-A,0
YNL253W,0
YKR019C,0
YOR159C,0
YNR056C,0
YJL111W,0
YMR115W,0
YPR178W,0
YPR153W,0
YDL223C,0
YLR362W,0
YGL151W,0
YMR006C,0
YMR269W,0
YDR309C,0
YOL152W,0
YBL021C,0
YBL100W-B,0
YBR238C,0
YLR104W,0
YMR277W,0
YER049W,0
YOR298W,0
YMR078C,0
YNL138W-A,0
YDR474C,0
YML094W,0
YGR094W,0
YLR425W,0
YER019C-A,0
YDL105W,0
YDR005C,0
YOL012C,0
YPL233W,0
YER074W,0
YIL052C,0
YLL061W,0
YML124C,0
YKL187C,0
YHR214W-G,0
YER043C,0
YML009C,0
YDR240C,0
YIL095W,0
YPL057C,0
YDR067C,0
YJL158C,0
YHL021C,0
YGL010W,0
YAL023C,0
YGR082W,0
YNL127W,0
YGL084C,0
YLR367W,0
YKL189W,0
YBL020W,0
YBL038W,0
YDL216C,0
YNL219C,0
YHL043W,0
YGR277C,0
YMR166C,0
YMR246W,0
YKL084W,0
YDR359C,0
YGL216W,0
YFL046W,0
YGL156W,0
YJL139C,0
YPL268W,0
YDL075W,0
YDR244W,0
YDR076W,0
YKR046C,0
YGL219C,0
YKL205W,0
YDR408C,0
YPL151C,0
YCR092C,0
YGR030C,0
YKR088C,0
YNL053W,0
YDR362C,0
YPR029C,0
YEL027W,0
YOR087W,0
YOR257W,0
YCR015C,0
YKL201C,0
YJL192C,0
YER169W,0
YNR012W,0
YGL198W,0
YIL148W,0
YDR125C,0
YAL009W,0
YGL020C,0
YLL038C,0
YKR061W,0
YDL213C,0
YDR074W,0
YJL035C,0
YGR197C,0
YHR146W,0
YKL080W,0
YOR045W,0
YLR401C,0
YNR020C,0
YBR108W,0
YKL048C,0
YOR327C,0
YJL156C,0
YOR226C,0
YDR082W,0
YGR296W,0
YKL175W,0
YFL041W,0
YJL065C,0
YIL170W,0
YIL101C,0
YPL062W,0
YJL200C,0
YCL037C,0
YBR085W,0
YBL061C,0
YML095C,0
YML074C,0
YLR215C,0
YNL314W,0
YKR063C,0
YNL049C,0
YOR002W,0
YPL207W,0
YPL009C,0
YDL200C,0
YFR021W,0
YGL249W,0
YEL064C,0
YPR162C,0
YNL052W,0
YDR140W,0
YER005W,0
YHR077C,0
YMR068W,0
YCR088W,0
YJR138W,0
YNL173C,0
YOR036W,0
YNL003C,0
YCL005W,0
YGL178W,0
YNL267W,0
YGR141W,0
YBR123C,0
YML005W,0
YER171W,0
YGR286C,0
YNL252C,0
YDR389W,0
YGR271W,0
YMR075W,0
YIL048W,0
YDL030W,0
YGR004W,0
YGR092W,0
YOR371C,0
YMR163C,0
YMR291W,0
YLR086W,0
YDR261W-A,0
YOR079C,0
YIL133C,0
YLR227C,0
YER178W,0
YHL032C,0
YOL103W-B,0
YDL020C,0
YPL015C,0
YGL247W,0
YOL072W,0
YGR159C,0
YBR193C,0
YJL144W,0
YHR070W,0
YLL014W,0
YBL031W,0
YER150W,0
YOR295W,0
YNL196C,0
YNL041C,0
YIL071C,0
YHL048W,0
YJL112W,0
YJL053W,0
YHR191C,0
YKL195W,0
YPL265W,0
YGL231C,0
YHL023C,0
YML051W,0
YJR127C,0
YOR378W,0
YHR080C,0
YMR091C,0
YKL163W,0
YGL054C,0
YHR166C,0
YPR023C,0
YOR010C,0
YBR100W,0
YML049C,0
YOR088W,0
YLR173W,0
YJR160C,0
YBR233W-A,0
YBR143C,0
YPR186C,0
YNL110C,0
YDR142C,0
YGR010W,0
YOL157C,0
YNL238W,0
YER088C,0
YMR158W,0
YMR215W,0
YNL306W,0
YLR233C,0
YDR480W,0
YDR195W,0
YMR076C,0
YJR057W,0
YDR295C,0
YDR226W,0
YOR115C,0
YJL127C-B,0
YOR233W,0
YDR014W,0
YHR194W,0
YHR039C,0
YHR197W,0
YGL158W,0
YDR273W,0
YPL059W,0
YPL116W,0
YMR193W,0
YNL309W,0
YKL081W,0
YGR123C,0
YAL028W,0
YKL146W,0
YGR091W,0
YIL026C,0
YAL027W,0
YJL054W,0
YGR054W,0
YPL273W,0
YGR260W,0
YOR281C,0
YBR093C,0
YPL119C,0
YOR222W,0
YML033W,0
YDR513W,0
YPL159C,0
YKL075C,0
YPL198W,0
YIL051C,0
YIL143C,0
YPL143W,0
YBR272C,0
YNL279W,0
YJL117W,0
YJR075W,0
YFL058W,0
