Batch,Training Loss
0,411.3227367401123
100,650.2574226856232
200,785.3837881088257
300,777.380298614502
400,683.6772446632385
500,632.1405749320984
600,588.9988431930542
700,584.8019766807556
800,540.1761498451233
900,542.6649360656738
1000,516.9497408866882
1100,501.55996894836426
1200,476.1977207660675
1300,505.09010314941406
1400,471.4619617462158
1500,449.8223240375519
1600,447.7582085132599
1700,448.1212704181671
1800,424.02985191345215
1900,427.37199902534485
2000,423.39559841156006
2100,413.0366282463074
2200,414.17285108566284
2300,419.9477422237396
2400,396.17167258262634
2500,395.5355064868927
2600,387.9218096733093
2700,387.3387682437897
2800,385.58431601524353
2900,382.0402410030365
3000,371.8317165374756
3100,380.4004375934601
3200,366.71214056015015
3300,364.01137256622314
3400,360.8226623535156
3500,380.48445224761963
3600,355.0013165473938
3700,356.4553804397583
3800,352.3257865905762
3900,350.05951714515686
4000,343.58485651016235
4100,348.2734932899475
4200,348.45875811576843
4300,352.2751603126526
4400,338.7780122756958
4500,333.63647508621216
4600,334.98584246635437
4700,329.6144349575043
4800,324.0681869983673
4900,328.52689027786255
5000,324.3014404773712
5100,322.7444131374359
5200,324.83470463752747
5300,333.57176661491394
5400,310.49779534339905
5500,349.53452134132385
5600,322.9849371910095
5700,316.5771515369415
5800,309.8217132091522
5900,307.2200047969818
6000,312.47317028045654
6100,308.80533504486084
6200,307.30650806427
6300,313.17589497566223
6400,314.7196960449219
6500,296.944753408432
6600,301.4998700618744
6700,301.6822934150696
6800,296.96039748191833
6900,294.3129246234894
7000,292.97091007232666
7100,294.64600014686584
7200,295.984338760376
7300,296.45563292503357
7400,286.05343651771545
7500,293.9543926715851
7600,299.32955956459045
7700,298.6168677806854
7800,289.6853802204132
7900,293.56481432914734
8000,289.950092792511
8100,282.3077871799469
8200,295.98315930366516
8300,284.76238775253296
8400,278.3029065132141
8500,282.1195442676544
8600,287.01622009277344
8700,295.4664138555527
8800,276.78751158714294
8900,277.1069028377533
9000,279.1064591407776
9100,286.13627672195435
9200,274.81762433052063
9300,270.59630513191223
9400,278.9303951263428
9500,276.72996497154236
9600,272.9850506782532
9700,276.5527904033661
9800,269.2231899499893
9900,264.9900196790695
10000,266.59277534484863
10100,266.50449442863464
10200,269.72046852111816
10300,269.48946928977966
10400,264.03923177719116
10500,261.9863374233246
10600,267.3987100124359
10700,260.3038899898529
10800,262.6049758195877
10900,266.7101181745529
11000,260.22956132888794
11100,255.66705977916718
11200,261.0359857082367
11300,262.85665810108185
11400,268.7070755958557
11500,260.0010132789612
11600,262.34544348716736
11700,253.6095061302185
11800,260.5178862810135
11900,254.83286547660828
12000,251.8287708759308
12100,258.57767152786255
12200,255.19272708892822
12300,249.59624123573303
12400,256.42260468006134
12500,254.9838229417801
12600,252.45684444904327
12700,253.77971398830414
12800,248.16833555698395
12900,252.82621014118195
13000,249.76017594337463
13100,245.91705322265625
13200,250.04369258880615
13300,246.10318291187286
13400,246.37210977077484
13500,241.650040268898
13600,243.71628749370575
13700,256.95148515701294
13800,247.55387389659882
13900,246.3607519865036
14000,243.3899449110031
14100,249.20290994644165
14200,249.50795948505402
14300,238.9141972064972
14400,244.05866539478302
14500,241.81400990486145
14600,243.90506494045258
14700,239.11289513111115
14800,247.46292567253113
14900,247.89311468601227
15000,238.79517269134521
15100,236.5125583410263
15200,237.30098855495453
15300,237.7970621585846
15400,237.164355635643
15500,236.92940068244934
15600,237.75564467906952
15700,236.35519242286682
15800,235.11515176296234
15900,234.7878930568695
16000,239.690034866333
16100,240.41734552383423
16200,238.7013884782791
16300,232.50675284862518
16400,234.31699931621552
16500,228.52547085285187
16600,234.64359557628632
16700,229.02207922935486
16800,226.30579209327698
16900,238.132967710495
17000,226.05369532108307
17100,231.9759156703949
17200,225.6081155538559
17300,228.48012959957123
17400,229.34857761859894
17500,225.68203592300415
17600,228.9145586490631
17700,228.13258635997772
17800,230.57270312309265
17900,226.47626173496246
18000,222.50389182567596
18100,228.24564385414124
18200,226.18836116790771
18300,224.19890451431274
18400,224.11728620529175
18500,239.47773778438568
18600,225.11474287509918
18700,222.89507126808167
18800,224.43918597698212
18900,221.22651553153992
19000,218.20159947872162
19100,219.65541696548462
19200,220.63245356082916
19300,223.01762342453003
19400,224.0898358821869
19500,226.6487967967987
19600,218.84754729270935
19700,221.36942219734192
19800,220.24394369125366
19900,217.53016018867493
20000,219.7262041568756
20100,230.8684676885605
20200,230.98648512363434
20300,222.73446416854858
20400,220.45854485034943
20500,222.31233525276184
20600,217.75843155384064
20700,214.5444254875183
20800,212.86868834495544
20900,220.13644778728485
21000,236.56098234653473
21100,212.643874168396
21200,222.1377171278
21300,213.38404095172882
21400,212.93376076221466
21500,213.32558679580688
21600,218.01496052742004
21700,220.81613397598267
21800,213.26950359344482
21900,206.834046959877
22000,211.3484330177307
22100,211.2574498653412
22200,206.47553324699402
22300,209.65053248405457
22400,210.69866144657135
22500,207.48537039756775
22600,208.69847655296326
22700,209.92455780506134
22800,212.70978093147278
22900,205.21157729625702
23000,210.64809501171112
23100,213.90699446201324
23200,209.23254644870758
23300,208.41997170448303
23400,204.8159977197647
23500,202.06761145591736
23600,209.9720103740692
23700,210.10738837718964
23800,209.65194487571716
23900,208.15467500686646
24000,212.9484714269638
24100,206.01677656173706
24200,206.99067449569702
24300,204.19524216651917
24400,200.0754096508026
24500,205.01512217521667
24600,203.76642429828644
24700,203.3632069826126
24800,207.40253686904907
24900,202.88257348537445
