,Name,+/-,Folds,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
0,YKL001C YOR173W,0.0,NA,1.8415502456292643e-10,2850,31040,1,0,0.0841226284264259,0.0840956034228386,1.0,0.9999677845430237,3.2215456976257205e-05
1,YJL153C YOL039W,0.0,NA,4.3871017929575373e-10,2850,31039,2,0,0.08415213478504618,0.08409808492431173,1.0,0.9999355690860475,6.443091395251441e-05
2,YPR026W YDL014W,0.0,NA,1.459548704119129e-09,2850,31038,3,0,0.08418164114366646,0.08410056657223797,1.0,0.9999033536290712,9.664637092877162e-05
3,YOL077C YNR007C,0.0,NA,1.8914172450479327e-09,2850,31037,4,0,0.08421114750228674,0.08410304836663027,1.0,0.9998711381720949,0.00012886182790502882
4,YOR206W YDR273W,0.0,NA,4.0385765842643195e-09,2850,31036,5,0,0.08424065386090702,0.08410553030750162,1.0,0.9998389227151188,0.00016107728488128604
5,YGL096W YPL211W,0.0,NA,5.233149469319187e-09,2850,31035,6,0,0.08427016021952731,0.08410801239486498,1.0,0.9998067072581425,0.00019329274185754324
6,YNL277W YNL175C,0.0,NA,8.90329587832639e-09,2850,31034,7,0,0.0842996665781476,0.08411049462873332,1.0,0.9997744918011662,0.00022550819883380047
7,YPL198W YGL121C,0.0,NA,1.0767339908568374e-08,2850,31033,8,0,0.08432917293676788,0.08411297700911961,1.0,0.99974227634419,0.00025772365581005764
8,YPR041W YBR072W,0.0,NA,1.5369614914106933e-08,2850,31032,9,0,0.08435867929538815,0.08411545953603683,1.0,0.9997100608872137,0.00028993911278631486
9,YDR398W YBR072W,0.0,NA,1.803355154095243e-08,2850,31031,10,0,0.08438818565400844,0.08411794220949795,1.0,0.9996778454302374,0.0003221545697625721
10,YLR142W YMR069W,0.0,NA,2.2001977129093575e-08,2850,31030,11,0,0.08441769201262872,0.08412042502951594,1.0,0.9996456299732611,0.0003543700267388293
11,YDL082W YDR001C,0.0,NA,2.2104021724089762e-08,2850,31029,12,0,0.084447198371249,0.08412290799610378,1.0,0.9996134145162849,0.0003865854837150865
12,YBR066C YOR173W,0.0,NA,2.358793338430587e-08,2850,31028,13,0,0.08447670472986929,0.08412539110927446,1.0,0.9995811990593086,0.0004188009406913437
13,YPR026W YOL016C,0.0,NA,2.5787320723225093e-08,2850,31027,14,0,0.08450621108848957,0.08412787436904094,1.0,0.9995489836023324,0.00045101639766760094
14,YIL113W YPL211W,0.0,NA,2.6794836571752967e-08,2850,31026,15,0,0.08453571744710985,0.08413035777541622,1.0,0.9995167681453562,0.0004832318546438581
15,YOR236W YBR072W,0.0,NA,2.769516349587775e-08,2850,31025,16,0,0.08456522380573013,0.08413284132841328,1.0,0.9994845526883799,0.0005154473116201153
16,YGR285C YHR124W,0.0,NA,3.129456516148821e-08,2850,31024,17,0,0.08459473016435042,0.0841353250280451,1.0,0.9994523372314036,0.0005476627685963725
17,YIL052C YPR030W,0.0,NA,3.9284909547632196e-08,2850,31023,18,0,0.0846242365229707,0.08413780887432468,1.0,0.9994201217744274,0.0005798782255726297
18,YOR049C YGL120C,0.0,NA,4.651523610732511e-08,2850,31022,19,0,0.08465374288159098,0.084140292867265,1.0,0.9993879063174511,0.000612093682548887
19,YDR216W YLR435W,0.0,NA,4.771050754470707e-08,2850,31021,20,0,0.08468324924021127,0.08414277700687904,1.0,0.9993556908604748,0.0006443091395251442
20,YMR202W YBL075C,0.0,NA,5.3219025630824035e-08,2850,31020,21,0,0.08471275559883155,0.0841452612931798,1.0,0.9993234754034986,0.0006765245965014014
21,YLR142W YDR144C,0.0,NA,5.335786212867788e-08,2850,31019,22,0,0.08474226195745183,0.08414774572618028,1.0,0.9992912599465223,0.0007087400534776586
22,YDR058C YHR133C,0.0,NA,5.3826944679258304e-08,2850,31018,23,0,0.08477176831607211,0.08415023030589347,1.0,0.9992590444895461,0.0007409555104539157
23,YBR092C YHL024W,0.0,NA,6.219976000920724e-08,2850,31017,24,0,0.0848012746746924,0.08415271503233236,1.0,0.9992268290325699,0.000773170967430173
24,YMR242C YOR040W,0.0,NA,6.72857964900686e-08,2850,31016,25,0,0.08483078103331268,0.08415519990550994,1.0,0.9991946135755936,0.0008053864244064302
25,YDR273W YHR084W,0.0,NA,7.391802370193545e-08,2850,31015,26,0,0.08486028739193296,0.08415768492543925,1.0,0.9991623981186173,0.0008376018813826874
26,YBR067C YDR449C,0.0,NA,8.35990547898291e-08,2850,31014,27,0,0.08488979375055325,0.08416017009213324,1.0,0.9991301826616411,0.0008698173383589446
27,YNL151C YGL121C,0.0,NA,8.451127797570734e-08,2850,31013,28,0,0.08491930010917352,0.08416265540560494,1.0,0.9990979672046648,0.0009020327953352019
28,YER106W YLR264W,0.0,NA,8.663727157909307e-08,2850,31012,29,0,0.0849488064677938,0.08416514086586735,1.0,0.9990657517476885,0.000934248252311459
29,YOR348C YIR026C,0.0,NA,9.15098112841406e-08,2850,31011,30,0,0.08497831282641409,0.08416762647293347,1.0,0.9990335362907122,0.0009664637092877162
30,YAL067C YDR019C,0.0,NA,9.228912034586756e-08,2850,31010,31,0,0.08500781918503438,0.08417011222681631,1.0,0.999001320833736,0.0009986791662639734
31,YER091C YLR102C,0.0,NA,9.299291292563794e-08,2850,31009,32,0,0.08503732554365466,0.08417259812752886,1.0,0.9989691053767598,0.0010308946232402306
32,YCR034W YOL138C,0.0,NA,9.894625918605016e-08,2850,31008,33,0,0.08506683190227494,0.08417508417508418,1.0,0.9989368899197835,0.0010631100802164879
33,YFL030W YPL043W,0.0,NA,1.0276642825601812e-07,2850,31007,34,0,0.08509633826089523,0.08417757036949523,1.0,0.9989046744628073,0.001095325537192745
34,YJL102W YNL067W,0.0,NA,1.0584653153955514e-07,2850,31006,35,0,0.0851258446195155,0.08418005671077505,1.0,0.998872459005831,0.0011275409941690023
35,YMR256C YCR005C,0.0,NA,1.0904806657663357e-07,2850,31005,36,0,0.08515535097813579,0.08418254319893664,1.0,0.9988402435488547,0.0011597564511452595
36,YLR029C YPL171C,0.0,NA,1.1103289665470584e-07,2850,31004,37,0,0.08518485733675607,0.08418502983399302,1.0,0.9988080280918785,0.0011919719081215168
37,YHR133C YKR097W,0.0,NA,1.3731552428453142e-07,2850,31003,38,0,0.08521436369537636,0.08418751661595723,1.0,0.9987758126349022,0.001224187365097774
38,YMR021C YJR070C,0.0,NA,1.5204109615751804e-07,2850,31002,39,0,0.08524387005399664,0.08419000354484225,1.0,0.9987435971779259,0.001256402822074031
39,YER006W YHR036W,0.0,NA,1.5484066295812227e-07,2850,31001,40,0,0.08527337641261692,0.08419249062066113,1.0,0.9987113817209498,0.0012886182790502884
40,YNR007C YGR214W,0.0,NA,1.5610569903401483e-07,2850,31000,41,0,0.0853028827712372,0.08419497784342689,1.0,0.9986791662639735,0.0013208337360265455
41,YDL082W YML100W,0.0,NA,1.5629279914719518e-07,2850,30999,42,0,0.08533238912985748,0.08419746521315254,1.0,0.9986469508069972,0.0013530491930028028
42,YJL159W YGL096W,0.0,NA,1.5893824922841304e-07,2850,30998,43,0,0.08536189548847777,0.0841999527298511,1.0,0.998614735350021,0.00138526464997906
43,YKL182W YGL121C,0.0,NA,1.7119434403412015e-07,2850,30997,44,0,0.08539140184709805,0.08420244039353561,1.0,0.9985825198930447,0.0014174801069553173
44,YER056C-A YPL189W,0.0,NA,1.7819058939494425e-07,2850,30996,45,0,0.08542090820571833,0.08420492820421911,1.0,0.9985503044360684,0.0014496955639315744
45,YNL054W YGR085C,0.0,NA,1.8038942073417275e-07,2850,30995,46,0,0.08545041456433862,0.08420741616191461,1.0,0.9985180889790922,0.0014819110209078315
46,YDL223C YKL216W,0.0,NA,1.8513416932819382e-07,2850,30994,47,0,0.08547992092295889,0.08420990426663515,1.0,0.9984858735221159,0.0015141264778840888
47,YNL111C YMR135C,0.0,NA,1.857460745213757e-07,2850,30993,48,0,0.08550942728157918,0.08421239251839376,1.0,0.9984536580651396,0.001546341934860346
48,YLR174W YGR085C,0.0,NA,1.902223658589719e-07,2850,30992,49,0,0.08553893364019946,0.08421488091720347,1.0,0.9984214426081633,0.0015785573918366033
49,YAL028W YLL041C,0.0,NA,1.9097015524494054e-07,2850,30991,50,0,0.08556843999881975,0.08421736946307733,1.0,0.9983892271511872,0.0016107728488128604
50,YER091C YDL105W,0.0,NA,2.0473224537909118e-07,2850,30990,51,0,0.08559794635744003,0.08421985815602837,1.0,0.9983570116942109,0.0016429883057891177
51,YFL030W YNL301C,0.0,NA,2.0515949472610373e-07,2850,30989,52,0,0.08562745271606031,0.08422234699606962,1.0,0.9983247962372346,0.0016752037627653748
52,YLR129W YDR216W,0.0,NA,2.0828855440413463e-07,2850,30988,53,0,0.0856569590746806,0.08422483598321413,1.0,0.9982925807802584,0.001707419219741632
53,YBL042C YOR173W,0.0,NA,2.2164419988257578e-07,2850,30987,54,0,0.08568646543330087,0.08422732511747495,1.0,0.9982603653232821,0.0017396346767178893
54,YNR006W YGR049W,0.0,NA,2.220470207703329e-07,2850,30986,55,0,0.08571597179192116,0.08422981439886511,1.0,0.9982281498663058,0.0017718501336941464
55,YFL057C YCL037C,0.0,NA,2.2993167192453257e-07,2850,30985,56,0,0.08574547815054144,0.08423230382739766,1.0,0.9981959344093296,0.0018040655906704037
56,YLR258W YLR214W,0.0,NA,2.3454407482859096e-07,2850,30984,57,0,0.08577498450916173,0.08423479340308565,1.0,0.9981637189523533,0.0018362810476466609
57,YDR518W YOR173W,0.0,NA,2.547544966091664e-07,2850,30983,58,0,0.08580449086778201,0.08423728312594213,1.0,0.998131503495377,0.001868496504622918
58,YBL042C YKL201C,0.0,NA,2.5534262704240973e-07,2850,30982,59,0,0.0858339972264023,0.08423977299598014,1.0,0.9980992880384009,0.0019007119615991753
59,YDR429C YDR358W,0.0,NA,2.591807231056009e-07,2850,30981,60,0,0.08586350358502257,0.08424226301321273,1.0,0.9980670725814246,0.0019329274185754324
60,YHR096C YER110C,0.0,NA,2.652475643571961e-07,2850,30980,61,0,0.08589300994364285,0.08424475317765297,1.0,0.9980348571244483,0.0019651428755516898
61,YPL021W YDR019C,0.0,NA,2.9823948466400907e-07,2850,30979,62,0,0.08592251630226314,0.08424724348931391,1.0,0.9980026416674721,0.001997358332527947
62,YDR165W YPL155C,0.0,NA,3.0995974498182477e-07,2850,30978,63,0,0.08595202266088342,0.08424973394820859,1.0,0.9979704262104958,0.002029573789504204
63,YLR142W YER120W,0.0,NA,3.163469841638289e-07,2850,30977,64,0,0.0859815290195037,0.08425222455435008,1.0,0.9979382107535195,0.002061789246480461
64,YPL090C YMR175W,0.0,NA,3.3603740234866564e-07,2850,30976,65,0,0.08601103537812399,0.08425471530775143,1.0,0.9979059952965433,0.0020940047034567187
65,YDR273W YOR247W,0.0,NA,3.364048382081819e-07,2850,30975,66,0,0.08604054173674427,0.08425720620842572,1.0,0.997873779839567,0.0021262201604329758
66,YIL113W YKR092C,0.0,NA,3.491494453555788e-07,2850,30974,67,0,0.08607004809536455,0.084259697256386,1.0,0.9978415643825908,0.002158435617409233
67,YHR094C YGL184C,0.0,NA,3.492316977826704e-07,2850,30973,68,0,0.08609955445398483,0.08426218845164533,1.0,0.9978093489256145,0.00219065107438549
68,YKL143W YOL025W,0.0,NA,3.4941328408422123e-07,2850,30972,69,0,0.08612906081260512,0.08426467979421678,1.0,0.9977771334686383,0.0022228665313617476
69,YGL180W YHR193C,0.0,NA,3.524480689520715e-07,2850,30971,70,0,0.0861585671712254,0.08426717128411342,1.0,0.997744918011662,0.0022550819883380047
70,YGR155W YPL223C,0.0,NA,3.546105631357932e-07,2850,30970,71,0,0.08618807352984569,0.08426966292134831,1.0,0.9977127025546857,0.002287297445314262
71,YML130C YJL214W,0.0,NA,3.796550913648389e-07,2850,30969,72,0,0.08621757988846597,0.08427215470593453,1.0,0.9976804870977095,0.002319512902290519
72,YDL210W YKL096W,0.0,NA,4.134012385748065e-07,2850,30968,73,0,0.08624708624708624,0.08427464663788516,1.0,0.9976482716407332,0.002351728359266776
73,YKR097W YGR148C,0.0,NA,4.1411584561501513e-07,2850,30967,74,0,0.08627659260570653,0.08427713871721323,1.0,0.9976160561837569,0.0023839438162430336
74,YJR007W YDL222C,0.0,NA,4.329817784309853e-07,2850,30966,75,0,0.08630609896432681,0.08427963094393187,1.0,0.9975838407267807,0.0024161592732192907
75,YDR091C YML100W,0.0,NA,4.418206174250372e-07,2850,30965,76,0,0.0863356053229471,0.08428212331805411,1.0,0.9975516252698045,0.002448374730195548
76,YHL016C YHR137W,0.0,NA,4.467316045975167e-07,2850,30964,77,0,0.08636511168156738,0.08428461583959307,1.0,0.9975194098128282,0.002480590187171805
77,YNL075W YBL015W,0.0,NA,4.556490580398531e-07,2850,30963,78,0,0.08639461804018767,0.08428710850856179,1.0,0.997487194355852,0.002512805644148062
78,YML128C YLR009W,0.0,NA,4.912141093882383e-07,2850,30962,79,0,0.08642412439880795,0.08428960132497339,1.0,0.9974549788988757,0.0025450211011243196
79,YLL045C YHR124W,0.0,NA,5.107638116896851e-07,2850,30961,80,0,0.08645363075742822,0.08429209428884091,1.0,0.9974227634418994,0.0025772365581005767
80,YOR382W YER006W,0.0,NA,5.126841529090598e-07,2850,30960,81,0,0.0864831371160485,0.08429458740017746,1.0,0.9973905479849232,0.002609452015076834
81,YGL184C YDR508C,0.0,NA,5.162480647413759e-07,2850,30959,82,0,0.08651264347466879,0.08429708065899613,1.0,0.9973583325279469,0.002641667472053091
82,YGR128C YGL121C,0.0,NA,5.468142489917227e-07,2850,30958,83,0,0.08654214983328908,0.08429957406530998,1.0,0.9973261170709706,0.0026738829290293485
83,YFL055W YMR116C,0.0,NA,5.569094128077268e-07,2850,30957,84,0,0.08657165619190936,0.08430206761913213,1.0,0.9972939016139944,0.0027060983860056056
84,YPL202C YDL051W,0.0,NA,5.765768946730532e-07,2850,30956,85,0,0.08660116255052965,0.08430456132047566,1.0,0.9972616861570182,0.0027383138429818627
85,YFL030W YNL248C,0.0,NA,6.022901288815774e-07,2850,30955,86,0,0.08663066890914992,0.08430705516935365,1.0,0.9972294707000419,0.00277052929995812
86,YPR132W YPL269W,0.0,NA,6.151645948193618e-07,2850,30954,87,0,0.0866601752677702,0.0843095491657792,1.0,0.9971972552430656,0.002802744756934377
87,YLR142W YHR142W,0.0,NA,6.356878543556377e-07,2850,30953,88,0,0.08668968162639049,0.08431204330976541,1.0,0.9971650397860894,0.0028349602139106345
