Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YOR211C,YLL009C,1,10.195295,1.0,1030.0,9969.0,0.0,0.9063636660575867,1.0,0.0009699321235530078,0.0,1.0
YBR185C,YDR258C,1,9.797529,2.0,1029.0,9969.0,0.0,0.9064545631408691,1.0,0.0019398642471060157,0.0,1.0
YGR215W,YJL048C,0,9.638042,2.0,1029.0,9968.0,1.0,0.9063636660575867,0.6666666865348816,0.0019398642471060157,0.0001003109646262601,0.999899685382843
YJL048C,YDR511W,0,9.362517,2.0,1029.0,9967.0,2.0,0.9062727093696594,0.5,0.0019398642471060157,0.0002006219292525202,0.999799370765686
YOR003W,YGR076C,0,8.82185,2.0,1029.0,9966.0,3.0,0.906181812286377,0.4000000059604645,0.0019398642471060157,0.0003009328793268651,0.999699056148529
YJL180C,YBR269C,1,8.795204,3.0,1028.0,9966.0,3.0,0.9062727093696594,0.5,0.0029097963124513626,0.0003009328793268651,0.999699056148529
YKR016W,YPR100W,1,8.690666,4.0,1027.0,9966.0,3.0,0.9063636660575867,0.5714285969734192,0.0038797284942120314,0.0003009328793268651,0.999699056148529
YKR065C,YCR079W,1,8.489128,5.0,1026.0,9966.0,3.0,0.9064545631408691,0.625,0.0048496606759727,0.0003009328793268651,0.999699056148529
YBR185C,YHL021C,1,8.429485,6.0,1025.0,9966.0,3.0,0.9065454602241516,0.6666666865348816,0.005819592624902725,0.0003009328793268651,0.999699056148529
YDR493W,YGR028W,1,8.249435,7.0,1024.0,9966.0,3.0,0.9066363573074341,0.699999988079071,0.00678952457383275,0.0003009328793268651,0.999699056148529
YKL003C,YNL223W,0,8.209288,7.0,1024.0,9965.0,4.0,0.9065454602241516,0.6363636255264282,0.00678952457383275,0.0004012438585050404,0.9995987415313721
YIL157C,YLL009C,1,8.181005,8.0,1023.0,9965.0,4.0,0.9066363573074341,0.6666666865348816,0.007759456988424063,0.0004012438585050404,0.9995987415313721
YDR322C-A,YDR231C,1,7.8491764,9.0,1022.0,9965.0,4.0,0.9067272543907166,0.692307710647583,0.008729388937354088,0.0004012438585050404,0.9995987415313721
YKL053C-A,YNL242W,1,7.809619,10.0,1021.0,9965.0,4.0,0.9068182110786438,0.7142857313156128,0.0096993213519454,0.0004012438585050404,0.9995987415313721
YOR150W,YLR382C,0,7.7761564,10.0,1021.0,9964.0,5.0,0.9067272543907166,0.6666666865348816,0.0096993213519454,0.0005015548085793853,0.9994984269142151
YGR144W,YIL157C,1,7.742802,11.0,1020.0,9964.0,5.0,0.9068182110786438,0.6875,0.010669252835214138,0.0005015548085793853,0.9994984269142151
YOR045W,YNR007C,1,7.598111,12.0,1019.0,9964.0,5.0,0.9069091081619263,0.7058823704719543,0.01163918524980545,0.0005015548085793853,0.9994984269142151
YDR493W,YFL016C,1,7.542006,13.0,1018.0,9964.0,5.0,0.9070000052452087,0.7222222089767456,0.012609117664396763,0.0005015548085793853,0.9994984269142151
YGR101W,YOR147W,1,7.4302897,14.0,1017.0,9964.0,5.0,0.9070909023284912,0.7368420958518982,0.0135790491476655,0.0005015548085793853,0.9994984269142151
YOL060C,YBR262C,1,7.401704,15.0,1016.0,9964.0,5.0,0.9071817994117737,0.75,0.014548981562256813,0.0005015548085793853,0.9994984269142151
YDR512C,YBR185C,1,7.3050175,16.0,1015.0,9964.0,5.0,0.9072727560997009,0.761904776096344,0.015518913976848125,0.0005015548085793853,0.9994984269142151
YPL098C,YFL016C,1,7.262146,17.0,1014.0,9964.0,5.0,0.9073636531829834,0.7727272510528564,0.016488846391439438,0.0005015548085793853,0.9994984269142151
YKR016W,YFL036W,1,7.216501,18.0,1013.0,9964.0,5.0,0.9074545502662659,0.782608687877655,0.017458777874708176,0.0005015548085793853,0.9994984269142151
YMR098C,YOL060C,1,7.145691,19.0,1012.0,9964.0,5.0,0.9075454473495483,0.7916666865348816,0.018428709357976913,0.0005015548085793853,0.9994984269142151
YIL098C,YIL157C,1,7.0828295,20.0,1011.0,9964.0,5.0,0.9076363444328308,0.800000011920929,0.0193986427038908,0.0005015548085793853,0.9994984269142151
YNL005C,YJL102W,1,7.056517,21.0,1010.0,9964.0,5.0,0.9077273011207581,0.807692289352417,0.02036857418715954,0.0005015548085793853,0.9994984269142151
YMR193W,YLR070C,0,7.0516706,21.0,1010.0,9963.0,6.0,0.9076363444328308,0.7777777910232544,0.02036857418715954,0.0006018657586537302,0.9993981122970581
