Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YBR230C,YHR024C,1,8.543146,1.0,1034.0,9965.0,0.0,0.906000018119812,1.0,0.0009661835501901805,0.0,1.0
YMR302C,YML129C,1,8.293735,2.0,1033.0,9965.0,0.0,0.9060909152030945,1.0,0.001932367100380361,0.0,1.0
YDR079W,YJR045C,1,7.8322535,3.0,1032.0,9965.0,0.0,0.906181812286377,1.0,0.0028985508251935244,0.0,1.0
YPL219W,YML009C,0,7.804304,3.0,1032.0,9964.0,1.0,0.9060909152030945,0.75,0.0028985508251935244,0.00010035122977569699,0.9998996257781982
YKL194C,YBR269C,0,7.7321486,3.0,1032.0,9963.0,2.0,0.906000018119812,0.6000000238418579,0.0028985508251935244,0.00020070245955139399,0.9997993111610413
YDR322W,YBR262C,1,7.586686,4.0,1031.0,9963.0,2.0,0.9060909152030945,0.6666666865348816,0.003864734200760722,0.00020070245955139399,0.9997993111610413
YOR150W,YBR126C,0,7.500003,4.0,1031.0,9962.0,3.0,0.906000018119812,0.5714285969734192,0.003864734200760722,0.000301053689327091,0.9996989369392395
YDR022C,YLL009C,1,7.4836507,5.0,1030.0,9962.0,3.0,0.9060909152030945,0.625,0.004830917809158564,0.000301053689327091,0.9996989369392395
YOR045W,YDR258C,1,7.4139557,6.0,1029.0,9962.0,3.0,0.906181812286377,0.6666666865348816,0.005797101650387049,0.000301053689327091,0.9996989369392395
YML100W,YGL107C,0,7.3503637,6.0,1029.0,9961.0,4.0,0.9060909152030945,0.6000000238418579,0.005797101650387049,0.00040140491910278797,0.9995986223220825
YPR100W,YGL219C,1,7.274947,7.0,1028.0,9961.0,4.0,0.906181812286377,0.6363636255264282,0.0067632850259542465,0.00040140491910278797,0.9995986223220825
YJL102W,YOR187W,0,7.266464,7.0,1028.0,9960.0,5.0,0.9060909152030945,0.5833333134651184,0.0067632850259542465,0.000501756148878485,0.9994982481002808
YDR322W,YMR035W,1,7.2249174,8.0,1027.0,9960.0,5.0,0.906181812286377,0.6153846383094788,0.007729468401521444,0.000501756148878485,0.9994982481002808
YLL001W,YLL009C,1,7.19015,9.0,1026.0,9960.0,5.0,0.9062727093696594,0.6428571343421936,0.008695651777088642,0.000501756148878485,0.9994982481002808
YBR262C,YOR020C,1,7.127078,10.0,1025.0,9960.0,5.0,0.9063636660575867,0.6666666865348816,0.009661835618317127,0.000501756148878485,0.9994982481002808
YNR007C,YNL315C,1,7.0604324,11.0,1024.0,9960.0,5.0,0.9064545631408691,0.6875,0.010628019459545612,0.000501756148878485,0.9994982481002808
YML042W,YNR022C,0,7.051673,11.0,1024.0,9959.0,6.0,0.9063636660575867,0.6470588445663452,0.010628019459545612,0.000602107378654182,0.999397873878479
YPR100W,YGR223C,1,6.93573,12.0,1023.0,9959.0,6.0,0.9064545631408691,0.6666666865348816,0.011594203300774097,0.000602107378654182,0.999397873878479
YPR020W,YFL016C,1,6.9207125,13.0,1022.0,9959.0,6.0,0.9065454602241516,0.6842105388641357,0.012560386210680008,0.000602107378654182,0.999397873878479
YJL096W,YMR284W,0,6.905924,13.0,1022.0,9958.0,7.0,0.9064545631408691,0.6499999761581421,0.012560386210680008,0.000702458608429879,0.999297559261322
YKL053C-A,YIL146C,1,6.8801003,14.0,1021.0,9958.0,7.0,0.9065454602241516,0.6666666865348816,0.013526570051908493,0.000702458608429879,0.999297559261322
YOL071W,YPL029W,1,6.8687983,15.0,1020.0,9958.0,7.0,0.9066363573074341,0.6818181872367859,0.014492753893136978,0.000702458608429879,0.999297559261322
YDR231C,YBR262C,1,6.7604976,16.0,1019.0,9958.0,7.0,0.9067272543907166,0.695652186870575,0.015458936803042889,0.000702458608429879,0.999297559261322
YOR358W,YLR259C,0,6.7552366,16.0,1019.0,9957.0,8.0,0.9066363573074341,0.6666666865348816,0.015458936803042889,0.0008028098382055759,0.9991971850395203
YDR079W,YIL065C,1,6.74432,17.0,1018.0,9957.0,8.0,0.9067272543907166,0.6800000071525574,0.01642512157559395,0.0008028098382055759,0.9991971850395203
YDR529C,YLR163C,1,6.6856775,18.0,1017.0,9957.0,8.0,0.9068182110786438,0.692307710647583,0.017391303554177284,0.0008028098382055759,0.9991971850395203
YLR163C,YJR080C,1,6.5922065,19.0,1016.0,9957.0,8.0,0.9069091081619263,0.7037037014961243,0.01835748739540577,0.0008028098382055759,0.9991971850395203
YMR098C,YML129C,1,6.537672,20.0,1015.0,9957.0,8.0,0.9070000052452087,0.7142857313156128,0.019323671236634254,0.0008028098382055759,0.9991971850395203
YLR163C,YGR183C,1,6.5250196,21.0,1014.0,9957.0,8.0,0.9070909023284912,0.7241379022598267,0.02028985507786274,0.0008028098382055759,0.9991971850395203
YKL195W,YGR082W,1,6.5229154,22.0,1013.0,9957.0,8.0,0.9071817994117737,0.7333333492279053,0.021256038919091225,0.0008028098382055759,0.9991971850395203
YOR132W,YGL107C,0,6.5091867,22.0,1013.0,9956.0,9.0,0.9070909023284912,0.7096773982048035,0.021256038919091225,0.0009031610679812729,0.9990968108177185
YLR038C,YFL036W,1,6.498789,23.0,1012.0,9956.0,9.0,0.9071817994117737,0.71875,0.02222222276031971,0.0009031610679812729,0.9990968108177185
YDL174C,YIL124W,0,6.436346,23.0,1012.0,9955.0,10.0,0.9070909023284912,0.6969696879386902,0.02222222276031971,0.00100351229775697,0.9989964962005615
YHR001W-A,YBR046C,0,6.4104233,23.0,1012.0,9954.0,11.0,0.9070000052452087,0.6764705777168274,0.02222222276031971,0.001103863469325006,0.9988961219787598
YPL029W,YIL065C,1,6.379844,24.0,1011.0,9954.0,11.0,0.9070909023284912,0.6857143044471741,0.023188406601548195,0.001103863469325006,0.9988961219787598
YGR112W,YJR045C,1,6.359955,25.0,1010.0,9954.0,11.0,0.9071817994117737,0.6944444179534912,0.02415458858013153,0.001103863469325006,0.9988961219787598
YNL160W,YMR267W,0,6.3427906,25.0,1010.0,9953.0,12.0,0.9070909023284912,0.6756756901741028,0.02415458858013153,0.001204214757308364,0.9987958073616028
YOR354C,YPR166C,0,6.334836,25.0,1010.0,9952.0,13.0,0.9070000052452087,0.6578947305679321,0.02415458858013153,0.0013045659288764,0.998695433139801
YLR295C,YGR231C,1,6.293259,26.0,1009.0,9952.0,13.0,0.9070909023284912,0.6666666865348816,0.025120772421360016,0.0013045659288764,0.998695433139801
YGL104C,YEL050C,0,6.277899,26.0,1009.0,9951.0,14.0,0.9070000052452087,0.6499999761581421,0.025120772421360016,0.001404917216859758,0.9985950589179993
YDR322C-A,YLL001W,1,6.2594714,27.0,1008.0,9951.0,14.0,0.9070909023284912,0.6585366129875183,0.0260869562625885,0.001404917216859758,0.9985950589179993
YER058W,YGR231C,1,6.2516494,28.0,1007.0,9951.0,14.0,0.9071817994117737,0.6666666865348816,0.027053140103816986,0.001404917216859758,0.9985950589179993
