Gene,+/-,Fold
YHR119W,1,0
YNR046W,1,0
YOL141W,1,0
YDL200C,1,0
YHR207C,1,0
YLR285W,1,0
YBR258C,1,0
YPL266W,1,0
YPL273W,1,0
YDR316W,1,0
YLR015W,1,0
YOL125W,1,0
YPL138C,1,0
YDR140W,1,0
YDR440W,1,0
YKL018W,1,0
YNL024C,1,0
YNL062C,1,0
YCR047C,1,0
YAR003W,1,0
YCL054W,1,0
YLR109W,0,0
YEL050C,0,0
YPR139C,0,0
YJR155W,0,0
YOL021C,0,0
YGR281W,0,0
YBR298C,0,0
YOL008W,0,0
YKL166C,0,0
YOR046C,0,0
YGR179C,0,0
YDR218C,0,0
YPR051W,0,0
YBL039W-A,0,0
YFR013W,0,0
YLR038C,0,0
YML027W,0,0
YLR098C,0,0
YBR215W,0,0
YNR022C,0,0
YKL058W,0,0
YJR096W,0,0
YER048W-A,0,0
YNL262W,0,0
YAL030W,0,0
YNR067C,0,0
YHR101C,0,0
YLR110C,0,0
YHR110W,0,0
YOL041C,0,0
YOR368W,0,0
YFR029W,0,0
YML034W,0,0
YER056C-A,0,0
YNL070W,0,0
YGR147C,0,0
YGR106C,0,0
YNL031C,0,0
YIL111W,0,0
YOR143C,0,0
YNL167C,0,0
YDR392W,0,0
YLR008C,0,0
YGR037C,0,0
YML029W,0,0
YHR194W,0,0
YBL030C,0,0
YGR165W,0,0
YCR097WB,0,0
YNL029C,0,0
YBR160W,0,0
YLR360W,0,0
YGR167W,0,0
YPR116W,0,0
YGL051W,0,0
YBL031W,0,0
YAL061W,0,0
YDR364C,0,0
YDR388W,0,0
YDR307W,0,0
YNL121C,0,0
YBR112C,0,0
YPR052C,0,0
YNL316C,0,0
YJR094C,0,0
YFL007W,0,0
YCL026C-A,0,0
YNL210W,0,0
YDR173C,0,0
YDR223W,0,0
YML060W,0,0
YOL034W,0,0
YLR148W,0,0
YGR188C,0,0
YBL051C,0,0
YDR320C,0,0
YCR024C-A,0,0
YDL106C,0,0
YOR067C,0,0
YDR295C,0,0
YKL026C,0,0
YDR379W,0,0
YPR022C,0,0
YML086C,0,0
YJR043C,0,0
YKR066C,0,0
YGL227W,0,0
YPR098C,0,0
YLR439W,0,0
YDL125C,0,0
YER096W,0,0
YDR456W,0,0
YNL154C,0,0
YKR028W,0,0
YHR160C,0,0
YNR036C,0,0
YHR168W,0,0
YNL093W,0,0
YFL002W-A,0,0
YDR468C,0,0
YNL044W,0,0
YMR277W,0,0
YJR124C,0,0
YGL105W,0,0
YML045W-A,0,0
YDR109C,0,0
YLR027C,0,0
YBR208C,0,0
YML131W,0,0
YDR213W,0,0
YDR261W-A,0,0
YBR068C,0,0
YER148W,0,0
YJL003W,0,0
YCR028C-A,0,0
YNL334C,0,0
YKL216W,0,0
YBR018C,0,0
YDR459C,0,0
YFL062W,0,0
YBR082C,0,0
YNL173C,0,0
YIL139C,0,0
YGR155W,0,0
YPL055C,0,0
YCR016W,0,0
YPL129W,0,0
YDR171W,0,0
YOR187W,0,0
YPL029W,0,0
YCR063W,0,0
YKL160W,0,0
YLR244C,0,0
YLR022C,0,0
YOR185C,0,0
YNL111C,0,0
YKR055W,0,0
YLR085C,0,0
YJR105W,0,0
YJL066C,0,0
YHR148W,0,0
YMR284W,0,0
YOL028C,0,0
YDR385W,0,0
YFL026W,0,0
YOR256C,0,0
YHR090C,0,0
YDR357C,0,0
YGL191W,0,0
YMR302C,0,0
YIL109C,0,0
YGR028W,0,0
YBR203W,0,0
YPR013C,0,0
YML120C,0,0
YER143W,0,0
YLR323C,0,0
YOR151C,0,0
YNR041C,0,0
YDR127W,0,0
YBR270C,0,0
YBR119W,0,0
YBR234C,0,0
YOR211C,0,0
YOL090W,0,0
YCR059C,0,0
YGR047C,0,0
YPR152C,0,0
YKL092C,0,0
YOR077W,0,0
YPR008W,0,0
YIL176C,0,0
YDR046C,0,0
YNR030W,0,0
YCR029C-A,0,0
YMR226C,0,0
YPL001W,0,0
YNL292W,0,0
YDL199C,0,0
YEL047C,0,0
YLR197W,0,0
YEL052W,0,0
YLR155C,0,0
YPL004C,0,0
YCL073C,0,0
YOL098C,0,0
YBR084C-A,0,0
YNL135C,0,0
YMR133W,0,0
YER181C,0,0
YDL002C,0,0
YDL164C,0,0
YPL046C,0,0
YOR117W,0,0
YIL048W,0,0
YFL003C,0,0
YPL189W,0,0
YMR264W,0,0
YDR296W,0,0
YOL164W,0,0
YBR118W,0,0
YER184C,0,0
YJL187C,0,0
YJR041C,0,0
YKL040C,0,0
YBL079W,0,0
YMR230W,0,0
YFR051C,0,0
YBL005W-B,0,0
YBR180W,0,0
YJL093C,0,0
YBR023C,0,0
YAL029C,0,0
YPR167C,0,0
YPR162C,0,0
YLR119W,0,0
YPR003C,0,0
YJL011C,0,0
YGR003W,0,0
YIL019W,0,0
YLL017W,0,0
YCR038C,0,0
YMR109W,0,0
YDR404C,0,0
YPL146C,0,0
YAL067C,0,0
YLR061W,0,0
YJL008C,0,0
YCL038C,0,0
YDR354W,0,0
YOR110W,0,0
YDL243C,0,0
YBL101W-A,0,0
YBR120C,0,0
YBR028C,0,0
YDR079W,0,0
YKL150W,0,0
YCR017C,0,0
YCR057C,0,0
YFL030W,0,0
YIL087C,0,0
YDL132W,0,0
YFL024C,0,0
YBR085W,0,0
YKL069W,0,0
YPL184C,0,0
YDR506C,0,0
YLL009C,0,0
YLR170C,0,0
YKL072W,0,0
YOL153C,0,0
YNL305C,0,0
YDL083C,0,0
YCR027C,0,0
YAL034W-A,0,0
YPL007C,0,0
YMR047C,0,0
YFL027C,0,0
YOR060C,0,0
YDR377W,0,0
YML081W,0,0
YGL008C,0,0
YBR111W-A,0,0
YJL167W,0,0
YHR189W,0,0
YDL105W,0,0
YHL020C,0,0
YBR211C,0,0
YHR174W,0,0
YGR096W,0,0
YIL083C,0,0
YFL056C,0,0
YMR031C,0,0
YDR538W,0,0
YDR472W,0,0
YDL141W,0,0
YKL005C,0,0
YNL159C,0,0
YKL175W,0,0
YCL040W,0,0
YBR193C,0,0
YOR229W,0,0
YBR272C,0,0
