Gene,+/-,Fold
YCR073C,1,0
YER159C-A,1,0
YOR343W-B,1,0
YDR261W-B,1,0
YGR027W-A,1,0
YBL005W-B,1,0
YDR365W-A,1,0
YLR410W-A,1,0
YDR210W-A,1,0
YPR023C,1,0
YPR158W-B,1,0
YOL004W,1,0
YGR109W-A,1,0
YJL047C,1,0
YLR227W-B,1,0
YOL103W-B,1,0
YKL149C,1,0
YCL020W,1,0
YDR261C-C,1,0
YNL330C,1,0
YLR410W-B,1,0
YBR279W,1,0
YDR210W-D,1,0
YDR365W-B,1,0
YML045W-A,1,0
YCL019W,1,0
YNL054W-A,1,0
YJR028W,1,0
YIL080W,1,0
YGR038C-A,1,0
YDR034C-C,1,0
YMR046C,1,0
YJL128C,1,0
YER104W,1,0
YDR098C-A,1,0
YPL030W,0,0
YLR276C,0,0
YPL089C,0,0
YGL232W,0,0
YJR106W,0,0
YKR014C,0,0
YDR108W,0,0
YML130C,0,0
YDR198C,0,0
YNR067C,0,0
YLL036C,0,0
YOR273C,0,0
YOL161C,0,0
YBR199W,0,0
YDR465C,0,0
YDL078C,0,0
YPR015C,0,0
YER120W,0,0
YFL017C,0,0
YER130C,0,0
YBL080C,0,0
YGL022W,0,0
YPR079W,0,0
YMR081C,0,0
YLR127C,0,0
YNL147W,0,0
YFL010W-A,0,0
YFL030W,0,0
YIL154C,0,0
YER148W,0,0
YFR034C,0,0
YDR314C,0,0
YDR248C,0,0
YER073W,0,0
YER089C,0,0
YBR247C,0,0
YGL087C,0,0
YGL228W,0,0
YML081C-A,0,0
YNL177C,0,0
YER177W,0,0
YGR235C,0,0
YPR191W,0,0
YBL017C,0,0
YIR007W,0,0
YLR289W,0,0
YGL184C,0,0
YGL079W,0,0
YDR243C,0,0
YIL043C,0,0
YJL098W,0,0
YLR069C,0,0
YMR131C,0,0
YLR433C,0,0
YMR316C-A,0,0
YPR186C,0,0
YJR135W-A,0,0
YOL042W,0,0
YLR065C,0,0
YIL015W,0,0
YJL191W,0,0
YNL007C,0,0
YJL006C,0,0
YDR371W,0,0
YHR189W,0,0
YDR387C,0,0
YLR271W,0,0
YJL200C,0,0
YDR528W,0,0
YML018C,0,0
YDR236C,0,0
YDL082W,0,0
YLR001C,0,0
