Gene,+/-,Fold
YPL170W,1,0
YJL099W,1,0
YML012W,1,0
YFL005W,1,0
YGR198W,1,0
YOL107W,1,0
YHL002W,1,0
YCR068W,1,0
YKR031C,1,0
YNL192W,1,0
YNL044W,1,0
YHL017W,1,0
YDL058W,1,0
YMR171C,1,0
YMR110C,1,0
YER074W-A,1,0
YBR097W,1,0
YLR181C,1,0
YLL040C,1,0
YMR197C,1,0
YER122C,1,0
YLR380W,1,0
YCL008C,1,0
YBR105C,1,0
YHR035W,1,0
YKL196C,1,0
YDR270W,1,0
YDR189W,1,0
YPL100W,1,0
YAL002W,1,0
YPR173C,1,0
YAL007C,1,0
YDR323C,1,0
YNL297C,1,0
YML121W,1,0
YOR322C,1,0
YFR021W,1,0
YDR238C,1,0
YGL023C,1,0
YOR299W,1,0
YGL137W,1,0
YPL045W,1,0
YAR044W,1,0
YGR163W,1,0
YCR094W,1,0
YJL204C,1,0
YDR153C,1,0
YHR108W,1,0
YEL005C,1,0
YJL207C,1,0
YJR066W,1,0
YBL010C,1,0
YNL272C,1,0
YDR468C,1,0
YBR210W,1,0
YJL044C,1,0
YLR073C,1,0
YOL023W,0,0
YHR109W,0,0
YPR190C,0,0
YGL032C,0,0
YDR226W,0,0
YBR083W,0,0
YER089C,0,0
YML009C,0,0
YCL034W,0,0
YOR191W,0,0
YMR104C,0,0
YKL101W,0,0
YJL031C,0,0
YCR030C,0,0
YFR036W,0,0
YLR383W,0,0
YBL092W,0,0
YDL099W,0,0
YOL145C,0,0
YDL230W,0,0
YER056C-A,0,0
YJR149W,0,0
YLR266C,0,0
YLR313C,0,0
YIL123W,0,0
YOR144C,0,0
YJR070C,0,0
YLR250W,0,0
YKL021C,0,0
YLL010C,0,0
YLL017W,0,0
YEL001C,0,0
YAL035W,0,0
YJR042W,0,0
YNL256W,0,0
YJL167W,0,0
YBR211C,0,0
YDR167W,0,0
YLL002W,0,0
YDR395W,0,0
YLR259C,0,0
YDR322C-A,0,0
YGR169C-C,0,0
YGL203C,0,0
YBL072C,0,0
YKL133C,0,0
YPL124W,0,0
YNL007C,0,0
YDR358W,0,0
YFL018C,0,0
YIL069C,0,0
YJR049C,0,0
YGR193C,0,0
YJR158W,0,0
