Gene,+/-,Fold
YNL185C,1,0
YCR046C,1,0
YHR141C,1,0
YOR167C,1,0
YLR075W,1,0
YDR012W,1,0
YER074W,1,0
YGL147C,1,0
YDR447C,1,0
YJL191W,1,0
YKL167C,1,0
YOR096W,1,0
YDR041W,1,0
YML073C,1,0
YBR146W,1,0
YNL162W,1,0
YLR448W,1,0
YGL031C,1,0
YCR071C,1,0
YGL123W,1,0
YPR080W,1,0
YGR085C,1,0
YGR034W,1,0
YMR188C,1,0
YLR185W,1,0
YKR085C,1,0
YHR010W,1,0
YLR367W,1,0
YPL081W,1,0
YDL136W,1,0
YER131W,1,0
YHR021C,1,0
YDL060W,1,0
YKL156W,1,0
YPL118W,1,0
YGL030W,1,0
YGR084C,1,0
YMR193W,1,0
YDR500C,1,0
YKL006W,1,0
YLL045C,1,0
YFR032C-A,1,0
YNL284C,1,0
YPL079W,1,0
YDR116C,1,0
YKL138C,1,0
YMR286W,1,0
YDL202W,1,0
YPL249C-A,1,0
YJL096W,1,0
YGL135W,1,0
YPL013C,1,0
YIL148W,1,0
YOR150W,1,0
YBR251W,1,0
YMR161W,0,0
YLR395C,0,0
YKL035W,0,0
YOR081C,0,0
YER004W,0,0
YNL286W,0,0
YLR421C,0,0
YOR328W,0,0
YMR002W,0,0
YLR170C,0,0
YIL088C,0,0
YDL046W,0,0
YIL103W,0,0
YOR324C,0,0
YMR047C,0,0
YPL161C,0,0
YAR028W,0,0
YER033C,0,0
YER028C,0,0
YLR034C,0,0
YGR096W,0,0
YLR154W-A,0,0
YDL224C,0,0
YNL288W,0,0
YOR278W,0,0
YIR038C,0,0
YER104W,0,0
YDR254W,0,0
YGL001C,0,0
YAR033W,0,0
YEL049W,0,0
YCR081W,0,0
YOL010W,0,0
YOR189W,0,0
YBR236C,0,0
YPR047W,0,0
YGL124C,0,0
YBL026W,0,0
YBR126W-A,0,0
YDR329C,0,0
YGL190C,0,0
YOR244W,0,0
YDR377W,0,0
YDR210C-D,0,0
YLR014C,0,0
YHR177W,0,0
YOR313C,0,0
YNL082W,0,0
YGL261C,0,0
YIL013C,0,0
YPL154C,0,0
YIL128W,0,0
YOR373W,0,0
YGR283C,0,0
YGR180C,0,0
YDR534C,0,0
YDR080W,0,0
YPR179C,0,0
YPL275W,0,0
YIL030C,0,0
YCR011C,0,0
YGL231C,0,0
YFR043C,0,0
YDR483W,0,0
YDL021W,0,0
YLL022C,0,0
YHR079C,0,0
YLL050C,0,0
YIL066C,0,0
YPR139C,0,0
YOR258W,0,0
YJR118C,0,0
YNL233W,0,0
YLR023C,0,0
YDL154W,0,0
YDR532C,0,0
YHR174W,0,0
YBR105C,0,0
YER042W,0,0
YDR475C,0,0
YJR047C,0,0
YGL194C-A,0,0
YBR041W,0,0
YCR077C,0,0
YPR115W,0,0
YDL111C,0,0
YER161C,0,0
YIL150C,0,0
YLR256W,0,0
YMR084W,0,0
YBR019C,0,0
YER099C,0,0
YLR337C,0,0
YJL157C,0,0
YNL214W,0,0
YMR233W,0,0
YNL232W,0,0
YKR038C,0,0
YER051W,0,0
YPL155C,0,0
YBL101W-B,0,0
YDR345C,0,0
YOR187W,0,0
YGL208W,0,0
YOR335C,0,0
YHR142W,0,0
YOL145C,0,0
YNL176C,0,0
YFL060C,0,0
YBR092C,0,0
YGL234W,0,0
YLR239C,0,0
YEL040W,0,0
YOR380W,0,0
YNL004W,0,0
YIL089W,0,0
YGL206C,0,0
YKL139W,0,0
YML103C,0,0
YGL018C,0,0
YOL027C,0,0
YCR102C,0,0
YER001W,0,0
YIL071C,0,0
YOL092W,0,0
YKL041W,0,0
YLR188W,0,0
YHR071W,0,0
YCR017C,0,0
YOL114C,0,0
YGR142W,0,0
YLR245C,0,0
YHR091C,0,0
YDR528W,0,0
YMR017W,0,0
YDL048C,0,0
YHR118C,0,0
YPL226W,0,0
YLR364W,0,0
YIL105C,0,0
YKR053C,0,0
YLR021W,0,0
YBR274W,0,0
YBR255W,0,0
YER057C,0,0
YGL213C,0,0
YHL027W,0,0
YOL087C,0,0
YKL162C,0,0
YMR009W,0,0
