Gene,+/-,Fold
YGR244C,1,0
YMR165C,1,0
YGR183C,1,0
YKL093W,1,0
YIL070C,1,0
YGL169W,1,0
YLR164W,1,0
YMR030W,1,0
YML129C,1,0
YOR147W,1,0
YPL132W,1,0
YNL037C,1,0
YIL125W,1,0
YMR293C,1,0
YIL093C,1,0
YGR112W,1,0
YDR116C,1,0
YDR231C,1,0
YML110C,1,0
YPR140W,1,0
YDR079W,1,0
YOR297C,1,0
YPR191W,1,0
YOL008W,1,0
YJL096W,1,0
YJL003W,1,0
YGR235C,1,0
YDR115W,1,0
YLR439W,1,0
YPL270W,1,0
YOR142W,1,0
YDR175C,1,0
YHR116W,1,0
YDR529C,1,0
YDR487C,1,0
YPL159C,1,0
YLL041C,1,0
YPR144C,0,0
YPL096W,0,0
YOR154W,0,0
YNR059W,0,0
YOR193W,0,0
YIL003W,0,0
YFL028C,0,0
YOR005C,0,0
YLR100W,0,0
YHR079C,0,0
YLR078C,0,0
YIL123W,0,0
YMR234W,0,0
YDR326C,0,0
YDL027C,0,0
YNL051W,0,0
YJL153C,0,0
YKL181W,0,0
YLR029C,0,0
YPR199C,0,0
YDL166C,0,0
YBL102W,0,0
YDL059C,0,0
YOR357C,0,0
YKR095W-A,0,0
YDR427W,0,0
YBL007C,0,0
YLR166C,0,0
YDL114W,0,0
YKL172W,0,0
YPL210C,0,0
YBL071W-A,0,0
YHR094C,0,0
YJR069C,0,0
YOR390W,0,0
YDR046C,0,0
YNL007C,0,0
YOR231W,0,0
YHR090C,0,0
YGL087C,0,0
YPR127W,0,0
YLR209C,0,0
YIL131C,0,0
YMR163C,0,0
YHR160C,0,0
YDR074W,0,0
YEL015W,0,0
YOR353C,0,0
YBR248C,0,0
YOL053C-A,0,0
YDL063C,0,0
YPL254W,0,0
YAL068C,0,0
YDR284C,0,0
YLR410W-B,0,0
YER125W,0,0
YOR016C,0,0
YOR257W,0,0
YEL026W,0,0
YMR070W,0,0
YDL175C,0,0
YOR022C,0,0
YBR058C-A,0,0
YBR094W,0,0
YER159C-A,0,0
YPL233W,0,0
YBL006C,0,0
YGR104C,0,0
YER028C,0,0
YIR038C,0,0
YLR410W-A,0,0
YDR145W,0,0
YNL167C,0,0
YBR152W,0,0
YDR448W,0,0
YPL078C,0,0
YNL119W,0,0
YMR301C,0,0
YNL267W,0,0
YLR163C,0,0
YOR319W,0,0
YHR012W,0,0
YJR125C,0,0
YBL026W,0,0
YGR010W,0,0
YER111C,0,0
YHR199C,0,0
YLL004W,0,0
YDR504C,0,0
YGL071W,0,0
YPR038W,0,0
YPR187W,0,0
YBL080C,0,0
YGR161W-B,0,0
YBL076C,0,0
YJL191W,0,0
YLR295C,0,0
YDR493W,0,0
YKL075C,0,0
YOR157C,0,0
YGR172C,0,0
YML036W,0,0
YKL052C,0,0
YHR035W,0,0
YOR380W,0,0
YGR206W,0,0
YPL151C,0,0
YLR404W,0,0
YCR002C,0,0
YKL205W,0,0
YDL025C,0,0
YMR117C,0,0
YFR044C,0,0
YLR372W,0,0
YNL136W,0,0
YMR305C,0,0
YJR116W,0,0
YFR001W,0,0
YFR027W,0,0
YLR045C,0,0
YDR474C,0,0
YGL247W,0,0
YNL281W,0,0
YLR419W,0,0
YGL194C,0,0
YDR097C,0,0
YDR458C,0,0
YOR363C,0,0
YBL025W,0,0
YPR007C,0,0
YBR061C,0,0
YDR162C,0,0
YDR520C,0,0
YBR271W,0,0
YGL261C,0,0
YGR024C,0,0
YHR068W,0,0
YPL019C,0,0
YLR299W,0,0
YHL043W,0,0
YGL227W,0,0
YPL188W,0,0
YNL204C,0,0
YGR144W,0,0
YPL049C,0,0
YGL055W,0,0
YJR121W,0,0
YOL060C,0,0
YKL014C,0,0
YDL209C,0,0
YOR350C,0,0
YBR141C,0,0
YLR345W,0,0
YDR420W,0,0
YOL133W,0,0
YLR015W,0,0
YGR031C-A,0,0
YMR271C,0,0
YOR112W,0,0
YOR335C,0,0
YML045W,0,0
YKR065C,0,0
YHL027W,0,0
YOL138C,0,0
YIL017W,0,0
YOR386W,0,0
YDR106W,0,0
YPL126W,0,0
YDR047W,0,0
YOR330C,0,0
YOR144C,0,0
YDL216C,0,0
YHR214C-C,0,0
YPL213W,0,0
YNL321W,0,0
YKL038W,0,0
YPR124W,0,0
YKL219W,0,0
YER124C,0,0
YOR155C,0,0
