Gene,+/-,Fold
YDR300C,1,0
YKL024C,1,0
YJL100W,1,0
YJL128C,1,0
YDR477W,1,0
YDR516C,1,0
YOR347C,1,0
YOR119C,1,0
YPL188W,1,0
YER027C,1,0
YPL214C,1,0
YOL045W,1,0
YBR136W,1,0
YPL153C,1,0
YDR009W,1,0
YHR102W,1,0
YFL053W,1,0
YCR091W,1,0
YOL061W,1,0
YGL208W,1,0
YDR531W,1,0
YOR171C,1,0
YCR012W,1,0
YKL001C,1,0
YJL187C,1,0
YPL120W,1,0
YDR147W,1,0
YHR079C,1,0
YCR008W,1,0
YER170W,1,0
YLR248W,1,0
YIL035C,1,0
YOL100W,1,0
YNL154C,1,0
YBR160W,1,0
YOR311C,1,0
YMR104C,1,0
YKL139W,1,0
YBR274W,1,0
YGR040W,1,0
YHR135C,1,0
YDR523C,1,0
YNR031C,1,0
YHR025W,1,0
YDR173C,1,0
YBL088C,1,0
YPL140C,1,0
YDR247W,1,0
YBR097W,1,0
YGL158W,1,0
YNR043W,1,0
YGL180W,1,0
YMR205C,1,0
YMR291W,1,0
YGR274C,1,0
YOL156W,0,0
YNL181W,0,0
YBL024W,0,0
YOR195W,0,0
YLR205C,0,0
YNL039W,0,0
YBR084C-A,0,0
YBR084W,0,0
YHL020C,0,0
YNL322C,0,0
YKR010C,0,0
YML051W,0,0
YFL037W,0,0
YOL115W,0,0
YER115C,0,0
YBR287W,0,0
YBR065C,0,0
YCL027W,0,0
YLR441C,0,0
YKL056C,0,0
YOL007C,0,0
YER012W,0,0
YER111C,0,0
YJR149W,0,0
YHL002W,0,0
YER041W,0,0
YOR251C,0,0
YLR381W,0,0
YFR027W,0,0
YCR106W,0,0
YBR093C,0,0
YHL018W,0,0
YPL007C,0,0
YLL034C,0,0
YDR395W,0,0
YKL130C,0,0
YDL141W,0,0
YPR163C,0,0
YFL039C,0,0
YLL031C,0,0
YLR068W,0,0
YJL053W,0,0
YDL124W,0,0
YLR291C,0,0
YOR137C,0,0
YDR013W,0,0
YLR154W-C,0,0
YLL006W,0,0
YLR420W,0,0
YBR017C,0,0
YOR343C-A,0,0
YPL157W,0,0
YOR185C,0,0
