Gene,+/-,Fold
YGR191W,1,0
YPL274W,1,0
YGR142W,1,0
YNL101W,1,0
YCL025C,1,0
YJL059W,1,0
YEL064C,1,0
YBR132C,1,0
YIL088C,1,0
YDL210W,1,0
YCL069W,1,0
YEL049W,0,0
YDR060W,0,0
YBR279W,0,0
YDR285W,0,0
YPR094W,0,0
YDL083C,0,0
YAL063C,0,0
YNL023C,0,0
YLR113W,0,0
YOR321W,0,0
YKL161C,0,0
YGL075C,0,0
YGR104C,0,0
YGR249W,0,0
YKR100C,0,0
YNL284C-A,0,0
YJR104C,0,0
YHR083W,0,0
YGR285C,0,0
YLL024C,0,0
YMR140W,0,0
YBL040C,0,0
YDR331W,0,0
YEL012W,0,0
YLR109W,0,0
YNL079C,0,0
YDR251W,0,0
YLR174W,0,0
YML042W,0,0
YNL166C,0,0
YGR154C,0,0
YLR067C,0,0
YFR003C,0,0
YAR002W,0,0
YHR040W,0,0
YCR071C,0,0
YAR008W,0,0
YBR242W,0,0
YJR141W,0,0
YIL064W,0,0
YJL171C,0,0
YOR061W,0,0
YDR167W,0,0
YJL162C,0,0
YKL152C,0,0
YDL064W,0,0
YEL077C,0,0
YOR174W,0,0
YPL183W-A,0,0
YMR238W,0,0
YFL023W,0,0
YJR066W,0,0
YNL054W-A,0,0
YOR262W,0,0
YOR316C,0,0
YNL010W,0,0
YCR018C,0,0
YOL044W,0,0
YOR058C,0,0
YBR288C,0,0
YKL124W,0,0
YKR095W-A,0,0
YDR488C,0,0
YGL197W,0,0
YOR380W,0,0
YNL247W,0,0
YDL045W-A,0,0
YBR141C,0,0
YMR198W,0,0
YNL177C,0,0
YDR205W,0,0
YGR057C,0,0
YOR283W,0,0
YKL190W,0,0
YER066W,0,0
YML066C,0,0
YJL069C,0,0
YOL033W,0,0
YLR441C,0,0
YBL093C,0,0
YOR020W-A,0,0
YIL039W,0,0
YPL054W,0,0
YPR017C,0,0
YKL048C,0,0
YER091C,0,0
YJR046W,0,0
YCL017C,0,0
YHR041C,0,0
YIL093C,0,0
YPL051W,0,0
YHR001W,0,0
YDR289C,0,0
YOR336W,0,0
YGL250W,0,0
YMR063W,0,0
YCR098C,0,0
YBR211C,0,0
YLR341W,0,0
YPL266W,0,0
YEL041W,0,0
YGR082W,0,0
YGL056C,0,0
YKR076W,0,0
YIR038C,0,0
YML075C,0,0
YML112W,0,0
YJR015W,0,0
YBR250W,0,0
YDL109C,0,0
YBL106C,0,0
YBR014C,0,0
YHR205W,0,0
YPR025C,0,0
YBL084C,0,0
