Gene,+/-,Fold
YKL144C,1,0
YDR460W,1,0
YNL039W,1,0
YIL036W,1,0
YGL043W,1,0
YIL143C,1,0
YGR005C,1,0
YML015C,1,0
YDR448W,1,0
YDL108W,1,0
YAL001C,1,0
YCL010C,1,0
YKL028W,1,0
YER148W,1,0
YGL112C,1,0
YFL021W,1,0
YDL109C,0,0
YNL321W,0,0
YNL255C,0,0
YFL023W,0,0
YIR011C,0,0
YAL031C,0,0
YMR273C,0,0
YDL231C,0,0
YJL063C,0,0
YER165W,0,0
YNL288W,0,0
YLR381W,0,0
YCL026C-B,0,0
YDL112W,0,0
YDR047W,0,0
YJL058C,0,0
YJL190C,0,0
YLR443W,0,0
YDR001C,0,0
YLR170C,0,0
YPL130W,0,0
YBL071W-A,0,0
YGL098W,0,0
YKR094C,0,0
YPR194C,0,0
YNR037C,0,0
YDL195W,0,0
YLR116W,0,0
YER058W,0,0
YOR212W,0,0
YER032W,0,0
YDR281C,0,0
YBL024W,0,0
YBL059W,0,0
YJL183W,0,0
YGR044C,0,0
YMR034C,0,0
YBL067C,0,0
YJL006C,0,0
YOL125W,0,0
YPR022C,0,0
YLR066W,0,0
YBL064C,0,0
YPL159C,0,0
YOR326W,0,0
YHR066W,0,0
YHL031C,0,0
YHR024C,0,0
YDR313C,0,0
YCR045C,0,0
YHL009C,0,0
YNL217W,0,0
YJR035W,0,0
YGR197C,0,0
YBL090W,0,0
YDR014W,0,0
YHR128W,0,0
YJL034W,0,0
YKR080W,0,0
YER008C,0,0
YML045W,0,0
YGR256W,0,0
YJL155C,0,0
YMR173W,0,0
YER122C,0,0
YOL115W,0,0
YDR457W,0,0
YDL206W,0,0
YGR183C,0,0
YCL066W,0,0
YMR229C,0,0
YOR131C,0,0
YDR531W,0,0
YIR025W,0,0
YNL081C,0,0
YMR312W,0,0
YDR179W-A,0,0
YKL188C,0,0
YHR132C,0,0
YHR118C,0,0
YGR253C,0,0
YPL244C,0,0
YOR322C,0,0
YEL021W,0,0
YDL222C,0,0
YJR016C,0,0
YPR062W,0,0
YPL230W,0,0
YOL017W,0,0
YOR164C,0,0
YDR280W,0,0
YLR226W,0,0
YGR187C,0,0
YDR002W,0,0
YJL073W,0,0
YJL136C,0,0
YNL152W,0,0
YIL107C,0,0
YJL137C,0,0
YLL007C,0,0
YLR182W,0,0
YDL107W,0,0
YBR128C,0,0
YNR010W,0,0
YMR161W,0,0
YLR293C,0,0
YFR043C,0,0
YBR039W,0,0
YNL309W,0,0
YHR055C,0,0
YLR431C,0,0
YAR069W-A,0,0
YPR196W,0,0
YLR172C,0,0
YDL207W,0,0
YER158C,0,0
YBR122C,0,0
YMR265C,0,0
YGL028C,0,0
YCR089W,0,0
YHR008C,0,0
YPR112C,0,0
YER071C,0,0
YMR052W,0,0
YDR137W,0,0
YOR018W,0,0
YNL263C,0,0
YMR167W,0,0
YJL123C,0,0
YAL034C,0,0
YKR026C,0,0
YGR083C,0,0
YIR027C,0,0
YJL206C,0,0
YOL084W,0,0
YOR155C,0,0
YGR097W,0,0
YDL211C,0,0
YLR158C,0,0
YLR119W,0,0
YDL223C,0,0
YKR028W,0,0
YGL237C,0,0
YEL053C,0,0
YPL235W,0,0
YNR069C,0,0
YPL221W,0,0
YMR026C,0,0
YPL273W,0,0
YHR186C,0,0
YAL054C,0,0
YAL059W,0,0
YBL075C,0,0
YMR037C,0,0
YLR299W,0,0
YFR006W,0,0
YHR190W,0,0
YOL161C,0,0
YKL200C,0,0
YDR231C,0,0
YMR128W,0,0
YNL024C,0,0
YJL030W,0,0
YPR085C,0,0
YEL041W,0,0
YGL044C,0,0
YOR270C,0,0
YOL137W,0,0
YBR203W,0,0
YLR332W,0,0
YDR536W,0,0
YKL104C,0,0
YNR075W,0,0
YCL056C,0,0
YEL034W,0,0
YDR541C,0,0
YFL002W-A,0,0
YHR204W,0,0
YGL170C,0,0
YKL086W,0,0
YKL100C,0,0
YNL134C,0,0
YNL138W-A,0,0
YPL053C,0,0
YOR262W,0,0
YDR032C,0,0
YBR150C,0,0
YKR052C,0,0
YBR035C,0,0
YBR140C,0,0
YHR017W,0,0
YLR094C,0,0
YER020W,0,0
YNL088W,0,0
YOL103W-A,0,0
YJL066C,0,0
YDR538W,0,0
YDR126W,0,0
YML113W,0,0
YDR492W,0,0
YDR003W,0,0
YGR001C,0,0
YBR018C,0,0
YFL002C,0,0
YLR083C,0,0
YLR008C,0,0
YIL008W,0,0
YMR070W,0,0
YMR160W,0,0
YOL159C,0,0
YCL057C-A,0,0
YER160C,0,0
YPL093W,0,0
YHR030C,0,0
YDR020C,0,0
YFL029C,0,0
YOL019W,0,0
YKL196C,0,0
YBR111C,0,0
YBR237W,0,0
YDR540C,0,0
YJR131W,0,0
YGR275W,0,0
YKL171W,0,0
YKR016W,0,0
YOR091W,0,0
YHR085W,0,0
YLR145W,0,0
YPR175W,0,0
YKL049C,0,0
YOR219C,0,0
YML097C,0,0
YPR058W,0,0
YBR171W,0,0
YMR121C,0,0
YOR241W,0,0
YDR263C,0,0
YEL019C,0,0
YGR174C,0,0
YJR051W,0,0
YLL052C,0,0
YPR127W,0,0
YHR113W,0,0
YGL106W,0,0
YBR180W,0,0
YHR031C,0,0
YOR365C,0,0
YBR009C,0,0
YLR204W,0,0
YJL128C,0,0
YNR057C,0,0
YMR098C,0,0
YBL014C,0,0
YJL019W,0,0
YIL040W,0,0
YNL087W,0,0
YOR085W,0,0
YPR029C,0,0
YHR041C,0,0
YNL273W,0,0
YOR047C,0,0
YNL197C,0,0
YBR049C,0,0
YOR211C,0,0
YNL005C,0,0
YKR051W,0,0
YDR359C,0,0
YDR139C,0,0
YBR028C,0,0
YJR122W,0,0
YDL079C,0,0
YLR229C,0,0
YPL031C,0,0
YLR370C,0,0
YLR212C,0,0
YLR147C,0,0
YJR121W,0,0
YMR198W,0,0
YER011W,0,0
