Gene,+/-,Fold
YMR034C,1,0
YAL053W,1,0
YLR138W,1,0
YPL092W,1,0
YGR138C,1,0
YGR020C,1,0
YNL083W,1,0
YGL006W,1,0
YGL139W,1,0
YGL008C,1,0
YEL017C-A,1,0
YDR506C,1,0
YOR192C,1,0
YBR024W,1,0
YKR052C,1,0
YEL065W,1,0
YEL027W,1,0
YLR214W,1,0
YBR039W,1,0
YBR295W,1,0
YOR270C,1,0
YER145C,1,0
YPR201W,1,0
YCR021C,1,0
YPL271W,1,0
YBR127C,1,0
YLL018C-A,1,0
YCR028C,1,0
YKL220C,1,0
YJR121W,1,0
YKL217W,1,0
YOL077W-A,1,0
YKL080W,1,0
YKR050W,1,0
YPR020W,1,0
YNL259C,1,0
YLL048C,1,0
YCR037C,1,0
YJR152W,1,0
YDL004W,1,0
YOR334W,1,0
YLR348C,1,0
YHL008C,1,0
YOL020W,1,0
YOR079C,1,0
YKR105C,1,0
YHR175W,1,0
YGR096W,1,0
YBR069C,1,0
YMR243C,1,0
YOR332W,1,0
YDR060W,0,0
YBR279W,0,0
YOR223W,0,0
YPR094W,0,0
YMR097C,0,0
YKR087C,0,0
YNL023C,0,0
YLR113W,0,0
YFR009W,0,0
YGL075C,0,0
YPL222W,0,0
YML021C,0,0
YKR100C,0,0
YDR424C,0,0
YHR083W,0,0
YLL024C,0,0
YLR208W,0,0
YMR140W,0,0
YBL040C,0,0
YLR109W,0,0
YGL151W,0,0
YCL018W,0,0
YDR192C,0,0
YDR258C,0,0
YKL078W,0,0
YMR131C,0,0
YML042W,0,0
YDL049C,0,0
YDR210W,0,0
YCR071C,0,0
YAR008W,0,0
YBR242W,0,0
YIL064W,0,0
YPL153C,0,0
YJL171C,0,0
YGR205W,0,0
YML032C,0,0
YDL064W,0,0
YGL185C,0,0
YOR010C,0,0
YMR290C,0,0
YMR238W,0,0
YMR101C,0,0
YJR066W,0,0
YOR267C,0,0
YDR254W,0,0
YDR345C,0,0
YHR063C,0,0
YNR004W,0,0
YOR262W,0,0
YDR457W,0,0
