Gene,+/-,Fold
YCR020W-B,1,0
YDL134C,1,0
YGR108W,1,0
YMR052W,1,0
YMR048W,1,0
YPL209C,1,0
YJR068W,1,0
YCR033W,1,0
YOR230W,1,0
YER167W,1,0
YML064C,1,0
YER089C,1,0
YML027W,1,0
YOR119C,1,0
YFL033C,1,0
YJR090C,1,0
YPL153C,1,0
YDR283C,1,0
YFR008W,1,0
YAL021C,1,0
YFL035C,1,0
YOL113W,1,0
YJL076W,1,0
YHR152W,1,0
YBR156C,1,0
YFL035C-A,1,0
YDR118W,1,0
YDR217C,1,0
YGR245C,1,0
YOL139C,1,0
YNL127W,1,0
YIL050W,1,0
YGL240W,1,0
YIL112W,1,0
YIR025W,1,0
YPL139C,1,0
YLR238W,1,0
YOR229W,1,0
YLR215C,1,0
YDL194W,1,0
YGR238C,1,0
YBR133C,1,0
YOR249C,1,0
YFL034C-B,1,0
YBL035C,0,0
YGL143C,0,0
YMR056C,0,0
YGR289C,0,0
YLR420W,0,0
YOL149W,0,0
YKR044W,0,0
YKL158W,0,0
YKR103W,0,0
YPR017C,0,0
YOR347C,0,0
YGR101W,0,0
YOL045W,0,0
YGR159C,0,0
YPL188W,0,0
YGR283C,0,0
YOR353C,0,0
YDL103C,0,0
YKR021W,0,0
YCR076C,0,0
YFR048W,0,0
YKL110C,0,0
YGL258W,0,0
YBR200W-A,0,0
YBR098W,0,0
YFR016C,0,0
YJR044C,0,0
YHL013C,0,0
YOR292C,0,0
YKL218C,0,0
YGL002W,0,0
YML120C,0,0
YML114C,0,0
YER086W,0,0
YBR081C,0,0
YBR246W,0,0
YDL063C,0,0
YOR182C,0,0
YJR151C,0,0
YML048W,0,0
YMR121C,0,0
YIL101C,0,0
YJL008C,0,0
YNL313C,0,0
YNL321W,0,0
YGL179C,0,0
YMR264W,0,0
YKR093W,0,0
YLL053C,0,0
YKL004W,0,0
YHR200W,0,0
YKR057W,0,0
YHR169W,0,0
YBR257W,0,0
YGL233W,0,0
YOR369C,0,0
YGR189C,0,0
YBR229C,0,0
YKL011C,0,0
YML049C,0,0
YMR163C,0,0
YGR158C,0,0
YKR062W,0,0
YHR070W,0,0
YER109C,0,0
YMR212C,0,0
YKL124W,0,0
YJR145C,0,0
YPL280W,0,0
YJR019C,0,0
YOR124C,0,0
YLR278C,0,0
YNL032W,0,0
YOR157C,0,0
YPL052W,0,0
YER070W,0,0
YAL025C,0,0
YPL176C,0,0
YIL102C-A,0,0
YBR132C,0,0
YDL119C,0,0
YPR033C,0,0
YJL084C,0,0
YNL207W,0,0
YKL092C,0,0
YHR065C,0,0
YGR277C,0,0
YLL054C,0,0
YBR128C,0,0
YMR116C,0,0
YNL311C,0,0
YKL184W,0,0
YCR105W,0,0
YER145C,0,0
YJL011C,0,0
YKL065C,0,0
YPR107C,0,0
YER019C-A,0,0
YDR322W,0,0
YPL045W,0,0
YCR096C,0,0
YNL069C,0,0
YNL023C,0,0
YMR290C,0,0
YOR089C,0,0
YLR287C-A,0,0
YLR094C,0,0
YJL060W,0,0
YBR091C,0,0
YBR189W,0,0
YKL015W,0,0
YJR136C,0,0
YGL115W,0,0
YER024W,0,0
YAR007C,0,0
YGL157W,0,0
YMR217W,0,0
YER035W,0,0
YBL039C,0,0
YNL204C,0,0
YBR245C,0,0
YML070W,0,0
YML015C,0,0
YLR380W,0,0
YGL076C,0,0
YDR326C,0,0
YPL049C,0,0
YHR029C,0,0
YJL046W,0,0
YDL141W,0,0
YOR378W,0,0
YMR100W,0,0
YLR095C,0,0
YNL129W,0,0
YDR348C,0,0
YIL064W,0,0
YPR194C,0,0
YIL139C,0,0
YMR128W,0,0
YLL026W,0,0
YMR261C,0,0
YDR197W,0,0
YAR015W,0,0
YGL071W,0,0
YIR011C,0,0
YDR030C,0,0
YKL195W,0,0
YPR034W,0,0
YOR185C,0,0
YBR118W,0,0
YLR304C,0,0
YLR227W-A,0,0
YPR110C,0,0
YBL037W,0,0
YGL097W,0,0
YOR052C,0,0
YDR072C,0,0
YOR104W,0,0
YLL039C,0,0
YML060W,0,0
YNR011C,0,0
YPL152W,0,0
YFR045W,0,0
YER154W,0,0
YMR071C,0,0
YJL203W,0,0
YJL001W,0,0
YGL238W,0,0
YPL237W,0,0
YFL057C,0,0
YJR055W,0,0
YJR007W,0,0
YNL187W,0,0
YML014W,0,0
YGL203C,0,0
YDL002C,0,0
YER164W,0,0
YGL004C,0,0
YDR101C,0,0
YGR047C,0,0
YBR131W,0,0
YBL095W,0,0
YMR020W,0,0
YBR212W,0,0
YLL057C,0,0
YLR205C,0,0
YGL041C-B,0,0
YML022W,0,0
YKL172W,0,0
YLR066W,0,0
YJR095W,0,0
YOR346W,0,0
YDL111C,0,0
YOR087W,0,0
YDL197C,0,0
YNL141W,0,0
YLR414C,0,0
YLL007C,0,0
YNR054C,0,0
YLR405W,0,0
YOL093W,0,0
YDL229W,0,0
YPL219W,0,0
YPR160W,0,0
YOR177C,0,0
YDR040C,0,0
YPL246C,0,0
YMR076C,0,0
YDR181C,0,0
YJR139C,0,0
YPL125W,0,0
YNL152W,0,0
YCR012W,0,0
YBL106C,0,0
YDL027C,0,0
YHR028C,0,0
YBR258C,0,0
YNL326C,0,0
YMR282C,0,0
YKL029C,0,0
YCL040W,0,0
YBL021C,0,0
YLR357W,0,0
YBR066C,0,0
YNL107W,0,0
YIL103W,0,0
YOL158C,0,0
YHR101C,0,0
YDL178W,0,0
YLR306W,0,0
YNL112W,0,0
YHR135C,0,0
YPL066W,0,0
YBR210W,0,0
YDR104C,0,0
YDR511W,0,0
YIL071C,0,0
YMR106C,0,0
YDR324C,0,0
YNL281W,0,0
YDL058W,0,0
YOL017W,0,0
YCL037C,0,0
YER017C,0,0
YLR145W,0,0
YHL047C,0,0
YHR091C,0,0
YBR266C,0,0
YDR098C-A,0,0
YJL052W,0,0
YJR009C,0,0
YBL093C,0,0
YDL001W,0,0
YGR081C,0,0
YDL138W,0,0
YDR287W,0,0
YOR070C,0,0
YOR184W,0,0
YGR244C,0,0
YLR425W,0,0
YMR109W,0,0
YGR110W,0,0
YGL080W,0,0
YGL091C,0,0
YDL199C,0,0
YHL016C,0,0
YPL003W,0,0
YLR328W,0,0
YKR101W,0,0
YOL151W,0,0
YMR073C,0,0
YLR207W,0,0
YOL108C,0,0
YDL022W,0,0
YER022W,0,0
YJL130C,0,0
YNL264C,0,0
YDL107W,0,0
YGL093W,0,0
YIL119C,0,0
YLR301W,0,0
YGL075C,0,0
YBR100W,0,0
YBR012W-B,0,0
YBR167C,0,0
YMR105C,0,0
YGR203W,0,0
YML003W,0,0
YEL030W,0,0
YNR032C-A,0,0
YBL069W,0,0
YNL188W,0,0
YHR139C,0,0
YGL196W,0,0
YOR222W,0,0
YAL027W,0,0
YHR004C,0,0
YJL143W,0,0
YKL201C,0,0
YJR074W,0,0
YMR215W,0,0
YNL074C,0,0
YPL132W,0,0
YDL114W,0,0
YPR004C,0,0
YJR099W,0,0
YMR311C,0,0
YGL129C,0,0
YPL159C,0,0
YNR039C,0,0
YGR076C,0,0
YGR142W,0,0
YHR096C,0,0
YJR064W,0,0
YDR109C,0,0
YLR385C,0,0
YIL023C,0,0
YMR182C,0,0
YKR002W,0,0
YMR247C,0,0
YJL140W,0,0
YHR214C-B,0,0
YGR222W,0,0
YCR072C,0,0
YJL214W,0,0
YOR394W,0,0
YLR151C,0,0
YLR116W,0,0
YDR115W,0,0
YNL323W,0,0
YER033C,0,0
YDR460W,0,0
YNL093W,0,0
YPL118W,0,0
YGR049W,0,0
YPR019W,0,0
YHR146W,0,0
YBR030W,0,0
YNL145W,0,0
YGR040W,0,0
YFR042W,0,0
YML095C,0,0
YNL022C,0,0
YGR165W,0,0
YJR075W,0,0
YDL239C,0,0
YAL026C,0,0
YBL059W,0,0
YDR098C-B,0,0
YDR152W,0,0
YDR539W,0,0
YMR257C,0,0
YCL019W,0,0
YFL028C,0,0
YNL225C,0,0
YBR095C,0,0
YKL146W,0,0
YOR085W,0,0
YBR172C,0,0
YPL175W,0,0
YCR002C,0,0
YHR039C-A,0,0
YKL095W,0,0
YLR110C,0,0
YMR224C,0,0
YOR090C,0,0
YHR113W,0,0
YNL041C,0,0
YDR003W,0,0
YER144C,0,0
YEL042W,0,0
YAL017W,0,0
YPL056C,0,0
YMR209C,0,0
YGL150C,0,0
YMR247W-A,0,0
YGR225W,0,0
YNL310C,0,0
YNL284C-A,0,0
YGL032C,0,0
YGR152C,0,0
YAL043C,0,0
YBR111C,0,0
YOR154W,0,0
YLR291C,0,0
YNL302C,0,0
YOR382W,0,0
YML068W,0,0
YGR082W,0,0
YDL097C,0,0
YDR534C,0,0
YLR353W,0,0
YBR079C,0,0
YLR403W,0,0
YOR301W,0,0
YDL147W,0,0
YER090W,0,0
YJL051W,0,0
YPR149W,0,0
YPR027C,0,0
YMR231W,0,0
YOL052C-A,0,0
YKL163W,0,0
YHL028W,0,0
YER093C,0,0
YER180C,0,0
YDL124W,0,0
YOR161C,0,0
YLR295C,0,0
YOL047C,0,0
YOR217W,0,0
YCR083W,0,0
YEL064C,0,0
YOL062C,0,0
YER067W,0,0
YOR308C,0,0
YOR155C,0,0
YDR183W,0,0
YMR190C,0,0
YER105C,0,0
YOR007C,0,0
YDR516C,0,0
YML121W,0,0
YFL061W,0,0
YER002W,0,0
YIL076W,0,0
YLR069C,0,0
YDR333C,0,0
YLR355C,0,0
YLR350W,0,0
YKR036C,0,0
YGL051W,0,0
YIL114C,0,0
YGR216C,0,0
YBR050C,0,0
YGL124C,0,0
YNL249C,0,0
YPL273W,0,0
YJL178C,0,0
YOR371C,0,0
YBL016W,0,0
YDR177W,0,0
YMR176W,0,0
YNL293W,0,0
YJL180C,0,0
YJL020C,0,0
YGR270W,0,0
YNR076W,0,0
YHR189W,0,0
YKL046C,0,0
YDR299W,0,0
YFR037C,0,0
YML102W,0,0
YLR283W,0,0
YOL163W,0,0
YAL046C,0,0
YHR193C,0,0
YDR055W,0,0
YJL023C,0,0
YGL082W,0,0
YOR075W,0,0
YKR069W,0,0
YDR436W,0,0
YNL329C,0,0
YLR307W,0,0
YMR031C,0,0
YDL106C,0,0
YGR038W,0,0
YLR231C,0,0
YDR128W,0,0
YOR036W,0,0
YGL061C,0,0
YDL104C,0,0
YER059W,0,0
YDR383C,0,0
YDR339C,0,0
YHL050C,0,0
YPR113W,0,0
YER174C,0,0
YNL186W,0,0
YDL145C,0,0
YBR112C,0,0
YBR014C,0,0
YJL021C,0,0
YKL194C,0,0
YHR117W,0,0
YOL055C,0,0
YOL152W,0,0
YJL113W,0,0
YBL014C,0,0
YPL015C,0,0
YER051W,0,0
YLR435W,0,0
YKR060W,0,0
YIL176C,0,0
YER096W,0,0
YKL047W,0,0
YER155C,0,0
YDR317W,0,0
YNL090W,0,0
YLR061W,0,0
YGL256W,0,0
YDR081C,0,0
YMR194W,0,0
YML128C,0,0
YDR228C,0,0
YNL241C,0,0
YDR397C,0,0
YMR091C,0,0
YNL128W,0,0
YOR324C,0,0
YJR131W,0,0
YPR028W,0,0
YHL025W,0,0
YDR529C,0,0
YOR313C,0,0
YKL221W,0,0
YOL018C,0,0
YOR327C,0,0
YJR129C,0,0
YJR144W,0,0
YLR008C,0,0
YGR053C,0,0
YGR274C,0,0
YLR073C,0,0
YBR273C,0,0
YEL007W,0,0
YOR360C,0,0
YDR144C,0,0
YDR222W,0,0
YLR429W,0,0
YJL160C,0,0
YMR099C,0,0
YLL067C,0,0
YHR024C,0,0
YDR146C,0,0
YMR226C,0,0
YFR011C,0,0
YPR137C-B,0,0
YHR196W,0,0
YKR039W,0,0
YLR391W-A,0,0
YML062C,0,0
YBL068W,0,0
YML005W,0,0
YPL147W,0,0
YJL010C,0,0
YPR191W,0,0
YGR185C,0,0
YHR027C,0,0
YDR357C,0,0
YLL014W,0,0
YER072W,0,0
YER074W-A,0,0
YBR071W,0,0
YKR028W,0,0
YCR067C,0,0
YNL115C,0,0
YBL022C,0,0
YGR175C,0,0
YPR131C,0,0
YER036C,0,0
