Gene,+/-,Fold
YDL084W,1,0
YKR095W,1,0
YOL043C,1,0
YLR394W,1,0
YPR135W,1,0
YJL090C,1,0
YOL090W,1,0
YBR289W,1,0
YHR134W,1,0
YKL017C,1,0
YDR263C,1,0
YOR290C,1,0
YFR037C,1,0
YNL299W,1,0
YDR317W,1,0
YDL154W,1,0
YIR002C,1,0
YOL004W,1,0
YIL148W,1,0
YBR228W,1,0
YDL047W,1,0
YGL207W,1,0
YDR097C,1,0
YFR027W,1,0
YJR043C,1,0
YER162C,1,0
YML069W,1,0
YMR284W,1,0
YPL001W,1,0
YPL022W,1,0
YNL139C,1,0
YMR167W,1,0
YML102W,1,0
YIL132C,1,0
YLR383W,1,0
YJR082C,1,0
YEL019C,1,0
YKR056W,1,0
YDL102W,1,0
YOR368W,1,0
YBR100W,1,0
YDR014W-A,1,0
YBR010W,1,0
YKL054C,1,0
YIL128W,1,0
YML021C,1,0
YMR078C,1,0
YER173W,1,0
YNL312W,1,0
YNL290W,1,0
YPL235W,1,0
YML011C,1,0
YHL025W,1,0
YMR224C,1,0
YOR346W,1,0
YMR190C,1,0
YMR048W,1,0
YDR190C,1,0
YDR440W,1,0
YFL024C,1,0
YLL014W,0,0
YKL104C,0,0
YPR127W,0,0
YML115C,0,0
YGR198W,0,0
YDR232W,0,0
YOR043W,0,0
YJL058C,0,0
YMR166C,0,0
YLR228C,0,0
YPL270W,0,0
YGL123W,0,0
YPL031C,0,0
YDL097C,0,0
YGR112W,0,0
YDL080C,0,0
YPR154W,0,0
YFL026W,0,0
YGL191W,0,0
YMR256C,0,0
YDR167W,0,0
YIR019C,0,0
YOR154W,0,0
YGR296W,0,0
YPL168W,0,0
YAL029C,0,0
YPL066W,0,0
YBR229C,0,0
YBL102W,0,0
YGL258W-A,0,0
YMR152W,0,0
YKR076W,0,0
YKL056C,0,0
YNL225C,0,0
YER100W,0,0
YEL011W,0,0
YNL092W,0,0
YHR031C,0,0
YBR198C,0,0
YGR276C,0,0
YMR278W,0,0
YOL157C,0,0
YBL084C,0,0
YNL157W,0,0
YER044C-A,0,0
YDR082W,0,0
YBR187W,0,0
YLR369W,0,0
YDR394W,0,0
YDR240C,0,0
YKL033W,0,0
YBL034C,0,0
YDL025C,0,0
YMR316W,0,0
YPR046W,0,0
YOR251C,0,0
YDL243C,0,0
YNL116W,0,0
YLR165C,0,0
YKL052C,0,0
YMR302C,0,0
YDR397C,0,0
YIL027C,0,0
YNR024W,0,0
YOR297C,0,0
YNL069C,0,0
YER180C,0,0
YKL024C,0,0
YIL110W,0,0
YEL065W,0,0
YMR093W,0,0
YCR038C,0,0
YOR189W,0,0
YOL096C,0,0
YGR031W,0,0
YKL190W,0,0
YCR102C,0,0
YIL156W-B,0,0
YJL110C,0,0
YHR199C-A,0,0
YDL165W,0,0
YMR297W,0,0
