Gene,+/-,Fold
YLR010C,1,0
YOR368W,1,0
YIR010W,1,0
YNL261W,1,0
YPL138C,1,0
YDR489W,1,0
YPR023C,1,0
YGL093W,1,0
YBL088C,1,0
YIL112W,1,0
YBR090C-A,1,0
YBR010W,1,0
YPL139C,1,0
YDR328C,1,0
YNL088W,1,0
YJL065C,1,0
YBL006C,1,0
YIL144W,1,0
YER044C-A,1,0
YGR099W,1,0
YBR278W,1,0
YLR045C,1,0
YLR318W,1,0
YPL127C,1,0
YOR144C,1,0
YKR029C,1,0
YLR052W,1,0
YCR020W-B,1,0
YMR284W,1,0
YDL084W,1,0
YPR046W,1,0
YBR258C,1,0
YDR225W,1,0
YBL035C,1,0
YPL018W,1,0
YJR021C,1,0
YNL290W,1,0
YML023C,1,0
YOR304W,1,0
YML069W,1,0
YIL126W,1,0
YFR013W,1,0
YAR003W,1,0
YIL042C,1,0
YNL186W,1,0
YGL061C,1,0
YNL246W,1,0
YMR072W,1,0
YJL081C,1,0
YDR217C,1,0
YHL022C,1,0
YLR288C,1,0
YHR059W,1,0
YJL168C,1,0
YKL045W,1,0
YLR321C,1,0
YNL102W,1,0
YDR155C,1,0
YFR031C,1,0
YGL133W,1,0
YGR188C,1,0
YHR196W,1,0
YPR175W,1,0
YLR015W,1,0
YOL006C,1,0
YBR211C,1,0
YLR329W,1,0
YDR469W,1,0
YJL173C,1,0
YIL084C,1,0
YPL233W,1,0
YBL008W,1,0
YMR093W,1,0
YER038C,1,0
YLR383W,1,0
YDR190C,1,0
YBR089C-A,1,0
YLR086W,1,0
YPR065W,1,0
YJR112W,1,0
YCR042C,0,0
YDL056W,0,0
YCR039C,0,0
YKL208W,0,0
YGL147C,0,0
YGL174W,0,0
YGR009C,0,0
YHR006W,0,0
YNL306W,0,0
YGR253C,0,0
YNL284C,0,0
YJL154C,0,0
YJL127C,0,0
YLR021W,0,0
YNL065W,0,0
YLR420W,0,0
YIL036W,0,0
YBR270C,0,0
YLR206W,0,0
YMR182C,0,0
YJL161W,0,0
YHR072W-A,0,0
YLR248W,0,0
YKR071C,0,0
YDR099W,0,0
YNL234W,0,0
YLR345W,0,0
YGL241W,0,0
YBL071W-A,0,0
YNL301C,0,0
YNL020C,0,0
YDR147W,0,0
YHR010W,0,0
YGL108C,0,0
YDR427W,0,0
YGR136W,0,0
YGR292W,0,0
YOL040C,0,0
YOR131C,0,0
YPR137W,0,0
YLL023C,0,0
YPL145C,0,0
YNL207W,0,0
YJR055W,0,0
YLR227W-A,0,0
YKL042W,0,0
YKL198C,0,0
YNL005C,0,0
YGL134W,0,0
YOR033C,0,0
YLR276C,0,0
YDR119W,0,0
YOR384W,0,0
YFR024C,0,0
YDR412W,0,0
YPL122C,0,0
YFL053W,0,0
YDL241W,0,0
YOL052C,0,0
YDR434W,0,0
YPR038W,0,0
YOL002C,0,0
YPL087W,0,0
YLR179C,0,0
YLR381W,0,0
YNL164C,0,0
YCR097W,0,0
YNL049C,0,0
YLR308W,0,0
YPL051W,0,0
YOR007C,0,0
YCL017C,0,0
YHR133C,0,0
YAR019C,0,0
YKL067W,0,0
YML039W,0,0
YKL079W,0,0
YOR270C,0,0
YML013W,0,0
YDL178W,0,0
YLL028W,0,0
YNL200C,0,0
YNL152W,0,0
YHR171W,0,0
YKL093W,0,0
YIL074C,0,0
YJR026W,0,0
YNL087W,0,0
YDR478W,0,0
YPR071W,0,0
YHR001W,0,0
YEL047C,0,0
YPL046C,0,0
YHR019C,0,0
YOL071W,0,0
YDR357C,0,0
YNR072W,0,0
YER136W,0,0
YDL110C,0,0
YDR453C,0,0
YNL220W,0,0
YNL162W,0,0
YGR287C,0,0
YER094C,0,0
YHR210C,0,0
YML074C,0,0
YFL036W,0,0
YDR012W,0,0
YNL064C,0,0
YIL156W-B,0,0
YGR202C,0,0
YOR394W,0,0
YPL040C,0,0
YMR116C,0,0
YJR143C,0,0
YKL053C-A,0,0
YJR125C,0,0
YGR229C,0,0
YDR307W,0,0
YOL148C,0,0
YKL189W,0,0
YLR445W,0,0
YJL084C,0,0
YPR098C,0,0
YMR157C,0,0
YNL245C,0,0
YPR196W,0,0
YPL006W,0,0
YHR046C,0,0
YGL068W,0,0
YOR047C,0,0
YGL030W,0,0
YLL025W,0,0
YEL041W,0,0
YHR072W,0,0
YKL183W,0,0
YNL045W,0,0
YLR148W,0,0
YGL038C,0,0
YLR226W,0,0
YLL051C,0,0
YBL026W,0,0
YDR339C,0,0
YMR156C,0,0
YOR174W,0,0
YGL054C,0,0
YOR160W,0,0
YBR115C,0,0
YKL133C,0,0
YDR309C,0,0
YHR143W-A,0,0
YOR117W,0,0
YOR111W,0,0
YPR056W,0,0
YBL039W-B,0,0
YLR242C,0,0
YJL214W,0,0
YMR170C,0,0
YDL036C,0,0
YHL048W,0,0
YNL154C,0,0
YOR196C,0,0
YOR022C,0,0
YAL048C,0,0
YAR027W,0,0
YGR040W,0,0
YKL190W,0,0
YOR057W,0,0
YHR041C,0,0
YKL217W,0,0
YDR298C,0,0
YGL131C,0,0
YPL282C,0,0
YKR085C,0,0
YNL297C,0,0
YLR285W,0,0
YOR340C,0,0
YPL100W,0,0
YDR267C,0,0
YPR033C,0,0
YGR264C,0,0
YOR202W,0,0
YDL230W,0,0
YKR089C,0,0
YIL097W,0,0
YMR192W,0,0
YMR058W,0,0
YKL007W,0,0
YKL173W,0,0
YPL196W,0,0
YDL022W,0,0
YLR333C,0,0
YML031W,0,0
YJL066C,0,0
YDR432W,0,0
YKL001C,0,0
YDL192W,0,0
YIL177C,0,0
YGL094C,0,0
YOL045W,0,0
YLL034C,0,0
YJL212C,0,0
YBL079W,0,0
YBR237W,0,0
YFR012W,0,0
YDR416W,0,0
YLR347C,0,0
YMR211W,0,0
YLR287C,0,0
YDL207W,0,0
YGL237C,0,0
YCR072C,0,0
YLL066C,0,0
YBR076W,0,0
YFL050C,0,0
YFR045W,0,0
YOR068C,0,0
YGR204W,0,0
YLR214W,0,0
YNL042W,0,0
YER067W,0,0
YLR228C,0,0
YGR087C,0,0
YPL047W,0,0
YOR104W,0,0
YBR044C,0,0
YCR028C-A,0,0
YER087W,0,0
YGR109W-A,0,0
