Gene,+/-,Fold
YJL138C,1,0
YJL033W,1,0
YDR243C,1,0
YPR019W,1,0
YKL078W,1,0
YOL095C,1,0
YDR190C,1,0
YLL066C,1,0
YMR190C,1,0
YJL050W,1,0
YKL017C,1,0
YEL077C,1,0
YFR038W,1,0
YNL112W,1,0
YML061C,1,0
YOR204W,1,0
YJL092W,1,0
YDR332W,1,0
YHR031C,1,0
YIL126W,1,0
YPL235W,1,0
YLR398C,1,0
YOR191W,1,0
YOR046C,1,0
YBR075W,0,0
YDL082W,0,0
YKR077W,0,0
YCL025C,0,0
YDR192C,0,0
YDR147W,0,0
YOR052C,0,0
YDR030C,0,0
YBR131W,0,0
YPR138C,0,0
YIL043C,0,0
YBR080C,0,0
YDR343C,0,0
YNL022C,0,0
YGR281W,0,0
YGR243W,0,0
YPR079W,0,0
YDL244W,0,0
YGL086W,0,0
YLR094C,0,0
YDR002W,0,0
YOR241W,0,0
YDR465C,0,0
YGL027C,0,0
YDR163W,0,0
YGL044C,0,0
YKL008C,0,0
YOR269W,0,0
YKL005C,0,0
YJR161C,0,0
YPR101W,0,0
YMR026C,0,0
YOL053W,0,0
YAL036C,0,0
YKR076W,0,0
YGL190C,0,0
YGR090W,0,0
YHR150W,0,0
YBR152W,0,0
YJL154C,0,0
YIL053W,0,0
YJR106W,0,0
YLR226W,0,0
YJL046W,0,0
YAL008W,0,0
YNL189W,0,0
YNL039W,0,0
YLR239C,0,0
YBR102C,0,0
YPL024W,0,0
YGR086C,0,0
YDR454C,0,0
YBR012W-A,0,0
YML114C,0,0
YMR300C,0,0
YBR135W,0,0
YLR205C,0,0
YHR165C,0,0
YMR004W,0,0
YPL059W,0,0
YLR100W,0,0
YPR010C,0,0
YOR117W,0,0
YBR218C,0,0
YDL114W,0,0
YNL130C,0,0
YDR280W,0,0
YKL137W,0,0
YHR063C,0,0
YOR028C,0,0
YDL211C,0,0
YGR292W,0,0
YOR312C,0,0
YDL048C,0,0
YKR090W,0,0
YNL332W,0,0
YDR023W,0,0
YOL058W,0,0
YBR170C,0,0
YMR193W,0,0
YDL025C,0,0
YDR041W,0,0
YJL025W,0,0
YLR119W,0,0
YBR274W,0,0
YGR212W,0,0
YJL074C,0,0
YJR067C,0,0
YEL018W,0,0
YLR266C,0,0
YCL047C,0,0
YBR085W,0,0
YER030W,0,0
YDR208W,0,0
YMR183C,0,0
YLR019W,0,0
YKL132C,0,0
YDR305C,0,0
YEL037C,0,0
YGL099W,0,0
YAR035W,0,0
YDR314C,0,0
YLR258W,0,0
YLR431C,0,0
YIL104C,0,0
YKL009W,0,0
YOR354C,0,0
YGR223C,0,0
YMR207C,0,0
YDR361C,0,0
YJR116W,0,0
YKL002W,0,0
YLR373C,0,0
YOR036W,0,0
YLL003W,0,0
YIL146C,0,0
YJL190C,0,0
YOR150W,0,0
YIL064W,0,0
YKL196C,0,0
YGL107C,0,0
YBL023C,0,0
YDR033W,0,0
YLR197W,0,0
YKL052C,0,0
YJR029W,0,0
YLL019C,0,0
YLR378C,0,0
YOR363C,0,0
YOR153W,0,0
YOR166C,0,0
YPL257W-A,0,0
YER041W,0,0
YCR102C,0,0
YCR033W,0,0
YBL015W,0,0
YPR001W,0,0
YPR068C,0,0
YDL139C,0,0
YGL054C,0,0
YGR084C,0,0
YDR319C,0,0
YKR008W,0,0
YLR092W,0,0
YHR067W,0,0
YPL037C,0,0
YJL148W,0,0
YCR076C,0,0
YNR022C,0,0
YPL058C,0,0
YOL139C,0,0
YOR192C-A,0,0
YJL166W,0,0
YGR246C,0,0
YNL054W,0,0
YPL116W,0,0
YLR141W,0,0
YPL169C,0,0
YAL026C,0,0
YIL068C,0,0
YIL098C,0,0
YNL217W,0,0
YGR199W,0,0
YCL027C-A,0,0
YBL039C,0,0
YIL118W,0,0
YMR295C,0,0
YEL042W,0,0
YGR056W,0,0
YLL021W,0,0
YEL006W,0,0
YNL299W,0,0
YDL191W,0,0
YDR460W,0,0
YDL206W,0,0
YDR234W,0,0
YOR093C,0,0
YOL097C,0,0
YNL103W,0,0
YJL159W,0,0
YPL062W,0,0
YDR034W-B,0,0
YJL079C,0,0
YGL057C,0,0
YKR089C,0,0
YDR276C,0,0
YFL028C,0,0
YDR253C,0,0
YHL042W,0,0
YDR449C,0,0
YGL167C,0,0
YOR367W,0,0
YDR118W,0,0
YPL065W,0,0
YOR273C,0,0
YGR221C,0,0
YML012W,0,0
YLR391W,0,0
YMR059W,0,0
YOL158C,0,0
YML059C,0,0
YML099C,0,0
YBR266C,0,0
YOR099W,0,0
YLR127C,0,0
YHR138C,0,0
YBR016W,0,0
YPL250C,0,0
YKL138C,0,0
YER112W,0,0
YMR319C,0,0
YDR259C,0,0
YDL029W,0,0
YGL022W,0,0
YDR341C,0,0
YDR217C,0,0
YKL218C,0,0
YJL099W,0,0
YMR039C,0,0
YDR483W,0,0
YDR379W,0,0
YPR046W,0,0
YDL246C,0,0
YER086W,0,0
YGL212W,0,0
YHR105W,0,0
YGR002C,0,0
YMR302C,0,0
YOR339C,0,0
