Gene,+/-,Fold
YLR172C,1,0
YNL014W,1,0
YOL039W,1,0
YGL195W,1,0
YFR009W,1,0
YJL102W,1,0
YLR394W,0,0
YFR016C,0,0
YPR089W,0,0
YGR094W,0,0
YNL088W,0,0
YHR038W,0,0
YGR136W,0,0
YBR018C,0,0
YOL051W,0,0
YJR107W,0,0
YPL189W,0,0
YHR204W,0,0
YBR251W,0,0
YOL016C,0,0
YHL021C,0,0
YCL069W,0,0
YOR381W,0,0
YCR020C-A,0,0
YBL011W,0,0
YOR184W,0,0
YMR274C,0,0
YBR239C,0,0
YPL266W,0,0
YFL018W-A,0,0
YGL031C,0,0
YLR278C,0,0
YHR066W,0,0
YLR283W,0,0
YBL040C,0,0
YHR154W,0,0
YKR060W,0,0
YBL090W,0,0
YER051W,0,0
YEL036C,0,0
YDR351W,0,0
YHR039C,0,0
YGR026W,0,0
YBR272C,0,0
YBR146W,0,0
YOR020C,0,0
YER103W,0,0
YHL017W,0,0
YGR165W,0,0
YDR047W,0,0
YLR344W,0,0
YLR007W,0,0
YMR138W,0,0
YMR003W,0,0
YER136W,0,0
YMR241W,0,0
YNR024W,0,0
YDL227C,0,0
YDR372C,0,0
YGR112W,0,0
YNR036C,0,0
YPR010C,0,0
YDR305C,0,0
YDL069C,0,0
YGL127C,0,0
YDR238C,0,0
YGR255C,0,0
YCR034W,0,0
YPR072W,0,0
YLL027W,0,0
YEL020C,0,0
YHR100C,0,0
YKL166C,0,0
YLR185W,0,0
YDR362C,0,0
YOR338W,0,0
YIL053W,0,0
YNL004W,0,0
YJL158C,0,0
YMR325W,0,0
YML003W,0,0
YNL216W,0,0
YMR012W,0,0
YDR257C,0,0
YCL054W,0,0
YOR042W,0,0
YMR304W,0,0
YPL118W,0,0
YFR024C-A,0,0
YFL043C,0,0
YBR296C-A,0,0
YOR069W,0,0
YDR306C,0,0
YPL149W,0,0
YKL097W-A,0,0
YDR098C,0,0
YGL023C,0,0
YLR318W,0,0
YJR155W,0,0
YIR005W,0,0
YHR077C,0,0
YGR103W,0,0
YDR248C,0,0
YPL199C,0,0
YER098W,0,0
YBR288C,0,0
YHR124W,0,0
YDR091C,0,0
YMR323W,0,0
YOR388C,0,0
YMR314W,0,0
YFR055W,0,0
YOR002W,0,0
YOR303W,0,0
YPL105C,0,0
YPL246C,0,0
YOR275C,0,0
YOL152W,0,0
YGR054W,0,0
YBR212W,0,0
YMR229C,0,0
YNL250W,0,0
YGR105W,0,0
YDR261C-C,0,0
YDL140C,0,0
YGL241W,0,0
YNL051W,0,0
YBL058W,0,0
YNL219C,0,0
YKL096W,0,0
YDR107C,0,0
YGR162W,0,0
