Gene,+/-,Fold
YNL197C,1,0
YGL121C,1,0
YGL046W,1,0
YBR095C,1,0
YNL119W,1,0
YPL049C,1,0
YER108C,1,0
YER109C,1,0
YBL016W,1,0
YOR080W,1,0
YNL298W,1,0
YOR127W,1,0
YDR234W,0,0
YPR005C,0,0
YLR072W,0,0
YOR163W,0,0
YDR082W,0,0
YDR020C,0,0
YMR104C,0,0
YOR092W,0,0
YOR133W,0,0
YMR073C,0,0
YGR145W,0,0
YIR036C,0,0
YLR418C,0,0
YDR404C,0,0
YNL058C,0,0
YGR123C,0,0
YIL091C,0,0
YKL165C,0,0
YOR196C,0,0
YML106W,0,0
YDR143C,0,0
YJR044C,0,0
YDL070W,0,0
YNL153C,0,0
YJL018W,0,0
YPL003W,0,0
YDR434W,0,0
YOR361C,0,0
YML022W,0,0
YHR008C,0,0
YLR134W,0,0
YNL301C,0,0
YMR056C,0,0
YNL240C,0,0
YDR180W,0,0
YGR074W,0,0
YER014W,0,0
YJR016C,0,0
YDL122W,0,0
YDR498C,0,0
YGR103W,0,0
YNL306W,0,0
YBL091C,0,0
YPL166W,0,0
YDR040C,0,0
YNL191W,0,0
YGL079W,0,0
YNL049C,0,0
YGR179C,0,0
YBR059C,0,0
YHL034C,0,0
YGR271W,0,0
YDR520C,0,0
YJR092W,0,0
YGL232W,0,0
YJL145W,0,0
YAL048C,0,0
YBR164C,0,0
YFL029C,0,0
YGL020C,0,0
YJL124C,0,0
YLR197W,0,0
YHR184W,0,0
YOR129C,0,0
YER076C,0,0
YPL089C,0,0
YKR099W,0,0
YAR008W,0,0
YJR067C,0,0
YDR293C,0,0
YOL031C,0,0
YLR381W,0,0
YFR055W,0,0
YGR093W,0,0
YJL203W,0,0
YGL095C,0,0
YJR057W,0,0
YLR245C,0,0
YPL052W,0,0
YNL023C,0,0
YGL077C,0,0
YFL018C,0,0
YGR252W,0,0
YGR119C,0,0
YNL256W,0,0
YNL284C,0,0
YPL163C,0,0
YDL183C,0,0
YNL229C,0,0
YPR011C,0,0
YOL069W,0,0
YPR122W,0,0
YIR027C,0,0
YPL150W,0,0
YER059W,0,0
YDR326C,0,0
YOL096C,0,0
YDR463W,0,0
YLR117C,0,0
YAL019W,0,0
YBL074C,0,0
YCR055C,0,0
YJL168C,0,0
YNL176C,0,0
YBR270C,0,0
YDR398W,0,0
YNL037C,0,0
YJL033W,0,0
YEL070W,0,0
YJL010C,0,0
YGR275W,0,0
YKL218C,0,0
YNL086W,0,0
YKL082C,0,0
YGL162W,0,0
YBR076W,0,0
YDR268W,0,0
YNR038W,0,0
YGL143C,0,0
YIL084C,0,0
YOR298C-A,0,0
YJL094C,0,0
YDR264C,0,0
YDR545W,0,0
YPL084W,0,0
YKR044W,0,0
YHR071W,0,0
YHR167W,0,0
YKL046C,0,0
YPR171W,0,0
YJR107W,0,0
YMR167W,0,0
YDR496C,0,0
YDL055C,0,0
YDR482C,0,0
YNL317W,0,0
YOR125C,0,0
YEL058W,0,0
YER071C,0,0
YLR262C,0,0
YDR332W,0,0
YHL016C,0,0
YIL154C,0,0
YJL139C,0,0
YBR294W,0,0
YJR027W,0,0
YMR228W,0,0
YDR420W,0,0
YDR073W,0,0
YBL006C,0,0
YGR083C,0,0
YBL018C,0,0
YBL042C,0,0
YML045W,0,0
YIL126W,0,0
YGR085C,0,0
YNL239W,0,0
YKR100C,0,0
YFL054C,0,0
YDR430C,0,0
YIL135C,0,0
YFL061W,0,0
YOR384W,0,0
YOL137W,0,0
YER165W,0,0
YBR274W,0,0
YGL025C,0,0
YML100W,0,0
YBL064C,0,0
YDR158W,0,0
YIL110W,0,0
