Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YJR034W,YMR302C,1,10.252275,1.0,1036.0,9963.0,0.0,0.9058181643486023,1.0,0.0009643201483413577,0.0,1.0
YKL195W,YLR395C,0,9.958187,1.0,1036.0,9962.0,1.0,0.9057272672653198,0.5,0.0009643201483413577,0.00010037137690233067,0.9998996257781982
YKL195W,YGR174C,1,9.928371,2.0,1035.0,9962.0,1.0,0.9058181643486023,0.6666666865348816,0.0019286402966827154,0.00010037137690233067,0.9998996257781982
YKL053C-A,YMR098C,1,9.9228,3.0,1034.0,9962.0,1.0,0.9059090614318848,0.75,0.002892960561439395,0.00010037137690233067,0.9998996257781982
YKL053C-A,YPR140W,1,9.919933,4.0,1033.0,9962.0,1.0,0.906000018119812,0.800000011920929,0.003857280593365431,0.00010037137690233067,0.9998996257781982
YPR100W,YMR302C,1,9.896957,5.0,1032.0,9962.0,1.0,0.9060909152030945,0.8333333134651184,0.00482160085812211,0.00010037137690233067,0.9998996257781982
YKL053C-A,YIL157C,1,9.821191,6.0,1031.0,9962.0,1.0,0.906181812286377,0.8571428656578064,0.00578592112287879,0.00010037137690233067,0.9998996257781982
YBR024W,YBR262C,1,9.652769,7.0,1030.0,9962.0,1.0,0.9062727093696594,0.875,0.006750240921974182,0.00010037137690233067,0.9998996257781982
YKL053C-A,YNR007C,1,9.592052,8.0,1029.0,9962.0,1.0,0.9063636660575867,0.8888888955116272,0.007714561186730862,0.00010037137690233067,0.9998996257781982
YEL039C,YDR322W,0,9.5344,8.0,1029.0,9961.0,2.0,0.9062727093696594,0.800000011920929,0.007714561186730862,0.00020074275380466133,0.9997992515563965
YBR269C,YKL137W,1,9.4171715,9.0,1028.0,9961.0,2.0,0.9063636660575867,0.8181818127632141,0.008678881451487541,0.00020074275380466133,0.9997992515563965
YBR230C,YBR262C,1,9.3012085,10.0,1027.0,9961.0,2.0,0.9064545631408691,0.8333333134651184,0.00964320171624422,0.00020074275380466133,0.9997992515563965
YHR005C-A,YMR302C,1,9.137445,11.0,1026.0,9961.0,2.0,0.9065454602241516,0.8461538553237915,0.0106075219810009,0.00020074275380466133,0.9997992515563965
YKL053C-A,YLR295C,1,9.102446,12.0,1025.0,9961.0,2.0,0.9066363573074341,0.8571428656578064,0.01157184224575758,0.00020074275380466133,0.9997992515563965
YBL078C,YOR045W,1,9.091665,13.0,1024.0,9961.0,2.0,0.9067272543907166,0.8666666746139526,0.012536161579191685,0.00020074275380466133,0.9997992515563965
YDR258C,YNL070W,1,9.055862,14.0,1023.0,9961.0,2.0,0.9068182110786438,0.875,0.013500481843948364,0.00020074275380466133,0.9997992515563965
YJR080C,YMR002W,1,9.030651,15.0,1022.0,9961.0,2.0,0.9069091081619263,0.8823529481887817,0.014464802108705044,0.00020074275380466133,0.9997992515563965
YJR080C,YDR322W,1,8.977339,16.0,1021.0,9961.0,2.0,0.9070000052452087,0.8888888955116272,0.015429122373461723,0.00020074275380466133,0.9997992515563965
YGR231C,YBR185C,1,8.974432,17.0,1020.0,9961.0,2.0,0.9070909023284912,0.8947368264198303,0.016393441706895828,0.00020074275380466133,0.9997992515563965
YBR262C,YJR019C,0,8.964359,17.0,1020.0,9960.0,3.0,0.9070000052452087,0.8500000238418579,0.016393441706895828,0.00030111410887911916,0.9996988773345947
YKL053C-A,YPR133W-A,1,8.88438,18.0,1019.0,9960.0,3.0,0.9070909023284912,0.8571428656578064,0.017357762902975082,0.00030111410887911916,0.9996988773345947
YKL150W,YPR067W,0,8.865232,18.0,1019.0,9959.0,4.0,0.9070000052452087,0.8181818127632141,0.017357762902975082,0.00040148550760932267,0.999598503112793
YOL071W,YOR045W,1,8.8201275,19.0,1018.0,9959.0,4.0,0.9070909023284912,0.8260869383811951,0.018322082236409187,0.00040148550760932267,0.999598503112793
YNL005C,YAL030W,0,8.805193,19.0,1018.0,9958.0,5.0,0.9070000052452087,0.7916666865348816,0.018322082236409187,0.0005018568481318653,0.9994981288909912
YPL240C,YBR185C,1,8.749746,20.0,1017.0,9958.0,5.0,0.9070909023284912,0.800000011920929,0.01928640343248844,0.0005018568481318653,0.9994981288909912
YGR231C,YJR034W,1,8.622108,21.0,1016.0,9958.0,5.0,0.9071817994117737,0.807692289352417,0.020250722765922546,0.0005018568481318653,0.9994981288909912
YNL005C,YBR122C,0,8.569542,21.0,1016.0,9957.0,6.0,0.9070909023284912,0.7777777910232544,0.020250722765922546,0.0006022282177582383,0.9993977546691895
YMR060C,YMR256C,0,8.563808,21.0,1016.0,9956.0,7.0,0.9070000052452087,0.75,0.020250722765922546,0.0007025996455922723,0.9992973804473877
YPR020W,YLR203C,1,8.554178,22.0,1015.0,9956.0,7.0,0.9070909023284912,0.7586206793785095,0.0212150439620018,0.0007025996455922723,0.9992973804473877
YGR028W,YJL180C,1,8.533373,23.0,1014.0,9956.0,7.0,0.9071817994117737,0.7666666507720947,0.022179363295435905,0.0007025996455922723,0.9992973804473877
YNL005C,YHR116W,1,8.52182,24.0,1013.0,9956.0,7.0,0.9072727560997009,0.774193525314331,0.02314368449151516,0.0007025996455922723,0.9992973804473877
YDR322C-A,YML129C,1,8.483777,25.0,1012.0,9956.0,7.0,0.9073636531829834,0.78125,0.024108003824949265,0.0007025996455922723,0.9992973804473877
YOL071W,YDR237W,0,8.414902,25.0,1012.0,9955.0,8.0,0.9072727560997009,0.7575757503509521,0.024108003824949265,0.0008029710152186453,0.9991970062255859
YOL071W,YIL157C,1,8.393484,26.0,1011.0,9955.0,8.0,0.9073636531829834,0.7647058963775635,0.02507232315838337,0.0008029710152186453,0.9991970062255859
YOL071W,YNR020C,1,8.368154,27.0,1010.0,9955.0,8.0,0.9074545502662659,0.7714285850524902,0.026036644354462624,0.0008029710152186453,0.9991970062255859
YHR116W,YGR183C,1,8.354761,28.0,1009.0,9955.0,8.0,0.9075454473495483,0.7777777910232544,0.02700096368789673,0.0008029710152186453,0.9991970062255859
YDR031W,YDR529C,0,8.345001,28.0,1009.0,9954.0,9.0,0.9074545502662659,0.7567567825317383,0.02700096368789673,0.0009033423848450184,0.9990966320037842
YKL053C-A,YGR174C,1,8.343894,29.0,1008.0,9954.0,9.0,0.9075454473495483,0.7631579041481018,0.027965284883975983,0.0009033423848450184,0.9990966320037842
YBR179C,YLL009C,1,8.297034,30.0,1007.0,9954.0,9.0,0.9076363444328308,0.7692307829856873,0.028929604217410088,0.0009033423848450184,0.9990966320037842
YGR112W,YJR101W,0,8.2685795,30.0,1007.0,9953.0,10.0,0.9075454473495483,0.75,0.028929604217410088,0.0010037136962637305,0.9989962577819824
