Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YKL188C,YPR100W,0,10.225146,0.0,1033.0,9966.0,1.0,0.906000018119812,0.0,0.0,0.00010033108992502093,0.999899685382843
YIL042C,YLL009C,1,10.151813,1.0,1032.0,9966.0,1.0,0.9060909152030945,0.5,0.0009680542279966176,0.00010033108992502093,0.999899685382843
YKL195W,YKL137W,1,9.963441,2.0,1031.0,9966.0,1.0,0.906181812286377,0.6666666865348816,0.0019361084559932351,0.00010033108992502093,0.999899685382843
YKL003C,YGR043C,0,9.951796,2.0,1031.0,9965.0,2.0,0.9060909152030945,0.5,0.0019361084559932351,0.00020066217985004187,0.9997993111610413
YGR043C,YIL157C,0,9.864468,2.0,1031.0,9964.0,3.0,0.906000018119812,0.4000000059604645,0.0019361084559932351,0.0003009932697750628,0.9996989965438843
YDR059C,YDL045W-A,0,9.849184,2.0,1031.0,9963.0,4.0,0.9059090614318848,0.3333333432674408,0.0019361084559932351,0.00040132435970008373,0.9995986819267273
YMR110C,YKL003C,0,9.840794,2.0,1031.0,9962.0,5.0,0.9058181643486023,0.2857142984867096,0.0019361084559932351,0.0005016554496251047,0.9994983673095703
YPL215W,YGR174C,1,9.736082,3.0,1030.0,9962.0,5.0,0.9059090614318848,0.375,0.0029041627421975136,0.0005016554496251047,0.9994983673095703
YKL195W,YIL157C,1,9.534582,4.0,1029.0,9962.0,5.0,0.906000018119812,0.4444444477558136,0.0038722169119864702,0.0005016554496251047,0.9994983673095703
YLR312W-A,YLR080W,0,9.491012,4.0,1029.0,9961.0,6.0,0.9059090614318848,0.4000000059604645,0.0038722169119864702,0.0006019865395501256,0.9993979930877686
YDR347W,YLR178C,0,9.478104,4.0,1029.0,9960.0,7.0,0.9058181643486023,0.3636363744735718,0.0038722169119864702,0.0007023176294751465,0.9992976784706116
YLL009C,YIL098C,1,9.406353,5.0,1028.0,9960.0,7.0,0.9059090614318848,0.4166666567325592,0.004840271081775427,0.0007023176294751465,0.9992976784706116
YJR048W,YLR395C,0,9.401447,5.0,1028.0,9959.0,8.0,0.9058181643486023,0.38461539149284363,0.004840271081775427,0.0008026487194001675,0.9991973638534546
YGL219C,YPR100W,1,9.271402,6.0,1027.0,9959.0,8.0,0.9059090614318848,0.4285714328289032,0.005808325484395027,0.0008026487194001675,0.9991973638534546
YPL118W,YBL078C,0,9.220261,6.0,1027.0,9958.0,9.0,0.9058181643486023,0.4000000059604645,0.005808325484395027,0.0009029798093251884,0.9990970492362976
YIL157C,YMR302C,1,9.215336,7.0,1026.0,9958.0,9.0,0.9059090614318848,0.4375,0.00677637942135334,0.0009029798093251884,0.9990970492362976
