Batch,Training Loss,Validation Loss
0,69.11087036132812,69.0503853559494
100,44.92237325012684,17.365647852420807
200,13.366305887699127,10.455374717712402
300,11.60086140036583,12.154812291264534
400,11.008825480937958,9.465461820363998
500,10.847439281642437,9.754306897521019
600,10.885797053575516,9.610642120242119
700,10.708428539335728,8.076494038105011
800,10.49824684113264,10.289703607559204
900,10.376029916107655,9.712720736861229
1000,10.284424528479576,11.209214553236961
1100,10.213574357330799,8.671792596578598
1200,10.272826753556728,8.858872875571251
1300,10.409032173454762,10.000260472297668
1400,9.857245832681656,10.931785926222801
1500,9.895064413547516,10.002086535096169
1600,10.060646578669548,9.459804594516754
1700,9.950786888599396,11.064437702298164
1800,9.61705268919468,9.739261418581009
1900,9.55373640358448,9.259145930409431
2000,10.155638836324215,11.449845358729362
2100,9.843346022069454,8.468653410673141
2200,9.467995002865791,9.694395884871483
2300,9.55752644687891,10.360716059803963
2400,9.638694882392883,9.070588573813438
2500,9.752887442708015,10.039504021406174
2600,9.413329750299454,10.537230670452118
2700,9.624988734722137,8.591158762574196
2800,9.284473903477192,9.310545101761818
2900,9.240668520331383,9.624172076582909
3000,9.438497759401798,9.605265110731125
3100,9.056698098778725,8.621239960193634
3200,9.314576737582684,10.349906906485558
3300,9.145223781466484,9.285475388169289
3400,9.110744722187519,9.900587797164917
3500,9.232196535915136,9.603452309966087
3600,9.314667142927647,10.258437842130661
3700,8.912542015314102,9.957606792449951
3800,9.01179914176464,10.485258400440216
3900,8.981443427503109,9.054553657770157
4000,8.955012165009975,8.503475412726402
4100,8.975774049758911,9.905935451388359
4200,8.792877495288849,9.689813330769539
4300,8.976073667407036,9.845315366983414
4400,8.983590193092823,10.28043806552887
4500,9.026869885623455,9.2877297103405
4600,8.986812002956867,9.537666514515877
4700,8.791934944689274,10.262752026319504
4800,8.726038940250874,10.53352378308773
4900,8.849738329648972,11.15603968501091
5000,8.757325515151024,9.506260976195335
5100,8.647798515856266,9.582092091441154
5200,8.800034627318382,10.06888397037983
5300,8.686143308877945,9.502207264304161
5400,8.710640508681536,9.48727361857891
5500,8.687198705971241,8.795456737279892
5600,8.400548249483109,9.269409999251366
5700,8.62834607809782,10.441012308001518
5800,8.599200569093227,9.776699841022491
5900,8.479329243302345,10.711654871702194
6000,8.292607095092535,8.99754211306572
6100,8.48254905641079,9.378663301467896
6200,8.436653539538383,9.529464170336723
6300,8.586199939250946,10.42260855436325
6400,8.322467908263206,8.48873607814312
6500,8.53292202949524,9.029101505875587
6600,8.400936089456081,10.638811215758324
6700,8.235872462391853,9.937659800052643
6800,8.337526440620422,9.639325514435768
6900,8.3644580245018,9.638723880052567
7000,8.334354929625988,9.912779405713081
7100,8.089695569127798,9.75600190460682
7200,8.461571641266346,9.91155818104744
7300,8.129895724356174,8.939417377114296
7400,8.252572312951088,8.51040005683899
7500,8.169160958379507,10.233780145645142
7600,8.220940344035625,10.05035787820816
7700,8.347763031721115,10.396066457033157
7800,8.154294900596142,9.653766229748726
7900,8.14802349358797,9.579099044203758
8000,8.155171047896147,9.111337661743164
8100,8.07322160154581,9.355555474758148
8200,8.104836575686932,8.998464420437813
8300,8.105716243386269,10.428529605269432
8400,7.951067786663771,9.635932594537735
8500,8.067614205181599,9.303664863109589
8600,8.032455645501614,10.228039026260376
8700,8.028611078858376,10.93016155064106
8800,7.991531755775213,10.229343101382256
8900,8.034086048603058,9.158098325133324
9000,7.9565557315945625,10.570324808359146
9100,8.109252858906984,9.719706624746323
9200,8.011405538767576,10.074449256062508
9300,7.929311349987984,9.88768257200718
9400,7.971038766205311,8.786758407950401
9500,7.884485051035881,9.632200226187706
9600,7.914135310798883,9.210299104452133
9700,7.941266629844904,9.263757690787315
9800,7.773620381951332,9.74483385682106
9900,7.9815070405602455,10.134712755680084
10000,7.9136859476566315,10.097474232316017
10100,7.8775234669446945,9.474257677793503
10200,7.862101159989834,8.90481673181057
10300,7.936062801629305,9.788876622915268
10400,7.875433929264545,10.37454329431057
10500,7.842756375670433,9.816393181681633
10600,7.809718918055296,9.611074924468994
10700,7.632316540926695,9.471190050244331
10800,7.772468231618404,10.780205205082893
10900,7.81321257725358,9.496928825974464
11000,7.794614482671022,9.349819049239159
11100,7.903742633759975,9.969144985079765
11200,7.789856351912022,10.428806841373444
11300,7.797720335423946,9.876330494880676
11400,7.683156233280897,8.913444951176643
11500,7.5851439870893955,9.974202141165733
11600,7.895722903311253,9.96042586863041
11700,7.67083252966404,10.10091781616211
11800,7.696517791599035,10.150100514292717
11900,7.855483740568161,9.30270865559578
12000,7.61048861593008,9.857093915343285
12100,7.661755204200745,10.717508792877197
12200,7.687142964452505,9.729602038860321
12300,7.628544241189957,8.853538036346436
12400,7.556653145700693,9.772250726819038
12500,7.644137777388096,10.113022774457932
12600,7.641169037669897,9.687631130218506
12700,7.697310753166676,9.81821782886982
12800,7.6210305616259575,11.645267903804779
12900,7.602038398385048,9.790256544947624
13000,7.536166451871395,9.367854967713356
13100,7.4614354111254215,9.417464137077332
13200,7.615161899477243,9.466728195548058
13300,7.4624480828642845,9.258013591170311
13400,7.458548571914434,9.770204052329063
13500,7.583864860236645,11.01210318505764
13600,7.596905283629894,8.553179651498795
13700,7.6350461803376675,8.844616562128067
13800,7.512163005769253,9.320502653717995
13900,7.459647960960865,9.079221934080124
14000,7.546815399080515,8.812811821699142
14100,7.619449727237225,10.20007811486721
14200,7.519297655671835,10.11418916285038
14300,7.577989220619202,11.96446143090725
14400,7.4128950126469135,11.846792623400688
14500,7.472699012607336,10.962174832820892
14600,7.4079480320215225,9.118764773011208
14700,7.319534435868263,10.046871304512024
14800,7.498310174793005,9.957835003733635
14900,7.406148478388786,8.356965705752373
15000,7.42982741445303,10.744003504514694
15100,7.407217629253864,10.074127539992332
15200,7.454043690115213,9.987914711236954
15300,7.379417955875397,10.526343658566475
15400,7.434066459536552,10.004124715924263
15500,7.357708677649498,10.17784796655178
15600,7.488181125372648,9.900549352169037
