Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/LossFunc_Redo/CE_NegativeNode_x_bu_113x100x54_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/LossFunc_Redo/CE_NegativeNode_x_bu_113x100x54_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 459.74580574035645
Time for 100 Batches: 0.041856582959493
100 Batch Cumulative Loss: 383.2771621214598
Time for 100 Batches: 0.40903783241907754
100 Batch Cumulative Loss: 347.8585405148565
Time for 100 Batches: 0.41721341212590535
100 Batch Cumulative Loss: 331.3379642159492
Time for 100 Batches: 0.4023892045021057
100 Batch Cumulative Loss: 320.09639477431784
Time for 100 Batches: 0.40422897736231483
100 Batch Cumulative Loss: 313.54735506832606
Time for 100 Batches: 0.4093623121579488
100 Batch Cumulative Loss: 313.096744128596
Time for 100 Batches: 0.4060490489006042
100 Batch Cumulative Loss: 311.544141721651
Time for 100 Batches: 0.40622701644897463
100 Batch Cumulative Loss: 306.88076247222733
Time for 100 Batches: 0.42102047204971316
100 Batch Cumulative Loss: 303.384260838516
Time for 100 Batches: 0.3996054609616598
100 Batch Cumulative Loss: 302.22966262735423
Time for 100 Batches: 0.40338577032089235
100 Batch Cumulative Loss: 301.31811158169063
Time for 100 Batches: 0.4034748752911886
100 Batch Cumulative Loss: 295.54333714120094
Time for 100 Batches: 0.40325360298156737
100 Batch Cumulative Loss: 297.97031188860524
Time for 100 Batches: 0.3996020476023356
100 Batch Cumulative Loss: 298.004602662325
Time for 100 Batches: 0.4094106197357178
100 Batch Cumulative Loss: 293.11273980990046
Time for 100 Batches: 0.404053795337677
100 Batch Cumulative Loss: 291.6939116390281
Time for 100 Batches: 0.4064284086227417
100 Batch Cumulative Loss: 288.1288355394453
Time for 100 Batches: 0.40565463304519656
100 Batch Cumulative Loss: 290.1486254369374
Time for 100 Batches: 0.406862739721934
100 Batch Cumulative Loss: 286.3705542395264
Time for 100 Batches: 0.4080468058586121
100 Batch Cumulative Loss: 291.0297526541351
Time for 100 Batches: 0.40439831018447875
100 Batch Cumulative Loss: 282.9369487960916
Time for 100 Batches: 0.3993931174278259
100 Batch Cumulative Loss: 284.97341053277256
Time for 100 Batches: 0.41282464265823365
100 Batch Cumulative Loss: 286.3923525703604
Time for 100 Batches: 0.40111533006032307
100 Batch Cumulative Loss: 280.6892733330838
Time for 100 Batches: 0.4084282676378886
100 Batch Cumulative Loss: 281.749237962328
Time for 100 Batches: 0.40255393584569293
100 Batch Cumulative Loss: 285.292047590129
Time for 100 Batches: 0.4119410594304403
100 Batch Cumulative Loss: 281.5048463254422
Time for 100 Batches: 0.3997944712638855
100 Batch Cumulative Loss: 283.3908962611855
Time for 100 Batches: 0.4087537169456482
100 Batch Cumulative Loss: 280.70671476268205
Time for 100 Batches: 0.40459322134653725
100 Batch Cumulative Loss: 278.35418726482436
Time for 100 Batches: 0.40944493214289346
100 Batch Cumulative Loss: 282.6822348723187
Time for 100 Batches: 0.40681293805440266
100 Batch Cumulative Loss: 280.31578924004
Time for 100 Batches: 0.41189418236414593
100 Batch Cumulative Loss: 274.69181678373354
Time for 100 Batches: 0.40112237135569256
100 Batch Cumulative Loss: 287.2511571713165
Time for 100 Batches: 0.4056382457415263
100 Batch Cumulative Loss: 277.84512110223295
Time for 100 Batches: 0.40114655494689944
100 Batch Cumulative Loss: 279.1655151507259
Time for 100 Batches: 0.40786248445510864
100 Batch Cumulative Loss: 273.31104176233987
Time for 100 Batches: 0.40053313175837196
100 Batch Cumulative Loss: 273.8466756094525
Time for 100 Batches: 0.404458220799764
100 Batch Cumulative Loss: 278.6102221069764
Time for 100 Batches: 0.403349502881368
100 Batch Cumulative Loss: 274.9813010750152
Time for 100 Batches: 0.4080372134844462
100 Batch Cumulative Loss: 271.1422424972802
Time for 100 Batches: 0.4039139270782471
100 Batch Cumulative Loss: 272.3069904134724
Time for 100 Batches: 0.4088971018791199
100 Batch Cumulative Loss: 278.13543918428934
Time for 100 Batches: 0.4046789765357971
100 Batch Cumulative Loss: 275.6248467070796
Time for 100 Batches: 0.40534959236780804
100 Batch Cumulative Loss: 275.8893414664546
Time for 100 Batches: 0.40577712059021
100 Batch Cumulative Loss: 274.48007605788774
Time for 100 Batches: 0.40789205630620323
100 Batch Cumulative Loss: 271.8576241766662
Time for 100 Batches: 0.40508755048116046
100 Batch Cumulative Loss: 279.7889748057443
Time for 100 Batches: 0.4120110551516215
100 Batch Cumulative Loss: 276.2472891694028
Time for 100 Batches: 0.40525663693745934
100 Batch Cumulative Loss: 272.78103995484054
Time for 100 Batches: 0.40364577372868854
100 Batch Cumulative Loss: 273.0697943941085
Time for 100 Batches: 0.4046772281328837
100 Batch Cumulative Loss: 273.5518821412489
Time for 100 Batches: 0.4106104373931885
100 Batch Cumulative Loss: 274.81552041814666
Time for 100 Batches: 0.40625057617823285
100 Batch Cumulative Loss: 271.4487648204155
Time for 100 Batches: 0.4038679838180542
100 Batch Cumulative Loss: 269.6621613889013
Time for 100 Batches: 0.40306390126546227
100 Batch Cumulative Loss: 273.6139710008633
Time for 100 Batches: 0.40597033500671387
100 Batch Cumulative Loss: 271.2331624017936
Time for 100 Batches: 0.4039419333140055
100 Batch Cumulative Loss: 269.87915612750686
Time for 100 Batches: 0.4052512288093567
100 Batch Cumulative Loss: 275.38677589938385
Time for 100 Batches: 0.40269468625386556
100 Batch Cumulative Loss: 276.1890776643995
Time for 100 Batches: 0.4067277352015177
100 Batch Cumulative Loss: 275.8132598416407
Time for 100 Batches: 0.4071139375368754
100 Batch Cumulative Loss: 267.4013882909866
Time for 100 Batches: 0.4080369750658671
100 Batch Cumulative Loss: 269.53598079630166
Time for 100 Batches: 0.4040600140889486
100 Batch Cumulative Loss: 271.19961771396436
Time for 100 Batches: 0.40536410808563234
100 Batch Cumulative Loss: 273.66998869904313
Time for 100 Batches: 0.40642988284428916
100 Batch Cumulative Loss: 274.2774302908964
Time for 100 Batches: 0.4029250264167786
100 Batch Cumulative Loss: 268.12867720689246
Time for 100 Batches: 0.4034264087677002
100 Batch Cumulative Loss: 273.01974750383755
Time for 100 Batches: 0.4006457010904948
100 Batch Cumulative Loss: 266.96999785829564
Time for 100 Batches: 0.3992807626724243
100 Batch Cumulative Loss: 267.58061837052225
Time for 100 Batches: 0.400799814860026
100 Batch Cumulative Loss: 272.3329968958359
Time for 100 Batches: 0.40399486223856607
100 Batch Cumulative Loss: 274.5729324776889
Time for 100 Batches: 0.40410922368367513
100 Batch Cumulative Loss: 266.2588708005566
Time for 100 Batches: 0.4016528884569804
100 Batch Cumulative Loss: 266.73906678432013
Time for 100 Batches: 0.403157373269399
100 Batch Cumulative Loss: 271.31719981286676
Time for 100 Batches: 0.40843625863393146
100 Batch Cumulative Loss: 268.397587046146
Time for 100 Batches: 0.40290437936782836
100 Batch Cumulative Loss: 274.06737754873006
Time for 100 Batches: 0.40165013472239175
100 Batch Cumulative Loss: 267.37147103130354
Time for 100 Batches: 0.4044690648714701
100 Batch Cumulative Loss: 264.40894546485964
Time for 100 Batches: 0.40045369863510133
100 Batch Cumulative Loss: 261.9194411852769
Time for 100 Batches: 0.40726349751154584
100 Batch Cumulative Loss: 267.83019725644533
Time for 100 Batches: 0.403844424088796
100 Batch Cumulative Loss: 267.48435327689856
Time for 100 Batches: 0.40434744358062746
100 Batch Cumulative Loss: 266.11626965835455
Time for 100 Batches: 0.39876734018325805
