Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/LossFunc_Redo/CE_NegativeNode_x_bu_113x20x54_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/LossFunc_Redo/CE_NegativeNode_x_bu_113x20x54_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 435.48862695693964
Time for 100 Batches: 0.034807840983072914
100 Batch Cumulative Loss: 406.41922130420784
Time for 100 Batches: 0.4124329368273417
100 Batch Cumulative Loss: 359.64655757412305
Time for 100 Batches: 0.39442694584528604
100 Batch Cumulative Loss: 345.63627816274754
Time for 100 Batches: 0.3944860378901164
100 Batch Cumulative Loss: 333.53371917553255
Time for 100 Batches: 0.3982374389966329
100 Batch Cumulative Loss: 328.0531736560351
Time for 100 Batches: 0.40090856949488324
100 Batch Cumulative Loss: 319.6629325504601
Time for 100 Batches: 0.39616163571675617
100 Batch Cumulative Loss: 314.45615160055445
Time for 100 Batches: 0.3968722422917684
100 Batch Cumulative Loss: 315.5990343370288
Time for 100 Batches: 0.3974297881126404
100 Batch Cumulative Loss: 316.54284603960804
Time for 100 Batches: 0.39755930105845133
100 Batch Cumulative Loss: 313.2585720987616
Time for 100 Batches: 0.39885446230570476
100 Batch Cumulative Loss: 309.713804363683
Time for 100 Batches: 0.3928456544876099
100 Batch Cumulative Loss: 314.8628261764348
Time for 100 Batches: 0.3965726455052694
100 Batch Cumulative Loss: 311.35129100468004
Time for 100 Batches: 0.3987565835316976
100 Batch Cumulative Loss: 308.2465877131373
Time for 100 Batches: 0.39837332169214884
100 Batch Cumulative Loss: 305.4029007181153
Time for 100 Batches: 0.3952979763348897
100 Batch Cumulative Loss: 307.72934950740995
Time for 100 Batches: 0.3938217202822367
100 Batch Cumulative Loss: 305.36428905591373
Time for 100 Batches: 0.3976257483164469
100 Batch Cumulative Loss: 306.7206732822956
Time for 100 Batches: 0.3969205141067505
100 Batch Cumulative Loss: 303.058270411361
Time for 100 Batches: 0.39515024423599243
100 Batch Cumulative Loss: 304.1488992967829
Time for 100 Batches: 0.4027446508407593
100 Batch Cumulative Loss: 301.1352891919203
Time for 100 Batches: 0.4002918759981791
100 Batch Cumulative Loss: 296.5322598990519
Time for 100 Batches: 0.40057653983434044
100 Batch Cumulative Loss: 299.55640086151664
Time for 100 Batches: 0.3971257487932841
100 Batch Cumulative Loss: 304.4685230701416
Time for 100 Batches: 0.39852261940638223
100 Batch Cumulative Loss: 299.2627683942578
Time for 100 Batches: 0.3957522590955099
100 Batch Cumulative Loss: 300.13327305845905
Time for 100 Batches: 0.39884105920791624
100 Batch Cumulative Loss: 299.1351013281942
Time for 100 Batches: 0.39312217235565183
100 Batch Cumulative Loss: 305.1856501058491
Time for 100 Batches: 0.39930039246877036
100 Batch Cumulative Loss: 299.0647086776233
Time for 100 Batches: 0.39667383432388303
100 Batch Cumulative Loss: 301.23319255283104
Time for 100 Batches: 0.3930705706278483
100 Batch Cumulative Loss: 297.7353194388746
Time for 100 Batches: 0.39492228825887044
100 Batch Cumulative Loss: 301.7950529368781
Time for 100 Batches: 0.39966897169748944
100 Batch Cumulative Loss: 296.1941525228321
Time for 100 Batches: 0.40297850767771404
100 Batch Cumulative Loss: 302.2547118498757
Time for 100 Batches: 0.40332125027974447
100 Batch Cumulative Loss: 299.317107906118
Time for 100 Batches: 0.39429117838541666
100 Batch Cumulative Loss: 298.52201636824765
Time for 100 Batches: 0.40008572737375897
100 Batch Cumulative Loss: 296.95710783369833
Time for 100 Batches: 0.3978808641433716
100 Batch Cumulative Loss: 299.36587136029266
Time for 100 Batches: 0.40229889551798503
100 Batch Cumulative Loss: 300.7210401343555
Time for 100 Batches: 0.396418042977651
100 Batch Cumulative Loss: 297.00303527079524
Time for 100 Batches: 0.398917011419932
100 Batch Cumulative Loss: 302.6845196196064
Time for 100 Batches: 0.3973699569702148
100 Batch Cumulative Loss: 299.1664305980132
Time for 100 Batches: 0.39761995871861777
100 Batch Cumulative Loss: 294.88535241547964
Time for 100 Batches: 0.3997128129005432
100 Batch Cumulative Loss: 295.69022313099345
Time for 100 Batches: 0.40160616238911945
100 Batch Cumulative Loss: 299.44990358313544
Time for 100 Batches: 0.39307379722595215
100 Batch Cumulative Loss: 297.1685215001926
Time for 100 Batches: 0.3945037563641866
100 Batch Cumulative Loss: 297.5883820705861
Time for 100 Batches: 0.39595301151275636
100 Batch Cumulative Loss: 293.0338793560025
Time for 100 Batches: 0.39724548657735187
100 Batch Cumulative Loss: 297.06278237272056
Time for 100 Batches: 0.39717514912287394
100 Batch Cumulative Loss: 298.90340419954623
Time for 100 Batches: 0.3977843443552653
100 Batch Cumulative Loss: 302.743898673933
Time for 100 Batches: 0.39814408620198566
100 Batch Cumulative Loss: 295.0386235927604
Time for 100 Batches: 0.3985487500826518
100 Batch Cumulative Loss: 293.81374284176155
Time for 100 Batches: 0.3938278873761495
100 Batch Cumulative Loss: 295.4577284923569
Time for 100 Batches: 0.3970303535461426
100 Batch Cumulative Loss: 301.04859867513164
Time for 100 Batches: 0.39907469749450686
100 Batch Cumulative Loss: 297.1039789136873
Time for 100 Batches: 0.39454542795817055
100 Batch Cumulative Loss: 301.0387348266319
Time for 100 Batches: 0.3981995820999146
100 Batch Cumulative Loss: 294.41333509970457
Time for 100 Batches: 0.3976473887761434
100 Batch Cumulative Loss: 296.0950506666489
Time for 100 Batches: 0.39838288227717084
100 Batch Cumulative Loss: 295.35637028822674
Time for 100 Batches: 0.4001851797103882
100 Batch Cumulative Loss: 291.872325590998
Time for 100 Batches: 0.39838107824325564
100 Batch Cumulative Loss: 294.84214370231143
Time for 100 Batches: 0.40065022706985476
100 Batch Cumulative Loss: 293.86645160671327
Time for 100 Batches: 0.3950302004814148
100 Batch Cumulative Loss: 294.6806727512368
Time for 100 Batches: 0.3961235443751017
100 Batch Cumulative Loss: 292.3982543713041
Time for 100 Batches: 0.39717647234598796
100 Batch Cumulative Loss: 298.3127734421008
Time for 100 Batches: 0.39890761772791544
100 Batch Cumulative Loss: 295.58780647166077
Time for 100 Batches: 0.39864107767740886
100 Batch Cumulative Loss: 287.29278739273536
Time for 100 Batches: 0.3982131123542786
100 Batch Cumulative Loss: 295.0596441579238
Time for 100 Batches: 0.39976179599761963
100 Batch Cumulative Loss: 297.73083787471046
Time for 100 Batches: 0.39383025964101154
100 Batch Cumulative Loss: 294.73436181030235
Time for 100 Batches: 0.39401106039683026
100 Batch Cumulative Loss: 295.1732062174007
Time for 100 Batches: 0.39864572683970134
100 Batch Cumulative Loss: 292.6551928459481
Time for 100 Batches: 0.39577404260635374
100 Batch Cumulative Loss: 296.3578494753315
Time for 100 Batches: 0.4031013290087382
100 Batch Cumulative Loss: 295.62513377092785
Time for 100 Batches: 0.394500199953715
100 Batch Cumulative Loss: 295.1577152717021
Time for 100 Batches: 0.39720996220906574
100 Batch Cumulative Loss: 294.60206464760006
Time for 100 Batches: 0.3946338812510172
100 Batch Cumulative Loss: 290.94415409658086
Time for 100 Batches: 0.3968671719233195
100 Batch Cumulative Loss: 289.75104139052326
Time for 100 Batches: 0.4005175312360128
100 Batch Cumulative Loss: 296.4658861679909
Time for 100 Batches: 0.4010491410891215
100 Batch Cumulative Loss: 291.9407019088232
Time for 100 Batches: 0.39825636545817056
100 Batch Cumulative Loss: 295.7978004936503
Time for 100 Batches: 0.3983565767606099
100 Batch Cumulative Loss: 294.9204304582254
