Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YCR028C-A,1,+/+,-362.73025757074356,-16364.517978012562,105,1.0,0.003424657534246575,0.0
YOR150W,-1,-/-,-365.0735192298889,-16809.345337480307,106,0.5,0.003424657534246575,0.00021724961981316532
YDR322C-A,1,-/+,-365.18490076065063,-16932.992799073458,106,0.6666666666666666,0.00684931506849315,0.00021724961981316532
YML081C-A,1,-/+,-367.878700196743,-16505.60119909048,106,0.75,0.010273972602739725,0.00021724961981316532
YPL262W,-1,-/-,-373.98120617866516,-16236.767497479916,106,0.6,0.010273972602739725,0.00043449923962633063
YGR220C,-1,-/-,-375.04455199837685,-16926.13018116355,106,0.5,0.010273972602739725,0.000651748859439496
YBL099W,-1,-/-,-377.4605436325073,-17040.141525924206,106,0.42857142857142855,0.010273972602739725,0.0008689984792526613
YJR135W-A,1,+/+,-379.0249705314636,-17073.906182169914,105,0.5,0.0136986301369863,0.0008689984792526613
YKL053C-A,1,+/+,-381.4165621995926,-16591.661452412605,105,0.5555555555555556,0.017123287671232876,0.0008689984792526613
YNL055C,1,+/+,-383.657985329628,-17002.576783001423,105,0.6,0.02054794520547945,0.0008689984792526613
YPL098C,1,+/+,-384.09495186805725,-16984.866637319326,105,0.6363636363636364,0.023972602739726026,0.0008689984792526613
YMR267W,-1,-/-,-385.12686789035797,-17466.512504339218,106,0.5833333333333334,0.023972602739726026,0.0010862480990658267
YJR080C,1,0/+,-385.3595527410507,-29339.264524519444,106,0.6153846153846154,0.0273972602739726,0.0010862480990658267
YLR204W,-1,0/-,-387.73183608055115,-28462.319582223892,106,0.5714285714285714,0.0273972602739726,0.001303497718878992
YOR045W,1,-/+,-388.39963805675507,-17307.33077543974,106,0.6,0.030821917808219176,0.001303497718878992
YDR296W,1,+/+,-388.9347959756851,-17703.98865401745,105,0.625,0.03424657534246575,0.001303497718878992
YIL098C,1,-/+,-389.52968937158585,-17687.467208862305,106,0.6470588235294118,0.03767123287671233,0.001303497718878992
YDR276C,-1,-/-,-389.6619075536728,-16635.82267701626,106,0.6111111111111112,0.03767123287671233,0.0015207473386921572
YDR079W,1,-/+,-392.3106985092163,-17184.767021894455,106,0.631578947368421,0.0410958904109589,0.0015207473386921572
YNL177C,-1,-/-,-392.5164567232132,-17728.515437424183,106,0.6,0.0410958904109589,0.0017379969585053225
YBR185C,1,+/+,-393.4849063158035,-17864.01433825493,105,0.6190476190476191,0.04452054794520548,0.0017379969585053225
YKL016C,-1,-/-,-394.92497730255127,-17624.421661555767,106,0.5909090909090909,0.04452054794520548,0.001955246578318488
YDL004W,-1,-/-,-395.73687744140625,-17957.74228516221,106,0.5652173913043478,0.04452054794520548,0.0021724961981316533
YMR157C,0,0/0,-396.3483655452728,-29467.060377001762,106,0.5652173913043478,0.04452054794520548,0.0021724961981316533
YNL005C,1,0/+,-396.8382112979889,-29233.323660492897,106,0.5833333333333334,0.04794520547945205,0.0021724961981316533
YDR529C,1,-/+,-398.4467866420746,-17799.100824952126,106,0.6,0.05136986301369863,0.0021724961981316533
YCR071C,-1,-/-,-398.88154125213623,-17668.45990395546,106,0.5769230769230769,0.05136986301369863,0.0023897458179448186
YML028W,-1,-/-,-398.9476318359375,-16739.948979973793,106,0.5555555555555556,0.05136986301369863,0.002606995437757984
YJL180C,1,0/+,-399.18641424179077,-29633.05481362343,106,0.5714285714285714,0.0547945205479452,0.002606995437757984
YMR150C,1,-/+,-399.5635412931442,-17540.582054138184,106,0.5862068965517241,0.05821917808219178,0.002606995437757984
YPL078C,-1,-/-,-400.02700686454773,-17489.24824976921,106,0.5666666666666667,0.05821917808219178,0.002824245057571149
YLL009C,1,-/+,-400.5351496934891,-17739.57871568203,106,0.5806451612903226,0.06164383561643835,0.002824245057571149
YPL183W-A,-1,0/-,-401.39216923713684,-29002.80004119873,106,0.5625,0.06164383561643835,0.0030414946773843145
YCR003W,-1,0/-,-402.8783926963806,-29899.920469999313,106,0.5454545454545454,0.06164383561643835,0.00325874429719748
YOR187W,-1,-/-,-403.68512666225433,-18390.295407772064,106,0.5294117647058824,0.06164383561643835,0.003475993917010645
YML078W,-1,-/-,-404.73428428173065,-17700.705931067467,106,0.5142857142857142,0.06164383561643835,0.0036932435368238104
YDR377W,-1,-/-,-405.6210925579071,-18169.261633515358,106,0.5,0.06164383561643835,0.003910493156636976
YJR113C,-1,0/-,-405.9083124399185,-29869.171092629433,106,0.4864864864864865,0.06164383561643835,0.004127742776450141
YLR395C,-1,0/-,-407.1928854584694,-29901.61235564947,106,0.47368421052631576,0.06164383561643835,0.004344992396263307
YEL024W,-1,-/-,-407.34425032138824,-18415.706833541393,106,0.46153846153846156,0.06164383561643835,0.004562242016076472
YEL050C,-1,-/-,-407.42233061790466,-18362.744968414307,106,0.45,0.06164383561643835,0.004779491635889637
YER178W,-1,-/-,-407.916734457016,-17424.732263803482,106,0.43902439024390244,0.06164383561643835,0.0049967412557028025
YGL191W,1,-/+,-408.0220456123352,-18449.168311446905,106,0.4523809523809524,0.06506849315068493,0.0049967412557028025
YPL059W,-1,-/-,-408.4474545419216,-17576.715283840895,106,0.4418604651162791,0.06506849315068493,0.005213990875515968
