Gene A,Gene B,Score
YLR431C,YER154W,0.5846639275550842
YLR431C,YER017C,0.7004007697105408
YLR431C,YER125W,0.7598256468772888
YLR431C,YGR029W,0.654182493686676
YLR431C,YOR060C,0.5574225783348083
YLR431C,YNL304W,0.5305881500244141
YLR431C,YDR219C,0.7007067203521729
YLR431C,YOR266W,0.6573775410652161
YLR431C,YNL079C,0.8582186698913574
YLR431C,YGR132C,0.5558626055717468
YLR431C,YIL138C,0.4476068913936615
YLR431C,YGR231C,0.6125465035438538
YLR431C,YGR046W,0.4831137955188751
YLR431C,YNL213C,0.5420247912406921
YLR431C,YOR232W,0.7084181308746338
YLR431C,YOR037W,0.7709208130836487
YLR431C,YOR211C,0.7354677319526672
YLR431C,YOR326W,0.8252806663513184
YLR431C,YDL142C,0.43181613087654114
YLR431C,YJR144W,0.453788697719574
YLR431C,YJL104W,0.3804696500301361
YLR431C,YNL064C,0.5565189123153687
YLR431C,YPL098C,0.6758960485458374
YLR431C,YKR065C,0.6258721351623535
YLR431C,YKR042W,0.45450568199157715
YLR431C,YLR008C,0.5607361197471619
YLR431C,YPR140W,0.6092500686645508
YLR431C,YML091C,0.765242338180542
YLR431C,YDR296W,0.7612791657447815
YLR431C,YGR181W,0.7098186016082764
YLR431C,YKL195W,0.4872681796550751
YLR431C,YJL143W,0.5513038039207458
YLR431C,YOR297C,0.6103807687759399
YLR431C,YGR033C,0.7311192154884338
YLR431C,YBR044C,0.5699164271354675
YLR431C,YDL217C,0.7729604840278625
YLR431C,YNR017W,0.6823299527168274
YLR431C,YDR079W,0.5049456357955933
YLR431C,YIL022W,0.5954747796058655
YLR431C,YPL063W,0.7002003192901611
YLR431C,YJL054W,0.793470025062561
YLR431C,YER058W,0.525948166847229
YLR431C,YJR135W-A,0.6523824334144592
YLR431C,YNL055C,0.6842686533927917
YLR431C,YEL020W-A,0.5944567322731018
YLR431C,YOL026C,0.5248225331306458
YLR431C,YPR131C,0.5816867351531982
YLR431C,YOR330C,0.7330117225646973
YLR431C,YCR020C,0.5522183775901794
YLR431C,YEL030W,0.8612223267555237
YLR431C,YJR034W,0.49610021710395813
YLR431C,YMR241W,0.6354494690895081
YLR431C,YFL036W,0.7927641868591309
YLR431C,YML061C,0.7804993987083435
YLR431C,YMR089C,0.8554015159606934
YLR431C,YJL116C,0.83348548412323
YLR431C,YDR393W,0.5851641297340393
YLR431C,YLR059C,0.6061497330665588
YLR431C,YIL051C,0.8828259706497192
YLR431C,YLL006W,0.7659938931465149
YLR431C,YNL310C,0.6576884984970093
YLR431C,YLR190W,0.757479190826416
YLR431C,YDL006W,0.5264405012130737
YLR431C,YHR083W,0.4592570960521698
YLR431C,YPR125W,0.5968270301818848
YLR431C,YMR060C,0.6904608011245728
YLR431C,YGR112W,0.679845929145813
YLR431C,YOL060C,0.7122288942337036
YLR431C,YNL026W,0.59149169921875
YLR431C,YDR470C,0.5790526270866394
YLR431C,YPR024W,0.7803729176521301
YLR431C,YCR079W,0.6626338362693787
YLR431C,YMR302C,0.6465309858322144
YLR431C,YLR163C,0.6645421385765076
YLR431C,YMR134W,0.35474252700805664
YLR431C,YHR024C,0.7091519236564636
YLR431C,YGR082W,0.5695905089378357
YLR431C,YNL131W,0.7704451680183411
YLR431C,YBR185C,0.5681256651878357
YLR431C,YMR203W,0.7925684452056885
YLR431C,YPR133W-A,0.6143321394920349
YLR431C,YBR212W,0.47916853427886963
YLR431C,YOR045W,0.7088700532913208
YLR431C,YGR101W,0.5537963509559631
YLR431C,YDR077W,0.6751775145530701
YLR431C,YNL070W,0.6271846294403076
YLR431C,YNL121C,0.6560536623001099
YLR431C,YLL013C,0.7320882081985474
YLR431C,YLR193C,0.5633383989334106
YLR431C,YIL065C,0.6169472336769104
YLR431C,YJL063C,0.6252959966659546
YLR431C,YGR144W,0.7556455135345459
YLR431C,YJR118C,0.5979296565055847
YLR431C,YLR259C,0.6872172951698303
YLR431C,YDR150W,0.6510626077651978
YLR431C,YDR258C,0.7352838516235352
YLR431C,YBR179C,0.7075613141059875
YLR431C,YLR393W,0.5725643038749695
YLR431C,YNL315C,0.6510931849479675
YLR431C,YLR355C,0.6221774220466614
YLR431C,YHR005C-A,0.7345489859580994
YLR431C,YMR012W,0.6835143566131592
YLR431C,YJL180C,0.4463081359863281
YLR431C,YKL137W,0.5369073748588562
YLR431C,YNL066W,0.5845414400100708
YLR431C,YMR275C,0.8487066626548767
YLR431C,YCR028C-A,0.5897297859191895
YLR431C,YBR091C,0.5066031813621521
YLR431C,YIL098C,0.7817621231079102
YLR431C,YBR192W,0.7415831685066223
YLR431C,YFL016C,0.7356007099151611
YLR431C,YDL029W,0.6870400309562683
YLR431C,YNL328C,0.7788590788841248
YLR431C,YMR098C,0.8211648464202881
YLR431C,YJR065C,0.6019431352615356
YLR431C,YOL095C,0.7999545931816101
YLR431C,YML104C,0.8043981194496155
YLR431C,YMR150C,0.5561203360557556
YLR431C,YKR036C,0.726067841053009
YLR431C,YAL010C,0.7958630919456482
YLR431C,YMR035W,0.5995312929153442
YLR431C,YOL009C,0.5437136888504028
YLR431C,YDR529C,0.5145221948623657
YLR431C,YOL076W,0.7726256251335144
YLR431C,YIL157C,0.6041759252548218
YLR431C,YLR368W,0.7897400259971619
YLR431C,YMR072W,0.5947647094726562
YLR431C,YPL189C-A,0.5450959205627441
YLR431C,YHR194W,0.6550979614257812
YLR431C,YOR147W,0.358752578496933
YLR431C,YGL219C,0.6840869188308716
YLR431C,YKL053C-A,0.7439749240875244
YLR431C,YHR120W,0.7727378606796265
YLR431C,YPR083W,0.7127547860145569
YLR431C,YOL027C,0.6874691843986511
YLR431C,YHR031C,0.7454839944839478
YLR431C,YJL112W,0.5552471280097961
YLR431C,YKL134C,0.6970905661582947
YLR431C,YLR304C,0.6370042562484741
YLR431C,YPL215W,0.7008211016654968
YLR431C,YMR211W,0.5377393960952759
YLR431C,YGR174C,0.5409867167472839
YLR431C,YGR028W,0.7171000838279724
YLR431C,YFL039C,0.8657331466674805
YLR431C,YGL055W,0.5062020421028137
YLR431C,YLL001W,0.7721259593963623
YLR431C,YKL084W,0.6490081548690796
YLR431C,YDL107W,0.7122637629508972
YLR431C,YJR120W,0.4669727683067322
YLR431C,YML058W,0.501738429069519
YLR431C,YLR038C,0.47133466601371765
YLR431C,YAL048C,0.6618461012840271
YLR431C,YIL062C,0.747346043586731
YLR431C,YDR375C,0.6634566187858582
YLR431C,YGL020C,0.5362449884414673
YLR431C,YLR370C,0.5339006781578064
YLR431C,YAL005C,0.8993892669677734
YLR431C,YKL013C,0.5830067992210388
YLR431C,YNR035C,0.6131287217140198
YLR431C,YLL009C,0.6405512690544128
YLR431C,YBR234C,0.6791046261787415
YLR431C,YGR062C,0.6823941469192505
YLR431C,YLL018C-A,0.5009744763374329
YLR431C,YDR231C,0.5729894638061523
YLR431C,YJR045C,0.6346614360809326
YLR431C,YDL198C,0.768593966960907
YLR431C,YDL239C,0.8051186203956604
YER169W,YER154W,0.812913715839386
YER169W,YER017C,0.5375515222549438
YER169W,YER125W,0.6728878021240234
YER169W,YGR029W,0.6265701651573181
YER169W,YOR060C,0.5747484564781189
YER169W,YNL304W,0.5827906131744385
YER169W,YDR219C,0.5386813282966614
YER169W,YOR266W,0.7064719200134277
YER169W,YNL079C,0.7022931575775146
YER169W,YGR132C,0.5747653841972351
YER169W,YIL138C,0.524053156375885
YER169W,YGR231C,0.48960191011428833
YER169W,YGR046W,0.612418532371521
YER169W,YNL213C,0.6392161250114441
YER169W,YOR232W,0.762905478477478
YER169W,YOR037W,0.5992710590362549
YER169W,YOR211C,0.8166988492012024
YER169W,YOR326W,0.5651949048042297
YER169W,YDL142C,0.604158341884613
YER169W,YJR144W,0.5585634708404541
YER169W,YJL104W,0.7419426441192627
YER169W,YNL064C,0.6164678335189819
YER169W,YPL098C,0.8217169046401978
YER169W,YKR065C,0.5234189033508301
YER169W,YKR042W,0.6571272015571594
YER169W,YLR008C,0.7734432816505432
YER169W,YPR140W,0.7029714584350586
YER169W,YML091C,0.7120509147644043
YER169W,YDR296W,0.7094846963882446
YER169W,YGR181W,0.5294289588928223
YER169W,YKL195W,0.554823637008667
YER169W,YJL143W,0.6613840460777283
YER169W,YOR297C,0.7683878540992737
YER169W,YGR033C,0.6997774839401245
YER169W,YBR044C,0.6039314866065979
YER169W,YDL217C,0.819866955280304
YER169W,YNR017W,0.7020437121391296
YER169W,YDR079W,0.7779378294944763
