Gene,Label,Score,Precision,Recall,False Positive Rate
YOR136W,-1,89.41455298662186,0.0,0.0,0.0002613012803762738
YDR178W,-1,89.05535727739334,0.0,0.0,0.0005226025607525476
YDR513W,-1,88.37568479776382,0.0,0.0,0.0007839038411288215
YKL150W,0,88.30155581235886,0.0,0.0,0.0007839038411288215
YPL004C,0,88.01628106832504,0.0,0.0,0.0007839038411288215
YFR049W,0,87.81466227769852,0.0,0.0,0.0007839038411288215
YKL016C,0,87.80843549966812,0.0,0.0,0.0007839038411288215
YDR041W,0,87.7449831366539,0.0,0.0,0.0007839038411288215
YER053C,-1,87.58036750555038,0.0,0.0,0.0010452051215050953
YNL081C,0,87.55066680908203,0.0,0.0,0.0010452051215050953
YGR254W,-1,87.52561575174332,0.0,0.0,0.0013065064018813691
YOR158W,0,87.50888305902481,0.0,0.0,0.0013065064018813691
YPL203W,-1,87.48438131809235,0.0,0.0,0.001567807682257643
YGR088W,-1,87.42633867263794,0.0,0.0,0.0018291089626339169
YHR008C,-1,87.3901572227478,0.0,0.0,0.0020904102430101905
YNR001C,0,87.34161120653152,0.0,0.0,0.0020904102430101905
YPL154C,-1,87.2583132982254,0.0,0.0,0.0023517115233864646
YBL038W,0,87.18960249423981,0.0,0.0,0.0023517115233864646
YCL035C,-1,87.16713154315948,0.0,0.0,0.0026130128037627383
YKL087C,0,87.11623007059097,0.0,0.0,0.0026130128037627383
YJR104C,-1,87.1109231710434,0.0,0.0,0.0028743140841390124
YIL098C,0,87.10750198364258,0.0,0.0,0.0028743140841390124
YBL099W,0,86.98988834023476,0.0,0.0,0.0028743140841390124
YPR100W,0,86.93458992242813,0.0,0.0,0.0028743140841390124
YDR377W,0,86.91176080703735,0.0,0.0,0.0028743140841390124
YGL161C,-1,86.84707725048065,0.0,0.0,0.003135615364515286
YFR053C,-1,86.80466139316559,0.0,0.0,0.00339691664489156
YDR100W,-1,86.79068946838379,0.0,0.0,0.0036582179252678338
YLR109W,-1,86.76115500926971,0.0,0.0,0.003919519205644107
YJL166W,-1,86.73140305280685,0.0,0.0,0.004180820486020381
YGR008C,0,86.70289134979248,0.0,0.0,0.004180820486020381
YNL252C,0,86.66938468813896,0.0,0.0,0.004180820486020381
YLR258W,-1,86.64777743816376,0.0,0.0,0.004442121766396656
YGL198W,-1,86.5574187040329,0.0,0.0,0.004703423046772929
YOR316C,-1,86.55162060260773,0.0,0.0,0.004964724327149203
YMR105C,-1,86.52393299341202,0.0,0.0,0.005226025607525477
YPL118W,0,86.51241439580917,0.0,0.0,0.005226025607525477
YBL078C,-1,86.49622225761414,0.0,0.0,0.005487326887901751
YGL006W,-1,86.49316763877869,0.0,0.0,0.005748628168278025
YKL141W,-1,86.46820747852325,0.0,0.0,0.006009929448654298
YPL087W,0,86.35942453145981,0.0,0.0,0.006009929448654298
YBR149W,-1,86.3248884677887,0.0,0.0,0.006271230729030572
YNL055C,1,86.28434282541275,0.04,0.009523809523809525,0.006271230729030572
YDR003W,-1,86.19774216413498,0.038461538461538464,0.009523809523809525,0.006532532009406846
YLR118C,0,86.17805337905884,0.038461538461538464,0.009523809523809525,0.006532532009406846
YNL156C,-1,86.15492570400238,0.037037037037037035,0.009523809523809525,0.00679383328978312
YDR074W,-1,86.14871281385422,0.03571428571428571,0.009523809523809525,0.007055134570159394
YER177W,-1,86.04947245121002,0.034482758620689655,0.009523809523809525,0.0073164358505356675
YCR036W,-1,86.0041920542717,0.03333333333333333,0.009523809523809525,0.007577737130911941
YDR276C,-1,85.99325740337372,0.03225806451612903,0.009523809523809525,0.007839038411288215
YPL225W,0,85.98364609479904,0.03225806451612903,0.009523809523809525,0.007839038411288215
YGR086C,-1,85.97443127632141,0.03125,0.009523809523809525,0.00810033969166449
YDL072C,0,85.93866354227066,0.03125,0.009523809523809525,0.00810033969166449
YDR129C,0,85.91175585985184,0.03125,0.009523809523809525,0.00810033969166449
YJL180C,0,85.89868485927582,0.03125,0.009523809523809525,0.00810033969166449
YNR037C,0,85.88358145952225,0.03125,0.009523809523809525,0.00810033969166449
YMR311C,-1,85.86941373348236,0.030303030303030304,0.009523809523809525,0.008361640972040762
YBR230C,0,85.8694058060646,0.030303030303030304,0.009523809523809525,0.008361640972040762
YBL045C,-1,85.86057764291763,0.029411764705882353,0.009523809523809525,0.008622942252417037
YMR139W,-1,85.84714221954346,0.02857142857142857,0.009523809523809525,0.008884243532793311
YGR253C,-1,85.83311247825623,0.027777777777777776,0.009523809523809525,0.009145544813169584
YKL138C,0,85.79940658807755,0.027777777777777776,0.009523809523809525,0.009145544813169584
YDR148C,0,85.78800791501999,0.027777777777777776,0.009523809523809525,0.009145544813169584
YOR157C,-1,85.74855560064316,0.02702702702702703,0.009523809523809525,0.009406846093545859
YGL040C,-1,85.72453612089157,0.02631578947368421,0.009523809523809525,0.009668147373922133
YJL048C,-1,85.71464514732361,0.02564102564102564,0.009523809523809525,0.009929448654298406
YBL030C,0,85.6758663058281,0.02564102564102564,0.009523809523809525,0.009929448654298406
YIL124W,-1,85.6688392162323,0.025,0.009523809523809525,0.01019074993467468
YGL187C,-1,85.62998622655869,0.024390243902439025,0.009523809523809525,0.010452051215050953
YDL046W,-1,85.62503355741501,0.023809523809523808,0.009523809523809525,0.010713352495427228
YHR001W-A,-1,85.59543180465698,0.023255813953488372,0.009523809523809525,0.010974653775803502
YBR139W,-1,85.5828543305397,0.022727272727272728,0.009523809523809525,0.011235955056179775
YNL160W,-1,85.5817940235138,0.022222222222222223,0.009523809523809525,0.01149725633655605
YKL100C,0,85.56630611419678,0.022222222222222223,0.009523809523809525,0.01149725633655605
YDR516C,-1,85.54766547679901,0.021739130434782608,0.009523809523809525,0.011758557616932322
YPL173W,0,85.53801435232162,0.021739130434782608,0.009523809523809525,0.011758557616932322
YLR270W,-1,85.52424484491348,0.02127659574468085,0.009523809523809525,0.012019858897308597
YBL064C,-1,85.5214529633522,0.020833333333333332,0.009523809523809525,0.012281160177684871
YOR347C,-1,85.51740396022797,0.02040816326530612,0.009523809523809525,0.012542461458061144
YNL045W,-1,85.50965774059296,0.02,0.009523809523809525,0.012803762738437419
YMR110C,0,85.50863045454025,0.02,0.009523809523809525,0.012803762738437419
YNL274C,-1,85.4940076470375,0.0196078431372549,0.009523809523809525,0.013065064018813691
YML004C,-1,85.48720997571945,0.019230769230769232,0.009523809523809525,0.013326365299189966
YMR152W,-1,85.48586219549179,0.018867924528301886,0.009523809523809525,0.01358766657956624
YOR285W,0,85.45767921209335,0.018867924528301886,0.009523809523809525,0.01358766657956624
YBR052C,0,85.42557346820831,0.018867924528301886,0.009523809523809525,0.01358766657956624
YDL124W,-1,85.41944402456284,0.018518518518518517,0.009523809523809525,0.013848967859942513
YOR374W,-1,85.35926675796509,0.01818181818181818,0.009523809523809525,0.014110269140318788
YOR045W,0,85.35327643156052,0.01818181818181818,0.009523809523809525,0.014110269140318788
YPR028W,-1,85.32809233665466,0.017857142857142856,0.009523809523809525,0.01437157042069506
YNL015W,-1,85.32349342107773,0.017543859649122806,0.009523809523809525,0.014632871701071335
YDL134C,-1,85.27474683523178,0.017241379310344827,0.009523809523809525,0.01489417298144761
YGL191W,-1,85.22576552629471,0.01694915254237288,0.009523809523809525,0.015155474261823882
YIL034C,0,85.2030776143074,0.01694915254237288,0.009523809523809525,0.015155474261823882
YIR037W,-1,85.19384664297104,0.016666666666666666,0.009523809523809525,0.015416775542200157
YJR121W,0,85.18884313106537,0.016666666666666666,0.009523809523809525,0.015416775542200157
YIR036C,0,85.17988312244415,0.016666666666666666,0.009523809523809525,0.015416775542200157
YML092C,-1,85.17177402973175,0.01639344262295082,0.009523809523809525,0.01567807682257643
YNL134C,0,85.16187655925751,0.01639344262295082,0.009523809523809525,0.01567807682257643
YDR511W,-1,85.13417357206345,0.016129032258064516,0.009523809523809525,0.015939378102952706
YPR098C,0,85.08890199661255,0.016129032258064516,0.009523809523809525,0.015939378102952706
YPR155C,0,85.08529007434845,0.016129032258064516,0.009523809523809525,0.015939378102952706
YNL137C,0,85.08103674650192,0.016129032258064516,0.009523809523809525,0.015939378102952706
YJL101C,-1,85.07113701105118,0.015873015873015872,0.009523809523809525,0.01620067938332898
YHR113W,-1,85.05034101009369,0.015625,0.009523809523809525,0.01646198066370525
YKL167C,0,85.0463856458664,0.015625,0.009523809523809525,0.01646198066370525
YJR059W,-1,85.02936869859695,0.015384615384615385,0.009523809523809525,0.016723281944081524
YNR036C,0,85.00380349159241,0.015384615384615385,0.009523809523809525,0.016723281944081524
YMR256C,-1,84.99838840961456,0.015151515151515152,0.009523809523809525,0.0169845832244578
YOR132W,-1,84.99501198530197,0.014925373134328358,0.009523809523809525,0.017245884504834073
YOL071W,0,84.96508407592773,0.014925373134328358,0.009523809523809525,0.017245884504834073
YHL021C,0,84.94805732369423,0.014925373134328358,0.009523809523809525,0.017245884504834073
YLL026W,-1,84.9116804599762,0.014705882352941176,0.009523809523809525,0.017507185785210346
YHR190W,-1,84.87391620874405,0.014492753623188406,0.009523809523809525,0.017768487065586622
