Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Dropout_OnlyPos/Control_x_b_113x2000x53_lr0.01_batch50_hiddenDrop0.1_Train_/
./Yeast Resources/Pairwise/Spell/Dropout_OnlyPos/Control_x_b_113x2000x53_lr0.01_batch50_hiddenDrop0.1_Test_/
100 Batch Cumulative Loss: 452.65493392944336
Time for 100 Batches: 0.046632071336110435
100 Batch Cumulative Loss: 359.3859775066376
Time for 100 Batches: 0.408324134349823
100 Batch Cumulative Loss: 339.7402732372284
Time for 100 Batches: 0.40206586917241416
100 Batch Cumulative Loss: 325.077348947525
Time for 100 Batches: 0.4058377146720886
100 Batch Cumulative Loss: 321.6139061450958
Time for 100 Batches: 0.4022343516349792
100 Batch Cumulative Loss: 313.1364221572876
Time for 100 Batches: 0.4069115956624349
100 Batch Cumulative Loss: 315.98817348480225
Time for 100 Batches: 0.4041464885075887
100 Batch Cumulative Loss: 307.45155119895935
Time for 100 Batches: 0.405472199122111
100 Batch Cumulative Loss: 306.5457751750946
Time for 100 Batches: 0.40177950461705525
100 Batch Cumulative Loss: 304.31554985046387
Time for 100 Batches: 0.4109371542930603
100 Batch Cumulative Loss: 298.98191952705383
Time for 100 Batches: 0.4021402438481649
100 Batch Cumulative Loss: 293.65852451324463
Time for 100 Batches: 0.39969409704208375
100 Batch Cumulative Loss: 292.42139434814453
Time for 100 Batches: 0.40575784047444663
100 Batch Cumulative Loss: 293.8349003791809
Time for 100 Batches: 0.40398628314336144
100 Batch Cumulative Loss: 288.37771344184875
Time for 100 Batches: 0.40584916273752847
100 Batch Cumulative Loss: 289.6427128314972
Time for 100 Batches: 0.40099560022354125
100 Batch Cumulative Loss: 288.87500500679016
Time for 100 Batches: 0.4037318229675293
100 Batch Cumulative Loss: 281.54903626441956
Time for 100 Batches: 0.3991497278213501
100 Batch Cumulative Loss: 285.49270391464233
Time for 100 Batches: 0.4026726881663005
100 Batch Cumulative Loss: 272.6832250356674
Time for 100 Batches: 0.40064595540364584
100 Batch Cumulative Loss: 274.0780837535858
Time for 100 Batches: 0.40362327098846434
100 Batch Cumulative Loss: 274.43031764030457
Time for 100 Batches: 0.39811166922251384
100 Batch Cumulative Loss: 275.73677468299866
Time for 100 Batches: 0.4036580284436544
100 Batch Cumulative Loss: 275.5925724506378
Time for 100 Batches: 0.40288259585698444
100 Batch Cumulative Loss: 277.4481990337372
Time for 100 Batches: 0.40874512990315753
100 Batch Cumulative Loss: 273.32916164398193
Time for 100 Batches: 0.39994386037190754
100 Batch Cumulative Loss: 272.9464908838272
Time for 100 Batches: 0.40277653535207114
100 Batch Cumulative Loss: 273.1578496694565
Time for 100 Batches: 0.3998619000116984
100 Batch Cumulative Loss: 271.4724934101105
Time for 100 Batches: 0.40417036215464275
100 Batch Cumulative Loss: 266.7667090892792
Time for 100 Batches: 0.4030805627504985
100 Batch Cumulative Loss: 265.0413627624512
Time for 100 Batches: 0.39856026967366537
100 Batch Cumulative Loss: 265.2307770252228
Time for 100 Batches: 0.40339600245157875
100 Batch Cumulative Loss: 260.06093168258667
Time for 100 Batches: 0.401296329498291
100 Batch Cumulative Loss: 257.67916905879974
Time for 100 Batches: 0.40933891932169597
100 Batch Cumulative Loss: 260.6992392539978
Time for 100 Batches: 0.4041205644607544
100 Batch Cumulative Loss: 253.04214882850647
Time for 100 Batches: 0.40460968812306725
100 Batch Cumulative Loss: 257.57499063014984
Time for 100 Batches: 0.3995408773422241
100 Batch Cumulative Loss: 255.81938099861145
Time for 100 Batches: 0.39937858978907265
100 Batch Cumulative Loss: 251.09627401828766
Time for 100 Batches: 0.4001384894053141
100 Batch Cumulative Loss: 248.60023736953735
Time for 100 Batches: 0.4083895325660706
100 Batch Cumulative Loss: 251.4947725534439
Time for 100 Batches: 0.40455741484959923
100 Batch Cumulative Loss: 248.66885340213776
Time for 100 Batches: 0.4032243768374125
100 Batch Cumulative Loss: 245.46617472171783
Time for 100 Batches: 0.4000541687011719
100 Batch Cumulative Loss: 246.51972937583923
Time for 100 Batches: 0.4028397798538208
100 Batch Cumulative Loss: 243.78458046913147
Time for 100 Batches: 0.4007767796516418
100 Batch Cumulative Loss: 247.84075248241425
Time for 100 Batches: 0.3964063366254171
100 Batch Cumulative Loss: 246.3669741153717
Time for 100 Batches: 0.40120647350947064
100 Batch Cumulative Loss: 246.26741921901703
Time for 100 Batches: 0.39880005121231077
100 Batch Cumulative Loss: 244.25426149368286
Time for 100 Batches: 0.4018203814824422
100 Batch Cumulative Loss: 241.75105392932892
Time for 100 Batches: 0.4013953447341919
100 Batch Cumulative Loss: 244.55788600444794
Time for 100 Batches: 0.40444450775782265
100 Batch Cumulative Loss: 243.4681544303894
Time for 100 Batches: 0.394947350025177
100 Batch Cumulative Loss: 242.63243925571442
Time for 100 Batches: 0.40374338229497275
100 Batch Cumulative Loss: 239.33886539936066
Time for 100 Batches: 0.4043751160303752
100 Batch Cumulative Loss: 243.92251765727997
Time for 100 Batches: 0.4016387701034546
100 Batch Cumulative Loss: 238.45714008808136
Time for 100 Batches: 0.4018995761871338
100 Batch Cumulative Loss: 241.30132448673248
Time for 100 Batches: 0.4034004330635071
100 Batch Cumulative Loss: 240.60287714004517
Time for 100 Batches: 0.4014855146408081
100 Batch Cumulative Loss: 242.70997965335846
Time for 100 Batches: 0.4010112166404724
100 Batch Cumulative Loss: 236.47903668880463
Time for 100 Batches: 0.4054736852645874
100 Batch Cumulative Loss: 237.0234431028366
Time for 100 Batches: 0.4042308211326599
100 Batch Cumulative Loss: 236.7723809480667
Time for 100 Batches: 0.40870023171106973
100 Batch Cumulative Loss: 245.9381968975067
Time for 100 Batches: 0.4037076433499654
100 Batch Cumulative Loss: 240.37804448604584
Time for 100 Batches: 0.4003836512565613
100 Batch Cumulative Loss: 235.1247262954712
Time for 100 Batches: 0.40133870045344033
100 Batch Cumulative Loss: 229.06342923641205
Time for 100 Batches: 0.4037829915682475
100 Batch Cumulative Loss: 231.9721601009369
Time for 100 Batches: 0.40552569230397545
100 Batch Cumulative Loss: 233.8167827129364
Time for 100 Batches: 0.40577337741851804
100 Batch Cumulative Loss: 236.8807648420334
Time for 100 Batches: 0.40609893401463826
100 Batch Cumulative Loss: 236.1260495185852
Time for 100 Batches: 0.4010082562764486
100 Batch Cumulative Loss: 231.75631523132324
Time for 100 Batches: 0.40032347838083904
100 Batch Cumulative Loss: 236.1085833311081
Time for 100 Batches: 0.40597819089889525
100 Batch Cumulative Loss: 231.85696005821228
Time for 100 Batches: 0.40664913654327395
100 Batch Cumulative Loss: 229.77638494968414
Time for 100 Batches: 0.4013270894686381
100 Batch Cumulative Loss: 231.21571016311646
Time for 100 Batches: 0.40455965598424276
100 Batch Cumulative Loss: 228.34949386119843
Time for 100 Batches: 0.39723270336786903
100 Batch Cumulative Loss: 231.6707422733307
Time for 100 Batches: 0.40328159332275393
100 Batch Cumulative Loss: 229.0056881904602
Time for 100 Batches: 0.40088762442270914
100 Batch Cumulative Loss: 227.33918690681458
Time for 100 Batches: 0.40510589281717935
100 Batch Cumulative Loss: 233.34343230724335
Time for 100 Batches: 0.3991383711496989
100 Batch Cumulative Loss: 228.85429990291595
Time for 100 Batches: 0.40229888359705607
100 Batch Cumulative Loss: 228.260706782341
Time for 100 Batches: 0.40741421381632487
100 Batch Cumulative Loss: 228.67573475837708
Time for 100 Batches: 0.398559300104777
100 Batch Cumulative Loss: 224.8483817577362
