Gene,Label,Annos,Score,Background Score,Precision,Recall,False Positive Rate
YGR103W,-1,-/-,39.17363129556179,1389.3946375399828,0.0,0.0,0.0002802690582959641
YDL135C,-1,-/-,38.77308775484562,1247.296781808138,0.0,0.0,0.0005605381165919282
YCL031C,-1,-/-,37.46129287779331,1300.6224943473935,0.0,0.0,0.0008408071748878924
YPR088C,-1,-/-,37.30604001879692,1256.0280604884028,0.0,0.0,0.0011210762331838565
YCL025C,-1,-/-,37.230840876698494,1132.9757123291492,0.0,0.0,0.0014013452914798206
YGL191W,-1,-/-,36.64965559542179,1211.1322408393025,0.0,0.0,0.0016816143497757848
YPL050C,1,+/+,35.88921430706978,1303.409836396575,0.14285714285714285,0.0136986301369863,0.0016816143497757848
YML126C,-1,-/-,35.88456531614065,1000.8218998387456,0.125,0.0136986301369863,0.001961883408071749
YDR372C,-1,-/-,35.725201442837715,1307.1635173112154,0.1111111111111111,0.0136986301369863,0.002242152466367713
YDL095W,1,+/+,35.06004982441664,958.8634843304753,0.2,0.0273972602739726,0.002242152466367713
YKL196C,-1,-/-,34.8907268717885,1051.3265991285443,0.18181818181818182,0.0273972602739726,0.002522421524663677
YLR335W,-1,-/-,34.84345589578152,1339.8226618766785,0.16666666666666666,0.0273972602739726,0.002802690582959641
YER052C,-1,-/-,34.65071939677,1040.53553943336,0.15384615384615385,0.0273972602739726,0.003082959641255605
YER001W,1,+/+,34.245856419205666,1190.2616456896067,0.21428571428571427,0.0410958904109589,0.003082959641255605
YEL051W,-1,-/-,34.23402039706707,1240.1121680885553,0.2,0.0410958904109589,0.0033632286995515697
YKL081W,-1,-/-,34.2059151828289,1142.0518876612186,0.1875,0.0410958904109589,0.0036434977578475337
YMR309C,-1,-/-,34.034027472138405,1157.3757353201509,0.17647058823529413,0.0410958904109589,0.003923766816143498
YJL138C,-1,-/-,33.862677462399006,1115.3008411973715,0.16666666666666666,0.0410958904109589,0.004204035874439462
YOR254C,-1,-/-,33.844354420900345,1017.421257764101,0.15789473684210525,0.0410958904109589,0.004484304932735426
YOR142W,-1,-/-,33.80315001308918,1324.015789464116,0.15,0.0410958904109589,0.00476457399103139
YJR126C,-1,-/-,33.62111645936966,1146.4619815647602,0.14285714285714285,0.0410958904109589,0.005044843049327354
YOR147W,-1,-/-,33.60052599012852,1162.0933193713427,0.13636363636363635,0.0410958904109589,0.005325112107623318
YGR185C,-1,-/-,33.458572432398796,1274.2540804445744,0.13043478260869565,0.0410958904109589,0.005605381165919282
YGR264C,-1,-/-,33.35501593351364,1021.5081472173333,0.125,0.0410958904109589,0.005885650224215246
YDL004W,-1,-/-,33.298587545752525,1041.1538211107254,0.12,0.0410958904109589,0.00616591928251121
YGR214W,-1,-/-,33.126501090824604,1176.664952583611,0.11538461538461539,0.0410958904109589,0.006446188340807175
YOR361C,-1,-/-,33.10271266847849,1219.1190390065312,0.1111111111111111,0.0410958904109589,0.006726457399103139
YGR229C,-1,-/-,33.03661324083805,1163.5695880129933,0.10714285714285714,0.0410958904109589,0.007006726457399103
YKR072C,-1,-/-,32.92130398750305,903.9658800885081,0.10344827586206896,0.0410958904109589,0.0072869955156950675
YMR312W,-1,-/-,32.88633534312248,1156.0836833715439,0.1,0.0410958904109589,0.0075672645739910315
YJL014W,-1,-/-,32.79801321774721,1082.6050383076072,0.0967741935483871,0.0410958904109589,0.007847533632286996
YOR095C,-1,-/-,32.598459765315056,1138.7758790552616,0.09375,0.0410958904109589,0.008127802690582959
YGL137W,-1,-/-,32.58917160332203,1041.8174052610993,0.09090909090909091,0.0410958904109589,0.008408071748878924
YPL211W,-1,-/-,32.55259057879448,1209.6321804523468,0.08823529411764706,0.0410958904109589,0.008688340807174889
YFL005W,-1,-/-,32.50795444846153,998.721206240356,0.08571428571428572,0.0410958904109589,0.008968609865470852
YBL033C,-1,-/-,32.359604105353355,1243.3872538879514,0.08333333333333333,0.0410958904109589,0.009248878923766817
YBR221C,-1,-/-,32.29736126959324,1045.3231559842825,0.08108108108108109,0.0410958904109589,0.00952914798206278
YNL001W,-1,-/-,32.1218783184886,1340.5212236270308,0.07894736842105263,0.0410958904109589,0.009809417040358745
YJL186W,1,+/+,31.963280722498894,1008.2633920833468,0.10256410256410256,0.0547945205479452,0.009809417040358745
YMR153W,-1,-/-,31.9401146620512,1163.0451376959682,0.1,0.0547945205479452,0.010089686098654708
YGR072W,-1,-/-,31.609208285808563,1173.6182673946023,0.0975609756097561,0.0547945205479452,0.010369955156950673
YKR031C,-1,-/-,31.416066840291023,1082.5767042338848,0.09523809523809523,0.0547945205479452,0.010650224215246636
YKL082C,-1,-/-,31.279761478304863,1208.8808452785015,0.09302325581395349,0.0547945205479452,0.010930493273542601
YMR290C,-1,-/-,31.064906232059002,1257.6206328123808,0.09090909090909091,0.0547945205479452,0.011210762331838564
YAL032C,-1,-/-,31.051110327243805,1010.5240367129445,0.08888888888888889,0.0547945205479452,0.01149103139013453
YER127W,-1,-/-,30.51943576335907,1199.73377019912,0.08695652173913043,0.0547945205479452,0.011771300448430493
YDL192W,-1,-/-,30.47564545273781,1152.4109004065394,0.0851063829787234,0.0547945205479452,0.012051569506726457
YLR150W,-1,-/-,30.444046892225742,1125.9303664118052,0.08333333333333333,0.0547945205479452,0.01233183856502242
YDL175C,-1,-/-,30.435264453291893,1184.3714719563723,0.08163265306122448,0.0547945205479452,0.012612107623318386
YDL128W,-1,-/-,30.209323279559612,1129.9638104066253,0.08,0.0547945205479452,0.01289237668161435
YPL179W,-1,-/-,30.152878768742085,908.7884548529983,0.0784313725490196,0.0547945205479452,0.013172645739910314
YCL029C,-1,-/-,30.1445082873106,1047.3428993076086,0.07692307692307693,0.0547945205479452,0.013452914798206279
YDR485C,-1,-/-,30.142152339220047,1157.7352273464203,0.07547169811320754,0.0547945205479452,0.013733183856502242
YJL033W,-1,-/-,30.057550504803658,1093.693630002439,0.07407407407407407,0.0547945205479452,0.014013452914798207
YJL050W,-1,-/-,30.015938580036163,1201.4393772259355,0.07272727272727272,0.0547945205479452,0.01429372197309417
YBR143C,-1,-/-,29.95184788107872,1230.0150498449802,0.07142857142857142,0.0547945205479452,0.014573991031390135
YPR163C,-1,-/-,29.855709813535213,1152.6711747050285,0.07017543859649122,0.0547945205479452,0.014854260089686098
YBL011W,-1,-/-,29.795694574713707,1078.3705004304647,0.06896551724137931,0.0547945205479452,0.015134529147982063
YDR377W,-1,-/-,29.770332410931587,1006.7185556441545,0.06779661016949153,0.0547945205479452,0.015414798206278026
YPR024W,-1,-/-,29.582110106945038,903.7086641639471,0.06666666666666667,0.0547945205479452,0.01569506726457399
YDR091C,-1,-/-,29.521595910191536,1100.1525931879878,0.06557377049180328,0.0547945205479452,0.015975336322869956
