Batch 0 Loss:	0.6815527677536011
Batch 0 Time:	0.12770755290985109 minutes
Batch 100 Loss:	57.85534459352493
Batch 100 Time:	1.9680746952692667 minutes
Batch 200 Loss:	52.41678440570831
Batch 200 Time:	1.9259694417317708 minutes
Batch 300 Loss:	50.82050150632858
Batch 300 Time:	1.9189604759216308 minutes
Batch 400 Loss:	49.45020419359207
Batch 400 Time:	1.92330402135849 minutes
Batch 500 Loss:	48.01001185178757
Batch 500 Time:	1.9579913338025412 minutes
Batch 600 Loss:	45.66597194969654
Batch 600 Time:	1.9460918029149374 minutes
Batch 700 Loss:	44.694256529212
Batch 700 Time:	1.921189836661021 minutes
Batch 800 Loss:	43.79436393082142
Batch 800 Time:	1.9376319686571757 minutes
Batch 900 Loss:	43.231582686305046
Batch 900 Time:	1.9280027151107788 minutes
Batch 1000 Loss:	43.114430248737335
Batch 1000 Time:	1.9175989389419557 minutes
Batch 1100 Loss:	42.649737134575844
Batch 1100 Time:	1.9190061291058857 minutes
Batch 1200 Loss:	42.602365896105766
Batch 1200 Time:	1.9334134697914123 minutes
Batch 1300 Loss:	39.207625433802605
Batch 1300 Time:	1.9251774032910665 minutes
Batch 1400 Loss:	41.0539228618145
Batch 1400 Time:	1.9140039046605428 minutes
Batch 1500 Loss:	39.74576826393604
Batch 1500 Time:	1.9269429167111716 minutes
Batch 1600 Loss:	39.01391853392124
Batch 1600 Time:	1.9226034561793008 minutes
Batch 1700 Loss:	36.163027718663216
Batch 1700 Time:	1.9321062445640564 minutes
Batch 1800 Loss:	37.97106786072254
Batch 1800 Time:	1.9267538825670878 minutes
Batch 1900 Loss:	36.479761347174644
Batch 1900 Time:	1.9506924072901408 minutes
Batch 2000 Loss:	39.083758279681206
Batch 2000 Time:	1.921349048614502 minutes
Batch 2100 Loss:	37.615088775753975
Batch 2100 Time:	1.9233900904655457 minutes
Batch 2200 Loss:	37.31318858265877
Batch 2200 Time:	1.9446338733037314 minutes
Batch 2300 Loss:	37.06717902421951
Batch 2300 Time:	1.9166314204533894 minutes
Batch 2400 Loss:	34.98200608789921
Batch 2400 Time:	1.9155721147855123 minutes
Batch 2500 Loss:	35.07648314535618
Batch 2500 Time:	1.9119861682256063 minutes
Batch 2600 Loss:	34.69799504429102
Batch 2600 Time:	1.938993767897288 minutes
Batch 2700 Loss:	33.873459078371525
Batch 2700 Time:	1.916492478052775 minutes
Batch 2800 Loss:	32.980094499886036
Batch 2800 Time:	1.9470001856486003 minutes
Batch 2900 Loss:	34.08905018121004
Batch 2900 Time:	1.9240585803985595 minutes
Batch 3000 Loss:	34.20088294893503
Batch 3000 Time:	1.9545556783676148 minutes
Batch 3100 Loss:	34.49271936714649
Batch 3100 Time:	1.8983882864316304 minutes
Batch 3200 Loss:	31.829456567764282
Batch 3200 Time:	1.9207477927207948 minutes
Batch 3300 Loss:	31.031575061380863
Batch 3300 Time:	1.9154707034428915 minutes
Batch 3400 Loss:	33.456386275589466
Batch 3400 Time:	1.948710270722707 minutes
Batch 3500 Loss:	32.03072648495436
Batch 3500 Time:	1.938557235399882 minutes
Batch 3600 Loss:	32.423767894506454
Batch 3600 Time:	1.9329593340555826 minutes
Batch 3700 Loss:	33.976571187376976
Batch 3700 Time:	1.9209943771362306 minutes
Batch 3800 Loss:	33.40008594840765
Batch 3800 Time:	1.9486725131670635 minutes
Batch 3900 Loss:	33.67581295967102
Batch 3900 Time:	1.9302086393038431 minutes
Batch 4000 Loss:	33.30198412388563
Batch 4000 Time:	1.9249841213226317 minutes
Batch 4100 Loss:	31.643325217068195
Batch 4100 Time:	1.9241769631703696 minutes
Batch 4200 Loss:	30.94743523001671
Batch 4200 Time:	1.9315201838811238 minutes
Batch 4300 Loss:	29.07428489625454
Batch 4300 Time:	1.9445479114850361 minutes
Batch 4400 Loss:	28.480317935347557
Batch 4400 Time:	1.9492218414942424 minutes
Batch 4500 Loss:	30.546419017016888
Batch 4500 Time:	1.9445813337961833 minutes
