Batch 0 Loss:	0.7135167717933655
Batch 0 Time:	0.13002158800760905 minutes
Batch 100 Loss:	61.239064544439316
Batch 100 Time:	1.9340917587280273 minutes
Batch 200 Loss:	50.66516500711441
Batch 200 Time:	1.933089812596639 minutes
Batch 300 Loss:	50.39038208127022
Batch 300 Time:	1.932559593518575 minutes
Batch 400 Loss:	48.236839801073074
Batch 400 Time:	1.9433704217274983 minutes
Batch 500 Loss:	44.46871967613697
Batch 500 Time:	1.955350943406423 minutes
Batch 600 Loss:	45.15851217508316
Batch 600 Time:	1.9658771753311157 minutes
Batch 700 Loss:	43.11132302880287
Batch 700 Time:	1.9291969418525696 minutes
Batch 800 Loss:	44.079438745975494
Batch 800 Time:	1.9311389446258544 minutes
Batch 900 Loss:	43.23887076973915
Batch 900 Time:	1.948565701643626 minutes
Batch 1000 Loss:	42.0896063297987
Batch 1000 Time:	1.9474827249844868 minutes
Batch 1100 Loss:	42.50542499125004
Batch 1100 Time:	1.921837067604065 minutes
Batch 1200 Loss:	41.95084190368652
Batch 1200 Time:	1.9410521030426025 minutes
Batch 1300 Loss:	38.62191519141197
Batch 1300 Time:	1.936439577738444 minutes
Batch 1400 Loss:	39.13667303323746
Batch 1400 Time:	1.9536589543024698 minutes
Batch 1500 Loss:	38.22101689875126
Batch 1500 Time:	1.9507707834243775 minutes
Batch 1600 Loss:	36.33305104076862
Batch 1600 Time:	1.9344386299451193 minutes
Batch 1700 Loss:	36.56972651183605
Batch 1700 Time:	1.9184080044428506 minutes
Batch 1800 Loss:	36.51903408765793
Batch 1800 Time:	1.9316191911697387 minutes
Batch 1900 Loss:	37.60535638034344
Batch 1900 Time:	1.8987606485684714 minutes
Batch 2000 Loss:	33.47878950834274
Batch 2000 Time:	1.9505274375279744 minutes
Batch 2100 Loss:	35.32500749826431
Batch 2100 Time:	1.9404887755711873 minutes
Batch 2200 Loss:	34.86283302307129
Batch 2200 Time:	1.9263563394546508 minutes
Batch 2300 Loss:	36.00032624602318
Batch 2300 Time:	1.9432244261105855 minutes
Batch 2400 Loss:	31.30138471722603
Batch 2400 Time:	1.9378795862197875 minutes
Batch 2500 Loss:	35.71757812798023
Batch 2500 Time:	1.9159901936848958 minutes
Batch 2600 Loss:	32.52400191873312
Batch 2600 Time:	1.9244243860244752 minutes
Batch 2700 Loss:	32.18089062720537
Batch 2700 Time:	1.9455545703570047 minutes
Batch 2800 Loss:	32.544455006718636
Batch 2800 Time:	1.9336021145184834 minutes
Batch 2900 Loss:	29.812917955219746
Batch 2900 Time:	1.9575347582499185 minutes
Batch 3000 Loss:	32.93571416288614
Batch 3000 Time:	1.9653982321421306 minutes
Batch 3100 Loss:	30.46889990568161
Batch 3100 Time:	1.9410351037979126 minutes
Batch 3200 Loss:	30.439124636352062
Batch 3200 Time:	1.9443371017773947 minutes
Batch 3300 Loss:	30.762307852506638
Batch 3300 Time:	1.939108125368754 minutes
Batch 3400 Loss:	29.610335052013397
Batch 3400 Time:	1.9141468405723572 minutes
Batch 3500 Loss:	31.750870294868946
