Batch 0 Loss:	0.697806179523468
Batch 0 Time:	0.12901679277420045 minutes
Batch 100 Loss:	60.918153405189514
Batch 100 Time:	1.9912973801294962 minutes
Batch 200 Loss:	53.16381958127022
Batch 200 Time:	2.022955894470215 minutes
Batch 300 Loss:	51.191864013671875
Batch 300 Time:	2.0139477411905924 minutes
Batch 400 Loss:	48.43238477408886
Batch 400 Time:	2.0095942497253416 minutes
Batch 500 Loss:	49.869934022426605
Batch 500 Time:	1.9675983746846517 minutes
Batch 600 Loss:	46.11917561292648
Batch 600 Time:	2.0109860142072042 minutes
Batch 700 Loss:	46.238482639193535
Batch 700 Time:	1.9958359718322753 minutes
Batch 800 Loss:	42.58859419822693
Batch 800 Time:	1.990487277507782 minutes
Batch 900 Loss:	45.90743499994278
Batch 900 Time:	1.9950669288635254 minutes
Batch 1000 Loss:	41.41651025414467
Batch 1000 Time:	2.020004145304362 minutes
Batch 1100 Loss:	41.3262565433979
Batch 1100 Time:	1.9811487476030984 minutes
Batch 1200 Loss:	40.85022510588169
Batch 1200 Time:	2.0247745951016745 minutes
Batch 1300 Loss:	39.7479637414217
Batch 1300 Time:	2.00198233127594 minutes
Batch 1400 Loss:	38.89322780072689
Batch 1400 Time:	1.9958850145339966 minutes
Batch 1500 Loss:	38.55180886387825
Batch 1500 Time:	2.008608412742615 minutes
Batch 1600 Loss:	38.3363531678915
Batch 1600 Time:	1.9987214088439942 minutes
Batch 1700 Loss:	38.79477933049202
Batch 1700 Time:	2.0177408258120217 minutes
Batch 1800 Loss:	37.90128917992115
Batch 1800 Time:	1.9950462023417155 minutes
Batch 1900 Loss:	37.58189383894205
Batch 1900 Time:	1.968807009855906 minutes
Batch 2000 Loss:	36.84514960646629
Batch 2000 Time:	1.9666499892870586 minutes
Batch 2100 Loss:	36.09689461439848
Batch 2100 Time:	1.9722473859786986 minutes
Batch 2200 Loss:	37.50478568673134
Batch 2200 Time:	1.9866122643152873 minutes
Batch 2300 Loss:	36.33226386457682
Batch 2300 Time:	1.9785223404566448 minutes
Batch 2400 Loss:	34.08521182835102
Batch 2400 Time:	1.9811214367548624 minutes
Batch 2500 Loss:	34.75243052840233
Batch 2500 Time:	1.9996934851010641 minutes
Batch 2600 Loss:	33.5687008947134
Batch 2600 Time:	2.0034048398335775 minutes
Batch 2700 Loss:	36.36361341178417
Batch 2700 Time:	2.000393605232239 minutes
Batch 2800 Loss:	31.782639965415
Batch 2800 Time:	2.0043349623680116 minutes
Batch 2900 Loss:	34.05228701978922
Batch 2900 Time:	1.9907046238581338 minutes
Batch 3000 Loss:	32.88856393098831
Batch 3000 Time:	1.9850459019343059 minutes
Batch 3100 Loss:	31.75891762971878
Batch 3100 Time:	1.9876384258270263 minutes
Batch 3200 Loss:	34.13353656232357
Batch 3200 Time:	1.9793338179588318 minutes
Batch 3300 Loss:	33.49950458109379
Batch 3300 Time:	1.9868908166885375 minutes
Batch 3400 Loss:	32.17565719038248
Batch 3400 Time:	2.0184265772501626 minutes
Batch 3500 Loss:	32.20145187526941
Batch 3500 Time:	1.9942310214042664 minutes
Batch 3600 Loss:	28.225617066025734
Batch 3600 Time:	1.9969980518023174 minutes
Batch 3700 Loss:	32.408616840839386
Batch 3700 Time:	1.9927886923154194 minutes
Batch 3800 Loss:	29.444322884082794
Batch 3800 Time:	1.9982113321622212 minutes
Batch 3900 Loss:	29.958623982965946
Batch 3900 Time:	1.96793053150177 minutes
Batch 4000 Loss:	32.4245460703969
Batch 4000 Time:	1.965931248664856 minutes
Batch 4100 Loss:	29.314803034067154
Batch 4100 Time:	2.0116336504618326 minutes
Batch 4200 Loss:	31.389274142682552
Batch 4200 Time:	1.9743302663167317 minutes
Batch 4300 Loss:	29.093676514923573
Batch 4300 Time:	1.9768062750498454 minutes
Batch 4400 Loss:	28.216323167085648
Batch 4400 Time:	1.9887108643849691 minutes
Batch 4500 Loss:	29.616074591875076
Batch 4500 Time:	2.002501897017161 minutes
Batch 4600 Loss:	30.25903470814228
Batch 4600 Time:	1.996040368080139 minutes
Batch 4700 Loss:	29.272166460752487
Batch 4700 Time:	1.9999268849690754 minutes
Batch 4800 Loss:	27.924039881676435
Batch 4800 Time:	1.9829247315724692 minutes
Batch 4900 Loss:	29.291077196598053
Batch 4900 Time:	1.9864564498265584 minutes
Batch 5000 Loss:	27.43422470986843
Batch 5000 Time:	2.017084566752116 minutes
Batch 5100 Loss:	32.19351079314947
Batch 5100 Time:	1.9904013435045878 minutes
Batch 5200 Loss:	26.142658032476902
Batch 5200 Time:	2.0015804767608643 minutes
Batch 5300 Loss:	30.035497318953276
Batch 5300 Time:	1.9933921456336976 minutes
