Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YPR166C,YGR256W,0,11.093052,0.0,1030.0,9969.0,1.0,0.9062727093696594,0.0,0.0,0.00010030090197687969,0.999899685382843
YKL195W,YBR230C,1,10.783827,1.0,1029.0,9969.0,1.0,0.9063636660575867,0.5,0.0009708738070912659,0.00010030090197687969,0.999899685382843
YJR080C,YIL160C,0,10.77194,1.0,1029.0,9968.0,2.0,0.9062727093696594,0.3333333432674408,0.0009708738070912659,0.00020060180395375937,0.999799370765686
YLR204W,YLR239C,0,10.708361,1.0,1029.0,9967.0,3.0,0.906181812286377,0.25,0.0009708738070912659,0.00030090269865468144,0.9996991157531738
YPL098C,YIL065C,1,10.376684,2.0,1028.0,9967.0,3.0,0.9062727093696594,0.4000000059604645,0.0019417476141825318,0.00030090269865468144,0.9996991157531738
YBR269C,YJL180C,1,10.120809,3.0,1027.0,9967.0,3.0,0.9063636660575867,0.5,0.002912621246650815,0.00030090269865468144,0.9996991157531738
YKL003C,YHR008C,0,9.931858,3.0,1027.0,9966.0,4.0,0.9062727093696594,0.4285714328289032,0.002912621246650815,0.00040120360790751874,0.9995988011360168
YNL315C,YDR493W,1,9.896366,4.0,1026.0,9966.0,4.0,0.9063636660575867,0.5,0.0038834952283650637,0.00040120360790751874,0.9995988011360168
YBR120C,YNL223W,1,9.396492,5.0,1025.0,9966.0,4.0,0.9064545631408691,0.5555555820465088,0.004854368977248669,0.00040120360790751874,0.9995988011360168
YPR166C,YML009C,0,9.280135,5.0,1025.0,9965.0,5.0,0.9063636660575867,0.5,0.004854368977248669,0.000501504517160356,0.9994984865188599
YBR044C,YGL191W,1,9.113785,6.0,1024.0,9965.0,5.0,0.9064545631408691,0.5454545617103577,0.00582524249330163,0.000501504517160356,0.9994984865188599
YHR194W,YDR529C,1,9.096291,7.0,1023.0,9965.0,5.0,0.9065454602241516,0.5833333134651184,0.006796116475015879,0.000501504517160356,0.9994984865188599
YHR104W,YBL038W,0,8.986547,7.0,1023.0,9964.0,6.0,0.9064545631408691,0.5384615659713745,0.006796116475015879,0.0006018053973093629,0.9993981719017029
YKL141W,YLR203C,1,8.939404,8.0,1022.0,9964.0,6.0,0.9065454602241516,0.5714285969734192,0.007766990456730127,0.0006018053973093629,0.9993981719017029
YHR059W,YIL033C,0,8.734925,8.0,1022.0,9963.0,7.0,0.9064545631408691,0.5333333611488342,0.007766990456730127,0.0007021063356660306,0.9992979168891907
YGL219C,YGR174C,1,8.691891,9.0,1021.0,9963.0,7.0,0.9065454602241516,0.5625,0.008737863972783089,0.0007021063356660306,0.9992979168891907
YDL202W,YLL055W,0,8.611043,9.0,1021.0,9962.0,8.0,0.9064545631408691,0.529411792755127,0.008737863972783089,0.0008024072158150375,0.9991976022720337
YOR027W,YBR262C,1,8.599426,10.0,1020.0,9962.0,8.0,0.9065454602241516,0.5555555820465088,0.009708737954497337,0.0008024072158150375,0.9991976022720337
YDR322C-A,YEL059C-A,1,8.527784,11.0,1019.0,9962.0,8.0,0.9066363573074341,0.5789473652839661,0.010679611936211586,0.0008024072158150375,0.9991976022720337
YDR258C,YKR016W,1,8.408342,12.0,1018.0,9962.0,8.0,0.9067272543907166,0.6000000238418579,0.01165048498660326,0.0008024072158150375,0.9991976022720337
YFL016C,YBR262C,1,8.406538,13.0,1017.0,9962.0,8.0,0.9068182110786438,0.6190476417541504,0.012621358968317509,0.0008024072158150375,0.9991976022720337
YPL215W,YKL141W,1,8.31546,14.0,1016.0,9962.0,8.0,0.9069091081619263,0.6363636255264282,0.013592232950031757,0.0008024072158150375,0.9991976022720337
YKL053C-A,YIL042C,1,8.191919,15.0,1015.0,9962.0,8.0,0.9070000052452087,0.6521739363670349,0.014563106931746006,0.0008024072158150375,0.9991976022720337
YPR020W,YBR037C,1,8.182693,16.0,1014.0,9962.0,8.0,0.9070909023284912,0.6666666865348816,0.015533980913460255,0.0008024072158150375,0.9991976022720337
YDR322C-A,YJL102W,1,8.0923195,17.0,1013.0,9962.0,8.0,0.9071817994117737,0.6800000071525574,0.01650485396385193,0.0008024072158150375,0.9991976022720337
YDR322C-A,YGR144W,1,8.01964,18.0,1012.0,9962.0,8.0,0.9072727560997009,0.692307710647583,0.017475727945566177,0.0008024072158150375,0.9991976022720337
YLR038C,YDR430C,0,8.001139,18.0,1012.0,9961.0,9.0,0.9071817994117737,0.6666666865348816,0.017475727945566177,0.0009027080959640443,0.9990972876548767
YGR236C,YKL192C,0,7.984972,18.0,1012.0,9960.0,10.0,0.9070909023284912,0.6428571343421936,0.017475727945566177,0.001003009034320712,0.9989969730377197
YKL003C,YJL142C,0,7.9815445,18.0,1012.0,9959.0,11.0,0.9070000052452087,0.6206896305084229,0.017475727945566177,0.001103309914469719,0.9988967180252075
YNR001C,YDR296W,0,7.9252324,18.0,1012.0,9958.0,12.0,0.9069091081619263,0.6000000238418579,0.017475727945566177,0.0012036107946187258,0.9987964034080505
YDL107W,YLL009C,1,7.9233713,19.0,1011.0,9958.0,12.0,0.9070000052452087,0.6129032373428345,0.018446601927280426,0.0012036107946187258,0.9987964034080505
YPL099C,YBL078C,1,7.8942275,20.0,1010.0,9958.0,12.0,0.9070909023284912,0.625,0.019417475908994675,0.0012036107946187258,0.9987964034080505
YBL078C,YDR322C-A,1,7.853215,21.0,1009.0,9958.0,12.0,0.9071817994117737,0.6363636255264282,0.020388349890708923,0.0012036107946187258,0.9987964034080505
YHL004W,YNL336W,0,7.8491225,21.0,1009.0,9957.0,13.0,0.9070909023284912,0.6176470518112183,0.020388349890708923,0.0013039117911830544,0.9986960887908936
YPR006C,YER050C,0,7.806754,21.0,1009.0,9956.0,14.0,0.9070000052452087,0.6000000238418579,0.020388349890708923,0.0014042126713320613,0.9985957741737366
