GO Term,AUC,Average Precision
GO:0000054,0.8810989001450019,0.26389292961397726
GO:0000278,0.7117915758626345,0.17310962115295908
GO:0000747,0.665568609871002,0.154526629562405
GO:0001403,0.6473622730890056,0.14256576591459189
GO:0002181,0.7036363628100265,0.17958000085570597
GO:0003677,0.6750132844011003,0.1679952174926346
GO:0003682,0.7394699850638122,0.18961632818999616
GO:0003700,0.7425170717058936,0.1800850121683695
GO:0003735,0.9490817895750621,0.3080912501513958
GO:0004386,0.8130773928802016,0.22809297619489105
GO:0004518,0.8081449146463154,0.2164826398905028
GO:0005085,0.7770605097228492,0.20892734374789082
GO:0005576,0.8151208827888424,0.21808710642362183
GO:0005618,0.7972123627214566,0.20660066408663988
GO:0005694,0.7316692803353071,0.18313945664939554
GO:0005730,0.9234551692784934,0.29167291403223167
GO:0005740,0.7355733932657484,0.19338878433406353
GO:0005773,0.707784747083502,0.16930158257484437
GO:0005777,0.799681593863156,0.2358206049109047
GO:0005783,0.7200096811811514,0.19334625662930988
GO:0005794,0.7402332593448968,0.17813138699192893
GO:0005840,0.8763397636717789,0.265511612678116
GO:0005886,0.6867216917075302,0.1667979811416431
GO:0005933,0.7137646053951466,0.17417867344346913
GO:0005938,0.6843979418241123,0.15764219256422737
GO:0006260,0.794304442406759,0.2162172338136218
GO:0006281,0.7046674995711603,0.16780495397069237
GO:0006310,0.8132687016916884,0.22078279567374426
GO:0006325,0.7503660735420629,0.18240384213355454
GO:0006352,0.8189878210916015,0.22268434563075953
GO:0006353,0.7524068445617473,0.1862060306656084
GO:0006360,0.7976052449727326,0.20647518909722568
GO:0006364,0.9201581143465909,0.290669708232988
GO:0006366,0.648678074022083,0.1452994873489846
GO:0006383,0.7854599039170002,0.20268983056125317
GO:0006397,0.7544511536423074,0.19251073851707307
GO:0006401,0.7315689531894591,0.1707234979089011
GO:0006413,0.8186913089448565,0.24230530985851179
GO:0006414,0.7729351275984745,0.23048095962384363
GO:0006418,0.9025796218023098,0.2829397115015774
GO:0006457,0.7729292033111719,0.19871056827360933
GO:0006468,0.6950661974288734,0.16011114735020832
GO:0006470,0.6926989232737767,0.1719541708081723
GO:0006486,0.8172243215391222,0.23460862848027186
GO:0006629,0.6562108114421029,0.1463472022407434
GO:0006811,0.7320773743031208,0.18136993452838876
GO:0006865,0.6993444542712215,0.17047811495919118
GO:0006869,0.6322602852497691,0.14538272506389854
GO:0006873,0.6813568313915854,0.15387838697433473
GO:0006887,0.7766152931079586,0.2065878319306807
GO:0006897,0.7209484668035716,0.17116272801838137
GO:0006970,0.6518837132860313,0.14867023253169925
GO:0006979,0.7631900828790914,0.20099776954136112
GO:0007005,0.6905823029048889,0.16599973811751062
GO:0007010,0.6855766811605056,0.15405436016551474
GO:0007031,0.7963799205417977,0.2028230527741822
GO:0007033,0.6606607267386386,0.15238742520186035
GO:0007059,0.7408119771287099,0.18757890930771828
GO:0007124,0.6449367004992038,0.1434194394058802
GO:0008033,0.8408345129652351,0.24317106157338078
GO:0008168,0.7528631846543127,0.18341655298186973
GO:0008233,0.7528415547278287,0.20163567664135587
GO:0008289,0.756084830635132,0.18737959493832154
GO:0008380,0.730643330190299,0.18073642064698717
GO:0008643,0.8277591643713514,0.23916071916795456
GO:0009408,0.7313848493351234,0.1836307573205594
GO:0009451,0.8645672609494597,0.24504674564776097
GO:0016197,0.853507113979953,0.24125312099707702
GO:0016301,0.6550329110754485,0.14428713976253163
GO:0016491,0.7774057750846365,0.202770251784135
GO:0016757,0.7263370540261861,0.1728598333671689
GO:0016779,0.8066719669518273,0.216946456506171
GO:0016791,0.6942834240477532,0.1599319767308506
GO:0016798,0.7048701307654106,0.18085760971632872
GO:0016829,0.7128021709038135,0.1680748137547211
GO:0016853,0.6568949378335172,0.1479219296662645
GO:0016874,0.6845098651102638,0.16140543789145623
GO:0019843,0.9186842467153047,0.2880500473922112
GO:0022857,0.7302632451416522,0.1824451295448975
GO:0030427,0.7036425887752663,0.1691513412215493
GO:0030674,0.7154472795939179,0.17773414383151315
GO:0031410,0.7025791995619339,0.15994278174096888
GO:0032196,0.8949138801352925,0.27245691536637867
GO:0032543,0.949161475209043,0.30532589257982645
GO:0042273,0.9198545094366418,0.29393743635714054
GO:0042274,0.9331948317102453,0.2956758507537571
GO:0042393,0.8262275785000116,0.22197090356703444
GO:0045333,0.8107310565498086,0.23269232537461954
GO:0051082,0.7224901862932813,0.17837791009518233
GO:0051321,0.7360569515352412,0.19335097047415647
GO:0051603,0.7785036898516119,0.21286012492938475
GO:0051726,0.6606472656110154,0.14616520991379564
