Batch,Training Loss
0,402.8429985046387
100,1036.8926124572754
200,1213.0029134750366
300,956.4103951454163
400,779.152202129364
500,696.0797176361084
600,608.0663838386536
700,607.6306524276733
800,567.1419675350189
900,519.9362785816193
1000,509.003130197525
1100,507.9380736351013
1200,510.4936537742615
1300,458.15593552589417
1400,440.1444778442383
1500,427.8263704776764
1600,411.4757146835327
1700,390.9050204753876
1800,386.13386845588684
1900,381.0343041419983
2000,354.21201968193054
2100,352.1142055988312
2200,355.75079679489136
2300,337.7786195278168
2400,333.6021854877472
2500,337.6037257909775
2600,336.5557076931
2700,332.6329309940338
2800,321.17584443092346
2900,319.7294371128082
3000,321.0625230073929
3100,327.94207072257996
3200,339.4242836236954
3300,323.9857598543167
3400,301.41419100761414
3500,335.4966924190521
3600,306.893226146698
3700,296.5926892757416
3800,286.17825877666473
3900,281.18986988067627
4000,279.1889442205429
4100,289.6721969842911
4200,286.06520092487335
4300,278.5298066139221
4400,278.69409799575806
4500,270.40381693840027
4600,275.76761400699615
4700,272.7748296260834
4800,283.6365957260132
4900,266.0252194404602
5000,268.12451791763306
5100,263.1871165037155
5200,265.3151124715805
5300,253.6283699274063
5400,273.00874948501587
5500,260.9917685985565
5600,254.73018729686737
5700,253.12094831466675
5800,263.11363899707794
5900,262.38332641124725
6000,257.66327035427094
6100,253.94106221199036
6200,256.90240490436554
6300,254.1483335494995
6400,258.8431068658829
6500,257.9825402498245
6600,257.1912363767624
6700,243.4688241481781
6800,242.73905849456787
6900,246.70295298099518
7000,236.4518826007843
7100,235.7695094347
7200,230.85508704185486
7300,235.99894642829895
7400,240.38250696659088
7500,233.49521052837372
7600,228.1222174167633
7700,230.25277400016785
7800,226.5814266204834
7900,237.77652955055237
8000,233.33682644367218
8100,229.2796128988266
8200,229.93490886688232
8300,224.59414553642273
8400,232.991837143898
8500,233.55109244585037
8600,230.5280681848526
8700,224.7782839536667
8800,223.6837307214737
8900,221.9803602695465
9000,223.3056275844574
9100,231.1933022737503
9200,225.70557057857513
9300,217.70969998836517
9400,214.87295472621918
9500,219.44442677497864
9600,219.0662922859192
9700,219.95178389549255
9800,229.10366940498352
9900,244.9897266626358
10000,219.17899239063263
10100,217.5579600930214
10200,210.04718935489655
10300,203.8264212012291
10400,211.16125178337097
10500,209.88805305957794
10600,219.1072654724121
10700,216.76040923595428
10800,223.79759258031845
10900,213.01407432556152
11000,211.03159415721893
11100,212.6645004749298
11200,216.43739414215088
11300,212.62003254890442
11400,239.0585334300995
11500,213.47894370555878
11600,198.2914046049118
11700,208.006680727005
11800,216.44028961658478
11900,215.03398990631104
12000,212.52907848358154
12100,202.34568059444427
12200,219.52489173412323
12300,203.581747174263
12400,196.6911654472351
12500,207.80000019073486
12600,203.69452583789825
12700,204.50337767601013
12800,204.8663786649704
12900,202.61897611618042
13000,203.43984842300415
13100,199.66896611452103
13200,201.60906064510345
13300,201.42722380161285
13400,196.8082571029663
13500,196.61385929584503
13600,199.25458991527557
13700,200.12045216560364
13800,202.35413122177124
13900,198.89933323860168
14000,195.11919784545898
14100,203.47780984640121
14200,199.8233345746994
14300,206.92975401878357
14400,203.01425290107727
14500,198.25058734416962
14600,197.58563488721848
14700,201.26982581615448
14800,192.5442214012146
14900,194.76585626602173
15000,191.7970849275589
15100,190.16944348812103
15200,186.10541087388992
15300,198.13114297389984
15400,190.95304036140442
15500,194.3484673500061
15600,197.76736891269684
15700,190.64847671985626
15800,180.96126133203506
15900,185.193461894989
16000,191.0133901834488
16100,188.4354646205902
16200,188.59227526187897
16300,191.34516608715057
16400,198.20730257034302
16500,190.90784347057343
16600,195.17251443862915
16700,187.52738893032074
16800,185.84220051765442
16900,203.23541885614395
17000,190.4530998468399
17100,213.8239248394966
17200,191.24214088916779
17300,188.6958613395691
17400,191.29323065280914
17500,188.46926641464233
17600,185.37412405014038
17700,185.85452950000763
17800,188.35608315467834
17900,186.7740899324417
18000,209.5434072613716
18100,195.89447844028473
18200,203.54115045070648
18300,220.5703906416893
18400,201.6281796693802
18500,187.82385528087616
18600,193.12816959619522
18700,188.01770848035812
18800,180.77169632911682
18900,185.83623284101486
19000,188.36579251289368
19100,194.2452117204666
19200,179.70827025175095
19300,186.56560623645782
19400,186.08844250440598
19500,189.27501153945923
19600,188.75412368774414
19700,182.20005065202713
19800,187.03775787353516
19900,185.65816247463226
20000,175.9288998246193
20100,182.59457498788834
20200,177.70267993211746
20300,196.41043084859848
20400,175.6435021162033
20500,180.6075874567032
20600,178.08303433656693
20700,172.29033780097961
20800,194.4656772017479
20900,186.17263215780258
21000,194.64521032571793
21100,193.1273431777954
21200,182.4229992032051
21300,179.82854133844376
21400,185.01011896133423
21500,169.26985716819763
21600,180.34899759292603
21700,170.52106070518494
21800,183.2038140296936
21900,188.42740434408188
22000,195.72500389814377
22100,179.3298550248146
22200,188.62611824274063
22300,166.74026334285736
22400,172.11055368185043
22500,182.92338645458221
22600,181.9753645658493
22700,201.15602451562881
22800,179.82813704013824
22900,176.3194464445114
23000,162.96498829126358
23100,178.72119110822678
23200,180.48557543754578
23300,167.47307014465332
23400,212.33282947540283
23500,189.2828775048256
23600,188.6729000210762
23700,178.96468514204025
23800,176.51698821783066
23900,181.69346511363983
24000,179.2194617986679
24100,171.3850592970848
24200,166.20281141996384
24300,178.76337456703186
24400,179.914000749588
24500,174.2315435409546
24600,163.12964570522308
24700,166.5688076019287
24800,164.78069347143173
24900,177.35219305753708
25000,170.28663671016693
25100,169.3700596690178
25200,170.4633212685585
25300,164.93864339590073
25400,164.89244842529297
25500,163.41549795866013
25600,167.52605819702148
25700,163.43414223194122
25800,169.40349107980728
25900,171.1655061841011
26000,165.60560071468353
26100,165.80134057998657
26200,159.95393425226212
26300,170.76371455192566
26400,166.41087424755096
26500,161.88524425029755
26600,166.4481315612793
26700,167.71769434213638
26800,176.3505516052246
26900,163.5687756538391
27000,161.6895922422409
27100,171.55409348011017
27200,166.6280944943428
27300,166.5113079547882
27400,162.24903309345245
27500,159.27840530872345
27600,163.2868177294731
27700,167.70252865552902
27800,153.5646241903305
27900,159.30637061595917
28000,164.56298804283142
28100,162.89711833000183
28200,159.63962191343307
28300,154.21715253591537
28400,150.92055279016495
28500,164.35757279396057
28600,175.55419915914536
28700,174.56535255908966
28800,171.7627450823784
28900,163.16495954990387
29000,165.30685871839523
29100,199.36163395643234
29200,165.3123419880867
29300,165.47791534662247
29400,167.48748743534088
29500,156.11139768362045
29600,163.53058576583862
29700,165.59064614772797
29800,157.114712536335
29900,171.3639042377472
30000,160.5698128938675
30100,160.8550285100937
30200,159.06992638111115
30300,178.59647530317307
30400,165.12808752059937
30500,167.20454156398773
30600,157.66740250587463
30700,156.84482496976852
30800,173.2398528456688
30900,165.3845397233963
31000,152.85631489753723
31100,160.4893102645874
31200,163.83859860897064
31300,168.5758730173111
31400,193.42196476459503
31500,163.212955057621
31600,178.30510234832764
31700,161.43669682741165
31800,159.67785328626633
31900,163.47729188203812
32000,152.91725796461105
32100,172.63567477464676
32200,175.27725905179977
32300,167.56053495407104
32400,162.4497662782669
32500,161.01092725992203
32600,157.6498749256134
32700,158.49153751134872
32800,156.38958877325058
32900,148.98338222503662
33000,156.46356451511383
33100,149.13027226924896
33200,158.06568306684494
33300,155.92464900016785
33400,198.977179646492
33500,160.33875519037247
33600,156.10153836011887
33700,158.15142434835434
33800,155.25080585479736
33900,156.03487312793732
34000,149.60746830701828
34100,151.7416089773178
34200,148.86988592147827
34300,156.98238360881805
34400,156.98188239336014
34500,153.01407086849213
34600,150.96071884036064
34700,155.19985696673393
34800,148.49603587388992
34900,168.61566466093063
35000,153.87891447544098
35100,152.61924761533737
35200,158.72352784872055
35300,154.00598168373108
35400,193.86147767305374
35500,154.16592669487
35600,208.21344286203384
35700,167.4814656972885
35800,153.35684674978256
35900,156.88225466012955
36000,157.2547064423561
36100,189.08817774057388
36200,151.4866423010826
36300,152.00017404556274
36400,157.5614097714424
36500,146.215953707695
36600,140.73597919940948
36700,141.80743545293808
36800,138.29358559846878
36900,150.22472298145294
37000,146.26023375988007
37100,151.40305119752884
37200,144.92662644386292
