Batch,Training Loss,Testing Loss,Learning Rate
0,11.9063138961792,11.9063138961792,1.0999900000021102e-06
100,17.928277269005775,17.734695971012115,0.00010109898999999999
200,17.795058637857437,14.398077130317688,0.00020109798999999788
300,16.286974675953388,16.08535647392273,0.00030109699000000016
400,15.700366720557213,16.92400872707367,0.00040109598999999807
500,15.07566461712122,16.78517460823059,0.0005010949900000003
600,15.259421166032553,14.294607937335968,0.0006010939899999982
700,15.027523197233677,13.96249383687973,0.0007010929900000005
800,14.533444046974182,13.678908348083496,0.0008010919899999984
900,15.198575228452682,17.684799432754517,0.0009010909900000007
1000,14.703404072672129,9.949183464050293,0.0010010899899999988
1100,14.441022671759129,17.23828613758087,0.001101088990000001
1200,13.825458578765392,12.869065999984741,0.0012010879899999989
1300,14.096555076539516,15.195269882678986,0.0013010869900000012
1400,13.318176731467247,7.366583496332169,0.0014010859899999991
1500,13.367548078298569,12.226270139217377,0.0015010849900000014
1600,13.634963482618332,6.115458905696869,0.0016010839899999992
1700,13.664846457540989,16.567204892635345,0.0017010829900000015
1800,13.645203147083521,6.657913327217102,0.0018010819899999995
1900,13.701393626630306,12.051910907030106,0.0019010809900000018
2000,13.504606768488884,13.456609845161438,0.0020010799899999993
2100,13.240215107798576,8.038142323493958,0.002101078990000002
2200,13.004327937960625,12.792256474494934,0.0022010779899999996
2300,12.984487108886242,13.108345866203308,0.002301076990000002
2400,13.820504795759916,18.064408004283905,0.00240107599
2500,12.839867167174816,16.26713275909424,0.0025010749899999976
2600,13.557302922010422,13.766729831695557,0.00260107399
2700,12.916766118258238,7.931780815124512,0.0027010729900000022
2800,12.76298338919878,17.09096133708954,0.0028010719900000004
2900,13.316210851073265,21.418820321559906,0.002901070989999998
3000,13.24543546512723,14.068791270256042,0.0030010699900000003
3100,12.89965783059597,15.716756880283356,0.0031010689899999984
3200,12.955014277249575,15.153354406356812,0.0032010679900000005
3300,13.218796271830797,12.288850545883179,0.0033010669899999983
3400,12.62438489869237,16.117404401302338,0.003401065990000001
3500,13.459284782409668,12.067606300115585,0.0035010649899999986
3600,12.926672235131264,8.948955684900284,0.003601063990000001
3700,12.722632512450218,11.75953671336174,0.003701062989999999
3800,13.109551586210728,17.188674211502075,0.0038010619900000014
3900,12.899841509759426,13.659082353115082,0.003901060989999999
4000,12.29497116804123,10.906510800123215,0.004001059990000002
4100,12.411110442131758,13.656744360923767,0.00410105899
4200,12.377441894263029,18.789418041706085,0.004201057990000002
4300,12.171435210853815,14.623445272445679,0.00430105699
4400,12.643116004765034,14.687319099903107,0.004401055990000002
4500,12.78131552040577,14.65999037027359,0.00450105499
4600,12.616819083690643,15.347903966903687,0.004601053990000002
4700,12.41668576002121,15.66060334444046,0.00470105299
4800,13.070714768022299,16.147540509700775,0.004801051990000003
4900,12.53468307480216,9.847664833068848,0.00490105099
5000,12.582504197955132,13.964712619781494,0.005001049989999998
