Batch 0 Loss:	0.0
Batch 0 Time:	0.12846384445826212 minutes
Batch 100 Loss:	38.39525584876537
Batch 100 Time:	1.6389564236005147 minutes
Batch 200 Loss:	42.073455184698105
Batch 200 Time:	1.6299569328625998 minutes
Batch 300 Loss:	41.26873801648617
Batch 300 Time:	1.6278321425120035 minutes
Batch 400 Loss:	35.515741392970085
Batch 400 Time:	1.630237098534902 minutes
Batch 500 Loss:	40.60900291800499
Batch 500 Time:	1.6245666464169821 minutes
Batch 600 Loss:	36.80200197175145
Batch 600 Time:	1.630520725250244 minutes
Batch 700 Loss:	29.781973406672478
Batch 700 Time:	1.6256623983383178 minutes
Batch 800 Loss:	31.769081234931946
Batch 800 Time:	1.6337106029192607 minutes
Batch 900 Loss:	34.22972225397825
Batch 900 Time:	1.6282383759816488 minutes
Batch 1000 Loss:	30.933077070862055
Batch 1000 Time:	1.6282993833223978 minutes
Batch 1100 Loss:	28.17603012919426
Batch 1100 Time:	1.6259163697560628 minutes
Batch 1200 Loss:	30.87314971536398
Batch 1200 Time:	1.6265498280525208 minutes
Batch 1300 Loss:	29.9494951069355
Batch 1300 Time:	1.6278429786364237 minutes
Batch 1400 Loss:	33.91171731427312
Batch 1400 Time:	1.621576988697052 minutes
Batch 1500 Loss:	25.822096465155482
Batch 1500 Time:	1.622917370001475 minutes
Batch 1600 Loss:	27.8372163772583
Batch 1600 Time:	1.6264920790990194 minutes
Batch 1700 Loss:	30.748035185039043
Batch 1700 Time:	1.6223419348398844 minutes
Batch 1800 Loss:	23.951948842033744
Batch 1800 Time:	1.6220922549565633 minutes
Batch 1900 Loss:	27.583736130967736
Batch 1900 Time:	1.6248374541600545 minutes
Batch 2000 Loss:	29.729995895177126
Batch 2000 Time:	1.6299424529075623 minutes
Batch 2100 Loss:	27.435975728556514
Batch 2100 Time:	1.6245421687761943 minutes
Batch 2200 Loss:	29.39760945737362
Batch 2200 Time:	1.627303663889567 minutes
Batch 2300 Loss:	26.32638392597437
Batch 2300 Time:	1.6257057944933573 minutes
Batch 2400 Loss:	27.386839020997286
Batch 2400 Time:	1.6253312230110168 minutes
Batch 2500 Loss:	28.875270035117865
Batch 2500 Time:	1.62027694384257 minutes
Batch 2600 Loss:	27.882066067308187
Batch 2600 Time:	1.6226802031199137 minutes
Batch 2700 Loss:	27.50761618092656
Batch 2700 Time:	1.6245738863945007 minutes
Batch 2800 Loss:	26.617293301969767
Batch 2800 Time:	1.6176467498143514 minutes
Batch 2900 Loss:	32.346795516088605
Batch 2900 Time:	1.6219959417978922 minutes
Batch 3000 Loss:	27.602560460567474
Batch 3000 Time:	1.6170674324035645 minutes
Batch 3100 Loss:	27.44615313783288
Batch 3100 Time:	1.622443683942159 minutes
Batch 3200 Loss:	28.05020370706916
Batch 3200 Time:	1.6250822424888611 minutes
Batch 3300 Loss:	26.021352438256145
Batch 3300 Time:	1.6228156248728434 minutes
Batch 3400 Loss:	26.36919269245118
Batch 3400 Time:	1.6207888881365458 minutes
Batch 3500 Loss:	27.04629091359675
Batch 3500 Time:	1.620488214492798 minutes
Batch 3600 Loss:	30.104808934032917
Batch 3600 Time:	1.6219482938448588 minutes
Batch 3700 Loss:	24.102019181475043
Batch 3700 Time:	1.623832678794861 minutes
Batch 3800 Loss:	26.717493193224072
Batch 3800 Time:	1.6255035082499185 minutes
Batch 3900 Loss:	28.26671540737152
Batch 3900 Time:	1.6209507226943969 minutes
Batch 4000 Loss:	27.849769670516253
Batch 4000 Time:	1.623867646853129 minutes
Batch 4100 Loss:	29.170174323022366
Batch 4100 Time:	1.6157406171162922 minutes
Batch 4200 Loss:	26.638421526178718
Batch 4200 Time:	1.620929439862569 minutes
Batch 4300 Loss:	27.379437536001205
Batch 4300 Time:	1.6163590868314108 minutes
Batch 4400 Loss:	24.916832324117422
Batch 4400 Time:	1.6190249959627787 minutes
Batch 4500 Loss:	25.745524486526847
Batch 4500 Time:	1.6231179594993592 minutes
Batch 4600 Loss:	30.132638888433576
Batch 4600 Time:	1.618056857585907 minutes
Batch 4700 Loss:	21.731638764962554
Batch 4700 Time:	1.622106631596883 minutes
Batch 4800 Loss:	28.349518632981926
Batch 4800 Time:	1.6251905759175618 minutes
Batch 4900 Loss:	23.522872988134623
Batch 4900 Time:	1.6283904393513997 minutes
Batch 5000 Loss:	29.97491646371782
Batch 5000 Time:	1.6247936407725017 minutes
Batch 5100 Loss:	24.02414404414594
Batch 5100 Time:	1.6216866413752238 minutes
Batch 5200 Loss:	23.153552543371916
Batch 5200 Time:	1.6247856458028158 minutes
Batch 5300 Loss:	26.718344626948237
Batch 5300 Time:	1.624517023563385 minutes
Batch 5400 Loss:	25.87432197853923
Batch 5400 Time:	1.6246691942214966 minutes
Batch 5500 Loss:	23.94645812921226
Batch 5500 Time:	1.620407235622406 minutes
Batch 5600 Loss:	28.153508986346424
Batch 5600 Time:	1.625677184263865 minutes
Batch 5700 Loss:	25.181242119520903
Batch 5700 Time:	1.6191924293835958 minutes
Batch 5800 Loss:	30.186260424554348
Batch 5800 Time:	1.6220361153284708 minutes
Batch 5900 Loss:	29.887830395251513
Batch 5900 Time:	1.6224376638730367 minutes
Batch 6000 Loss:	32.66880946978927
Batch 6000 Time:	1.6248523275057474 minutes
Batch 6100 Loss:	26.42144938185811
Batch 6100 Time:	1.621789530913035 minutes
Batch 6200 Loss:	32.283140217885375
Batch 6200 Time:	1.624055767059326 minutes
Batch 6300 Loss:	22.527134761214256
Batch 6300 Time:	1.6226157824198404 minutes
Batch 6400 Loss:	28.64156226441264
Batch 6400 Time:	1.6248515168825786 minutes
Batch 6500 Loss:	26.51654554158449
Batch 6500 Time:	1.6197484652201335 minutes
Batch 6600 Loss:	25.02989142201841
Batch 6600 Time:	1.6282212177912394 minutes
Batch 6700 Loss:	27.835446573793888
Batch 6700 Time:	1.6295094927151998 minutes
Batch 6800 Loss:	27.188011318445206
Batch 6800 Time:	1.6226834456125896 minutes
Batch 6900 Loss:	26.343994423747063
Batch 6900 Time:	1.6296439965565999 minutes
Batch 7000 Loss:	24.87195198610425
Batch 7000 Time:	1.6286398768424988 minutes
Batch 7100 Loss:	26.537052232772112
Batch 7100 Time:	1.6261871099472045 minutes
Batch 7200 Loss:	30.559913132339716
Batch 7200 Time:	1.6262041648228964 minutes
Batch 7300 Loss:	20.007910570129752
Batch 7300 Time:	1.6274515390396118 minutes
Batch 7400 Loss:	27.82553516700864
Batch 7400 Time:	1.6249188621838888 minutes
Batch 7500 Loss:	22.24535984173417
Batch 7500 Time:	1.6317896087964376 minutes
Batch 7600 Loss:	24.916705291718245
Batch 7600 Time:	1.624092733860016 minutes
Batch 7700 Loss:	25.473122221417725
Batch 7700 Time:	1.6275524139404296 minutes
Batch 7800 Loss:	25.309633195400238
Batch 7800 Time:	1.6233996192614237 minutes
Batch 7900 Loss:	22.47129202634096
Batch 7900 Time:	1.6255320231119792 minutes
Batch 8000 Loss:	24.27498589642346
Batch 8000 Time:	1.6260013461112977 minutes
Batch 8100 Loss:	25.06299607641995
Batch 8100 Time:	1.6243021965026856 minutes
Batch 8200 Loss:	23.192642112262547
Batch 8200 Time:	1.619433617591858 minutes
Batch 8300 Loss:	25.530831374228
Batch 8300 Time:	1.6270221590995788 minutes
Batch 8400 Loss:	23.966497614979744
Batch 8400 Time:	1.622815159956614 minutes
Batch 8500 Loss:	26.731587659567595
Batch 8500 Time:	1.628327747186025 minutes
Batch 8600 Loss:	24.273623548448086
Batch 8600 Time:	1.6225933313369751 minutes
Batch 8700 Loss:	29.8893823325634
Batch 8700 Time:	1.6319762428601583 minutes
Batch 8800 Loss:	29.97454785555601
Batch 8800 Time:	1.6230929215749106 minutes
Batch 8900 Loss:	25.598262172192335
Batch 8900 Time:	1.6287546277046203 minutes
Batch 9000 Loss:	26.501300431787968
Batch 9000 Time:	1.6155654748280843 minutes
Batch 9100 Loss:	25.062628116458654
Batch 9100 Time:	1.6209744175275167 minutes
Batch 9200 Loss:	25.305429365485907
Batch 9200 Time:	1.6174349745114645 minutes
Batch 9300 Loss:	27.86561791971326
Batch 9300 Time:	1.6242388248443604 minutes
Batch 9400 Loss:	32.30807253718376
Batch 9400 Time:	1.6242668151855468 minutes
Batch 9500 Loss:	27.422112153843045
Batch 9500 Time:	1.6218873540560403 minutes
Batch 9600 Loss:	26.183019790798426
Batch 9600 Time:	1.6192990819613138 minutes
Batch 9700 Loss:	24.96059735491872
Batch 9700 Time:	1.626745084921519 minutes
Batch 9800 Loss:	28.290637731552124
Batch 9800 Time:	1.6251598874727884 minutes
Batch 9900 Loss:	23.378119479864836
Batch 9900 Time:	1.6246837735176087 minutes
Batch 10000 Loss:	25.373196840286255
Batch 10000 Time:	1.6290090362230936 minutes
Batch 10100 Loss:	30.335677284747362
Batch 10100 Time:	1.6222893198331196 minutes
Batch 10200 Loss:	32.396407298743725
Batch 10200 Time:	1.6216809391975402 minutes
Batch 10300 Loss:	24.137743264436722
Batch 10300 Time:	1.6201733986536662 minutes
Batch 10400 Loss:	21.61928478255868
Batch 10400 Time:	1.6154867927233378 minutes
Batch 10500 Loss:	28.6103992536664
Batch 10500 Time:	1.616027553876241 minutes
Batch 10600 Loss:	23.93168859742582
Batch 10600 Time:	1.614726976553599 minutes
Batch 10700 Loss:	31.26857255026698
Batch 10700 Time:	1.6222967306772869 minutes
Batch 10800 Loss:	24.594926960766315
Batch 10800 Time:	1.6234222928682962 minutes
Batch 10900 Loss:	23.759695581160486
Batch 10900 Time:	1.6189472635587057 minutes
Batch 11000 Loss:	25.046769831329584
Batch 11000 Time:	1.6079442143440246 minutes
Batch 11100 Loss:	25.83215487934649
Batch 11100 Time:	1.6051321784655253 minutes
Batch 11200 Loss:	29.247128542512655
Batch 11200 Time:	1.606351097424825 minutes
Batch 11300 Loss:	26.151768568903208
Batch 11300 Time:	1.6140034079551697 minutes
Batch 11400 Loss:	30.24382821470499
Batch 11400 Time:	1.6117798129717509 minutes
Batch 11500 Loss:	25.30052929930389
Batch 11500 Time:	1.6085755546887717 minutes
Batch 11600 Loss:	22.758136440068483
Batch 11600 Time:	1.6081456303596497 minutes
Batch 11700 Loss:	26.707765106111765
Batch 11700 Time:	1.6150832056999207 minutes
Batch 11800 Loss:	26.96047241985798
Batch 11800 Time:	1.6085205992062888 minutes
Batch 11900 Loss:	25.71020440943539
Batch 11900 Time:	1.6101428906122843 minutes
Batch 12000 Loss:	26.068433851003647
Batch 12000 Time:	1.609133513768514 minutes
Batch 12100 Loss:	23.79402692615986
Batch 12100 Time:	1.6131649573644002 minutes
Batch 12200 Loss:	23.413146898150444
Batch 12200 Time:	1.606982906659444 minutes
Batch 12300 Loss:	24.5181756131351
Batch 12300 Time:	1.6085325042406717 minutes
Batch 12400 Loss:	28.37041037157178
Batch 12400 Time:	1.609174923102061 minutes
Batch 12500 Loss:	27.843119710683823
Batch 12500 Time:	1.611221444606781 minutes
Batch 12600 Loss:	27.003915540874004
Batch 12600 Time:	1.6089946389198304 minutes
Batch 12700 Loss:	24.42640507221222
Batch 12700 Time:	1.6089028199513753 minutes
Batch 12800 Loss:	25.403189606964588
Batch 12800 Time:	1.596576456228892 minutes
Batch 12900 Loss:	23.936052333563566
Batch 12900 Time:	1.6013760089874267 minutes
Batch 13000 Loss:	22.467894043773413
Batch 13000 Time:	1.6017161369323731 minutes
Batch 13100 Loss:	22.620514452457428
Batch 13100 Time:	1.6001878738403321 minutes
Batch 13200 Loss:	20.368363143876195
Batch 13200 Time:	1.596804404258728 minutes
Batch 13300 Loss:	30.058601818978786
Batch 13300 Time:	1.5960121671358745 minutes
Batch 13400 Loss:	25.723075853660703
Batch 13400 Time:	1.6007710973421732 minutes
Batch 13500 Loss:	24.43077603727579
Batch 13500 Time:	1.603131850560506 minutes
Batch 13600 Loss:	29.092462319880724
Batch 13600 Time:	1.5996062835057576 minutes
Batch 13700 Loss:	29.702212342992425
Batch 13700 Time:	1.598176109790802 minutes
Batch 13800 Loss:	26.313852231949568
Batch 13800 Time:	1.5965816775957744 minutes
Batch 13900 Loss:	23.9376320540905
Batch 13900 Time:	1.6035614569981893 minutes
Batch 14000 Loss:	28.67312998510897
Batch 14000 Time:	1.5982439756393432 minutes
Batch 14100 Loss:	22.56251471117139
Batch 14100 Time:	1.6020440896352133 minutes
Batch 14200 Loss:	27.941371148452163
Batch 14200 Time:	1.6024434606234232 minutes
Batch 14300 Loss:	21.6310524251312
Batch 14300 Time:	1.5998052994410197 minutes
Batch 14400 Loss:	26.611613765358925
Batch 14400 Time:	1.5980026205380757 minutes
Batch 14500 Loss:	23.206984532997012
Batch 14500 Time:	1.5949454704920452 minutes
Batch 14600 Loss:	29.74782871082425
Batch 14600 Time:	1.6018787582715353 minutes
Batch 14700 Loss:	24.593654822558165
Batch 14700 Time:	1.600151264667511 minutes
Batch 14800 Loss:	23.55063036829233
Batch 14800 Time:	1.6042427579561869 minutes
Batch 14900 Loss:	23.993515372276306
Batch 14900 Time:	1.6026736895243328 minutes
Batch 15000 Loss:	24.43819761276245
Batch 15000 Time:	1.6008946458498636 minutes
Batch 15100 Loss:	29.81939099356532
Batch 15100 Time:	1.6105067054430644 minutes
Batch 15200 Loss:	23.20077220723033
