Batch 0 Loss:	0.468843549489975
Batch 0 Time:	0.12810262044270834 minutes
Batch 100 Loss:	45.94667328894138
Batch 100 Time:	1.645428768793742 minutes
Batch 200 Loss:	48.78075751662254
Batch 200 Time:	1.6473477482795715 minutes
Batch 300 Loss:	39.582022830843925
Batch 300 Time:	1.6506094177563986 minutes
Batch 400 Loss:	37.08437833935022
Batch 400 Time:	1.6357398708661397 minutes
Batch 500 Loss:	33.72646809741855
Batch 500 Time:	1.6518079439798992 minutes
Batch 600 Loss:	33.622375681996346
Batch 600 Time:	1.6475163062413534 minutes
Batch 700 Loss:	36.31807619705796
Batch 700 Time:	1.6391632636388143 minutes
Batch 800 Loss:	33.939915992319584
Batch 800 Time:	1.646928342183431 minutes
Batch 900 Loss:	30.295479144901037
Batch 900 Time:	1.6519246816635131 minutes
Batch 1000 Loss:	30.830942595377564
Batch 1000 Time:	1.6411728858947754 minutes
Batch 1100 Loss:	27.60309610515833
Batch 1100 Time:	1.6458361148834229 minutes
Batch 1200 Loss:	34.28916699066758
Batch 1200 Time:	1.6457426269849142 minutes
Batch 1300 Loss:	31.90091356448829
Batch 1300 Time:	1.6442518035570781 minutes
Batch 1400 Loss:	35.095453552901745
Batch 1400 Time:	1.6291532556215922 minutes
Batch 1500 Loss:	28.5480767339468
Batch 1500 Time:	1.6402966499328613 minutes
Batch 1600 Loss:	30.116055209189653
Batch 1600 Time:	1.6413610299428305 minutes
Batch 1700 Loss:	32.453392788767815
Batch 1700 Time:	1.6479954242706298 minutes
Batch 1800 Loss:	30.087065782397985
Batch 1800 Time:	1.630963404973348 minutes
Batch 1900 Loss:	28.212365683168173
Batch 1900 Time:	1.6458545406659444 minutes
Batch 2000 Loss:	32.929948553442955
Batch 2000 Time:	1.6412820895512898 minutes
Batch 2100 Loss:	27.836786095052958
Batch 2100 Time:	1.6440391937891643 minutes
Batch 2200 Loss:	25.969798624515533
Batch 2200 Time:	1.6436447779337564 minutes
Batch 2300 Loss:	31.0348590798676
Batch 2300 Time:	1.6449443380037942 minutes
Batch 2400 Loss:	30.60010465607047
Batch 2400 Time:	1.6476422150929768 minutes
Batch 2500 Loss:	27.972963742911816
Batch 2500 Time:	1.6350353439648946 minutes
Batch 2600 Loss:	27.49441011995077
Batch 2600 Time:	1.6318796435991922 minutes
Batch 2700 Loss:	27.675297182053328
Batch 2700 Time:	1.6297618389129638 minutes
Batch 2800 Loss:	28.228705890476704
Batch 2800 Time:	1.632054869333903 minutes
Batch 2900 Loss:	26.48335882090032
Batch 2900 Time:	1.646729290485382 minutes
Batch 3000 Loss:	34.16676244698465
Batch 3000 Time:	1.632254711786906 minutes
Batch 3100 Loss:	30.923340763896704
Batch 3100 Time:	1.6269423286120097 minutes
Batch 3200 Loss:	30.51419597491622
Batch 3200 Time:	1.633760670820872 minutes
Batch 3300 Loss:	26.379614803940058
Batch 3300 Time:	1.6464192787806193 minutes
Batch 3400 Loss:	25.370088431984186
Batch 3400 Time:	1.6427437663078308 minutes
