Name,Fold,Labels GO:0000054,Score GO:0000054,Labels GO:0000278,Score GO:0000278,Labels GO:0000747,Score GO:0000747,Labels GO:0001403,Score GO:0001403,Labels GO:0002181,Score GO:0002181,Labels GO:0003677,Score GO:0003677,Labels GO:0003682,Score GO:0003682,Labels GO:0003700,Score GO:0003700,Labels GO:0003735,Score GO:0003735,Labels GO:0004386,Score GO:0004386,Labels GO:0004518,Score GO:0004518,Labels GO:0005085,Score GO:0005085,Labels GO:0005576,Score GO:0005576,Labels GO:0005618,Score GO:0005618,Labels GO:0005694,Score GO:0005694,Labels GO:0005730,Score GO:0005730,Labels GO:0005740,Score GO:0005740,Labels GO:0005773,Score GO:0005773,Labels GO:0005777,Score GO:0005777,Labels GO:0005783,Score GO:0005783,Labels GO:0005794,Score GO:0005794,Labels GO:0005840,Score GO:0005840,Labels GO:0005886,Score GO:0005886,Labels GO:0005933,Score GO:0005933,Labels GO:0005938,Score GO:0005938,Labels GO:0006260,Score GO:0006260,Labels GO:0006281,Score GO:0006281,Labels GO:0006310,Score GO:0006310,Labels GO:0006325,Score GO:0006325,Labels GO:0006352,Score GO:0006352,Labels GO:0006353,Score GO:0006353,Labels GO:0006360,Score GO:0006360,Labels GO:0006364,Score GO:0006364,Labels GO:0006366,Score GO:0006366,Labels GO:0006383,Score GO:0006383,Labels GO:0006397,Score GO:0006397,Labels GO:0006401,Score GO:0006401,Labels GO:0006413,Score GO:0006413,Labels GO:0006414,Score GO:0006414,Labels GO:0006418,Score GO:0006418,Labels GO:0006457,Score GO:0006457,Labels GO:0006468,Score GO:0006468,Labels GO:0006470,Score GO:0006470,Labels GO:0006486,Score GO:0006486,Labels GO:0006629,Score GO:0006629,Labels GO:0006811,Score GO:0006811,Labels GO:0006865,Score GO:0006865,Labels GO:0006869,Score GO:0006869,Labels GO:0006873,Score GO:0006873,Labels GO:0006887,Score GO:0006887,Labels GO:0006897,Score GO:0006897,Labels GO:0006970,Score GO:0006970,Labels GO:0006979,Score GO:0006979,Labels GO:0007005,Score GO:0007005,Labels GO:0007010,Score GO:0007010,Labels GO:0007031,Score GO:0007031,Labels GO:0007033,Score GO:0007033,Labels GO:0007059,Score GO:0007059,Labels GO:0007124,Score GO:0007124,Labels GO:0008033,Score GO:0008033,Labels GO:0008168,Score GO:0008168,Labels GO:0008233,Score GO:0008233,Labels GO:0008289,Score GO:0008289,Labels GO:0008380,Score GO:0008380,Labels GO:0008643,Score GO:0008643,Labels GO:0009408,Score GO:0009408,Labels GO:0009451,Score GO:0009451,Labels GO:0016197,Score GO:0016197,Labels GO:0016301,Score GO:0016301,Labels GO:0016491,Score GO:0016491,Labels GO:0016757,Score GO:0016757,Labels GO:0016779,Score GO:0016779,Labels GO:0016791,Score GO:0016791,Labels GO:0016798,Score GO:0016798,Labels GO:0016829,Score GO:0016829,Labels GO:0016853,Score GO:0016853,Labels GO:0016874,Score GO:0016874,Labels GO:0019843,Score GO:0019843,Labels GO:0022857,Score GO:0022857,Labels GO:0030427,Score GO:0030427,Labels GO:0030674,Score GO:0030674,Labels GO:0031410,Score GO:0031410,Labels GO:0032196,Score GO:0032196,Labels GO:0032543,Score GO:0032543,Labels GO:0042273,Score GO:0042273,Labels GO:0042274,Score GO:0042274,Labels GO:0042393,Score GO:0042393,Labels GO:0045333,Score GO:0045333,Labels GO:0051082,Score GO:0051082,Labels GO:0051321,Score GO:0051321,Labels GO:0051603,Score GO:0051603,Labels GO:0051726,Score GO:0051726
YPL262W YDR374W-A,NA,0.0,-1.6844152,0.0,-1.6145654,0.0,-2.5870202,0.0,-0.32018447,0.0,-0.8619028,0.0,6.1705074,0.0,1.0598636,0.0,0.20400047,0.0,-0.9361048,0.0,1.4282082,0.0,3.2971194,0.0,0.60208726,0.0,1.8118094,0.0,-2.1095595,0.0,1.6629145,0.0,1.6599793,0.0,-2.1550364,0.0,3.6890118,0.0,1.1813779,0.0,5.44954,0.0,2.6354237,0.0,-0.49977624,0.0,4.794527,0.0,0.5048195,0.0,0.8239883,0.0,0.8500274,0.0,2.295186,0.0,2.9577034,0.0,1.2740316,0.0,-0.9370836,0.0,-2.038189,0.0,-1.6489089,0.0,0.7517258,0.0,-0.96778554,0.0,-1.4217843,0.0,0.72918123,0.0,-1.2092863,0.0,-1.5903937,0.0,-1.3045324,0.0,-1.5933839,0.0,0.36118668,0.0,1.2995895,0.0,-0.76483625,0.0,-0.31443825,0.0,2.121102,0.0,1.2118008,0.0,-2.3299682,0.0,-0.5480969,0.0,-2.4173934,0.0,-0.20597965,0.0,1.0611783,0.0,-1.7178174,0.0,-2.1548705,0.0,-0.75145125,0.0,-2.1173816,0.0,-1.0419893,0.0,-1.3733795,0.0,-0.32852748,0.0,-0.57992697,0.0,-0.23197478,0.0,0.8429086,0.0,3.792272,0.0,-1.0205445,0.0,-0.8557677,0.0,-0.5031951,0.0,-2.422254,0.0,-1.8260597,0.0,-1.8140568,0.0,2.5937269,0.0,2.942286,0.0,0.02920969,0.0,2.9387524,0.0,-0.46094683,0.0,0.28177616,0.0,1.0993748,0.0,0.5016366,0.0,0.84501743,0.0,-1.4838051,0.0,1.5419745,0.0,-1.3707575,0.0,0.83808,0.0,-0.47933042,0.0,1.6482407,0.0,-1.185333,0.0,-1.2796338,0.0,-2.1437488,0.0,-0.38645482,0.0,-2.1356318,0.0,-0.15467495,0.0,2.1815515,0.0,-1.7573942,0.0,-1.3765761
YER053C-A YDR206W,NA,0.0,-1.7269969,0.0,-1.558103,0.0,-2.5173845,0.0,-0.30012953,0.0,-1.0164864,0.0,6.1493783,0.0,1.1189601,0.0,0.14783293,0.0,-1.0981511,0.0,1.3946112,0.0,3.1324487,0.0,0.6513761,0.0,1.7682724,0.0,-2.1466541,0.0,1.7732873,0.0,1.5622939,0.0,-2.139841,0.0,3.8143866,0.0,1.1592848,0.0,5.730158,0.0,2.9584832,0.0,-0.6368259,0.0,4.907584,0.0,0.563791,0.0,0.7468207,0.0,0.87956256,0.0,2.3881125,0.0,2.8063188,0.0,1.3695422,0.0,-0.9420457,0.0,-2.0896294,0.0,-1.6822935,0.0,0.66636455,0.0,-0.94254357,0.0,-1.4672654,0.0,0.93782246,0.0,-1.3431109,0.0,-1.6799661,0.0,-1.3726239,0.0,-1.5882542,0.0,0.4438387,0.0,1.3260491,0.0,-0.83102393,0.0,-0.10052413,0.0,2.26273,0.0,1.342115,0.0,-2.3005815,0.0,-0.4549095,0.0,-2.4401133,0.0,-0.2481733,0.0,1.1890502,0.0,-1.7715269,0.0,-2.1887805,0.0,-0.7479117,0.0,-2.201837,0.0,-1.1151983,0.0,-1.3892399,0.0,-0.22549216,0.0,-0.50358933,0.0,-0.17816514,0.0,0.68135995,0.0,3.7827547,0.0,-1.0313004,0.0,-0.70168674,0.0,-0.5630821,0.0,-2.4350636,0.0,-1.8579301,0.0,-1.8712018,0.0,2.6459837,0.0,2.8687975,0.0,0.20484036,0.0,2.7918143,0.0,-0.42235497,0.0,0.19792683,0.0,0.9305109,0.0,0.572907,0.0,0.8382353,0.0,-1.6284652,0.0,1.4659449,0.0,-1.5016549,0.0,0.87400675,0.0,-0.33270133,0.0,1.3754375,0.0,-1.1811359,0.0,-1.3812401,0.0,-2.1660113,0.0,-0.38832635,0.0,-2.107548,0.0,-0.11307159,0.0,2.1582174,0.0,-1.6819218,0.0,-1.3119164
YPL208W YOL133W,NA,0.0,-2.1354702,0.0,-0.58319515,0.0,-0.8270286,0.0,0.0617254,0.0,-3.9651947,0.0,4.3514147,0.0,2.4765308,0.0,0.5345043,0.0,-3.3055654,0.0,0.9242208,0.0,0.24480928,0.0,0.4904564,0.0,-0.7987583,0.0,-1.0745696,0.0,2.2884486,0.0,-1.2371287,0.0,-1.106424,0.0,3.0345805,0.0,0.31381106,0.0,5.9569564,0.0,5.3495865,0.0,-2.9125493,0.0,4.2114253,0.0,1.6002569,0.0,0.28104466,0.0,1.46518,0.0,3.1051223,0.0,0.20543435,0.0,2.4283812,0.0,-1.1557822,0.0,-1.7396245,0.0,-1.0269468,0.0,-1.9929649,0.0,-0.13513198,0.0,-1.6817268,0.0,3.1155071,0.0,-2.058694,0.0,-2.4479594,0.0,-1.5800655,0.0,-0.95322627,0.0,0.71912616,0.0,2.2912614,0.0,-0.42213064,0.0,1.0618877,0.0,2.72524,0.0,1.0157174,0.0,-0.9776377,0.0,0.7720648,0.0,-1.6721153,0.0,-0.7561836,0.0,2.7464244,0.0,-1.7983756,0.0,-1.229933,0.0,-0.405788,0.0,-1.9028907,0.0,-1.3727022,0.0,-1.2416253,0.0,1.0514624,0.0,0.81124175,0.0,-0.03038323,0.0,-1.3669834,0.0,1.4326596,0.0,-0.79846346,0.0,1.4858243,0.0,-1.0284702,0.0,-1.7593002,0.0,-1.3068169,0.0,-1.8794745,0.0,3.6829042,0.0,0.9352829,0.0,1.2554386,0.0,-0.163865,0.0,0.001945734,0.0,-1.0506309,0.0,-1.2421061,0.0,0.544101,0.0,0.4033445,0.0,-3.5207546,0.0,-0.22944918,0.0,-1.6570051,0.0,1.8366997,0.0,1.355574,0.0,-2.010132,0.0,-0.56124485,0.0,-2.932392,0.0,-2.1270726,0.0,-0.0043975785,0.0,-1.3282546,0.0,0.38559607,0.0,2.0143752,0.0,-0.4373678,0.0,0.014814539
YGL203C YNL220W,NA,0.0,-1.9875382,0.0,-1.5202359,0.0,-1.5840366,0.0,-0.13317253,0.0,-3.1456122,0.0,4.913058,0.0,1.369981,0.0,0.45743918,0.0,-3.3434029,0.0,0.53445345,0.0,0.39555565,0.0,0.45991617,0.0,1.1873164,0.0,-1.6634455,0.0,1.7869685,0.0,-0.09801003,0.0,-1.3560292,0.0,3.8589242,0.0,1.795329,0.0,6.6546726,0.0,4.5788755,0.0,-2.7441056,0.0,5.725765,0.0,1.438058,0.0,0.15126003,0.0,0.40832135,0.0,2.9216013,0.0,0.07681818,0.0,1.7392471,0.0,-1.3876646,0.0,-1.9788405,0.0,-1.6053485,0.0,-1.0016578,0.0,-0.65784186,0.0,-1.8820368,0.0,2.6955712,0.0,-2.2841458,0.0,-2.458683,0.0,-2.1536605,0.0,-1.4406121,0.0,1.264222,0.0,2.3597233,0.0,-0.81861013,0.0,1.2259595,0.0,3.4826846,0.0,2.495889,0.0,-1.0163026,0.0,0.056133747,0.0,-1.69641,0.0,-0.5184471,0.0,2.5000868,0.0,-1.7597405,0.0,-1.938806,0.0,-0.44289738,0.0,-2.2352138,0.0,-1.2659434,0.0,-1.5907565,0.0,0.41695365,0.0,0.6811804,0.0,-0.48717305,0.0,-0.6489096,0.0,2.0812418,0.0,-0.8879883,0.0,0.58950037,0.0,-0.27753267,0.0,-1.3936654,0.0,-1.7635584,0.0,-2.2404423,0.0,3.973994,0.0,3.1978388,0.0,1.6817814,0.0,0.080672555,0.0,0.30048966,0.0,-0.41180226,0.0,0.76595175,0.0,0.97221696,0.0,0.6560666,0.0,-3.1053202,0.0,1.7179425,0.0,-2.0878627,0.0,1.4708383,0.0,0.651095,0.0,-1.6495961,0.0,-1.5475627,0.0,-2.650047,0.0,-2.123224,0.0,-0.6634469,0.0,-2.092589,0.0,1.0855088,0.0,2.2837822,0.0,-0.6303468,0.0,-0.504041
YKL067W YOR283W,NA,0.0,-2.1120512,0.0,-2.5004401,0.0,-1.9819086,0.0,0.036727883,0.0,-2.257913,0.0,4.371348,0.0,-0.75938845,0.0,0.38748723,0.0,-2.4584835,0.0,-0.45741218,0.0,0.49101394,0.0,0.12459023,0.0,3.116427,0.0,-1.8584787,0.0,-0.33400828,0.0,-1.0549564,0.0,-1.513109,0.0,5.5889564,0.0,2.5310626,0.0,7.5747614,0.0,4.976875,0.0,-1.9987463,0.0,7.1020203,0.0,1.9166994,0.0,0.48735207,0.0,-1.7535783,0.0,1.3221731,0.0,-0.0851067,0.0,-0.15815464,0.0,-1.9679888,0.0,-2.049595,0.0,-1.8073257,0.0,-1.9215511,0.0,-1.5418159,0.0,-2.1594665,0.0,0.3499248,0.0,-2.1398606,0.0,-2.2705455,0.0,-1.4078081,0.0,-1.4340196,0.0,2.0116796,0.0,2.693202,0.0,-0.5817992,0.0,2.0576758,0.0,4.684898,0.0,3.503944,0.0,-0.8168937,0.0,0.36067945,0.0,-1.7515924,0.0,-0.7442189,0.0,2.9617705,0.0,-1.7531366,0.0,-2.1165621,0.0,-0.3279304,0.0,-2.3901937,0.0,-0.98479635,0.0,-1.494291,0.0,-1.028471,0.0,0.58380485,0.0,-1.9842426,0.0,-0.98376364,0.0,3.54903,0.0,-0.65353733,0.0,-1.7403209,0.0,0.260399,0.0,-0.786332,0.0,-1.965005,0.0,-2.3740134,0.0,4.5658746,0.0,5.74505,0.0,2.700923,0.0,0.8013346,0.0,0.9465015,0.0,0.68308246,0.0,2.715771,0.0,2.1762211,0.0,1.7015667,0.0,-2.5437865,0.0,2.8266735,0.0,-2.144051,0.0,0.96795523,0.0,1.0752282,0.0,-0.5127706,0.0,-1.5638725,0.0,-3.4633746,0.0,-3.1078823,0.0,-1.6367031,0.0,-2.5378869,0.0,1.8927767,0.0,1.6254544,0.0,-0.8257651,0.0,-1.177189
YPR055W YMR080C,NA,0.0,-2.2176344,0.0,-0.9784994,0.0,-1.8019707,0.0,-0.238803,0.0,-2.3005848,0.0,5.4573994,0.0,2.2888968,0.0,0.7983269,0.0,-1.4656112,0.0,1.5604154,0.0,1.8552222,0.0,0.1849448,0.0,-0.18277764,0.0,-1.3069899,0.0,1.9818133,0.0,0.65114146,0.0,-1.9597664,0.0,2.512135,0.0,0.1079544,0.0,4.556511,0.0,3.0482285,0.0,-1.1473808,0.0,3.8802676,0.0,0.8870974,0.0,0.6947262,0.0,1.5831163,0.0,2.9419765,0.0,1.7527196,0.0,2.3569183,0.0,-1.336764,0.0,-1.8845366,0.0,-1.3416133,0.0,-0.3573728,0.0,-0.07015003,0.0,-1.3383579,0.0,2.3424332,0.0,-1.4102515,0.0,-1.9153044,0.0,-1.4021707,0.0,-0.9832395,0.0,0.6207516,0.0,1.9389182,0.0,-0.19423954,0.0,-0.45597795,0.0,2.0034308,0.0,0.107329935,0.0,-1.5898076,0.0,-0.11902507,0.0,-1.9613086,0.0,-0.7768817,0.0,1.8671153,0.0,-1.7390664,0.0,-1.3197949,0.0,-0.84047097,0.0,-1.5114253,0.0,-1.1771847,0.0,-1.6430452,0.0,0.34186408,0.0,-0.030847143,0.0,0.31074235,0.0,0.37771142,0.0,2.1046665,0.0,-1.1145287,0.0,0.78401875,0.0,-1.1637392,0.0,-2.3147101,0.0,-1.3654459,0.0,-1.5890594,0.0,3.6867218,0.0,1.765545,0.0,-0.24606173,0.0,1.0323069,0.0,-0.51368195,0.0,-0.594984,0.0,0.039883934,0.0,-0.012755094,0.0,0.98291945,0.0,-2.1946855,0.0,0.2285178,0.0,-1.0716594,0.0,1.667081,0.0,0.058180667,0.0,0.09274772,0.0,-0.23104046,0.0,-1.9494541,0.0,-2.0727334,0.0,0.16243097,0.0,-2.0024054,0.0,0.36821306,0.0,1.8094754,0.0,-1.4137418,0.0,-1.0419524
YAL035W YKL094W,NA,0.0,-0.9305714,0.0,-2.149306,0.0,-1.7421749,0.0,-0.4982598,0.0,-0.679599,0.0,2.1056108,0.0,0.061959468,0.0,0.6615,0.0,-0.23589306,0.0,-0.64504063,0.0,-1.3762643,0.0,-1.432023,0.0,2.1580057,0.0,-0.82991964,0.0,-1.4976757,0.0,2.9702013,0.0,-0.78739643,0.0,1.0837042,0.0,0.46617687,0.0,3.278349,0.0,-0.17112938,0.0,0.24824086,0.0,4.6859965,0.0,1.0924809,0.0,-0.1626235,0.0,-1.8514752,0.0,0.0032264069,0.0,-2.340888,0.0,0.3219223,0.0,-2.131762,0.0,-1.7527212,0.0,-1.481694,0.0,2.1850324,0.0,0.42796373,0.0,-0.7497586,0.0,1.2223548,0.0,-0.69243705,0.0,-0.9034801,0.0,-1.7812735,0.0,0.13673848,0.0,2.5266244,0.0,1.2725593,0.0,0.16920045,0.0,0.46283743,0.0,3.1137002,0.0,1.6509663,0.0,0.8141929,0.0,-0.24418694,0.0,-0.37997362,0.0,-1.5889826,0.0,1.1270461,0.0,-1.1505201,0.0,-0.8751411,0.0,0.03360848,0.0,-0.7917525,0.0,-0.8885562,0.0,-1.8591391,0.0,-1.8384095,0.0,0.55948555,0.0,0.6009599,0.0,1.8849086,0.0,-0.028494366,0.0,-1.0876518,0.0,0.1674926,0.0,-0.27583534,0.0,-0.27419624,0.0,-1.4726768,0.0,-1.8242661,0.0,4.930832,0.0,5.476565,0.0,1.48085,0.0,-1.9360621,0.0,1.0551412,0.0,-0.006969165,0.0,3.999327,0.0,1.3801296,0.0,3.6686199,0.0,0.4923465,0.0,2.319876,0.0,-1.2258029,0.0,0.62819016,0.0,-0.27728096,0.0,-1.4269667,0.0,-0.49462235,0.0,-0.2479968,0.0,-1.1853445,0.0,-1.7981701,0.0,-2.5309763,0.0,3.8449888,0.0,-0.84841037,0.0,-1.0766536,0.0,-1.9297346
YDL237W YDL159W,NA,0.0,-2.3401463,0.0,-2.4459667,0.0,-1.7629695,0.0,-0.10253042,0.0,-1.5042132,0.0,3.9090471,0.0,-1.2324835,0.0,0.8303463,0.0,-1.4719288,0.0,-0.64305943,0.0,0.12777522,0.0,-0.34968364,0.0,2.5303342,0.0,-1.3096144,0.0,-0.39770812,0.0,-2.3531601,0.0,-1.8102953,0.0,5.310579,0.0,2.5527797,0.0,6.350089,0.0,4.6856275,0.0,-1.1056674,0.0,6.209863,0.0,1.8116055,0.0,0.47242296,0.0,-1.8767216,0.0,1.4376748,0.0,-0.32970858,0.0,-0.44189778,0.0,-2.3844335,0.0,-1.3139987,0.0,-1.5230719,0.0,-3.2944286,0.0,-1.6375355,0.0,-2.1648912,0.0,-0.13144487,0.0,-2.1498187,0.0,-1.7034177,0.0,-0.69838023,0.0,-1.1357731,0.0,2.222781,0.0,3.281452,0.0,-0.37438414,0.0,1.4554576,0.0,3.950906,0.0,2.6814356,0.0,-0.73369694,0.0,0.11897299,0.0,-1.4326086,0.0,-0.7481108,0.0,3.1899297,0.0,-1.1620202,0.0,-1.5184205,0.0,-0.7497732,0.0,-1.7450836,0.0,-0.48343787,0.0,-1.4654062,0.0,-1.025507,0.0,0.33134156,0.0,-2.6630104,0.0,-1.5915438,0.0,3.022504,0.0,-0.13802807,0.0,-2.0472775,0.0,0.15794083,0.0,-0.5815371,0.0,-1.5411313,0.0,-1.8665292,0.0,4.3566484,0.0,5.7768826,0.0,2.0676231,0.0,0.5983572,0.0,0.50341666,0.0,0.5899269,0.0,2.743287,0.0,1.6141613,0.0,1.3783734,0.0,-2.291975,0.0,2.1474552,0.0,-1.2498925,0.0,1.1613768,0.0,0.7713171,0.0,-0.057661384,0.0,-0.27580357,0.0,-4.134612,0.0,-3.2052956,0.0,-1.2561302,0.0,-2.5710511,0.0,1.7900232,0.0,1.7986218,0.0,-0.6027416,0.0,-0.99047756
YGL173C YDR158W,NA,0.0,-0.75948155,0.0,-2.577777,0.0,-2.1581674,0.0,-0.27886653,0.0,0.37479526,0.0,2.4269204,0.0,-1.1657759,0.0,0.36982775,0.0,0.11276984,0.0,-0.69857466,0.0,-0.66749287,0.0,-0.8277783,0.0,3.7001932,0.0,-1.6073763,0.0,-1.1491393,0.0,2.2025235,0.0,-1.184891,0.0,2.6226568,0.0,1.8627942,0.0,4.5065145,0.0,0.91780126,0.0,0.5767511,0.0,5.6499033,0.0,1.037593,0.0,-0.4097727,0.0,-2.638774,0.0,0.2222611,0.0,-1.7889674,0.0,-0.66741455,0.0,-2.1965642,0.0,-1.5583134,0.0,-1.8550051,0.0,1.5780982,0.0,-0.18592888,0.0,-1.1911935,0.0,-0.05645028,0.0,-1.0383853,0.0,-0.7680111,0.0,-1.4645516,0.0,-0.21945634,0.0,2.329894,0.0,1.1668768,0.0,-0.6712554,0.0,0.71976507,0.0,3.3650582,0.0,3.062261,0.0,0.2897987,0.0,-0.65471894,0.0,-0.69167626,0.0,-0.8717019,0.0,0.94356036,0.0,-0.95573866,0.0,-1.3546019,0.0,-0.2336459,0.0,-1.3251185,0.0,-0.64351374,0.0,-1.4622813,0.0,-1.7174433,0.0,0.29714543,0.0,-0.5233133,0.0,1.2381763,0.0,1.1295946,0.0,-0.5209527,0.0,-1.268242,0.0,0.25316855,0.0,0.070447624,0.0,-1.5262737,0.0,-2.0956404,0.0,3.6438155,0.0,6.4884467,0.0,1.9706113,0.0,-0.5847398,0.0,1.0652359,0.0,0.30676857,0.0,4.3854866,0.0,2.0209012,0.0,3.0680258,0.0,0.3082834,0.0,3.2484558,0.0,-1.5486487,0.0,-0.09928972,0.0,-0.5406794,0.0,-0.81173056,0.0,-0.93337566,0.0,-0.7539971,0.0,-1.5836985,0.0,-1.8679881,0.0,-2.3402607,0.0,3.2433796,0.0,0.31597382,0.0,-1.055027,0.0,-1.7331398
YBR163W YOR109W,NA,0.0,-2.791046,0.0,-0.71998465,0.0,-0.71659064,0.0,-0.17312032,0.0,-4.738858,0.0,5.4452944,0.0,2.6869113,0.0,0.87022823,0.0,-3.8768551,0.0,1.0448444,0.0,0.9441824,0.0,0.76175576,0.0,-0.091359705,0.0,-1.5272051,0.0,2.3468835,0.0,-1.8037195,0.0,-1.3926774,0.0,3.637177,0.0,0.50823677,0.0,6.427704,0.0,5.7292824,0.0,-3.40155,0.0,5.7125926,0.0,1.980194,0.0,0.8677705,0.0,1.2968891,0.0,3.4078708,0.0,1.2027969,0.0,2.7506993,0.0,-1.0531487,0.0,-2.4104218,0.0,-0.9135895,0.0,-2.8896916,0.0,-0.59280145,0.0,-1.9037523,0.0,3.5350266,0.0,-2.3321736,0.0,-3.379155,0.0,-1.7830591,0.0,-1.4350595,0.0,0.800407,0.0,2.9914865,0.0,-0.28452337,0.0,1.0204471,0.0,3.3166208,0.0,1.5371951,0.0,-1.1611418,0.0,0.6940027,0.0,-2.1311886,0.0,-0.72777295,0.0,3.510436,0.0,-2.1492214,0.0,-1.6728221,0.0,-0.40635028,0.0,-2.089048,0.0,-1.3547232,0.0,-1.5665976,0.0,1.1565626,0.0,1.2080129,0.0,-0.41900018,0.0,-1.6611423,0.0,2.2547529,0.0,-0.9706588,0.0,1.467496,0.0,-0.8340454,0.0,-2.0268185,0.0,-1.8563137,0.0,-1.811993,0.0,4.624353,0.0,1.3587692,0.0,1.0356385,0.0,0.19679263,0.0,0.014969356,0.0,-0.7168251,0.0,-0.81150055,0.0,0.4848741,0.0,0.26749843,0.0,-4.107741,0.0,0.64624155,0.0,-2.0768542,0.0,2.3272195,0.0,1.5285603,0.0,-1.7034514,0.0,-0.90776974,0.0,-3.9030807,0.0,-2.94844,0.0,-0.33076835,0.0,-1.593242,0.0,0.336719,0.0,2.5025706,0.0,-0.4030578,0.0,-0.33532932
