Name,Fold,Labels GO:0000054,Score GO:0000054,Labels GO:0000278,Score GO:0000278,Labels GO:0000747,Score GO:0000747,Labels GO:0001403,Score GO:0001403,Labels GO:0002181,Score GO:0002181,Labels GO:0003677,Score GO:0003677,Labels GO:0003682,Score GO:0003682,Labels GO:0003700,Score GO:0003700,Labels GO:0003735,Score GO:0003735,Labels GO:0004386,Score GO:0004386,Labels GO:0004518,Score GO:0004518,Labels GO:0005085,Score GO:0005085,Labels GO:0005576,Score GO:0005576,Labels GO:0005618,Score GO:0005618,Labels GO:0005694,Score GO:0005694,Labels GO:0005730,Score GO:0005730,Labels GO:0005740,Score GO:0005740,Labels GO:0005773,Score GO:0005773,Labels GO:0005777,Score GO:0005777,Labels GO:0005783,Score GO:0005783,Labels GO:0005794,Score GO:0005794,Labels GO:0005840,Score GO:0005840,Labels GO:0005886,Score GO:0005886,Labels GO:0005933,Score GO:0005933,Labels GO:0005938,Score GO:0005938,Labels GO:0006260,Score GO:0006260,Labels GO:0006281,Score GO:0006281,Labels GO:0006310,Score GO:0006310,Labels GO:0006325,Score GO:0006325,Labels GO:0006352,Score GO:0006352,Labels GO:0006353,Score GO:0006353,Labels GO:0006360,Score GO:0006360,Labels GO:0006364,Score GO:0006364,Labels GO:0006366,Score GO:0006366,Labels GO:0006383,Score GO:0006383,Labels GO:0006397,Score GO:0006397,Labels GO:0006401,Score GO:0006401,Labels GO:0006413,Score GO:0006413,Labels GO:0006414,Score GO:0006414,Labels GO:0006418,Score GO:0006418,Labels GO:0006457,Score GO:0006457,Labels GO:0006468,Score GO:0006468,Labels GO:0006470,Score GO:0006470,Labels GO:0006486,Score GO:0006486,Labels GO:0006629,Score GO:0006629,Labels GO:0006811,Score GO:0006811,Labels GO:0006865,Score GO:0006865,Labels GO:0006869,Score GO:0006869,Labels GO:0006873,Score GO:0006873,Labels GO:0006887,Score GO:0006887,Labels GO:0006897,Score GO:0006897,Labels GO:0006970,Score GO:0006970,Labels GO:0006979,Score GO:0006979,Labels GO:0007005,Score GO:0007005,Labels GO:0007010,Score GO:0007010,Labels GO:0007031,Score GO:0007031,Labels GO:0007033,Score GO:0007033,Labels GO:0007059,Score GO:0007059,Labels GO:0007124,Score GO:0007124,Labels GO:0008033,Score GO:0008033,Labels GO:0008168,Score GO:0008168,Labels GO:0008233,Score GO:0008233,Labels GO:0008289,Score GO:0008289,Labels GO:0008380,Score GO:0008380,Labels GO:0008643,Score GO:0008643,Labels GO:0009408,Score GO:0009408,Labels GO:0009451,Score GO:0009451,Labels GO:0016197,Score GO:0016197,Labels GO:0016301,Score GO:0016301,Labels GO:0016491,Score GO:0016491,Labels GO:0016757,Score GO:0016757,Labels GO:0016779,Score GO:0016779,Labels GO:0016791,Score GO:0016791,Labels GO:0016798,Score GO:0016798,Labels GO:0016829,Score GO:0016829,Labels GO:0016853,Score GO:0016853,Labels GO:0016874,Score GO:0016874,Labels GO:0019843,Score GO:0019843,Labels GO:0022857,Score GO:0022857,Labels GO:0030427,Score GO:0030427,Labels GO:0030674,Score GO:0030674,Labels GO:0031410,Score GO:0031410,Labels GO:0032196,Score GO:0032196,Labels GO:0032543,Score GO:0032543,Labels GO:0042273,Score GO:0042273,Labels GO:0042274,Score GO:0042274,Labels GO:0042393,Score GO:0042393,Labels GO:0045333,Score GO:0045333,Labels GO:0051082,Score GO:0051082,Labels GO:0051321,Score GO:0051321,Labels GO:0051603,Score GO:0051603,Labels GO:0051726,Score GO:0051726
YOR151C YAL028W,NA,0.0,-2.8718424,0.0,-1.2137684,0.0,-2.2991178,0.0,-0.019502431,0.0,-1.5027504,0.0,5.314338,0.0,2.261269,0.0,0.32702684,0.0,0.231287,0.0,0.87854934,0.0,1.021185,0.0,1.206886,0.0,0.26052648,0.0,-2.5944338,0.0,3.4819303,0.0,0.8105363,0.0,-3.2060552,0.0,3.0773284,0.0,0.52498484,0.0,5.278344,0.0,2.6625648,0.0,0.66830564,0.0,5.3355236,0.0,-0.02191712,0.0,-1.2023708,0.0,1.3176535,0.0,3.15773,0.0,1.4642088,0.0,1.3870914,0.0,-2.7685852,0.0,-2.441546,0.0,-1.7498536,0.0,0.81375176,0.0,0.43718535,0.0,-2.7388027,0.0,2.3782797,0.0,-2.4251366,0.0,-0.7570831,0.0,-2.425669,0.0,-0.65666306,0.0,1.8576355,0.0,2.527213,0.0,-1.1381928,0.0,0.25860447,0.0,1.3297241,0.0,1.5873784,0.0,-0.03818357,0.0,-3.1727715,0.0,-1.6863589,0.0,0.30270603,0.0,2.8452122,0.0,-1.7977371,0.0,-1.7715354,0.0,1.4428167,0.0,-2.963319,0.0,-2.2789018,0.0,-1.9985163,0.0,2.6728864,0.0,0.15868437,0.0,-0.09966056,0.0,1.3293563,0.0,2.3537164,0.0,-0.40468046,0.0,0.8267346,0.0,-1.4396514,0.0,-3.2218063,0.0,-2.5962017,0.0,-3.1094694,0.0,4.1471453,0.0,3.5103903,0.0,0.6342504,0.0,1.3567195,0.0,-0.5958885,0.0,0.16718397,0.0,1.455684,0.0,1.5815185,0.0,2.8834946,0.0,-2.2394378,0.0,0.9799675,0.0,-2.6626291,0.0,1.8610107,0.0,0.56737137,0.0,-2.4144516,0.0,0.9552064,0.0,-3.66667,0.0,-2.1320853,0.0,-0.04915846,0.0,-3.072152,0.0,2.0600839,0.0,2.1742878,0.0,-0.4876935,0.0,-1.7580578
YCR058C YBR002C,NA,0.0,-0.7371278,0.0,-0.60652864,0.0,-1.9458387,0.0,-0.36432868,0.0,0.8109045,0.0,3.772369,0.0,0.6238186,0.0,-1.7687378,0.0,0.9730906,0.0,1.7189206,0.0,3.2099862,0.0,-0.8105566,0.0,0.8197145,0.0,-1.8603472,0.0,1.156104,0.0,2.4420257,0.0,-0.8587274,0.0,1.5002718,0.0,-0.092653155,0.0,3.666841,0.0,1.2872947,0.0,1.3869541,0.0,2.7647166,0.0,0.31924605,0.0,-0.8846526,0.0,-0.3206751,0.0,0.38332215,0.0,2.641182,0.0,-0.14387684,0.0,-1.1631628,0.0,-2.2836561,0.0,-1.7881296,0.0,2.8437507,0.0,-1.31736,0.0,-1.7345374,0.0,0.69322205,0.0,-1.7702492,0.0,0.96729827,0.0,-1.3501129,0.0,-1.5926627,0.0,-0.029844299,0.0,-0.56472945,0.0,-1.4536777,0.0,-0.8307336,0.0,-0.45400116,0.0,0.620906,0.0,-1.3219717,0.0,-0.5476206,0.0,-1.8689435,0.0,-1.4879407,0.0,-0.11393239,0.0,-0.87656087,0.0,-1.4659765,0.0,-0.46508056,0.0,-2.0107331,0.0,-0.53908145,0.0,-0.85076934,0.0,0.08701206,0.0,-1.4171253,0.0,1.1193286,0.0,2.0121098,0.0,2.3145692,0.0,-0.8483983,0.0,0.21780452,0.0,-0.17241332,0.0,-2.0455952,0.0,-1.2375554,0.0,-1.6460456,0.0,0.31469238,0.0,0.6949543,0.0,-0.80823153,0.0,2.0112062,0.0,-0.16673076,0.0,-0.4176303,0.0,0.19864759,0.0,-0.36457586,0.0,0.7652238,0.0,-0.3437556,0.0,1.4355515,0.0,-2.7381258,0.0,-1.3187778,0.0,-0.6928436,0.0,1.1526803,0.0,1.0331657,0.0,1.1336948,0.0,1.0352795,0.0,-0.54392564,0.0,-1.7541956,0.0,-0.43000004,0.0,0.4767603,0.0,-1.4841585,0.0,-1.3594805
YDL052C YNL196C,NA,0.0,-2.212167,0.0,-1.4287989,0.0,-3.8655157,0.0,0.29075012,0.0,0.6874304,0.0,3.1276658,0.0,0.578621,0.0,-0.48903233,0.0,-0.14563878,0.0,0.3386993,0.0,-0.045378786,0.0,-0.9725729,0.0,3.9378605,0.0,-1.3143985,0.0,1.7013,0.0,0.9447113,0.0,-3.3570304,0.0,4.076125,0.0,0.38733628,0.0,6.792109,0.0,2.105926,0.0,0.79852414,0.0,7.9557037,0.0,1.0193744,0.0,-1.1020025,0.0,0.21198219,0.0,1.0984191,0.0,-0.20964894,0.0,-0.04177159,0.0,-1.441848,0.0,-3.2601562,0.0,-1.8806251,0.0,1.3138285,0.0,-1.4901197,0.0,-2.6161733,0.0,-1.3270067,0.0,-4.585921,0.0,0.34070212,0.0,-3.3048139,0.0,-1.0638567,0.0,2.0377038,0.0,1.4335759,0.0,-1.7655222,0.0,0.14049275,0.0,3.1711252,0.0,3.940229,0.0,1.768794,0.0,-2.853245,0.0,-3.099987,0.0,-2.5126219,0.0,3.0853212,0.0,-3.0036116,0.0,-1.093945,0.0,0.46557727,0.0,-3.0160854,0.0,-2.1369467,0.0,-0.6863408,0.0,0.20833968,0.0,-0.8705516,0.0,-2.346617,0.0,0.45303214,0.0,0.13980973,0.0,-1.0802274,0.0,-2.4087844,0.0,0.8084679,0.0,-3.5751398,0.0,-1.2814546,0.0,-4.0690813,0.0,3.324448,0.0,5.0043797,0.0,1.6577926,0.0,-0.49447513,0.0,0.050097346,0.0,-0.58731323,0.0,3.681529,0.0,1.8118898,0.0,3.2568586,0.0,-0.9794694,0.0,5.618157,0.0,-4.1471386,0.0,-0.80621403,0.0,0.49673295,0.0,-2.7522357,0.0,1.6877522,0.0,-3.275691,0.0,-2.684636,0.0,-0.72927415,0.0,-2.9167018,0.0,1.6717235,0.0,0.60759306,0.0,-1.1515236,0.0,-1.7971257
YPL139C YDR487C,NA,0.0,-3.3373702,0.0,-1.9512211,0.0,-1.2410254,0.0,1.447441,0.0,-1.1963291,0.0,4.6850185,0.0,1.3472105,0.0,0.6126705,0.0,0.018388987,0.0,0.35503674,0.0,-0.79239905,0.0,2.0500484,0.0,-0.37727624,0.0,-2.1105716,0.0,1.5818352,0.0,0.31547484,0.0,-4.236418,0.0,3.8752322,0.0,0.110067114,0.0,7.177362,0.0,5.5846176,0.0,0.30771625,0.0,4.5578794,0.0,0.16802566,0.0,-1.8048549,0.0,0.7749913,0.0,1.2360417,0.0,0.18312766,0.0,2.360179,0.0,-3.4491117,0.0,-2.0748813,0.0,-2.846978,0.0,-0.33969378,0.0,0.2705674,0.0,-3.0597315,0.0,2.1589732,0.0,-1.8612243,0.0,0.46990907,0.0,-3.896945,0.0,0.8119441,0.0,2.9798045,0.0,2.6259084,0.0,-1.7953769,0.0,3.1349325,0.0,2.6545274,0.0,1.2215892,0.0,0.7941417,0.0,-1.9883062,0.0,-3.395295,0.0,0.85874045,0.0,3.268089,0.0,-2.229794,0.0,-2.8788588,0.0,0.56110847,0.0,-3.4956734,0.0,-1.4497013,0.0,-4.2502117,0.0,0.33115274,0.0,0.12796456,0.0,1.4088049,0.0,0.026986357,0.0,3.0593665,0.0,0.5701579,0.0,0.3146119,0.0,-2.7573926,0.0,-2.013233,0.0,-2.88352,0.0,-2.5072224,0.0,4.1498823,0.0,2.4331203,0.0,3.511806,0.0,-0.27850586,0.0,-0.0647089,0.0,0.20362237,0.0,0.7310447,0.0,1.5915099,0.0,2.8522377,0.0,-1.8152891,0.0,-0.68318963,0.0,-0.95388716,0.0,1.9900398,0.0,2.1618803,0.0,-3.6287448,0.0,-1.5835541,0.0,-3.602449,0.0,-1.7965672,0.0,0.22547972,0.0,-3.8210878,0.0,1.7609174,0.0,-0.3897157,0.0,-0.20897463,0.0,-3.007852
YHR190W YML087C,NA,0.0,-1.5239165,0.0,-1.2603706,0.0,-3.047225,0.0,-1.141625,0.0,0.2094028,0.0,5.5873017,0.0,0.9017949,0.0,-1.3618528,0.0,2.174942,0.0,2.23422,0.0,3.8235881,0.0,0.25027087,0.0,2.8085194,0.0,-2.7621927,0.0,0.2330575,0.0,0.23148489,0.0,-1.3441253,0.0,3.9357328,0.0,1.22436,0.0,6.2506537,0.0,2.4102545,0.0,2.5187235,0.0,5.593024,0.0,0.8555342,0.0,-0.07413078,0.0,-1.968527,0.0,1.7101977,0.0,2.7302277,0.0,-1.1428646,0.0,-2.9952812,0.0,-2.9538355,0.0,-2.6543229,0.0,0.9692898,0.0,-2.2836497,0.0,-2.720271,0.0,0.7179948,0.0,-2.8649201,0.0,-0.1336562,0.0,-1.7960596,0.0,-1.04555,0.0,0.10539885,0.0,0.7408183,0.0,-2.008806,0.0,-0.75742555,0.0,0.8805946,0.0,2.2343638,0.0,0.119148225,0.0,-1.2268094,0.0,-2.7311409,0.0,-2.1728675,0.0,2.0818172,0.0,-2.0532596,0.0,-1.386189,0.0,-0.3521446,0.0,-2.406271,0.0,-1.5569645,0.0,-1.9744556,0.0,-0.18474527,0.0,-1.5686836,0.0,-0.09420383,0.0,2.1198657,0.0,4.710284,0.0,-1.2944357,0.0,-0.3726802,0.0,-1.0232661,0.0,-3.0748925,0.0,-2.163699,0.0,-3.3698115,0.0,2.0609138,0.0,3.6890697,0.0,-0.6788027,0.0,2.675815,0.0,0.26059082,0.0,-0.6395385,0.0,2.1042414,0.0,0.40275598,0.0,2.4693954,0.0,-1.3325684,0.0,3.239438,0.0,-3.1544673,0.0,0.20950833,0.0,-0.8566983,0.0,0.8422289,0.0,2.0241776,0.0,-2.2179086,0.0,-1.4593573,0.0,-2.1795244,0.0,-2.6767373,0.0,-0.33490267,0.0,0.2529822,0.0,-2.3037229,0.0,-1.8755418
YLR014C YNL048W,NA,0.0,-0.80809534,0.0,-0.6419517,0.0,-2.2572296,0.0,-0.27444845,0.0,-2.0156615,0.0,2.5005255,0.0,0.27589524,0.0,-0.12922092,0.0,-2.2602437,0.0,0.8179425,0.0,0.61553586,0.0,-0.905518,0.0,2.1098356,0.0,-0.4785481,0.0,0.8135873,0.0,0.754426,0.0,-1.5125512,0.0,1.3197278,0.0,-0.13581014,0.0,3.6492677,0.0,0.67715144,0.0,-1.658677,0.0,4.5223403,0.0,0.5571814,0.0,0.18466192,0.0,-0.5645584,0.0,0.69969565,0.0,0.5612825,0.0,-0.02616392,0.0,-0.50460905,0.0,-1.9221681,0.0,-0.97124153,0.0,0.9360197,0.0,-0.86774486,0.0,-0.87029415,0.0,-0.07947618,0.0,-2.1043994,0.0,-0.6203729,0.0,-1.3735011,0.0,-1.1437216,0.0,0.24984758,0.0,0.8180228,0.0,-0.7330672,0.0,0.036462173,0.0,1.3262682,0.0,1.6484988,0.0,0.117415756,0.0,-0.111341864,0.0,-0.28452164,0.0,-1.077754,0.0,0.7454584,0.0,-1.5242704,0.0,-0.5007736,0.0,0.27958626,0.0,-0.97899073,0.0,-1.3362198,0.0,-0.9597859,0.0,0.30085117,0.0,0.174947,0.0,-0.5860005,0.0,0.77164924,0.0,0.43870103,0.0,-0.7100105,0.0,-0.6630067,0.0,0.27563363,0.0,-1.5073802,0.0,-0.2680422,0.0,-1.6565623,0.0,1.6938992,0.0,2.225939,0.0,0.44448626,0.0,0.96499985,0.0,0.78386426,0.0,-0.5240628,0.0,2.1727192,0.0,0.38047755,0.0,0.9588231,0.0,-1.575225,0.0,3.371999,0.0,-1.6571904,0.0,-0.37244493,0.0,-0.63537735,0.0,-1.2616217,0.0,-0.04486355,0.0,-0.748104,0.0,-0.95505995,0.0,-0.025718153,0.0,-0.90021634,0.0,0.19303277,0.0,0.516022,0.0,-0.9104035,0.0,-0.3577492
YJL058C YBR162C,NA,0.0,-2.971584,0.0,-0.99460596,0.0,-2.1480873,0.0,-0.30069524,0.0,-2.896968,0.0,3.226768,0.0,0.62482524,0.0,-0.20137821,0.0,-1.397475,0.0,-0.055696502,0.0,-0.7293749,0.0,0.8229279,0.0,1.3504366,0.0,-2.0041335,0.0,2.0034587,0.0,-0.0013319049,0.0,-3.4737923,0.0,3.4109266,0.0,1.0639699,0.0,6.23807,0.0,3.6649923,0.0,-0.9480245,0.0,4.189411,0.0,0.08076972,0.0,-0.9874908,0.0,0.4061274,0.0,1.4441714,0.0,0.26054442,0.0,1.586125,0.0,-2.7028399,0.0,-1.7028512,0.0,-2.9456215,0.0,-0.49594966,0.0,-0.31160125,0.0,-1.9554738,0.0,2.5061638,0.0,-3.0776658,0.0,0.2452027,0.0,-2.5604732,0.0,-0.11946617,0.0,0.29441178,0.0,1.9780658,0.0,-0.9304437,0.0,1.4005256,0.0,2.064491,0.0,1.6736042,0.0,0.007816941,0.0,-1.8326501,0.0,-1.9553797,0.0,-0.080425255,0.0,1.9944855,0.0,-2.2228239,0.0,-2.2895737,0.0,-0.006692767,0.0,-3.552574,0.0,-1.531318,0.0,-4.061332,0.0,0.25435984,0.0,0.024517976,0.0,1.8238184,0.0,-0.3584217,0.0,2.632012,0.0,0.025922284,0.0,0.771899,0.0,-2.4523907,0.0,-1.7182809,0.0,-2.387044,0.0,-2.719026,0.0,3.4404852,0.0,2.3950937,0.0,1.7262741,0.0,0.12686884,0.0,0.020994157,0.0,-0.14922114,0.0,0.98057353,0.0,0.361516,0.0,1.299,0.0,-1.7829599,0.0,0.90626955,0.0,-1.6536144,0.0,1.3581524,0.0,1.6787295,0.0,-2.998789,0.0,0.3135124,0.0,-2.219093,0.0,-1.1500883,0.0,-0.12557748,0.0,-3.164926,0.0,0.1737071,0.0,1.1170826,0.0,-0.6792997,0.0,-1.8652275
YNL032W YGR284C,NA,0.0,-3.1701765,0.0,-2.0776358,0.0,-3.636757,0.0,-0.098103195,0.0,-3.6989288,0.0,1.7975068,0.0,-0.8083162,0.0,0.8792459,0.0,-2.9208167,0.0,-2.4327633,0.0,-2.3982408,0.0,1.1448349,0.0,0.62575656,0.0,-1.4078856,0.0,0.9013174,0.0,-0.2991183,0.0,-5.618087,0.0,5.474276,0.0,2.149541,0.0,8.434415,0.0,6.3739486,0.0,-2.4630175,0.0,6.0371437,0.0,1.056111,0.0,-1.9053639,0.0,-0.058987726,0.0,1.7231174,0.0,-2.073777,0.0,-0.7135452,0.0,-2.6409788,0.0,-2.6126437,0.0,-2.264572,0.0,0.47492456,0.0,0.20225842,0.0,-1.5885112,0.0,2.645326,0.0,-2.8310232,0.0,-0.8852698,0.0,-4.153551,0.0,-0.9957285,0.0,2.4657252,0.0,1.4378736,0.0,-1.0108149,0.0,2.4208913,0.0,3.4382796,0.0,1.9418914,0.0,0.5247063,0.0,-1.9348489,0.0,-2.6483278,0.0,-0.2946472,0.0,3.832798,0.0,-3.1321833,0.0,-3.0186768,0.0,1.0191998,0.0,-2.5330305,0.0,-2.1674201,0.0,-4.5364094,0.0,-1.3844472,0.0,-1.7508018,0.0,2.729394,0.0,0.35519275,0.0,2.9736428,0.0,1.5888308,0.0,1.1079555,0.0,-2.419594,0.0,-1.9264106,0.0,-3.0906148,0.0,-3.6317632,0.0,3.7135334,0.0,4.019633,0.0,4.480627,0.0,-1.7793314,0.0,0.30092353,0.0,-0.9578266,0.0,2.4398432,0.0,2.421358,0.0,2.218883,0.0,-1.3318592,0.0,0.90737873,0.0,-1.9306884,0.0,1.4078728,0.0,2.0934336,0.0,-6.719181,0.0,-0.81736267,0.0,-2.7063892,0.0,-2.2902462,0.0,-1.2734104,0.0,-1.8788666,0.0,1.9083549,0.0,0.6675827,0.0,-0.38925153,0.0,-2.124893
YGL112C YOR005C,NA,0.0,-2.8967593,0.0,-1.0156419,0.0,-1.7904899,0.0,1.1848367,0.0,-1.7554828,0.0,5.135927,0.0,2.1531487,0.0,0.16442086,0.0,-1.5779588,0.0,2.287865,0.0,0.78701836,0.0,0.7895759,0.0,0.38846153,0.0,-1.1787815,0.0,1.2016561,0.0,1.7431618,0.0,-3.1708653,0.0,3.4807777,0.0,-0.9307815,0.0,5.6576495,0.0,3.689258,0.0,-1.0353703,0.0,4.760173,0.0,0.6510616,0.0,-0.60397,0.0,0.5006875,0.0,1.4338824,0.0,0.5461545,0.0,3.0207415,0.0,-2.37416,0.0,-3.4000068,0.0,-3.440413,0.0,0.5614434,0.0,0.14038636,0.0,-2.7187486,0.0,1.8465722,0.0,-3.1544123,0.0,0.38574398,0.0,-2.9659643,0.0,-1.106763,0.0,1.2930055,0.0,2.0760996,0.0,-1.6674658,0.0,1.9365786,0.0,2.0280561,0.0,0.9910866,0.0,0.61567605,0.0,-1.3026093,0.0,-3.4124553,0.0,0.14139715,0.0,2.865609,0.0,-2.4830673,0.0,-1.9785974,0.0,-0.4664323,0.0,-3.1422098,0.0,-1.6645193,0.0,-3.2623081,0.0,0.27011696,0.0,0.07502218,0.0,0.85559773,0.0,0.57873106,0.0,1.4423901,0.0,-0.36299092,0.0,0.39381298,0.0,-1.3134775,0.0,-2.6212726,0.0,-1.5064201,0.0,-2.0763044,0.0,3.340559,0.0,0.949949,0.0,2.1444345,0.0,0.54731834,0.0,0.026517242,0.0,-0.3417301,0.0,0.5416839,0.0,0.9114609,0.0,1.6405926,0.0,-2.1004345,0.0,0.7639187,0.0,-2.0497115,0.0,0.42820665,0.0,1.1755655,0.0,-2.199946,0.0,-0.7383361,0.0,-2.0657432,0.0,-1.3896993,0.0,1.2228775,0.0,-4.0023975,0.0,0.65437645,0.0,-1.0898025,0.0,-0.9288644,0.0,-2.4189796
YDR237W YKL048C,NA,0.0,-2.8322687,0.0,-0.23309858,0.0,-1.1512386,0.0,0.8723106,0.0,-3.169714,0.0,3.4441934,0.0,2.025056,0.0,-0.1646395,0.0,-3.0068316,0.0,0.90817267,0.0,0.8114724,0.0,0.9963963,0.0,-0.3089007,0.0,-0.94920045,0.0,0.45189714,0.0,0.3404501,0.0,-1.6842729,0.0,2.1709108,0.0,0.096764326,0.0,3.4779668,0.0,2.1889527,0.0,-2.4734607,0.0,3.072305,0.0,0.53193885,0.0,0.24563192,0.0,0.44619387,0.0,1.8474085,0.0,0.3900655,0.0,2.2281344,0.0,-1.6688217,0.0,-1.3484441,0.0,-2.330616,0.0,-0.63361174,0.0,0.7842639,0.0,-1.0478975,0.0,2.4517436,0.0,-1.4993308,0.0,-0.0653428,0.0,-0.7407363,0.0,-1.4652172,0.0,-0.54143655,0.0,1.5808007,0.0,-0.47559637,0.0,0.81126255,0.0,1.3356428,0.0,-0.23847528,0.0,-0.49788845,0.0,-0.55852,0.0,-1.4335551,0.0,0.78161806,0.0,2.2654355,0.0,-1.4682819,0.0,-0.95089495,0.0,-0.13088556,0.0,-1.5046386,0.0,-1.5507274,0.0,-2.0676742,0.0,0.71006453,0.0,0.0007406771,0.0,0.7455194,0.0,-0.46927658,0.0,0.98278606,0.0,-0.022400089,0.0,1.1909332,0.0,-1.371728,0.0,-1.2043374,0.0,-1.199523,0.0,-0.768711,0.0,2.2984192,0.0,-0.20967352,0.0,0.6175025,0.0,0.47339225,0.0,-0.19723606,0.0,-0.8701408,0.0,-0.35626477,0.0,0.6085451,0.0,-0.6454399,0.0,-1.8650556,0.0,-0.1483031,0.0,-0.82345366,0.0,1.156188,0.0,0.46480477,0.0,-2.0408216,0.0,-1.4900992,0.0,-0.68866765,0.0,-1.3018299,0.0,0.60336864,0.0,-2.0032296,0.0,-0.42489696,0.0,0.17598274,0.0,-1.2444222,0.0,-1.7076792
