Name,Fold,Labels GO:0000054,Score GO:0000054,Labels GO:0000278,Score GO:0000278,Labels GO:0000747,Score GO:0000747,Labels GO:0001403,Score GO:0001403,Labels GO:0002181,Score GO:0002181,Labels GO:0003677,Score GO:0003677,Labels GO:0003682,Score GO:0003682,Labels GO:0003700,Score GO:0003700,Labels GO:0003735,Score GO:0003735,Labels GO:0004386,Score GO:0004386,Labels GO:0004518,Score GO:0004518,Labels GO:0005085,Score GO:0005085,Labels GO:0005576,Score GO:0005576,Labels GO:0005618,Score GO:0005618,Labels GO:0005694,Score GO:0005694,Labels GO:0005730,Score GO:0005730,Labels GO:0005740,Score GO:0005740,Labels GO:0005773,Score GO:0005773,Labels GO:0005777,Score GO:0005777,Labels GO:0005783,Score GO:0005783,Labels GO:0005794,Score GO:0005794,Labels GO:0005840,Score GO:0005840,Labels GO:0005886,Score GO:0005886,Labels GO:0005933,Score GO:0005933,Labels GO:0005938,Score GO:0005938,Labels GO:0006260,Score GO:0006260,Labels GO:0006281,Score GO:0006281,Labels GO:0006310,Score GO:0006310,Labels GO:0006325,Score GO:0006325,Labels GO:0006352,Score GO:0006352,Labels GO:0006353,Score GO:0006353,Labels GO:0006360,Score GO:0006360,Labels GO:0006364,Score GO:0006364,Labels GO:0006366,Score GO:0006366,Labels GO:0006383,Score GO:0006383,Labels GO:0006397,Score GO:0006397,Labels GO:0006401,Score GO:0006401,Labels GO:0006413,Score GO:0006413,Labels GO:0006414,Score GO:0006414,Labels GO:0006418,Score GO:0006418,Labels GO:0006457,Score GO:0006457,Labels GO:0006468,Score GO:0006468,Labels GO:0006470,Score GO:0006470,Labels GO:0006486,Score GO:0006486,Labels GO:0006629,Score GO:0006629,Labels GO:0006811,Score GO:0006811,Labels GO:0006865,Score GO:0006865,Labels GO:0006869,Score GO:0006869,Labels GO:0006873,Score GO:0006873,Labels GO:0006887,Score GO:0006887,Labels GO:0006897,Score GO:0006897,Labels GO:0006970,Score GO:0006970,Labels GO:0006979,Score GO:0006979,Labels GO:0007005,Score GO:0007005,Labels GO:0007010,Score GO:0007010,Labels GO:0007031,Score GO:0007031,Labels GO:0007033,Score GO:0007033,Labels GO:0007059,Score GO:0007059,Labels GO:0007124,Score GO:0007124,Labels GO:0008033,Score GO:0008033,Labels GO:0008168,Score GO:0008168,Labels GO:0008233,Score GO:0008233,Labels GO:0008289,Score GO:0008289,Labels GO:0008380,Score GO:0008380,Labels GO:0008643,Score GO:0008643,Labels GO:0009408,Score GO:0009408,Labels GO:0009451,Score GO:0009451,Labels GO:0016197,Score GO:0016197,Labels GO:0016301,Score GO:0016301,Labels GO:0016491,Score GO:0016491,Labels GO:0016757,Score GO:0016757,Labels GO:0016779,Score GO:0016779,Labels GO:0016791,Score GO:0016791,Labels GO:0016798,Score GO:0016798,Labels GO:0016829,Score GO:0016829,Labels GO:0016853,Score GO:0016853,Labels GO:0016874,Score GO:0016874,Labels GO:0019843,Score GO:0019843,Labels GO:0022857,Score GO:0022857,Labels GO:0030427,Score GO:0030427,Labels GO:0030674,Score GO:0030674,Labels GO:0031410,Score GO:0031410,Labels GO:0032196,Score GO:0032196,Labels GO:0032543,Score GO:0032543,Labels GO:0042273,Score GO:0042273,Labels GO:0042274,Score GO:0042274,Labels GO:0042393,Score GO:0042393,Labels GO:0045333,Score GO:0045333,Labels GO:0051082,Score GO:0051082,Labels GO:0051321,Score GO:0051321,Labels GO:0051603,Score GO:0051603,Labels GO:0051726,Score GO:0051726
YOR124C YKL096W,NA,0.0,-2.2159677,0.0,-1.3494301,0.0,-2.0913627,0.0,-1.3269728,0.0,-3.485676,0.0,2.4107049,0.0,-1.0159166,0.0,0.7966822,0.0,-4.1546445,0.0,-3.1506572,0.0,-2.0512612,0.0,-0.2652407,0.0,5.2908177,0.0,-2.244922,0.0,-0.608775,0.0,-0.8380067,0.0,-1.4625796,0.0,4.0899563,0.0,3.3806927,0.0,7.485898,0.0,1.9278654,0.0,-3.109259,0.0,7.836729,0.0,1.3010968,0.0,-0.033872552,0.0,-0.020904,0.0,0.037426785,0.0,-2.8790042,0.0,-0.27856416,0.0,-3.7968454,0.0,-2.5828588,0.0,-1.208709,0.0,-1.1820005,0.0,-1.1756161,0.0,-3.1672206,0.0,0.5744338,0.0,-2.9352934,0.0,-1.1218985,0.0,-2.5758867,0.0,-1.1866208,0.0,1.8701476,0.0,2.4416249,0.0,-0.81477493,0.0,0.50000507,0.0,6.167438,0.0,3.841413,0.0,3.0755146,0.0,1.4567689,0.0,-3.0348682,0.0,-0.83168244,0.0,3.7397456,0.0,-2.1844058,0.0,-1.8283025,0.0,0.5163288,0.0,-2.3212368,0.0,-1.1004691,0.0,-2.1684868,0.0,-2.5921745,0.0,1.1880889,0.0,-1.8975719,0.0,0.46980393,0.0,2.7425108,0.0,1.2220488,0.0,-0.4804335,0.0,1.0445814,0.0,-1.6537635,0.0,-2.767847,0.0,-1.8824471,0.0,4.623952,0.0,7.3367114,0.0,4.177409,0.0,-1.311466,0.0,0.8740877,0.0,0.15939537,0.0,4.662407,0.0,0.2667074,0.0,1.3010695,0.0,-1.825194,0.0,3.6553955,0.0,-2.4833162,0.0,2.4885428,0.0,1.5567687,0.0,-3.522761,0.0,-1.8076074,0.0,-1.8170034,0.0,-1.0338289,0.0,-1.1812466,0.0,-1.1610013,0.0,1.6056746,0.0,0.42029527,0.0,-0.4052053,0.0,-2.2256856
YHR168W YBL075C,NA,0.0,-2.2921374,0.0,-0.17845331,0.0,-1.469847,0.0,0.88667196,0.0,-2.532203,0.0,5.139475,0.0,1.8378924,0.0,3.6426396,0.0,-3.711253,0.0,1.27022,0.0,-0.20230925,0.0,0.16358393,0.0,0.02818006,0.0,-2.7217522,0.0,1.2804202,0.0,0.8987987,0.0,-2.4305758,0.0,2.7099192,0.0,2.1980846,0.0,4.2762356,0.0,1.3092439,0.0,-3.0833213,0.0,4.5275335,0.0,1.2941778,0.0,0.6911219,0.0,0.18067867,0.0,2.617254,0.0,1.0461919,0.0,1.923471,0.0,-2.8217325,0.0,-2.4456518,0.0,-1.7722682,0.0,0.08497729,0.0,0.48115686,0.0,-2.6500103,0.0,2.603516,0.0,-2.1772537,0.0,-1.1006756,0.0,-2.2763803,0.0,-2.312806,0.0,1.4295896,0.0,3.818009,0.0,-1.7620766,0.0,-1.1916603,0.0,1.1605177,0.0,0.60724336,0.0,0.96896654,0.0,-0.36360946,0.0,-2.461957,0.0,0.02111397,0.0,0.77245545,0.0,-0.9051596,0.0,-1.840725,0.0,0.06803754,0.0,-0.6430951,0.0,-1.6637328,0.0,-1.5196587,0.0,-0.28619698,0.0,1.4292803,0.0,-0.8546613,0.0,-0.6563632,0.0,0.59915805,0.0,0.14871095,0.0,0.47835216,0.0,0.28495565,0.0,-2.9194136,0.0,-2.032253,0.0,-2.4910166,0.0,4.6651697,0.0,1.9423823,0.0,0.98968875,0.0,-0.9919211,0.0,0.641836,0.0,-0.043856196,0.0,1.782105,0.0,-0.02660472,0.0,-0.0699438,0.0,-2.8129969,0.0,1.54933,0.0,-1.9829885,0.0,2.5028965,0.0,-1.4308828,0.0,-1.3895965,0.0,-2.9350467,0.0,-1.7047671,0.0,-2.1858768,0.0,-0.058783386,0.0,-0.9900654,0.0,1.6588088,0.0,1.6359619,0.0,-0.8464068,0.0,-1.2397244
YJR019C YPL092W,NA,0.0,-2.4088852,0.0,-0.89974105,0.0,-0.6819179,0.0,0.1832006,0.0,-0.82223636,0.0,3.7406514,0.0,-0.13637576,0.0,2.5940616,0.0,-2.6381953,0.0,-0.94547236,0.0,-0.25566712,0.0,-0.33756503,0.0,2.187056,0.0,-1.7621614,0.0,1.7785211,0.0,2.1741145,0.0,-2.663223,0.0,2.5341272,0.0,3.4239159,0.0,4.809161,0.0,3.5353584,0.0,-1.5261698,0.0,5.9604464,0.0,-0.20817113,0.0,0.04062488,0.0,0.39969045,0.0,0.5213109,0.0,-0.20368105,0.0,0.4734438,0.0,-2.70538,0.0,-1.7242663,0.0,-1.243146,0.0,1.5204518,0.0,-0.70345235,0.0,-1.6450176,0.0,2.2902448,0.0,-2.6826923,0.0,-0.21353073,0.0,-2.1170964,0.0,-0.5278978,0.0,-1.0033882,0.0,0.154748,0.0,-0.72175837,0.0,-0.090337105,0.0,0.22221178,0.0,3.6112711,0.0,1.2890233,0.0,0.05373693,0.0,-1.9422246,0.0,-1.194639,0.0,0.49674928,0.0,-1.5442466,0.0,-2.5167658,0.0,-0.40812683,0.0,-1.7177495,0.0,-0.72454476,0.0,-2.303759,0.0,0.9227861,0.0,1.651657,0.0,0.7855181,0.0,-0.4999317,0.0,0.9597293,0.0,0.18135303,0.0,1.9786586,0.0,1.0369449,0.0,-2.077396,0.0,-2.7066548,0.0,-2.5391917,0.0,2.8607605,0.0,2.6276884,0.0,0.65538716,0.0,-0.681789,0.0,1.236222,0.0,-0.42353523,0.0,1.3443501,0.0,-0.7166925,0.0,-0.13497774,0.0,-0.6512052,0.0,3.741622,0.0,-1.9490234,0.0,1.8071847,0.0,-1.2256509,0.0,-1.510219,0.0,-1.0959604,0.0,-0.8134616,0.0,-1.7741188,0.0,-1.2277007,0.0,-0.76821136,0.0,-0.6569776,0.0,1.7261641,0.0,-0.9181392,0.0,-1.1228895
YHR113W YOR288C,NA,0.0,-1.0068998,0.0,-0.84436303,0.0,-1.6484454,0.0,-0.53251255,0.0,0.62681425,0.0,2.2284617,0.0,-0.6444781,0.0,0.23336111,0.0,1.2827569,0.0,0.3803416,0.0,-0.09670642,0.0,-0.4752033,0.0,1.4316982,0.0,-1.4964287,0.0,0.32166693,0.0,0.5600253,0.0,-2.0541239,0.0,2.5465064,0.0,1.2197777,0.0,6.0390835,0.0,3.3359392,0.0,1.4556192,0.0,2.6125984,0.0,1.5758734,0.0,-0.19948813,0.0,-1.7609495,0.0,-0.37697864,0.0,-0.18918177,0.0,0.023424715,0.0,-1.8000938,0.0,-1.428609,0.0,-1.2066871,0.0,1.3253206,0.0,-0.5011021,0.0,-2.5117252,0.0,0.77261275,0.0,-1.8996882,0.0,0.030305304,0.0,-1.500272,0.0,0.91955394,0.0,-0.25012374,0.0,-0.34297383,0.0,-1.30602,0.0,-0.20211977,0.0,1.7192917,0.0,1.2558374,0.0,1.3195567,0.0,0.31034386,0.0,-1.8251777,0.0,-1.6332607,0.0,0.53826636,0.0,-1.0351189,0.0,-1.5662383,0.0,0.7743139,0.0,-1.1952227,0.0,-0.8873126,0.0,-1.8035331,0.0,-1.0837959,0.0,-1.1874126,0.0,0.765211,0.0,1.1979129,0.0,1.7629323,0.0,0.112085536,0.0,0.0005078856,0.0,-0.89897853,0.0,-1.1961747,0.0,-1.6631451,0.0,-2.017891,0.0,1.5841883,0.0,4.509375,0.0,0.295538,0.0,0.20866582,0.0,1.0573608,0.0,0.07679713,0.0,2.1310825,0.0,-0.62725276,0.0,2.5348175,0.0,0.30230498,0.0,0.51803803,0.0,-1.8142018,0.0,2.5761762,0.0,0.9806287,0.0,-0.48101613,0.0,2.0102818,0.0,0.3310278,0.0,0.4238104,0.0,-1.4283856,0.0,-1.1707771,0.0,0.74540955,0.0,-1.7287315,0.0,-0.16092584,0.0,-1.3128045
YMR290C YMR127C,NA,0.0,-2.0943005,0.0,-0.43548644,0.0,-3.2506998,0.0,-1.7745812,0.0,-1.5666589,0.0,4.9422774,0.0,0.43078837,0.0,0.7789022,0.0,-1.674434,0.0,2.9953642,0.0,-0.350488,0.0,-1.1433736,0.0,3.0707614,0.0,-2.1007643,0.0,1.6833117,0.0,8.471785,0.0,-1.6826384,0.0,1.1505944,0.0,1.1538241,0.0,3.8375986,0.0,0.8791958,0.0,-0.5591362,0.0,4.0889997,0.0,0.4854894,0.0,0.61480486,0.0,-0.10023167,0.0,1.7284617,0.0,-0.06922739,0.0,-0.2913062,0.0,-1.6630049,0.0,-2.3049862,0.0,0.50949174,0.0,7.444275,0.0,0.38219246,0.0,-2.6057687,0.0,1.5661802,0.0,-2.939131,0.0,2.0630412,0.0,-2.8008108,0.0,0.38031498,0.0,-1.7249017,0.0,0.8434329,0.0,-1.1458304,0.0,-1.1082538,0.0,1.4296224,0.0,2.1600492,0.0,1.6636151,0.0,-1.0174786,0.0,-2.4936616,0.0,-1.5149565,0.0,-0.26099855,0.0,-2.8838122,0.0,-3.1439884,0.0,-0.6913655,0.0,-2.524289,0.0,-1.8525352,0.0,-2.5290713,0.0,1.289426,0.0,-0.49532956,0.0,3.6029885,0.0,4.768058,0.0,-0.067638256,0.0,-0.83571774,0.0,-0.13711628,0.0,0.5527936,0.0,-2.653211,0.0,-1.9685261,0.0,-2.02212,0.0,3.6609473,0.0,2.3660555,0.0,0.00072330236,0.0,0.08895154,0.0,-1.2795606,0.0,0.72834,0.0,1.4674294,0.0,0.7509885,0.0,0.61511815,0.0,1.6728396,0.0,2.433086,0.0,-3.3881376,0.0,0.670095,0.0,-1.4729593,0.0,-1.4300842,0.0,-1.3503345,0.0,2.200063,0.0,3.8590624,0.0,-2.115901,0.0,-1.442457,0.0,-0.5560336,0.0,-0.38330784,0.0,-1.9333917,0.0,-2.1024456
YNL058C YJL102W,NA,0.0,-1.55069,0.0,-1.5823683,0.0,-2.0863702,0.0,-0.2184253,0.0,-1.6497545,0.0,3.3962903,0.0,0.04123839,0.0,0.32002047,0.0,-1.6340548,0.0,-0.25160334,0.0,0.4129835,0.0,-0.38926178,0.0,2.052301,0.0,-1.5426129,0.0,1.3832542,0.0,-0.18967576,0.0,-1.9730471,0.0,4.514176,0.0,2.8910367,0.0,7.3016853,0.0,3.3258257,0.0,-0.99067485,0.0,3.85108,0.0,1.3211823,0.0,0.33341146,0.0,-1.2318562,0.0,2.0355754,0.0,0.03224225,0.0,0.06976514,0.0,-2.4035769,0.0,-2.1299958,0.0,-1.2648364,0.0,-0.15195289,0.0,-0.942292,0.0,-2.2201781,0.0,0.85476893,0.0,-1.9815547,0.0,-1.1075996,0.0,-2.0417519,0.0,-1.4205709,0.0,-0.31785476,0.0,1.5316316,0.0,-1.7433771,0.0,-0.046750017,0.0,2.659551,0.0,2.2637076,0.0,0.99450046,0.0,-0.14135942,0.0,-2.1087017,0.0,-1.116301,0.0,1.2440162,0.0,-1.6774853,0.0,-2.027497,0.0,0.8788059,0.0,-1.1338209,0.0,-0.6056832,0.0,-1.9693798,0.0,-0.8130056,0.0,0.20052263,0.0,-0.24106158,0.0,0.85645396,0.0,3.5019765,0.0,0.4111614,0.0,-0.08114416,0.0,-0.23892753,0.0,-1.1118184,0.0,-2.6577406,0.0,-2.2191772,0.0,3.8814397,0.0,3.9829154,0.0,1.2385942,0.0,0.4970706,0.0,0.76366246,0.0,-0.73775584,0.0,2.0225534,0.0,-0.4609534,0.0,0.77708846,0.0,-1.5704324,0.0,0.5831094,0.0,-1.3838365,0.0,3.0968633,0.0,0.5210637,0.0,-1.1176647,0.0,-0.52670753,0.0,-0.72235113,0.0,-0.6798109,0.0,-2.082592,0.0,-1.2811493,0.0,-0.21721399,0.0,0.16555616,0.0,-0.8245891,0.0,-1.7492838
YIR005W YFL035C-A,NA,0.0,-1.8497967,0.0,-1.566988,0.0,-2.7623985,0.0,-1.0412129,0.0,-0.15735182,0.0,5.0328784,0.0,1.3826506,0.0,-0.30388287,0.0,1.7737303,0.0,1.7435836,0.0,2.760845,0.0,-0.81472844,0.0,0.6407283,0.0,-1.8364052,0.0,2.9277647,0.0,2.6605856,0.0,-2.0068786,0.0,2.5267901,0.0,0.31497255,0.0,4.5753565,0.0,2.1857991,0.0,2.0260577,0.0,2.8598785,0.0,0.6060829,0.0,-0.045356117,0.0,-1.0157523,0.0,2.421455,0.0,2.9381385,0.0,1.2490792,0.0,-1.2394396,0.0,-2.2778063,0.0,-1.370711,0.0,2.2829654,0.0,-0.40263513,0.0,-2.3335185,0.0,2.3120725,0.0,-1.9143785,0.0,-0.8900445,0.0,-2.1403406,0.0,-1.0865763,0.0,-0.9431779,0.0,-0.70318633,0.0,-1.3475739,0.0,-0.56602657,0.0,0.86633223,0.0,1.1663433,0.0,-0.49214953,0.0,-0.8120408,0.0,-2.2082996,0.0,-1.390283,0.0,0.08792828,0.0,-2.0867145,0.0,-2.1156304,0.0,0.14390236,0.0,-1.6833986,0.0,-1.7412564,0.0,-1.97232,0.0,0.71137154,0.0,-0.9249048,0.0,2.1063504,0.0,1.0021887,0.0,2.650782,0.0,-1.0247601,0.0,1.6804339,0.0,-1.2799071,0.0,-2.1318026,0.0,-2.4286501,0.0,-2.1596448,0.0,0.8584827,0.0,2.0100117,0.0,-0.58106923,0.0,2.8086648,0.0,0.24025658,0.0,-0.42793566,0.0,0.12473399,0.0,-0.016163979,0.0,0.09389646,0.0,-0.31875557,0.0,0.33255646,0.0,-1.380429,0.0,1.920392,0.0,-1.2279267,0.0,1.0255417,0.0,-0.024116095,0.0,-0.53077984,0.0,0.16588756,0.0,-1.6949029,0.0,-1.9995558,0.0,-0.4776376,0.0,0.8024236,0.0,-1.5594822,0.0,-1.6076121
YLR262C-A YAL060W,NA,0.0,-1.1259036,0.0,-0.97679615,0.0,-2.0169892,0.0,0.5803371,0.0,-0.47054678,0.0,3.2844453,0.0,0.68730587,0.0,-1.1662155,0.0,0.9693534,0.0,1.5515715,0.0,0.37982398,0.0,1.0062937,0.0,0.4685146,0.0,-1.3859675,0.0,0.04825303,0.0,1.005158,0.0,-1.7763834,0.0,2.7378263,0.0,-0.42265227,0.0,4.335815,0.0,2.3373058,0.0,1.6227255,0.0,3.35991,0.0,1.0788584,0.0,-0.44827512,0.0,-0.56036794,0.0,1.398432,0.0,0.84748894,0.0,0.52378446,0.0,-2.110843,0.0,-1.816762,0.0,-1.7655661,0.0,0.56896555,0.0,-1.2600572,0.0,-2.0222743,0.0,0.77630025,0.0,-2.1296637,0.0,-1.4113711,0.0,-1.1779933,0.0,-1.0163473,0.0,1.4603013,0.0,0.32509306,0.0,-0.95943534,0.0,0.6030062,0.0,0.7110187,0.0,1.2858818,0.0,-0.022889366,0.0,0.5256894,0.0,-2.2653735,0.0,-0.18156856,0.0,1.3163135,0.0,-1.3845977,0.0,-1.0755094,0.0,0.12928474,0.0,-1.2026889,0.0,-1.8405814,0.0,-1.9727978,0.0,-0.8988196,0.0,0.012232136,0.0,0.7869696,0.0,0.76597977,0.0,1.66708,0.0,-0.39807,0.0,0.18244863,0.0,-0.8257048,0.0,-1.608756,0.0,-2.0111673,0.0,-1.6391279,0.0,2.5762184,0.0,1.3240291,0.0,0.7817919,0.0,1.0203876,0.0,0.15951636,0.0,0.37236607,0.0,1.2531943,0.0,0.9526126,0.0,1.8723085,0.0,-0.3832761,0.0,0.6387228,0.0,-1.5847884,0.0,1.3777452,0.0,-0.040750884,0.0,-0.5187955,0.0,0.11756764,0.0,-0.84845,0.0,-1.6425227,0.0,-0.56120235,0.0,-1.6881356,0.0,1.9028794,0.0,-1.0747107,0.0,-0.37198985,0.0,-0.92736894
YLR404W YKR084C,NA,0.0,-2.3012743,0.0,0.00052616,0.0,-2.0612123,0.0,0.4280625,0.0,-2.5383806,0.0,4.203416,0.0,1.0437269,0.0,2.109285,0.0,-3.8141937,0.0,-0.31572407,0.0,-0.098948255,0.0,2.588101,0.0,-1.3787069,0.0,-3.1073818,0.0,1.349571,0.0,0.8034225,0.0,-2.2390795,0.0,2.0843644,0.0,0.8050875,0.0,6.1594014,0.0,5.373722,0.0,-2.950628,0.0,4.631111,0.0,3.4403677,0.0,0.6640787,0.0,1.7401876,0.0,2.7938592,0.0,0.1929362,0.0,2.1155138,0.0,-2.6213167,0.0,-0.97846574,0.0,-2.2055883,0.0,-0.16625966,0.0,0.6625962,0.0,-2.0622778,0.0,3.1362517,0.0,-2.9635868,0.0,-1.6257532,0.0,-2.755613,0.0,-1.7066365,0.0,-0.996198,0.0,2.093824,0.0,0.20951541,0.0,2.0997376,0.0,1.8605591,0.0,-0.37347856,0.0,-0.5283559,0.0,-0.10275574,0.0,-2.5299654,0.0,1.218333,0.0,2.2569714,0.0,-1.5912677,0.0,-1.7598803,0.0,-1.185321,0.0,-1.4910439,0.0,-1.2390237,0.0,-1.716014,0.0,1.073912,0.0,0.48471498,0.0,0.09899759,0.0,-1.0263731,0.0,1.6422763,0.0,1.580318,0.0,2.2227998,0.0,-1.331712,0.0,-1.8882735,0.0,-2.376247,0.0,-2.6134934,0.0,3.7158544,0.0,0.1892117,0.0,1.2453138,0.0,-0.4686988,0.0,1.0140556,0.0,1.2963463,0.0,-1.0966833,0.0,0.4108354,0.0,-0.75013804,0.0,-1.4290969,0.0,-1.2614955,0.0,-2.231106,0.0,1.7746803,0.0,0.623891,0.0,-2.4996624,0.0,-2.6594038,0.0,-3.518256,0.0,-1.9314107,0.0,0.27221665,0.0,-2.8341646,0.0,0.811579,0.0,1.3801674,0.0,-0.7521611,0.0,-0.94646806
YJL174W YNR060W,NA,0.0,-3.271833,0.0,-1.0347631,0.0,-3.2551162,0.0,-1.5516425,0.0,-3.4046917,0.0,6.030981,0.0,0.6648271,0.0,1.3179921,0.0,-5.39364,0.0,0.58779335,0.0,-0.49746624,0.0,0.6562544,0.0,2.6470265,0.0,-2.7645679,0.0,1.8721285,0.0,1.7297913,0.0,-3.2839024,0.0,3.1979969,0.0,1.5866128,0.0,7.4561653,0.0,3.8225582,0.0,-3.9946423,0.0,6.202496,0.0,1.5679754,0.0,0.9399749,0.0,1.3001751,0.0,4.0149107,0.0,-0.10287271,0.0,0.4718482,0.0,-4.3390727,0.0,-2.6088088,0.0,-2.3602862,0.0,-0.5363028,0.0,-0.64117885,0.0,-2.9562695,0.0,0.30624428,0.0,-3.3971064,0.0,-1.2690785,0.0,-3.206661,0.0,-2.8665688,0.0,1.2821096,0.0,3.5673513,0.0,-1.1952775,0.0,1.520842,0.0,4.88321,0.0,2.6570582,0.0,2.46235,0.0,0.27453017,0.0,-2.7082329,0.0,-0.5066666,0.0,2.3132825,0.0,-2.3926597,0.0,-2.291105,0.0,-0.5577302,0.0,-1.5196658,0.0,-2.9801865,0.0,-2.6771204,0.0,-0.55256766,0.0,1.9428643,0.0,-0.5464449,0.0,0.39032292,0.0,1.5856894,0.0,0.73977906,0.0,-2.0704093,0.0,-0.093278974,0.0,-2.8698604,0.0,-2.9424572,0.0,-2.908927,0.0,5.7002435,0.0,5.2045746,0.0,3.1767242,0.0,0.44935977,0.0,0.25982562,0.0,1.3375201,0.0,2.8710961,0.0,1.3803517,0.0,0.9159544,0.0,-2.9629478,0.0,2.3327203,0.0,-1.87394,0.0,2.202675,0.0,1.287621,0.0,-2.6831887,0.0,-4.4670973,0.0,-3.0399132,0.0,-1.7418169,0.0,-1.1691453,0.0,-2.581402,0.0,1.4744635,0.0,2.406849,0.0,-1.3296324,0.0,-1.4204233
