Batch 0 Loss:	0.9716194272041321
Batch 0 Time:	0.1459035038948059 minutes
Batch 100 Loss:	44.05926151573658
Batch 100 Time:	2.8818759044011433 minutes
Batch 200 Loss:	40.3571884483099
Batch 200 Time:	2.8696089108784992 minutes
Batch 300 Loss:	37.745269522070885
Batch 300 Time:	2.865768253803253 minutes
Batch 400 Loss:	30.04977075755596
Batch 400 Time:	2.8780210852622985 minutes
Batch 500 Loss:	28.35119716450572
Batch 500 Time:	2.8636014978090922 minutes
Batch 600 Loss:	29.622301433235407
Batch 600 Time:	2.858716940879822 minutes
Batch 700 Loss:	29.249025091528893
Batch 700 Time:	2.8485445022583007 minutes
Batch 800 Loss:	33.95959127321839
Batch 800 Time:	2.884047551949819 minutes
Batch 900 Loss:	34.59048036672175
Batch 900 Time:	2.8760263760884603 minutes
Batch 1000 Loss:	32.517275852151215
Batch 1000 Time:	2.8949564894040427 minutes
Batch 1100 Loss:	29.290452471002936
Batch 1100 Time:	2.877643406391144 minutes
Batch 1200 Loss:	25.694203164428473
Batch 1200 Time:	2.868157951037089 minutes
Batch 1300 Loss:	24.43414568901062
Batch 1300 Time:	2.889514986673991 minutes
Batch 1400 Loss:	29.160211768001318
Batch 1400 Time:	2.863086505730947 minutes
Batch 1500 Loss:	26.736460734158754
Batch 1500 Time:	2.8611907521883646 minutes
Batch 1600 Loss:	23.684743536636233
Batch 1600 Time:	2.862998084227244 minutes
Batch 1700 Loss:	27.992333259433508
Batch 1700 Time:	2.8509382287661236 minutes
Batch 1800 Loss:	34.227446123957634
Batch 1800 Time:	2.865815794467926 minutes
Batch 1900 Loss:	31.134792825207114
Batch 1900 Time:	2.8803335070610045 minutes
Batch 2000 Loss:	28.51415997557342
Batch 2000 Time:	2.8880202253659566 minutes
Batch 2100 Loss:	29.690455364063382
Batch 2100 Time:	2.8683125058809917 minutes
Batch 2200 Loss:	30.21678883768618
Batch 2200 Time:	2.8806230266888937 minutes
Batch 2300 Loss:	24.00689014978707
Batch 2300 Time:	2.882674821217855 minutes
Batch 2400 Loss:	29.67468348890543
Batch 2400 Time:	2.8808385014533995 minutes
Batch 2500 Loss:	29.458550019189715
