Batch 0 Loss:	0.22679226100444794
Batch 0 Time:	0.1665654977162679 minutes
Batch 100 Loss:	42.82960818707943
Batch 100 Time:	2.9535770217577615 minutes
Batch 200 Loss:	42.43701469898224
Batch 200 Time:	2.9495858550071716 minutes
Batch 300 Loss:	33.90460364148021
Batch 300 Time:	2.9639275987943012 minutes
Batch 400 Loss:	28.592380926012993
Batch 400 Time:	2.9461453596750897 minutes
Batch 500 Loss:	30.982107259333134
Batch 500 Time:	2.9654711286226907 minutes
Batch 600 Loss:	33.08760714530945
Batch 600 Time:	2.9456881086031594 minutes
Batch 700 Loss:	30.819598220288754
Batch 700 Time:	2.933018736044566 minutes
Batch 800 Loss:	27.171060122549534
Batch 800 Time:	2.9436152378718057 minutes
Batch 900 Loss:	26.067800633609295
Batch 900 Time:	2.9684447288513183 minutes
Batch 1000 Loss:	29.208233557641506
Batch 1000 Time:	2.924522105852763 minutes
Batch 1100 Loss:	28.938110638409853
Batch 1100 Time:	2.9331545352935793 minutes
Batch 1200 Loss:	27.140503026545048
Batch 1200 Time:	2.951911723613739 minutes
Batch 1300 Loss:	28.4198592081666
Batch 1300 Time:	2.9556612968444824 minutes
Batch 1400 Loss:	31.04293403029442
Batch 1400 Time:	2.939420759677887 minutes
Batch 1500 Loss:	28.90317939966917
Batch 1500 Time:	2.9562349398930867 minutes
Batch 1600 Loss:	28.488612577319145
Batch 1600 Time:	2.9345381379127504 minutes
Batch 1700 Loss:	29.3993262052536
Batch 1700 Time:	2.925598760445913 minutes
Batch 1800 Loss:	25.730181254446507
Batch 1800 Time:	2.948056439558665 minutes
Batch 1900 Loss:	31.124287523329258
Batch 1900 Time:	2.928055763244629 minutes
Batch 2000 Loss:	28.112577609717846
Batch 2000 Time:	2.923515470822652 minutes
Batch 2100 Loss:	30.122133512049913
Batch 2100 Time:	2.9449573079744975 minutes
Batch 2200 Loss:	32.72135175764561
Batch 2200 Time:	2.960143196582794 minutes
Batch 2300 Loss:	29.04736988246441
Batch 2300 Time:	2.919552278518677 minutes
Batch 2400 Loss:	29.040207900106907
Batch 2400 Time:	2.947534501552582 minutes
Batch 2500 Loss:	30.237019829452038
Batch 2500 Time:	2.9652889092763264 minutes
Batch 2600 Loss:	21.252650421112776
Batch 2600 Time:	2.915304946899414 minutes
Batch 2700 Loss:	22.13605227507651
Batch 2700 Time:	2.9452356616655986 minutes
Batch 2800 Loss:	22.67245331592858
Batch 2800 Time:	2.952126065889994 minutes
