Batch 0 Loss:	0.4669519364833832
Batch 0 Time:	0.1595128377278646 minutes
Batch 100 Loss:	40.85505199432373
Batch 100 Time:	2.877563301722209 minutes
Batch 200 Loss:	39.891740672290325
Batch 200 Time:	2.8955695112546285 minutes
Batch 300 Loss:	31.647176310420036
Batch 300 Time:	2.922838727633158 minutes
Batch 400 Loss:	23.940065409988165
Batch 400 Time:	2.9194533030192056 minutes
Batch 500 Loss:	25.483314210548997
Batch 500 Time:	2.8959516326586408 minutes
Batch 600 Loss:	33.34257044643164
Batch 600 Time:	2.9293830196062722 minutes
Batch 700 Loss:	24.57183938845992
Batch 700 Time:	2.9331791838010153 minutes
Batch 800 Loss:	30.500533379614353
Batch 800 Time:	2.9107162912686664 minutes
Batch 900 Loss:	25.332177359610796
Batch 900 Time:	2.8988770723342894 minutes
Batch 1000 Loss:	27.979527700692415
Batch 1000 Time:	2.916616690158844 minutes
Batch 1100 Loss:	28.415691073983908
Batch 1100 Time:	2.9035741170247396 minutes
Batch 1200 Loss:	31.033141788095236
Batch 1200 Time:	2.893914222717285 minutes
Batch 1300 Loss:	27.88274820148945
Batch 1300 Time:	2.870059545834859 minutes
Batch 1400 Loss:	25.517527321353555
Batch 1400 Time:	2.8761418064435325 minutes
Batch 1500 Loss:	27.59233389608562
Batch 1500 Time:	2.9213441491127012 minutes
Batch 1600 Loss:	27.14940680190921
Batch 1600 Time:	2.9223925948143004 minutes
Batch 1700 Loss:	25.55859506316483
Batch 1700 Time:	2.906255300839742 minutes
Batch 1800 Loss:	25.20509314723313
Batch 1800 Time:	2.9058476368586224 minutes
Batch 1900 Loss:	22.294659487903118
Batch 1900 Time:	2.8890779773394266 minutes
Batch 2000 Loss:	28.23887564614415
Batch 2000 Time:	2.903194582462311 minutes
Batch 2100 Loss:	31.96229326631874
Batch 2100 Time:	2.9136165738105775 minutes
Batch 2200 Loss:	29.297953872010112
Batch 2200 Time:	2.896456762154897 minutes
Batch 2300 Loss:	26.207616839557886
Batch 2300 Time:	2.8937221566836038 minutes
Batch 2400 Loss:	21.992693923413754
Batch 2400 Time:	2.8924790104230245 minutes
Batch 2500 Loss:	24.715672373771667
Batch 2500 Time:	2.9172502835591634 minutes
Batch 2600 Loss:	22.609691998921335
Batch 2600 Time:	2.8843315045038858 minutes
Batch 2700 Loss:	28.96417728252709
Batch 2700 Time:	2.908807082970937 minutes
Batch 2800 Loss:	26.799758046865463
Batch 2800 Time:	2.869025166829427 minutes
Batch 2900 Loss:	23.564403237774968
Batch 2900 Time:	2.9064193884531657 minutes
Batch 3000 Loss:	23.80355515703559
Batch 3000 Time:	2.9034966588020326 minutes
Batch 3100 Loss:	20.970032920129597
Batch 3100 Time:	2.907087520758311 minutes
Batch 3200 Loss:	28.06212142109871
Batch 3200 Time:	2.903123116493225 minutes
Batch 3300 Loss:	25.82444019243121
Batch 3300 Time:	2.89750360250473 minutes
Batch 3400 Loss:	27.610572893172503
Batch 3400 Time:	2.8979700326919557 minutes
Batch 3500 Loss:	24.84912683814764
Batch 3500 Time:	2.8752981066703795 minutes
Batch 3600 Loss:	22.96921342704445
Batch 3600 Time:	2.9113266189893086 minutes
Batch 3700 Loss:	25.530539505183697
Batch 3700 Time:	2.9018171628316245 minutes
Batch 3800 Loss:	24.327709387987852
Batch 3800 Time:	2.9238049189249673 minutes
Batch 3900 Loss:	25.405004987493157
Batch 3900 Time:	2.897838119665782 minutes
Batch 4000 Loss:	24.006037332117558
Batch 4000 Time:	2.923857816060384 minutes
Batch 4100 Loss:	23.53360322676599
Batch 4100 Time:	2.92319567600886 minutes
Batch 4200 Loss:	25.26776636391878
Batch 4200 Time:	2.8919830044110615 minutes
Batch 4300 Loss:	24.023587360046804
Batch 4300 Time:	2.9111907958984373 minutes
Batch 4400 Loss:	24.008039355278015
Batch 4400 Time:	2.9322425683339435 minutes
Batch 4500 Loss:	22.52726060897112
Batch 4500 Time:	2.8904298305511475 minutes
Batch 4600 Loss:	23.859162227250636
Batch 4600 Time:	2.8905194123586018 minutes
Batch 4700 Loss:	31.311847961507738
Batch 4700 Time:	2.8865516146024066 minutes
Batch 4800 Loss:	22.97414600290358
Batch 4800 Time:	2.882215229670207 minutes
Batch 4900 Loss:	24.335790193639696
Batch 4900 Time:	2.911383855342865 minutes
Batch 5000 Loss:	26.215959075838327
Batch 5000 Time:	2.9155470569928488 minutes
Batch 5100 Loss:	25.24934656918049
Batch 5100 Time:	2.905358823140462 minutes
Batch 5200 Loss:	26.25010561849922
Batch 5200 Time:	2.9106841246287027 minutes
Batch 5300 Loss:	25.488341748714447
Batch 5300 Time:	2.857967126369476 minutes
Batch 5400 Loss:	29.522492194082588
Batch 5400 Time:	2.90557812054952 minutes
Batch 5500 Loss:	22.7690789103508
Batch 5500 Time:	2.8967310508092243 minutes
Batch 5600 Loss:	22.508495286107063
Batch 5600 Time:	2.9146790146827697 minutes
Batch 5700 Loss:	20.128952025435865
Batch 5700 Time:	2.899325708548228 minutes
Batch 5800 Loss:	25.821266669780016
Batch 5800 Time:	2.8887204051017763 minutes
Batch 5900 Loss:	24.538782780990005
Batch 5900 Time:	2.884705964724223 minutes
Batch 6000 Loss:	23.647770876064897
Batch 6000 Time:	2.90938374598821 minutes
Batch 6100 Loss:	28.088916942477226
Batch 6100 Time:	2.8807244896888733 minutes
Batch 6200 Loss:	21.653372313827276
Batch 6200 Time:	2.881183755397797 minutes
Batch 6300 Loss:	26.233469046652317
Batch 6300 Time:	2.9082386096318564 minutes
Batch 6400 Loss:	22.13384153600782
Batch 6400 Time:	2.8856526692708333 minutes
Batch 6500 Loss:	18.61787521839142
Batch 6500 Time:	2.888220262527466 minutes
Batch 6600 Loss:	22.959897588007152
Batch 6600 Time:	2.8923763672510785 minutes
Batch 6700 Loss:	24.53395258123055
Batch 6700 Time:	2.9021245718002318 minutes
Batch 6800 Loss:	24.417179544456303
Batch 6800 Time:	2.8784565488497416 minutes
Batch 6900 Loss:	21.749053308740258
Batch 6900 Time:	2.888025665283203 minutes
Batch 7000 Loss:	22.48122172150761
Batch 7000 Time:	2.8864733894666035 minutes
Batch 7100 Loss:	27.3660186547786
Batch 7100 Time:	2.92341681321462 minutes
Batch 7200 Loss:	21.50679630599916
Batch 7200 Time:	2.9337743322054544 minutes
Batch 7300 Loss:	21.600718550384045
Batch 7300 Time:	2.8751686533292133 minutes
Batch 7400 Loss:	23.62509846687317
Batch 7400 Time:	2.9155038436253866 minutes
Batch 7500 Loss:	21.858948789536953
Batch 7500 Time:	2.9021885355313617 minutes
Batch 7600 Loss:	21.485782120435033
Batch 7600 Time:	2.8899121642112733 minutes
Batch 7700 Loss:	20.23121683113277
Batch 7700 Time:	2.901453137397766 minutes
Batch 7800 Loss:	21.946182472631335
Batch 7800 Time:	2.9197099685668944 minutes
Batch 7900 Loss:	28.530130286235362
Batch 7900 Time:	2.9155681252479555 minutes
Batch 8000 Loss:	21.663762205280364
Batch 8000 Time:	2.890857942899068 minutes
Batch 8100 Loss:	20.79105862043798
Batch 8100 Time:	2.900871817270915 minutes
Batch 8200 Loss:	22.875147357583046
Batch 8200 Time:	2.917260750134786 minutes
Batch 8300 Loss:	21.704274462535977
Batch 8300 Time:	2.9016724785168964 minutes
Batch 8400 Loss:	21.89037828682922
Batch 8400 Time:	2.88722269932429 minutes
Batch 8500 Loss:	25.19160779286176
Batch 8500 Time:	2.909146575133006 minutes
Batch 8600 Loss:	25.336331319529563
Batch 8600 Time:	2.9020817160606383 minutes
Batch 8700 Loss:	26.988069085404277
Batch 8700 Time:	2.911176403363546 minutes
Batch 8800 Loss:	23.515228517353535
Batch 8800 Time:	2.9058687607447307 minutes
Batch 8900 Loss:	23.1423069126904
Batch 8900 Time:	2.900566565990448 minutes
Batch 9000 Loss:	20.929857566021383
Batch 9000 Time:	2.903130026658376 minutes
Batch 9100 Loss:	26.243736885022372
Batch 9100 Time:	2.926871426900228 minutes
Batch 9200 Loss:	26.091042027343065
Batch 9200 Time:	2.903751051425934 minutes
Batch 9300 Loss:	24.89209310617298
Batch 9300 Time:	2.898847695191701 minutes
Batch 9400 Loss:	23.74277140572667
Batch 9400 Time:	2.8885077754656474 minutes
Batch 9500 Loss:	21.07555315690115
Batch 9500 Time:	2.9137855688730876 minutes
Batch 9600 Loss:	22.569953547790647
Batch 9600 Time:	2.9206618547439573 minutes
Batch 9700 Loss:	25.30258799996227
Batch 9700 Time:	2.9068644285202025 minutes
Batch 9800 Loss:	26.81941006705165
Batch 9800 Time:	2.9056607325871786 minutes
Batch 9900 Loss:	21.702754044905305
Batch 9900 Time:	2.887911840279897 minutes
Batch 10000 Loss:	18.381989718414843
Batch 10000 Time:	2.9026163697242735 minutes
Batch 10100 Loss:	23.790210378356278
Batch 10100 Time:	2.908061718940735 minutes
Batch 10200 Loss:	24.797150745987892
Batch 10200 Time:	2.874563376108805 minutes
Batch 10300 Loss:	23.452462593093514
Batch 10300 Time:	2.8864742557207745 minutes
Batch 10400 Loss:	27.579532850533724
Batch 10400 Time:	2.9032923022905988 minutes
Batch 10500 Loss:	24.741730553098023
Batch 10500 Time:	2.8958572268486025 minutes
Batch 10600 Loss:	20.916815273929387
Batch 10600 Time:	2.8997551600138345 minutes
Batch 10700 Loss:	23.62427945435047
Batch 10700 Time:	2.891567567984263 minutes
Batch 10800 Loss:	23.9244469050318
Batch 10800 Time:	2.8889306783676147 minutes
Batch 10900 Loss:	23.597165988758206
Batch 10900 Time:	2.9015988310178122 minutes
Batch 11000 Loss:	20.40213661501184
Batch 11000 Time:	2.9056206981341046 minutes
Batch 11100 Loss:	24.179250937886536
Batch 11100 Time:	2.8957119385401406 minutes
Batch 11200 Loss:	22.57116897404194
Batch 11200 Time:	2.893345109621684 minutes
Batch 11300 Loss:	24.07959062885493
Batch 11300 Time:	2.9214085896809894 minutes
Batch 11400 Loss:	22.652419969439507
Batch 11400 Time:	2.910922980308533 minutes
Batch 11500 Loss:	24.898654229938984
Batch 11500 Time:	2.931670888264974 minutes
Batch 11600 Loss:	20.75036422908306
Batch 11600 Time:	2.914412454764048 minutes
Batch 11700 Loss:	20.794252455234528
Batch 11700 Time:	2.8815526127815247 minutes
Batch 11800 Loss:	25.194086746312678
Batch 11800 Time:	2.919804342587789 minutes
Batch 11900 Loss:	22.524582711048424
Batch 11900 Time:	2.899101746082306 minutes
Batch 12000 Loss:	24.141550955479033
Batch 12000 Time:	2.8996245861053467 minutes
Batch 12100 Loss:	22.244993835687637
Batch 12100 Time:	2.91294682820638 minutes
Batch 12200 Loss:	23.899801002116874
Batch 12200 Time:	2.8828701933224994 minutes
Batch 12300 Loss:	20.79546084534377
Batch 12300 Time:	2.885691209634145 minutes
Batch 12400 Loss:	24.085723199881613
Batch 12400 Time:	2.8911777059237163 minutes
Batch 12500 Loss:	21.36566446488723
Batch 12500 Time:	2.9043500582377115 minutes
Batch 12600 Loss:	25.243150994181633
Batch 12600 Time:	2.9066648642222086 minutes
Batch 12700 Loss:	21.93308412283659
Batch 12700 Time:	2.885399623711904 minutes
Batch 12800 Loss:	21.968891045078635
Batch 12800 Time:	2.8844056924184165 minutes
Batch 12900 Loss:	20.79177530342713
Batch 12900 Time:	2.8931283831596373 minutes
Batch 13000 Loss:	20.472158638760448
Batch 13000 Time:	2.904779640833537 minutes
Batch 13100 Loss:	20.569732198491693
Batch 13100 Time:	2.9028229832649233 minutes
Batch 13200 Loss:	25.37062431871891
Batch 13200 Time:	2.912242635091146 minutes
Batch 13300 Loss:	24.05253744777292
Batch 13300 Time:	2.911172397931417 minutes
Batch 13400 Loss:	24.843675758689642
Batch 13400 Time:	2.9175397634506224 minutes
Batch 13500 Loss:	25.991008400917053
Batch 13500 Time:	2.903851266702016 minutes
Batch 13600 Loss:	21.180326873087324
Batch 13600 Time:	2.904632091522217 minutes
Batch 13700 Loss:	25.41878023929894
Batch 13700 Time:	2.9006465395291645 minutes
Batch 13800 Loss:	19.741480553522706
Batch 13800 Time:	2.9098347345987956 minutes
Batch 13900 Loss:	25.266081880778074
Batch 13900 Time:	2.890944226582845 minutes
Batch 14000 Loss:	20.74625375494361
Batch 14000 Time:	2.878645670413971 minutes
Batch 14100 Loss:	21.454914731904864
Batch 14100 Time:	2.8947752078374225 minutes
Batch 14200 Loss:	20.99043949879706
Batch 14200 Time:	2.9257761438687644 minutes
Batch 14300 Loss:	23.38531920220703
Batch 14300 Time:	2.89745409488678 minutes
Batch 14400 Loss:	19.62250159215182
Batch 14400 Time:	2.8883909702301027 minutes
Batch 14500 Loss:	21.66866938583553
Batch 14500 Time:	2.8883750240008035 minutes
Batch 14600 Loss:	22.02691229712218
Batch 14600 Time:	2.9148438811302184 minutes
Batch 14700 Loss:	21.08497703447938
Batch 14700 Time:	2.87776430050532 minutes
Batch 14800 Loss:	22.731263383757323
Batch 14800 Time:	2.8890162070592242 minutes
Batch 14900 Loss:	23.33408549800515
Batch 14900 Time:	2.9096449772516886 minutes
Batch 15000 Loss:	26.263201404362917
Batch 15000 Time:	2.889440910021464 minutes
Batch 15100 Loss:	19.476135602220893
Batch 15100 Time:	2.8860501885414123 minutes
Batch 15200 Loss:	21.906369887292385
Batch 15200 Time:	2.8844379583994546 minutes
Batch 15300 Loss:	22.526280482299626
Batch 15300 Time:	2.922465713818868 minutes
Batch 15400 Loss:	22.749226426705718
Batch 15400 Time:	2.8791897296905518 minutes
Batch 15500 Loss:	22.47163906507194
Batch 15500 Time:	2.9142067790031434 minutes
Batch 15600 Loss:	22.57237599696964
Batch 15600 Time:	2.90571342309316 minutes
Batch 15700 Loss:	24.669073367491364
Batch 15700 Time:	2.902918791770935 minutes
Batch 15800 Loss:	24.87585257831961
Batch 15800 Time:	2.8806850711504617 minutes
Batch 15900 Loss:	21.03975547105074
Batch 15900 Time:	2.880767850081126 minutes
Batch 16000 Loss:	26.22935767052695
Batch 16000 Time:	2.895257302125295 minutes
Batch 16100 Loss:	22.189010828267783
Batch 16100 Time:	2.9116535663604735 minutes
Batch 16200 Loss:	23.088393258163705
Batch 16200 Time:	2.8968543728192646 minutes
Batch 16300 Loss:	21.41962985228747
Batch 16300 Time:	2.876193837324778 minutes
Batch 16400 Loss:	19.757554623065516
Batch 16400 Time:	2.8931523680686952 minutes
Batch 16500 Loss:	21.71831425279379
Batch 16500 Time:	2.8722113331158954 minutes
Batch 16600 Loss:	22.659668255597353
Batch 16600 Time:	2.902135650316874 minutes
Batch 16700 Loss:	19.269667313899845
Batch 16700 Time:	2.8720718304316204 minutes
Batch 16800 Loss:	21.74718967359513
Batch 16800 Time:	2.8899763743082683 minutes
Batch 16900 Loss:	22.727418724854942
Batch 16900 Time:	2.9047537247339883 minutes
Batch 17000 Loss:	24.098278961144388
Batch 17000 Time:	2.889685543378194 minutes
Batch 17100 Loss:	21.37774344626814
Batch 17100 Time:	2.887804353237152 minutes
Batch 17200 Loss:	23.778193222358823
Batch 17200 Time:	2.895071303844452 minutes
Batch 17300 Loss:	22.68218190036714
Batch 17300 Time:	2.8974084496498107 minutes
Batch 17400 Loss:	22.922435498796403
Batch 17400 Time:	2.891169567902883 minutes
Batch 17500 Loss:	22.231692139990628
Batch 17500 Time:	2.8730254491170246 minutes
Batch 17600 Loss:	26.03578311763704
Batch 17600 Time:	2.8980069398880004 minutes
Batch 17700 Loss:	17.56598175968975
Batch 17700 Time:	2.8937071283658344 minutes
Batch 17800 Loss:	21.24552830774337
Batch 17800 Time:	2.8934530933698017 minutes
Batch 17900 Loss:	24.086148916278034
Batch 17900 Time:	2.8932476957639057 minutes
Batch 18000 Loss:	27.855901258066297
Batch 18000 Time:	2.9078238089879354 minutes
Batch 18100 Loss:	24.022138535045087
Batch 18100 Time:	2.91471045811971 minutes
Batch 18200 Loss:	24.211026386357844
Batch 18200 Time:	2.896887278556824 minutes
Batch 18300 Loss:	21.37222273275256
Batch 18300 Time:	2.8990858157475787 minutes
Batch 18400 Loss:	21.551154606044292
Batch 18400 Time:	2.8787063995997113 minutes
Batch 18500 Loss:	24.176773058250546
Batch 18500 Time:	2.902136250336965 minutes
Batch 18600 Loss:	21.040589551907033
Batch 18600 Time:	2.899909857908885 minutes
Batch 18700 Loss:	21.888906520791352
Batch 18700 Time:	2.8971041401227313 minutes
Batch 18800 Loss:	23.782586532644928
Batch 18800 Time:	2.8983629902203876 minutes
Batch 18900 Loss:	23.30441326647997
Batch 18900 Time:	2.8942584792772927 minutes
Batch 19000 Loss:	23.746905764564872
Batch 19000 Time:	2.907499341169993 minutes
Batch 19100 Loss:	22.502198129426688
Batch 19100 Time:	2.9063958128293357 minutes
Batch 19200 Loss:	22.57079817261547
Batch 19200 Time:	2.874566578865051 minutes
Batch 19300 Loss:	18.563328231684864
Batch 19300 Time:	2.9179113348325094 minutes
Batch 19400 Loss:	18.916181888896972
Batch 19400 Time:	2.9109111547470095 minutes
Batch 19500 Loss:	21.624801855534315
Batch 19500 Time:	2.8960372606913247 minutes
