Batch 0 Loss:	0.21795248985290527
Batch 0 Time:	0.15027422904968263 minutes
Batch 100 Loss:	44.068759337067604
Batch 100 Time:	2.9624107599258425 minutes
Batch 200 Loss:	41.82281129807234
Batch 200 Time:	2.9178464889526365 minutes
Batch 300 Loss:	31.920367255806923
Batch 300 Time:	2.9360156933466595 minutes
Batch 400 Loss:	32.31278723105788
Batch 400 Time:	2.9400792519251504 minutes
Batch 500 Loss:	28.626684371381998
Batch 500 Time:	2.955518905321757 minutes
Batch 600 Loss:	28.621129725128412
Batch 600 Time:	2.944567120075226 minutes
Batch 700 Loss:	31.04917821288109
Batch 700 Time:	2.9305099924405416 minutes
Batch 800 Loss:	30.71003993600607
Batch 800 Time:	2.928150685628255 minutes
Batch 900 Loss:	27.813711870461702
Batch 900 Time:	2.930911175409953 minutes
Batch 1000 Loss:	29.5588873680681
Batch 1000 Time:	2.94647102355957 minutes
Batch 1100 Loss:	27.66947527229786
Batch 1100 Time:	2.952622290452321 minutes
Batch 1200 Loss:	30.345155250281096
Batch 1200 Time:	2.947271001338959 minutes
Batch 1300 Loss:	28.248659942299128
Batch 1300 Time:	2.9624103307724 minutes
Batch 1400 Loss:	26.555268593132496
Batch 1400 Time:	2.9342116514841714 minutes
Batch 1500 Loss:	28.050026617012918
Batch 1500 Time:	2.9661397616068523 minutes
Batch 1600 Loss:	26.049871500581503
Batch 1600 Time:	2.9367255647977193 minutes
Batch 1700 Loss:	22.549875404685736
Batch 1700 Time:	2.9443849682807923 minutes
Batch 1800 Loss:	23.500498851761222
Batch 1800 Time:	2.9339491883913675 minutes
Batch 1900 Loss:	23.74752563610673
Batch 1900 Time:	2.9431835889816282 minutes
Batch 2000 Loss:	25.402941305190325
Batch 2000 Time:	2.9547054211298627 minutes
Batch 2100 Loss:	25.535206620581448
Batch 2100 Time:	2.9429561694463096 minutes
Batch 2200 Loss:	24.766818437725306
Batch 2200 Time:	2.9390713651974996 minutes
Batch 2300 Loss:	22.104038611985743
Batch 2300 Time:	2.9414995630582172 minutes
Batch 2400 Loss:	25.00563400052488
Batch 2400 Time:	2.95246657927831 minutes
Batch 2500 Loss:	27.14857067912817
Batch 2500 Time:	2.9695338805516562 minutes
Batch 2600 Loss:	24.775853030383587
Batch 2600 Time:	2.909958771864573 minutes
Batch 2700 Loss:	26.722187800332904
Batch 2700 Time:	2.934862796465556 minutes
Batch 2800 Loss:	25.187995102256536
Batch 2800 Time:	2.9542330423990886 minutes
Batch 2900 Loss:	24.053181363269687
Batch 2900 Time:	2.9449644366900127 minutes
Batch 3000 Loss:	28.08639756590128
Batch 3000 Time:	2.938185453414917 minutes
Batch 3100 Loss:	29.710198966786265
Batch 3100 Time:	2.931795612970988 minutes
Batch 3200 Loss:	26.523125536739826
Batch 3200 Time:	2.9255795955657957 minutes
Batch 3300 Loss:	24.61049707699567
Batch 3300 Time:	2.9602110306421916 minutes
Batch 3400 Loss:	27.163186407182366
