Name,Fold,Labels GO:0000054,Score GO:0000054,Labels GO:0000278,Score GO:0000278,Labels GO:0000747,Score GO:0000747,Labels GO:0001403,Score GO:0001403,Labels GO:0002181,Score GO:0002181,Labels GO:0003677,Score GO:0003677,Labels GO:0003682,Score GO:0003682,Labels GO:0003700,Score GO:0003700,Labels GO:0003735,Score GO:0003735,Labels GO:0004386,Score GO:0004386,Labels GO:0004518,Score GO:0004518,Labels GO:0005085,Score GO:0005085,Labels GO:0005576,Score GO:0005576,Labels GO:0005618,Score GO:0005618,Labels GO:0005694,Score GO:0005694,Labels GO:0005730,Score GO:0005730,Labels GO:0005740,Score GO:0005740,Labels GO:0005773,Score GO:0005773,Labels GO:0005777,Score GO:0005777,Labels GO:0005783,Score GO:0005783,Labels GO:0005794,Score GO:0005794,Labels GO:0005840,Score GO:0005840,Labels GO:0005886,Score GO:0005886,Labels GO:0005933,Score GO:0005933,Labels GO:0005938,Score GO:0005938,Labels GO:0006260,Score GO:0006260,Labels GO:0006281,Score GO:0006281,Labels GO:0006310,Score GO:0006310,Labels GO:0006325,Score GO:0006325,Labels GO:0006352,Score GO:0006352,Labels GO:0006353,Score GO:0006353,Labels GO:0006360,Score GO:0006360,Labels GO:0006364,Score GO:0006364,Labels GO:0006366,Score GO:0006366,Labels GO:0006383,Score GO:0006383,Labels GO:0006397,Score GO:0006397,Labels GO:0006401,Score GO:0006401,Labels GO:0006413,Score GO:0006413,Labels GO:0006414,Score GO:0006414,Labels GO:0006418,Score GO:0006418,Labels GO:0006457,Score GO:0006457,Labels GO:0006468,Score GO:0006468,Labels GO:0006470,Score GO:0006470,Labels GO:0006486,Score GO:0006486,Labels GO:0006629,Score GO:0006629,Labels GO:0006811,Score GO:0006811,Labels GO:0006865,Score GO:0006865,Labels GO:0006869,Score GO:0006869,Labels GO:0006873,Score GO:0006873,Labels GO:0006887,Score GO:0006887,Labels GO:0006897,Score GO:0006897,Labels GO:0006970,Score GO:0006970,Labels GO:0006979,Score GO:0006979,Labels GO:0007005,Score GO:0007005,Labels GO:0007010,Score GO:0007010,Labels GO:0007031,Score GO:0007031,Labels GO:0007033,Score GO:0007033,Labels GO:0007059,Score GO:0007059,Labels GO:0007124,Score GO:0007124,Labels GO:0008033,Score GO:0008033,Labels GO:0008168,Score GO:0008168,Labels GO:0008233,Score GO:0008233,Labels GO:0008289,Score GO:0008289,Labels GO:0008380,Score GO:0008380,Labels GO:0008643,Score GO:0008643,Labels GO:0009408,Score GO:0009408,Labels GO:0009451,Score GO:0009451,Labels GO:0016197,Score GO:0016197,Labels GO:0016301,Score GO:0016301,Labels GO:0016491,Score GO:0016491,Labels GO:0016757,Score GO:0016757,Labels GO:0016779,Score GO:0016779,Labels GO:0016791,Score GO:0016791,Labels GO:0016798,Score GO:0016798,Labels GO:0016829,Score GO:0016829,Labels GO:0016853,Score GO:0016853,Labels GO:0016874,Score GO:0016874,Labels GO:0019843,Score GO:0019843,Labels GO:0022857,Score GO:0022857,Labels GO:0030427,Score GO:0030427,Labels GO:0030674,Score GO:0030674,Labels GO:0031410,Score GO:0031410,Labels GO:0032196,Score GO:0032196,Labels GO:0032543,Score GO:0032543,Labels GO:0042273,Score GO:0042273,Labels GO:0042274,Score GO:0042274,Labels GO:0042393,Score GO:0042393,Labels GO:0045333,Score GO:0045333,Labels GO:0051082,Score GO:0051082,Labels GO:0051321,Score GO:0051321,Labels GO:0051603,Score GO:0051603,Labels GO:0051726,Score GO:0051726
YKL189W YDR229W,NA,0.0,-1.2648617,0.0,-0.37613693,0.0,-0.9250499,0.0,0.30684474,0.0,-0.9111463,0.0,2.8817458,0.0,1.0349877,0.0,0.61864954,0.0,-0.8312372,0.0,0.030854441,0.0,-0.8615867,0.0,0.48201498,0.0,-1.0812904,0.0,-1.2442089,0.0,0.7473091,0.0,-0.6073316,0.0,-0.8860009,0.0,2.1724389,0.0,1.6876411,0.0,2.4806879,0.0,2.7752693,0.0,-0.86274767,0.0,2.6772614,0.0,0.64498335,0.0,-0.10833112,0.0,-0.2985989,0.0,1.6212028,0.0,-0.8297887,0.0,1.6771321,0.0,-1.0756997,0.0,-0.9217577,0.0,-1.089832,0.0,-1.0004699,0.0,0.37869054,0.0,-0.8953854,0.0,2.5786505,0.0,-1.1076216,0.0,-0.81501716,0.0,-0.99983376,0.0,-0.7815165,0.0,0.688287,0.0,2.4194186,0.0,-1.2617702,0.0,-0.83551383,0.0,0.94281715,0.0,-0.7299851,0.0,-0.10741634,0.0,-0.9629357,0.0,-0.594215,0.0,0.8400635,0.0,2.2171671,0.0,-1.4952317,0.0,-0.5466225,0.0,0.36849624,0.0,-1.7851678,0.0,-0.023510063,0.0,-1.0395585,0.0,0.8662165,0.0,0.94264394,0.0,0.38317132,0.0,0.13924399,0.0,0.27144742,0.0,-0.10055429,0.0,1.5903208,0.0,-0.8950193,0.0,-1.2682192,0.0,-1.4560953,0.0,-0.7067309,0.0,2.2803392,0.0,1.0630585,0.0,-0.6593416,0.0,-0.9806726,0.0,-0.1614395,0.0,-1.05878,0.0,0.3139569,0.0,-0.05033157,0.0,1.1320295,0.0,-1.828125,0.0,0.31012693,0.0,-0.7903244,0.0,2.0013878,0.0,0.17859283,0.0,-2.3860843,0.0,0.3664772,0.0,-2.1071758,0.0,-1.8459333,0.0,0.22860038,0.0,-1.4874487,0.0,-0.00080516934,0.0,1.7007,0.0,-0.81099886,0.0,-1.454274
YOR133W YBL100W-B,NA,0.0,-1.878943,0.0,-1.2230167,0.0,-2.4072223,0.0,0.17188556,0.0,-0.23405866,0.0,4.2504497,0.0,0.5505598,0.0,0.11247273,0.0,-0.6926184,0.0,1.4732834,0.0,1.6646999,0.0,0.10982984,0.0,1.3742436,0.0,-1.8632942,0.0,0.058517672,0.0,0.28024536,0.0,-1.3078462,0.0,3.4243472,0.0,0.91387504,0.0,6.3501854,0.0,3.7964356,0.0,-0.16497467,0.0,4.619978,0.0,0.22375634,0.0,-0.056073815,0.0,-0.7296278,0.0,1.2154058,0.0,1.2074293,0.0,0.35707977,0.0,-1.9085013,0.0,-2.174793,0.0,-2.1931689,0.0,-0.06563839,0.0,-1.3515972,0.0,-2.3211925,0.0,1.7107679,0.0,-2.0426877,0.0,-1.1353166,0.0,-1.6103398,0.0,-1.2936566,0.0,0.23472044,0.0,0.41061306,0.0,-1.3494341,0.0,0.5446999,0.0,2.6079602,0.0,1.8056355,0.0,0.8105757,0.0,-0.8326341,0.0,-1.8590448,0.0,-1.5016032,0.0,1.4657164,0.0,-1.4962279,0.0,-1.4184273,0.0,-0.6514541,0.0,-2.1527028,0.0,-1.2710543,0.0,-1.7968533,0.0,0.63449466,0.0,-0.6843759,0.0,0.3037216,0.0,1.6221672,0.0,2.844954,0.0,-1.1644912,0.0,-0.4464028,0.0,-1.1409497,0.0,-1.8227357,0.0,-1.6263667,0.0,-2.2819173,0.0,1.7281009,0.0,3.3982992,0.0,0.79628015,0.0,1.0220978,0.0,0.10903817,0.0,0.49114242,0.0,0.667618,0.0,0.7441563,0.0,2.0270364,0.0,-1.2319481,0.0,2.3173714,0.0,-2.0586536,0.0,1.4104564,0.0,0.5763023,0.0,-0.33761108,0.0,-0.6133505,0.0,-2.320688,0.0,-2.1018257,0.0,-1.0491164,0.0,-2.0048983,0.0,-0.118863195,0.0,1.2541671,0.0,-1.6788701,0.0,-1.895711
YML057W YJL149W,NA,0.0,-2.106501,0.0,-2.6267903,0.0,-2.3089027,0.0,0.2742634,0.0,0.81447816,0.0,2.09691,0.0,-0.8045197,0.0,-1.2795987,0.0,0.85057324,0.0,-0.8869555,0.0,-0.5605095,0.0,0.99698365,0.0,1.4638247,0.0,-2.4094195,0.0,-2.7605357,0.0,0.47287858,0.0,-0.32549334,0.0,5.365897,0.0,3.2041326,0.0,7.624277,0.0,5.7063694,0.0,1.291519,0.0,5.7321215,0.0,0.18780063,0.0,-0.47229815,0.0,-3.1950605,0.0,0.40061158,0.0,-1.5363344,0.0,-0.9863846,0.0,-1.8710892,0.0,-1.9658185,0.0,-2.0633554,0.0,0.35024652,0.0,-1.6822634,0.0,-1.6213542,0.0,1.2780949,0.0,-2.1248183,0.0,-0.6065411,0.0,-1.6012921,0.0,-0.5155572,0.0,2.115657,0.0,0.26139385,0.0,-1.750186,0.0,0.5912679,0.0,3.6863003,0.0,1.5671793,0.0,1.8272915,0.0,-0.8183656,0.0,-1.5485466,0.0,-1.0324904,0.0,2.7173166,0.0,-2.1716788,0.0,-1.1029575,0.0,-0.19133493,0.0,-2.8254743,0.0,0.21261066,0.0,-2.2036357,0.0,-0.7252685,0.0,-0.13018346,0.0,-0.8253533,0.0,0.76974636,0.0,3.5248983,0.0,-0.15831244,0.0,-0.30793568,0.0,-1.08783,0.0,-2.1068172,0.0,-2.1720085,0.0,-1.793966,0.0,2.3948216,0.0,4.393809,0.0,0.91909707,0.0,-1.3513339,0.0,0.31362754,0.0,0.5511192,0.0,2.4226408,0.0,1.6416465,0.0,2.4243405,0.0,-1.26849,0.0,2.218379,0.0,-1.8319129,0.0,2.561819,0.0,1.7949154,0.0,-1.5423305,0.0,-0.5044071,0.0,-1.7982183,0.0,-1.9963205,0.0,-1.6725032,0.0,-1.4472537,0.0,1.4197159,0.0,-0.8754713,0.0,-1.012719,0.0,-2.795772
YER090W YLR425W,NA,0.0,-1.6506327,0.0,-1.0190504,0.0,-1.4516442,0.0,0.08936656,0.0,-0.8812256,0.0,3.3531723,0.0,1.6966404,0.0,-0.17424889,0.0,-0.8971229,0.0,1.2529953,0.0,-0.49598902,0.0,0.7214109,0.0,-1.811896,0.0,-1.9575163,0.0,0.69344145,0.0,1.1337438,0.0,-1.0630629,0.0,1.3432117,0.0,-0.07708334,0.0,3.2552578,0.0,3.5848663,0.0,-0.8274551,0.0,3.3020031,0.0,0.79689187,0.0,-0.34740227,0.0,0.96299154,0.0,1.9940372,0.0,-0.4356247,0.0,1.3010498,0.0,-1.4562474,0.0,-1.2520862,0.0,-1.1896083,0.0,0.24696375,0.0,0.6411548,0.0,-1.0020434,0.0,2.5559096,0.0,-1.7417271,0.0,-0.48398322,0.0,-1.8732342,0.0,-0.59174216,0.0,2.2754586,0.0,1.8459483,0.0,-0.5109988,0.0,-0.99148035,0.0,1.9884734,0.0,-1.1618606,0.0,-1.2244173,0.0,-1.1375004,0.0,-1.1762629,0.0,-0.01886933,0.0,2.2465255,0.0,-1.3242409,0.0,-1.2041385,0.0,0.6523335,0.0,-1.5401293,0.0,-0.26396742,0.0,-1.6619008,0.0,-0.019640695,0.0,-0.19915116,0.0,1.3693397,0.0,1.1709958,0.0,1.6781112,0.0,-0.33783597,0.0,-0.067407034,0.0,-1.3131485,0.0,-1.3805971,0.0,-1.7930483,0.0,-1.5791153,0.0,4.0862646,0.0,2.1840987,0.0,0.66368115,0.0,-0.22749378,0.0,-0.22716805,0.0,-0.65307087,0.0,0.8226539,0.0,0.7587121,0.0,2.4834774,0.0,-1.5413977,0.0,-0.7163742,0.0,-1.350415,0.0,0.79665035,0.0,0.33951032,0.0,-2.058595,0.0,0.066554815,0.0,-1.1257392,0.0,-1.1323315,0.0,-0.26957583,0.0,-2.0711052,0.0,1.0906603,0.0,-0.25728193,0.0,-1.0455368,0.0,-1.6519549
YDL247W YKL100C,NA,0.0,-1.8156915,0.0,-1.105391,0.0,-2.4240572,0.0,0.9355035,0.0,-1.4977272,0.0,4.535567,0.0,0.56322515,0.0,0.5756132,0.0,-1.6656011,0.0,0.080048904,0.0,2.3318758,0.0,0.28719464,0.0,1.5061522,0.0,-1.9302284,0.0,0.07321759,0.0,-1.8369658,0.0,-1.0283087,0.0,4.240061,0.0,2.068303,0.0,6.494283,0.0,5.0148897,0.0,-1.3177423,0.0,4.14189,0.0,1.4103965,0.0,0.85151243,0.0,-0.9031297,0.0,1.1001624,0.0,2.0014026,0.0,-0.33736116,0.0,-1.7318746,0.0,-1.8603287,0.0,-2.3558965,0.0,-2.3039148,0.0,-1.8022246,0.0,-2.0062683,0.0,0.9342951,0.0,-2.152049,0.0,-2.2702703,0.0,-1.4491668,0.0,-1.6352168,0.0,-0.25341463,0.0,1.8197101,0.0,-1.2757903,0.0,1.002177,0.0,2.1825678,0.0,1.6715927,0.0,0.7912654,0.0,-0.6712924,0.0,-1.2733467,0.0,-0.6063631,0.0,2.1377287,0.0,-1.2695421,0.0,-1.0816237,0.0,-0.1166241,0.0,-2.245487,0.0,-0.8378007,0.0,-1.8256431,0.0,1.2720464,0.0,-0.19588879,0.0,-1.1349528,0.0,0.7457283,0.0,3.558871,0.0,-0.9356033,0.0,-0.97532445,0.0,-0.9415121,0.0,-1.6106582,0.0,-1.7894698,0.0,-2.1563635,0.0,2.1790555,0.0,3.7975774,0.0,0.6936569,0.0,1.4196196,0.0,0.4427282,0.0,-0.021214463,0.0,0.23543045,0.0,0.47869176,0.0,0.89356273,0.0,-2.42095,0.0,2.0368857,0.0,-2.3269842,0.0,2.661367,0.0,1.0202751,0.0,-0.25447506,0.0,-1.1159713,0.0,-4.1335287,0.0,-3.3810632,0.0,-0.7485016,0.0,-1.692085,0.0,-0.8713116,0.0,3.124753,0.0,-1.3937529,0.0,-1.8624802
YNL261W YOR070C,NA,0.0,-1.5818142,0.0,-0.5135145,0.0,-1.3867067,0.0,0.47621578,0.0,-2.635923,0.0,4.0647964,0.0,1.6300147,0.0,1.2927426,0.0,-3.5948598,0.0,0.7400789,0.0,0.37802094,0.0,0.7866835,0.0,-1.1958325,0.0,-1.9231844,0.0,0.7716058,0.0,0.026013874,0.0,-1.3364911,0.0,1.5224937,0.0,0.22256714,0.0,4.3864126,0.0,4.733188,0.0,-3.4515316,0.0,4.2330875,0.0,1.678033,0.0,0.4787448,0.0,0.6965127,0.0,3.1906903,0.0,0.55909956,0.0,1.4418278,0.0,-1.5499481,0.0,-0.99399877,0.0,-1.6380215,0.0,-0.16720204,0.0,0.426068,0.0,-1.3955783,0.0,1.9029104,0.0,-0.67844427,0.0,-1.3291068,0.0,-1.198724,0.0,-1.8225465,0.0,1.1771262,0.0,3.3349288,0.0,-0.5440168,0.0,0.41984877,0.0,2.260346,0.0,-1.0919344,0.0,-0.31294367,0.0,-0.6792013,0.0,-1.1183679,0.0,0.5574499,0.0,2.6287014,0.0,-1.0066044,0.0,-1.6874486,0.0,0.3741306,0.0,-1.0722506,0.0,-0.8434234,0.0,-1.7573589,0.0,0.1953828,0.0,0.72649723,0.0,0.6533658,0.0,0.5292187,0.0,2.3752692,0.0,0.021257665,0.0,-0.27696192,0.0,-1.1604185,0.0,-1.5519115,0.0,-1.858489,0.0,-1.6778955,0.0,3.5098226,0.0,-0.024714086,0.0,1.3728335,0.0,0.61677444,0.0,0.32493523,0.0,-0.4326966,0.0,-0.5762958,0.0,0.27889502,0.0,0.5563365,0.0,-2.7615485,0.0,0.5355421,0.0,-1.8340795,0.0,1.6395428,0.0,0.55659354,0.0,-1.4081612,0.0,-3.125474,0.0,-1.5486649,0.0,-1.404203,0.0,0.5758921,0.0,-1.5010364,0.0,0.5777827,0.0,0.99268186,0.0,-0.69866514,0.0,-1.5579658
YBR240C YOL004W,NA,0.0,-1.6459129,0.0,-0.33145273,0.0,-1.5207914,0.0,0.7470041,0.0,-3.1021793,0.0,4.455716,0.0,1.4716761,0.0,2.0762298,0.0,-3.995822,0.0,0.7713231,0.0,0.56611854,0.0,0.030939298,0.0,0.36664885,0.0,-2.23994,0.0,1.781337,0.0,-1.3893256,0.0,-1.6045731,0.0,1.1894157,0.0,0.32917532,0.0,4.853482,0.0,3.5416925,0.0,-3.755049,0.0,4.394923,0.0,1.6318735,0.0,0.9215154,0.0,0.9257489,0.0,2.617679,0.0,0.74523443,0.0,1.5728453,0.0,-2.165558,0.0,-1.6323887,0.0,-2.125003,0.0,-0.96620035,0.0,-0.48302767,0.0,-2.1606941,0.0,1.2772177,0.0,-0.96746284,0.0,-1.557089,0.0,-1.431039,0.0,-2.380986,0.0,0.49359617,0.0,3.5498116,0.0,-0.9239312,0.0,0.6718592,0.0,2.4084206,0.0,0.42990726,0.0,0.016794983,0.0,-0.9684897,0.0,-1.6070162,0.0,0.34045768,0.0,2.8270931,0.0,-0.557721,0.0,-2.0529053,0.0,-0.2696803,0.0,-1.2077078,0.0,-1.2252145,0.0,-1.0967168,0.0,0.67230284,0.0,0.86006874,0.0,-0.37142953,0.0,-0.08395936,0.0,2.3664,0.0,-0.66634357,0.0,-0.93515867,0.0,-1.0310705,0.0,-1.1375296,0.0,-1.5782378,0.0,-1.7386311,0.0,3.9050522,0.0,0.12583518,0.0,1.581214,0.0,0.5523265,0.0,0.65068173,0.0,0.336728,0.0,0.024305299,0.0,0.1283946,0.0,0.6763355,0.0,-3.0859501,0.0,1.3123499,0.0,-1.8880342,0.0,1.8589929,0.0,0.45245418,0.0,-1.3071555,0.0,-2.7562704,0.0,-2.5803742,0.0,-1.8984026,0.0,0.40936425,0.0,-1.5889637,0.0,-0.34860545,0.0,2.8548243,0.0,-0.92071176,0.0,-1.6731198
YGL175C YDR460W,NA,0.0,-2.321513,0.0,0.53600496,0.0,-2.1207554,0.0,0.2854914,0.0,-1.8087713,0.0,5.777897,0.0,3.2700868,0.0,1.8929118,0.0,-3.0394032,0.0,0.52080834,0.0,0.23410362,0.0,0.008210426,0.0,-0.84033275,0.0,-1.8424066,0.0,6.046327,0.0,-1.05667,0.0,-2.4736636,0.0,2.3058803,0.0,-0.32296243,0.0,4.7528553,0.0,1.7290391,0.0,-2.728635,0.0,3.8380072,0.0,0.5831348,0.0,0.7542722,0.0,3.038724,1.0,4.7135653,0.0,0.46586707,0.0,4.82779,0.0,-3.2045448,0.0,-2.6455123,0.0,-2.6591973,0.0,-0.83347005,0.0,1.4033785,0.0,-1.563947,0.0,5.551053,0.0,-1.8594375,0.0,-1.7852979,0.0,-1.5511721,0.0,-2.9293234,0.0,-0.33486372,0.0,4.5679984,0.0,-1.9099729,0.0,-1.360341,0.0,1.5458531,0.0,0.72197604,0.0,-0.91950816,0.0,-1.7927637,0.0,-1.6414696,0.0,-0.5991841,0.0,2.5512094,0.0,-2.2462678,0.0,-1.6688838,0.0,-0.39366004,0.0,-2.2916272,0.0,-1.9565644,0.0,-2.043584,0.0,4.841148,0.0,2.1668453,0.0,2.979801,0.0,0.20391889,0.0,-0.3016625,0.0,-1.5971576,0.0,4.575795,0.0,-2.2382793,0.0,-1.7597275,0.0,-1.7598649,0.0,-1.7199584,0.0,3.2505517,0.0,-0.97391945,0.0,-0.10542305,0.0,-0.23342556,0.0,-0.273257,0.0,-1.3803035,0.0,-1.4353838,0.0,-0.58027536,0.0,0.019064408,0.0,-3.4093397,0.0,-0.22578566,0.0,-1.9584345,0.0,2.4411569,0.0,-0.78427494,0.0,-3.4234185,0.0,-1.2696244,0.0,-3.6326642,0.0,-3.0365202,0.0,0.048119284,0.0,-2.7679,0.0,-1.2275252,0.0,6.21981,0.0,-1.2253668,0.0,-1.299573
YNR020C YJL074C,NA,0.0,-1.6607736,0.0,-0.3557737,0.0,-1.4245433,0.0,-0.8024639,0.0,0.45097125,0.0,3.5111854,0.0,1.0172931,0.0,1.1842169,0.0,0.25405195,0.0,0.9748206,0.0,-0.08955316,0.0,0.17498647,0.0,-0.20595443,0.0,-1.1035572,0.0,1.9419544,0.0,1.5697559,0.0,-1.1412418,0.0,0.6717364,0.0,-0.78188926,0.0,2.4413557,0.0,0.6468123,0.0,0.54325247,0.0,3.5118327,0.0,-1.139731,0.0,-0.5530107,0.0,0.71946794,0.0,1.7111865,0.0,-1.0463833,0.0,2.9037836,0.0,-1.5649556,0.0,-1.5210572,0.0,-0.56257087,0.0,1.902195,0.0,0.58776987,0.0,-1.1167482,0.0,3.4631321,0.0,-0.8451638,0.0,0.521654,0.0,-1.1894894,0.0,-0.040836014,0.0,1.5144923,0.0,0.10836573,0.0,-1.5148497,0.0,-1.1763182,0.0,0.09626891,0.0,0.8281796,0.0,0.28328863,0.0,-0.76665246,0.0,-1.3307618,0.0,-1.0126776,0.0,0.87547195,0.0,-1.6671938,0.0,-1.3498238,0.0,-0.3431051,0.0,-1.3691026,0.0,-1.2209356,0.0,-0.88498175,0.0,0.59496206,0.0,0.1361533,0.0,1.4855258,0.0,0.9855163,0.0,0.048590463,0.0,-1.0108842,0.0,2.1171007,0.0,-0.7429534,0.0,-1.5206395,0.0,-0.97388434,0.0,-1.326625,0.0,0.6274426,0.0,0.89711314,0.0,-0.6117673,0.0,-0.6033239,0.0,-0.77632356,0.0,-0.28500807,0.0,0.5491385,0.0,0.6956184,0.0,1.2693326,0.0,-0.23478658,0.0,0.90746087,0.0,-0.7424257,0.0,0.22034639,0.0,-0.7405278,0.0,-1.6823084,0.0,0.117204726,0.0,-0.4988229,0.0,-0.107449315,0.0,-0.49018708,0.0,-1.7736657,0.0,1.6032538,0.0,0.14132015,0.0,-1.6971148,0.0,-0.8670852
YNL123W YDR487C,NA,0.0,-1.5742104,0.0,-1.716157,0.0,-2.0773225,0.0,-0.5547685,0.0,0.035296597,0.0,2.8759866,0.0,0.25917092,0.0,0.6251029,0.0,-1.3005868,0.0,-1.0388211,0.0,-0.98095465,0.0,0.21757251,0.0,0.9612196,0.0,-1.7325314,0.0,-0.63953286,0.0,2.5861728,0.0,-1.5382339,0.0,1.6812007,0.0,0.071963824,0.0,5.166896,0.0,1.975438,0.0,-0.7182106,0.0,5.2816114,0.0,0.36353108,0.0,-0.9440725,0.0,-1.337655,0.0,1.2446796,0.0,-1.0951303,0.0,1.3719944,0.0,-1.4770384,0.0,-1.4028014,0.0,-0.9381568,0.0,2.8497105,0.0,-0.26780573,0.0,-1.5198756,0.0,1.1559544,0.0,-1.9332405,0.0,0.6875016,0.0,-1.558287,0.0,-1.3724527,0.0,2.8282523,0.0,0.16723472,0.0,-1.2556591,0.0,-0.22056358,0.0,2.0144324,0.0,1.3027302,0.0,0.6898131,0.0,-0.88291794,0.0,-2.1638567,0.0,-0.7054599,0.0,1.9760067,0.0,-1.2329735,0.0,-1.7132617,0.0,-0.1956704,0.0,-1.5179701,0.0,-0.6218544,0.0,-1.4787097,0.0,-0.870441,0.0,-0.47844,0.0,2.5283823,0.0,1.6748989,0.0,1.7048088,0.0,-0.59783506,0.0,-0.4827712,0.0,-0.7334978,0.0,-1.3706466,0.0,-1.3029866,0.0,-1.6051594,0.0,2.85386,0.0,3.2731423,0.0,1.6421419,0.0,-0.36405367,0.0,0.09588804,0.0,0.39364007,0.0,1.9751562,0.0,1.8932244,0.0,2.9803429,0.0,-0.2462514,0.0,0.8357824,0.0,-1.7002037,0.0,-0.100648515,0.0,0.1142315,0.0,-1.9225876,0.0,-2.7057092,0.0,0.017534763,0.0,-0.002774965,0.0,-0.8592531,0.0,-1.1250243,0.0,3.05937,0.0,-1.3890698,0.0,-1.2868747,0.0,-2.0152836
