Batch 0 Loss:	0.22013597190380096
Batch 0 Time:	0.19066797494888305 minutes
Batch 100 Loss:	47.640834629535675
Batch 100 Time:	3.841988750298818 minutes
Batch 200 Loss:	39.71438530087471
Batch 200 Time:	3.845520794391632 minutes
Batch 300 Loss:	33.3838711604476
Batch 300 Time:	3.8276069084803264 minutes
Batch 400 Loss:	31.874902863055468
Batch 400 Time:	3.8434884786605834 minutes
Batch 500 Loss:	35.03141428530216
Batch 500 Time:	3.8298225084940594 minutes
Batch 600 Loss:	32.2536030896008
Batch 600 Time:	3.874222262700399 minutes
Batch 700 Loss:	27.832340091466904
Batch 700 Time:	3.8733458518981934 minutes
Batch 800 Loss:	30.285427570343018
Batch 800 Time:	3.824656148751577 minutes
Batch 900 Loss:	29.63952649384737
Batch 900 Time:	3.8726720730463664 minutes
Batch 1000 Loss:	30.754625350236893
Batch 1000 Time:	3.830562746524811 minutes
Batch 1100 Loss:	25.376614436507225
Batch 1100 Time:	3.8570594151814777 minutes
Batch 1200 Loss:	27.269770801067352
Batch 1200 Time:	3.800857734680176 minutes
Batch 1300 Loss:	25.18473405018449
Batch 1300 Time:	3.9022475838661195 minutes
Batch 1400 Loss:	29.613575041294098
Batch 1400 Time:	3.8255937337875365 minutes
Batch 1500 Loss:	26.651015881448984
Batch 1500 Time:	3.848148834705353 minutes
Batch 1600 Loss:	24.733581019565463
Batch 1600 Time:	3.8435988942782084 minutes
Batch 1700 Loss:	34.377858996391296
Batch 1700 Time:	3.8179781516393025 minutes
Batch 1800 Loss:	28.942762825638056
Batch 1800 Time:	3.8446048378944395 minutes
Batch 1900 Loss:	22.819277953356504
Batch 1900 Time:	3.8472094853719074 minutes
Batch 2000 Loss:	31.758834902197123
Batch 2000 Time:	3.8053122401237487 minutes
Batch 2100 Loss:	24.953438328579068
Batch 2100 Time:	3.8131940285364787 minutes
Batch 2200 Loss:	24.30202631279826
Batch 2200 Time:	3.797557365894318 minutes
Batch 2300 Loss:	22.919363256543875
Batch 2300 Time:	3.8342451810836793 minutes
Batch 2400 Loss:	27.63535351678729
Batch 2400 Time:	3.8765960534413657 minutes
Batch 2500 Loss:	23.55904133617878
Batch 2500 Time:	3.804811950524648 minutes
Batch 2600 Loss:	26.118270380422473
Batch 2600 Time:	3.798757517337799 minutes
Batch 2700 Loss:	24.400510187260807
Batch 2700 Time:	3.807795763015747 minutes
Batch 2800 Loss:	34.16997576877475
Batch 2800 Time:	3.815861984093984 minutes
Batch 2900 Loss:	23.316117741167545
Batch 2900 Time:	3.8399033625920613 minutes
Batch 3000 Loss:	22.606237307190895
Batch 3000 Time:	3.822891096274058 minutes
Batch 3100 Loss:	20.848242986947298
Batch 3100 Time:	3.8243363300959268 minutes
Batch 3200 Loss:	27.66962558683008
Batch 3200 Time:	3.8177312850952148 minutes
Batch 3300 Loss:	25.44907547906041
Batch 3300 Time:	3.804142502943675 minutes
Batch 3400 Loss:	25.07757063023746
Batch 3400 Time:	3.8234832684199014 minutes
Batch 3500 Loss:	28.504279112443328
Batch 3500 Time:	3.8143351554870604 minutes
Batch 3600 Loss:	24.262145636603236
Batch 3600 Time:	3.83935311237971 minutes
Batch 3700 Loss:	27.507020957767963
Batch 3700 Time:	3.8213369886080426 minutes
Batch 3800 Loss:	24.88607931882143
Batch 3800 Time:	3.837414248784383 minutes
Batch 3900 Loss:	23.152448182925582
Batch 3900 Time:	3.8465738773345945 minutes
Batch 4000 Loss:	26.151221483945847
Batch 4000 Time:	3.824556756019592 minutes
Batch 4100 Loss:	23.790902748703957
Batch 4100 Time:	3.835839279492696 minutes
Batch 4200 Loss:	25.849484410136938
Batch 4200 Time:	3.8266176700592043 minutes
Batch 4300 Loss:	24.133287242613733
Batch 4300 Time:	3.8697317838668823 minutes
Batch 4400 Loss:	23.423834959045053
Batch 4400 Time:	3.824793509642283 minutes
Batch 4500 Loss:	22.71129430644214
Batch 4500 Time:	3.832804878552755 minutes
Batch 4600 Loss:	31.73718734458089
Batch 4600 Time:	3.8865439375241597 minutes
Batch 4700 Loss:	30.841008085757494
Batch 4700 Time:	3.8303130745887755 minutes
Batch 4800 Loss:	28.1110022328794
Batch 4800 Time:	3.8488600889841718 minutes
Batch 4900 Loss:	25.40566054545343
Batch 4900 Time:	3.858737055460612 minutes
Batch 5000 Loss:	21.74734815955162
Batch 5000 Time:	3.8392927368481953 minutes
Batch 5100 Loss:	23.611302660778165
Batch 5100 Time:	3.8558444102605183 minutes
Batch 5200 Loss:	23.557999661192298
Batch 5200 Time:	3.800300884246826 minutes
Batch 5300 Loss:	22.097744489088655
Batch 5300 Time:	3.826199742158254 minutes
Batch 5400 Loss:	22.149909594096243
Batch 5400 Time:	3.845185951391856 minutes
Batch 5500 Loss:	25.641281462274492
Batch 5500 Time:	3.8339377522468565 minutes
Batch 5600 Loss:	25.878671443089843
Batch 5600 Time:	3.8427406231562298 minutes
Batch 5700 Loss:	27.661081918515265
Batch 5700 Time:	3.792537212371826 minutes
Batch 5800 Loss:	27.68921072408557
Batch 5800 Time:	3.8102538347244264 minutes
Batch 5900 Loss:	24.444138767197728
Batch 5900 Time:	3.7903258919715883 minutes
Batch 6000 Loss:	21.490371208637953
Batch 6000 Time:	3.8312779664993286 minutes
Batch 6100 Loss:	20.59196255169809
Batch 6100 Time:	3.8283474763234455 minutes
Batch 6200 Loss:	21.641894621774554
Batch 6200 Time:	3.8443489988644917 minutes
Batch 6300 Loss:	28.004179066047072
Batch 6300 Time:	3.820554037888845 minutes
Batch 6400 Loss:	25.702805940061808
Batch 6400 Time:	3.8512526631355284 minutes
Batch 6500 Loss:	23.48085123486817
Batch 6500 Time:	3.8057299852371216 minutes
Batch 6600 Loss:	26.34619887266308
Batch 6600 Time:	3.837665688991547 minutes
Batch 6700 Loss:	23.783158886712044
Batch 6700 Time:	3.814289665222168 minutes
Batch 6800 Loss:	20.86865932121873
Batch 6800 Time:	3.855427034695943 minutes
Batch 6900 Loss:	24.09393686428666
Batch 6900 Time:	3.8046076973279317 minutes
Batch 7000 Loss:	23.76478838082403
Batch 7000 Time:	3.8674514055252076 minutes
Batch 7100 Loss:	24.825490776449442
Batch 7100 Time:	3.8752438902854918 minutes
Batch 7200 Loss:	26.411370646208525
Batch 7200 Time:	3.8405479828516644 minutes
Batch 7300 Loss:	27.602344756945968
Batch 7300 Time:	3.8461243987083433 minutes
Batch 7400 Loss:	23.94423298537731
Batch 7400 Time:	3.829595518112183 minutes
Batch 7500 Loss:	24.480767622590065
Batch 7500 Time:	3.80958598057429 minutes
Batch 7600 Loss:	21.6956994170323
Batch 7600 Time:	3.855972452958425 minutes
Batch 7700 Loss:	20.94815205410123
Batch 7700 Time:	3.8108479619026183 minutes
Batch 7800 Loss:	22.560973482206464
Batch 7800 Time:	3.8258942405382794 minutes
Batch 7900 Loss:	23.024936059489846
Batch 7900 Time:	3.813177291552226 minutes
Batch 8000 Loss:	23.452434852719307
Batch 8000 Time:	3.819855352242788 minutes
Batch 8100 Loss:	22.29608827503398
Batch 8100 Time:	3.8105323553085326 minutes
Batch 8200 Loss:	23.069622868672013
Batch 8200 Time:	3.8227176388104755 minutes
Batch 8300 Loss:	21.392957074567676
Batch 8300 Time:	3.830958127975464 minutes
Batch 8400 Loss:	24.335881892591715
Batch 8400 Time:	3.856903858979543 minutes
Batch 8500 Loss:	21.038196535781026
Batch 8500 Time:	3.8541717569033307 minutes
Batch 8600 Loss:	23.273093931376934
Batch 8600 Time:	3.920036951700846 minutes
Batch 8700 Loss:	22.9281113948673
Batch 8700 Time:	3.8818923513094585 minutes
Batch 8800 Loss:	23.69856498297304
Batch 8800 Time:	3.813177744547526 minutes
Batch 8900 Loss:	23.693517392501235
Batch 8900 Time:	3.8361727476119993 minutes
Batch 9000 Loss:	24.902740797959268
Batch 9000 Time:	3.8710023085276286 minutes
Batch 9100 Loss:	20.214835756458342
Batch 9100 Time:	3.801417124271393 minutes
Batch 9200 Loss:	24.057965831365436
Batch 9200 Time:	3.8267616351445515 minutes
Batch 9300 Loss:	20.29877584055066
Batch 9300 Time:	3.8334166844685873 minutes
Batch 9400 Loss:	26.363068222999573
Batch 9400 Time:	3.825729286670685 minutes
Batch 9500 Loss:	25.933489836752415
Batch 9500 Time:	3.846933690706889 minutes
Batch 9600 Loss:	21.79227797500789
Batch 9600 Time:	3.8220663547515867 minutes
Batch 9700 Loss:	18.93943319004029
Batch 9700 Time:	3.8282548427581786 minutes
Batch 9800 Loss:	23.78875914309174
Batch 9800 Time:	3.849652024110158 minutes
Batch 9900 Loss:	25.178665129467845
Batch 9900 Time:	3.8545591751734416 minutes
Batch 10000 Loss:	24.161596838384867
Batch 10000 Time:	3.8277341683705646 minutes
Batch 10100 Loss:	22.91408304683864
Batch 10100 Time:	3.8796802202860516 minutes
Batch 10200 Loss:	24.38130239956081
Batch 10200 Time:	3.825973908106486 minutes
Batch 10300 Loss:	25.194009299390018
Batch 10300 Time:	3.838364672660828 minutes
Batch 10400 Loss:	23.3406007764861
Batch 10400 Time:	3.8376579721768698 minutes
Batch 10500 Loss:	19.813792226836085
Batch 10500 Time:	3.8345226804415384 minutes
Batch 10600 Loss:	21.615433076396585
Batch 10600 Time:	3.8333433588345844 minutes
Batch 10700 Loss:	21.242009717039764
Batch 10700 Time:	3.8365979393323264 minutes
Batch 10800 Loss:	21.63310649059713
Batch 10800 Time:	3.848005986213684 minutes
Batch 10900 Loss:	20.830503817647696
Batch 10900 Time:	3.880308441321055 minutes
Batch 11000 Loss:	24.638320492580533
Batch 11000 Time:	3.8085760712623595 minutes
Batch 11100 Loss:	25.165081322193146
Batch 11100 Time:	3.8408084154129027 minutes
Batch 11200 Loss:	27.43602035008371
Batch 11200 Time:	3.7959310094515484 minutes
Batch 11300 Loss:	20.48292458243668
Batch 11300 Time:	3.813165020942688 minutes
Batch 11400 Loss:	23.98135061748326
Batch 11400 Time:	3.8020055452982584 minutes
Batch 11500 Loss:	21.5737491697073
Batch 11500 Time:	3.851980976263682 minutes
Batch 11600 Loss:	21.961824679747224
Batch 11600 Time:	3.80542467435201 minutes
Batch 11700 Loss:	20.592170994728804
Batch 11700 Time:	3.8404396414756774 minutes
Batch 11800 Loss:	23.59652800206095
Batch 11800 Time:	3.8171068946520488 minutes
Batch 11900 Loss:	23.290555429644883
Batch 11900 Time:	3.843485105037689 minutes
Batch 12000 Loss:	24.40338050108403
Batch 12000 Time:	3.7965007623036704 minutes
Batch 12100 Loss:	17.47387367580086
Batch 12100 Time:	3.8029610315958657 minutes
Batch 12200 Loss:	22.678070543333888
Batch 12200 Time:	3.852344326178233 minutes
Batch 12300 Loss:	23.902559817768633
Batch 12300 Time:	3.8373764793078107 minutes
Batch 12400 Loss:	21.334141318686306
Batch 12400 Time:	3.830774891376495 minutes
Batch 12500 Loss:	25.360156157054007
Batch 12500 Time:	3.8307536005973817 minutes
Batch 12600 Loss:	26.065357284620404
Batch 12600 Time:	3.8452688813209535 minutes
Batch 12700 Loss:	26.96581033244729
Batch 12700 Time:	3.8059307456016542 minutes
Batch 12800 Loss:	24.539222883060575
Batch 12800 Time:	3.813606611887614 minutes
Batch 12900 Loss:	21.368625370785594
Batch 12900 Time:	3.858012827237447 minutes
Batch 13000 Loss:	25.266590800136328
Batch 13000 Time:	3.8046491821606954 minutes
Batch 13100 Loss:	22.14269831776619
Batch 13100 Time:	3.778875494003296 minutes
Batch 13200 Loss:	24.039663307368755
Batch 13200 Time:	3.806859008471171 minutes
Batch 13300 Loss:	23.340512674301863
Batch 13300 Time:	3.7918159047762554 minutes
Batch 13400 Loss:	22.647390278056264
Batch 13400 Time:	3.811096986134847 minutes
Batch 13500 Loss:	23.93285822123289
Batch 13500 Time:	3.8025943001111346 minutes
Batch 13600 Loss:	19.90750716626644
Batch 13600 Time:	3.801821259657542 minutes
Batch 13700 Loss:	24.443113528192043
Batch 13700 Time:	3.817593189080556 minutes
Batch 13800 Loss:	20.499111358076334
Batch 13800 Time:	3.7869319240252177 minutes
Batch 13900 Loss:	20.55175464786589
Batch 13900 Time:	3.791977794965108 minutes
Batch 14000 Loss:	19.763605780433863
Batch 14000 Time:	3.8728511253992717 minutes
Batch 14100 Loss:	23.760669641196728
Batch 14100 Time:	3.9072596112887066 minutes
Batch 14200 Loss:	24.314978409558535
Batch 14200 Time:	3.82313251097997 minutes
Batch 14300 Loss:	24.989475544542074
Batch 14300 Time:	3.8476424336433412 minutes
Batch 14400 Loss:	20.280035369098186
Batch 14400 Time:	3.8099031885464987 minutes
Batch 14500 Loss:	25.699774585664272
Batch 14500 Time:	3.8277545173962912 minutes
Batch 14600 Loss:	22.60334256850183
Batch 14600 Time:	3.857631091276805 minutes
Batch 14700 Loss:	23.681325463578105
Batch 14700 Time:	3.8434484521547954 minutes
Batch 14800 Loss:	22.832440108060837
Batch 14800 Time:	3.909674108028412 minutes
Batch 14900 Loss:	22.64213436283171
Batch 14900 Time:	3.8515071749687193 minutes
Batch 15000 Loss:	21.101886219345033
Batch 15000 Time:	3.821722984313965 minutes
Batch 15100 Loss:	28.145704366266727
Batch 15100 Time:	3.835644419987996 minutes
Batch 15200 Loss:	22.56648511812091
Batch 15200 Time:	3.8517765402793884 minutes
Batch 15300 Loss:	21.657723365351558
Batch 15300 Time:	3.8524473190307615 minutes
Batch 15400 Loss:	27.069245481863618
Batch 15400 Time:	3.8636348485946654 minutes
Batch 15500 Loss:	26.344222142361104
Batch 15500 Time:	3.831138463815053 minutes
Batch 15600 Loss:	25.529699351638556
Batch 15600 Time:	3.8735163807868958 minutes
Batch 15700 Loss:	22.16309311054647
Batch 15700 Time:	3.8749069929122926 minutes
Batch 15800 Loss:	26.067571975290775
Batch 15800 Time:	3.849816592534383 minutes
Batch 15900 Loss:	18.734260839410126
Batch 15900 Time:	3.8468105594317117 minutes
Batch 16000 Loss:	22.058395215310156
Batch 16000 Time:	3.8646311084429423 minutes
Batch 16100 Loss:	24.543343925848603
Batch 16100 Time:	3.866016991933187 minutes
Batch 16200 Loss:	24.412862711586058
Batch 16200 Time:	3.856864333152771 minutes
Batch 16300 Loss:	21.425847763195634
Batch 16300 Time:	3.9001248995463054 minutes
Batch 16400 Loss:	26.072524543851614
Batch 16400 Time:	3.9134873588879904 minutes
Batch 16500 Loss:	20.64246804919094
Batch 16500 Time:	3.8279211441675822 minutes
Batch 16600 Loss:	23.796337983570993
Batch 16600 Time:	3.854225814342499 minutes
Batch 16700 Loss:	23.46683307364583
Batch 16700 Time:	3.8457412759462994 minutes
Batch 16800 Loss:	25.084402569569647
Batch 16800 Time:	3.8407731016476947 minutes
Batch 16900 Loss:	25.454302862286568
Batch 16900 Time:	3.8489431142807007 minutes
Batch 17000 Loss:	23.554179769707844
Batch 17000 Time:	3.8514933705329897 minutes
Batch 17100 Loss:	23.43977021239698
Batch 17100 Time:	3.863604478041331 minutes
Batch 17200 Loss:	22.843351028859615
Batch 17200 Time:	3.884927749633789 minutes
Batch 17300 Loss:	21.766840246971697
Batch 17300 Time:	3.832141037782033 minutes
Batch 17400 Loss:	23.169163648039103
Batch 17400 Time:	3.8591878016789756 minutes
Batch 17500 Loss:	20.829983829520643
Batch 17500 Time:	3.870506016413371 minutes
Batch 17600 Loss:	24.277230856008828
Batch 17600 Time:	3.827403116226196 minutes
Batch 17700 Loss:	23.568254346959293
Batch 17700 Time:	3.857550573348999 minutes
Batch 17800 Loss:	26.497407538816333
Batch 17800 Time:	3.8288097461064656 minutes
Batch 17900 Loss:	20.899532672017813
Batch 17900 Time:	3.865872824192047 minutes
Batch 18000 Loss:	27.268388843163848
Batch 18000 Time:	3.835068968931834 minutes
Batch 18100 Loss:	18.446095276623964
Batch 18100 Time:	3.876521650950114 minutes
Batch 18200 Loss:	20.667716102674603
Batch 18200 Time:	3.8136963486671447 minutes
Batch 18300 Loss:	25.673160357400775
Batch 18300 Time:	3.8556241273880003 minutes
Batch 18400 Loss:	25.312364049255848
Batch 18400 Time:	3.804494901498159 minutes
Batch 18500 Loss:	24.326630307361484
Batch 18500 Time:	3.8494245529174806 minutes
Batch 18600 Loss:	20.941459722816944
Batch 18600 Time:	3.8042376041412354 minutes
Batch 18700 Loss:	22.06417182367295
