Batch 0 Loss:	0.9249061346054077
Batch 0 Time:	0.16435513099034627 minutes
Batch 100 Loss:	42.80469645559788
Batch 100 Time:	2.923447354634603 minutes
Batch 200 Loss:	33.29921991378069
Batch 200 Time:	2.918367858727773 minutes
Batch 300 Loss:	29.558686904609203
Batch 300 Time:	2.9044394890467324 minutes
Batch 400 Loss:	33.15235325321555
Batch 400 Time:	2.9270601153373716 minutes
Batch 500 Loss:	28.46936972811818
Batch 500 Time:	2.916506552696228 minutes
Batch 600 Loss:	29.28147353231907
Batch 600 Time:	2.9450459559758504 minutes
Batch 700 Loss:	32.29068371653557
Batch 700 Time:	2.944013798236847 minutes
Batch 800 Loss:	34.59502223879099
Batch 800 Time:	2.928488639990489 minutes
Batch 900 Loss:	24.863854741677642
Batch 900 Time:	2.9401859601338702 minutes
Batch 1000 Loss:	25.53378298971802
Batch 1000 Time:	2.9178603490193686 minutes
Batch 1100 Loss:	28.33220263198018
Batch 1100 Time:	2.907958932717641 minutes
Batch 1200 Loss:	27.143724501132965
Batch 1200 Time:	2.9492399136225385 minutes
Batch 1300 Loss:	27.50350361317396
Batch 1300 Time:	2.9301522771517434 minutes
Batch 1400 Loss:	24.17394467513077
Batch 1400 Time:	2.934122649828593 minutes
Batch 1500 Loss:	25.274772241711617
Batch 1500 Time:	2.9277074972788495 minutes
Batch 1600 Loss:	27.98911639256403
Batch 1600 Time:	2.910746924082438 minutes
Batch 1700 Loss:	26.923223186284304
Batch 1700 Time:	2.9331042766571045 minutes
Batch 1800 Loss:	24.893092591315508
Batch 1800 Time:	2.90410502354304 minutes
Batch 1900 Loss:	26.301082111895084
Batch 1900 Time:	2.89167457818985 minutes
Batch 2000 Loss:	26.39948533149436
Batch 2000 Time:	2.9485730727513633 minutes
Batch 2100 Loss:	30.711507842876017
Batch 2100 Time:	2.9168138543764752 minutes
Batch 2200 Loss:	22.284999118186533
Batch 2200 Time:	2.9249376972516377 minutes
Batch 2300 Loss:	28.00754974037409
Batch 2300 Time:	2.9161126693089803 minutes
Batch 2400 Loss:	29.22699933871627
Batch 2400 Time:	2.908369461695353 minutes
Batch 2500 Loss:	21.975001653656363
Batch 2500 Time:	2.91978253920873 minutes
Batch 2600 Loss:	27.19164402410388
Batch 2600 Time:	2.912139805157979 minutes
Batch 2700 Loss:	25.91834315098822
Batch 2700 Time:	2.921575717131297 minutes
